trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,fold,fold_start_state
CNY-000003,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-03-28 12:00:00+03:00,2024-03-28 14:00:00+03:00,2024-03-28 14:00:00+03:00,15.178389023,15.2277276832,0.0493386602245,49.3386602245,2024-03-28 18:00:00+03:00,15.2277276832,INITIAL_STOP,4,-1,0.040536163546,-1.04053616355,0.900007663114,0.284212946246,2024-03-28 11:00:00+03:00,2,20087.9229337,WF01,FLAT
NG-000001,T2_Trend_Pullback_Continuation_v1.0,NG,SHORT,2024-04-17 16:00:00+03:00,2024-04-17 18:00:00+03:00,2024-04-17 18:00:00+03:00,3.02353677468,3.10747652061,0.0839397459339,83.9397459339,2024-04-17 23:00:00+03:00,3.10267753499,EMA50_TREND_LOSS,5,-0.942828208881,0.023826614886,-0.966654823767,0.985684036557,0.171423310706,2024-04-17 15:00:00+03:00,2,11913.307443,WF02,FLAT
MIX-000001,T2_Trend_Pullback_Continuation_v1.0,MIX,LONG,2024-04-22 11:00:00+03:00,2024-04-22 14:00:00+03:00,2024-04-22 14:00:00+03:00,476532.642099,475273.608798,1259.03330061,1259033.30061,2024-04-22 15:00:00+03:00,475273.608798,INITIAL_STOP,1,-1,1.58852033463e-06,-1.00000158852,0,0,2024-04-22 10:00:00+03:00,3,0.794260167316,WF02,FLAT
BR-000001,T2_Trend_Pullback_Continuation_v1.0,BR,SHORT,2024-04-19 10:00:00+03:00,2024-04-19 12:00:00+03:00,2024-04-19 12:00:00+03:00,59.9193263934,60.9384795975,1.01915320413,1019.15320413,2024-04-23 09:00:00+03:00,59.7754706881,ATR_TRAILING_STOP,29,0.141152188619,0.00196241349377,0.139189775125,0.309190508403,1.02839451708,2024-04-19 00:00:00+03:00,2,981.206746887,WF02,FLAT
GD-000001,T2_Trend_Pullback_Continuation_v1.0,GD,SHORT,2024-04-23 20:00:00+03:00,2024-04-23 22:00:00+03:00,2024-04-23 22:00:00+03:00,2434.17575204,2443.00034587,8.82459383693,8824.59383693,2024-04-24 19:00:00+03:00,2443.00034587,INITIAL_STOP,13,-1,0.000226639326065,-1.00022663933,0.819662873828,1.0304333271,2024-04-23 19:00:00+03:00,2,113.319663033,WF02,FLAT
Si-000001,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-04-25 17:00:00+03:00,2024-04-25 19:00:00+03:00,2024-04-25 19:00:00+03:00,122705.319371,123124.555138,419.235766505,419235.766505,2024-04-26 12:00:00+03:00,123053.074839,ATR_TRAILING_STOP,9,-0.829498567255,4.77058533597e-06,-0.829503337841,0.515405936736,0.765299724244,2024-04-25 16:00:00+03:00,2,2.38529266798,WF02,FLAT
CNY-000001,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-25 13:00:00+03:00,2024-04-25 16:00:00+03:00,2024-04-25 16:00:00+03:00,15.0416678346,15.0854368622,0.0437690275948,43.7690275948,2024-04-27 10:00:00+03:00,14.9173639607,ATR_TRAILING_STOP,26,2.83999624134,0.0456944124625,2.79430182888,0.560663597627,4.96587757898,2024-04-25 12:00:00+03:00,3,22847.2062312,WF02,FLAT
CNY-000002,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-27 11:00:00+03:00,2024-04-27 12:00:00+03:00,2024-04-27 12:00:00+03:00,14.8698899313,14.959968012,0.0900780807212,90.0780807212,2024-04-27 16:00:00+03:00,14.959968012,INITIAL_STOP,4,-1,0.0222029597432,-1.02220295974,0.687553834149,0.0778362831112,2024-04-27 10:00:00+03:00,1,11411.6887267,WF02,FLAT
GD-000002,T2_Trend_Pullback_Continuation_v1.0,GD,SHORT,2024-05-02 10:00:00+03:00,2024-05-02 11:00:00+03:00,2024-05-02 11:00:00+03:00,2413.71615196,2425.65185754,11.9357055743,11935.7055743,2024-05-03 16:00:00+03:00,2402.70794083,ATR_TRAILING_STOP,21,0.922292450061,0.000167564455033,0.922124885606,0.129859914254,2.5019676813,2024-05-01 00:00:00+03:00,1,82.9442153581,WF02,FLAT
BR-000002,T2_Trend_Pullback_Continuation_v1.0,BR,SHORT,2024-05-03 16:00:00+03:00,2024-05-03 17:00:00+03:00,2024-05-03 17:00:00+03:00,59.6031914071,60.1718948797,0.568703472585,568.703472585,2024-05-06 12:00:00+03:00,59.7049368256,ATR_TRAILING_STOP,11,-0.178907679246,0.00351677121103,-0.182424450457,0.124917036726,0.949369479117,2024-05-03 14:00:00+03:00,1,1760.83309849,WF02,FLAT
