trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R
CNY-000026,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-20 14:00:00+03:00,12.828,12.780290207955977,0.04770979204402259,2024-02-21 16:00:00+03:00,12.782887881154164,ATR_TRAILING_STOP,17,-1031.7248961494377,-0.945552619558899,0.04511211884583588,0.008000000000000895,0.945552619558899,0.16768046258971672,-0.04511211884583588,-1.029392850853748,22870.238032383444,91.48095212953378,-1123.2058482789714,0.001,47.70979204402259,0.08384023129484898
Si-000036,T3_MTF_Trend_v1.0,Si,LONG,2024-02-22 20:00:00+03:00,93.29,92.71412322877465,0.575876771225353,2024-02-26 11:00:00+03:00,92.71412322877465,ATR_TRAILING_STOP,6,-1078.0881709665875,-1.0,0.575876771225353,0.14999999999999147,1.0,0.2604723918292812,-0.575876771225353,-1.0069459304487813,1872.0813632969205,7.488325453187682,-1085.5764964197751,0.001,575.876771225353,0.006945930448781227
CNY-000027,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-22 20:00:00+03:00,12.864,12.796900885678582,0.0670991143214188,2024-02-26 13:00:00+03:00,12.796900885678582,ATR_TRAILING_STOP,8,-1079.9022420395206,-1.0,0.0670991143214188,0.01899999999999835,1.0,0.2831632010667738,-0.0670991143214188,-1.059613305487747,16094.135562901218,64.37654225160487,-1144.2787842911255,0.001,67.0991143214188,0.05961330548774702
Si-000037,T3_MTF_Trend_v1.0,Si,LONG,2024-03-15 16:00:00+03:00,92.36,92.00432522834667,0.3556747716533266,2024-03-18 10:00:00+03:00,92.46953195724646,ATR_TRAILING_STOP,9,328.65995449412543,0.30795537377393833,0.0,0.6400000000000006,0.0,1.799396670798466,0.10953195724646037,0.2967091445814479,3000.5850598889615,12.002340239555846,316.6576142545696,0.001,355.6747716533266,0.011246229192490404
CNY-000028,T3_MTF_Trend_v1.0,CNY,LONG,2024-03-20 13:00:00+03:00,12.854,12.805369144059654,0.04863085594034544,2024-03-20 17:00:00+03:00,12.805369144059654,ATR_TRAILING_STOP,4,-1068.4594541966094,-1.0,0.04863085594034544,0.0070000000000014495,1.0,0.1439415339221711,-0.04863085594034544,-1.0822523050983666,21970.813252953405,87.88325301181362,-1156.342707208423,0.001,48.63085594034544,0.08225230509836645
Si-000038,T3_MTF_Trend_v1.0,Si,LONG,2024-03-20 13:00:00+03:00,92.89,92.50478627419703,0.38521372580297,2024-03-20 17:00:00+03:00,92.50478627419703,ATR_TRAILING_STOP,4,-1070.3989821449354,-1.0,0.38521372580297,0.04000000000000625,1.0,0.10383845984882051,-0.38521372580297,-1.0103838459848804,2778.7145432414463,11.114858172965786,-1081.5138403179012,0.001,385.21372580297,0.010383845984880428
Si-000039,T3_MTF_Trend_v1.0,Si,LONG,2024-03-22 12:00:00+03:00,92.87,92.4159595191493,0.4540404808507077,2024-03-25 10:00:00+03:00,92.74767283618355,ATR_TRAILING_STOP,13,-285.47209312220093,-0.26941906939058297,0.21999999999999886,0.5999999999999943,0.48453829400365006,1.3214680745554037,-0.12232716381645048,-0.27822885655428575,2333.6770363657433,9.334708145462974,-294.8068012676639,0.001,454.0404808507077,0.008809787163702775
CNY-000029,T3_MTF_Trend_v1.0,CNY,SHORT,2024-04-24 17:00:00+03:00,12.691,12.730876184058257,0.039876184058256214,2024-04-25 10:00:00+03:00,12.721067676584509,ATR_TRAILING_STOP,8,-796.927004866011,-0.7540259253639107,0.030067676584508263,0.02400000000000091,0.7540259253639107,0.6018630058718419,-0.030067676584508263,-0.8543364263425471,26504.442490797937,106.01776996319175,-902.9447748292027,0.001,39.876184058256214,0.10031050097863652
Si-000040,T3_MTF_Trend_v1.0,Si,SHORT,2024-04-25 19:00:00+03:00,92.05,92.42131062005336,0.37131062005336446,2024-04-26 12:00:00+03:00,92.42131062005336,ATR_TRAILING_STOP,8,-1056.6357757290798,-1.0,0.37131062005336446,0.04999999999999716,1.0,0.1346581468443084,-0.37131062005336446,-1.0107726517475453,2845.6923089816846,11.38276923592674,-1068.0185449650066,0.001,371.31062005336446,0.010772651747545285
CNY-000030,T3_MTF_Trend_v1.0,CNY,SHORT,2024-04-26 13:00:00+03:00,12.655,12.701437286768437,0.0464372867684375,2024-04-27 10:00:00+03:00,12.583,ATR_TRAILING_STOP,12,1624.6942697428942,1.5504781827377594,0.0030000000000001137,0.15199999999999925,0.0646032576140765,3.2732317191130686,0.07199999999999918,1.464340505918994,22565.19819087379,90.26079276349516,1534.433476979399,0.001,46.4372867684375,0.0861376768187654
Si-000041,T3_MTF_Trend_v1.0,Si,SHORT,2024-04-26 15:00:00+03:00,91.66,92.09865767110247,0.4386576711024759,2024-04-27 10:00:00+03:00,91.84051798899029,ATR_TRAILING_STOP,10,-430.4354218993788,-0.4115236114225336,0.1805179889902888,0.35999999999999943,0.4115236114225336,0.8206855224832007,-0.1805179889902888,-0.4206423394501247,2384.446139174166,9.537784556696664,-439.97320645607545,0.001,438.6576711024759,0.009118728027591134
Si-000042,T3_MTF_Trend_v1.0,Si,LONG,2024-04-30 12:00:00+03:00,93.41,93.05690417023483,0.3530958297651665,2024-04-30 17:00:00+03:00,93.05690417023483,ATR_TRAILING_STOP,5,-1041.555858214869,-1.0,0.3530958297651665,0.04000000000000625,1.0,0.11328369419318562,-0.3530958297651665,-1.0113283694193167,2949.782383177894,11.799129532711577,-1053.3549877475805,0.001,353.0958297651665,0.011328369419316791
CNY-000031,T3_MTF_Trend_v1.0,CNY,SHORT,2024-05-02 12:00:00+03:00,12.663,12.709169498340131,0.04616949834013084,2024-05-02 17:00:00+03:00,12.704243663138763,ATR_TRAILING_STOP,5,-949.776678651495,-0.8933097525756281,0.041243663138763154,0.028999999999999915,0.8933097525756281,0.6281203184482712,-0.041243663138763154,-0.9799470378788382,23028.426826589042,92.11370730635618,-1041.890385957851,0.001,46.16949834013084,0.08663728530321008
Si-000043,T3_MTF_Trend_v1.0,Si,SHORT,2024-05-03 12:00:00+03:00,91.79,92.18408911017883,0.3940891101788253,2024-05-06 10:00:00+03:00,92.02788402532013,ATR_TRAILING_STOP,13,-622.3560371684865,-0.6036300399475215,0.23788402532012753,0.20000000000000284,0.6036300399475215,0.5074994330831651,-0.23788402532012753,-0.6137800286091847,2616.2161848865794,10.464864739546318,-632.8209019080329,0.001,394.0891101788253,0.010149988661663159
CNY-000032,T3_MTF_Trend_v1.0,CNY,SHORT,2024-05-06 10:00:00+03:00,12.672,12.714502865993571,0.04250286599357089,2024-05-06 17:00:00+03:00,12.686718857721164,ATR_TRAILING_STOP,7,-364.5847273388119,-0.34630271105459276,0.016000000000000014,0.05400000000000027,0.37644520259928405,1.2705025587725889,-0.014718857721163658,-0.4404140117044137,24769.90635044933,99.07962540179733,-463.6643527406092,0.001,42.50286599357089,0.09411130064982093
Si-000044,T3_MTF_Trend_v1.0,Si,SHORT,2024-05-06 13:00:00+03:00,91.55,91.85678477105317,0.3067847710531737,2024-05-06 17:00:00+03:00,91.569347380833,ATR_TRAILING_STOP,4,-64.62233085683368,-0.06306499754397366,0.01934738083299692,0.519999999999996,0.06306499754397366,1.6949993906635823,-0.01934738083299692,-0.07610345439523208,3340.107449925234,13.360429799700936,-77.98276065653462,0.001,306.7847710531737,0.013038456851258425
CNY-000033,T3_MTF_Trend_v1.0,CNY,SHORT,2024-05-24 14:00:00+03:00,12.322,12.3589988860772,0.036998886077201476,2024-05-27 16:00:00+03:00,12.229004026299547,ATR_TRAILING_STOP,17,2634.5179343432897,2.5134803655009392,0.013000000000001677,0.16999999999999993,0.351361929461228,4.594732923723156,0.09299597370045198,2.405369002589806,28329.37631073468,113.31750524293872,2521.200429100351,0.001,36.998886077201476,0.10811136291113314
CNY-000034,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-03 13:00:00+03:00,12.289,12.355456311113914,0.06645631111391381,2024-06-05 11:00:00+03:00,12.267712818749791,ATR_TRAILING_STOP,28,343.8193512793171,0.32031843015962747,0.014000000000001123,0.09799999999999898,0.2106647173961176,1.4746530217726896,0.021287181250208675,0.2601285109035987,16151.473848889538,64.60589539555815,279.21345588375897,0.001,66.45631111391381,0.060189919256028776
CNY-000035,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-06 11:00:00+03:00,12.191,12.233082559869874,0.04208255986987375,2024-06-06 13:00:00+03:00,12.233082559869874,ATR_TRAILING_STOP,2,-1076.1595056088836,-1.0,0.04208255986987375,0.0070000000000014495,1.0,0.16633969087542702,-0.04208255986987375,-1.0950512519287958,25572.577070799573,102.29030828319829,-1178.449813892082,0.001,42.08255986987375,0.09505125192879575
Si-000045,T3_MTF_Trend_v1.0,Si,SHORT,2024-06-03 11:00:00+03:00,89.76,90.23606331592326,0.47606331592325546,2024-06-06 13:00:00+03:00,89.00413401580236,ATR_TRAILING_STOP,47,1625.712258926027,1.5877425521261783,0.0,1.230000000000004,0.0,2.583689939676612,0.7558659841976407,1.579340308419913,2150.7943113113324,8.60317724524533,1617.1090816807816,0.001,476.06331592325546,0.00840224370626538
CNY-000036,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-10 15:00:00+03:00,12.203,12.258626114303128,0.055626114303128915,2024-06-11 11:00:00+03:00,12.225722429427945,ATR_TRAILING_STOP,11,-434.7811508154339,-0.40848493037140726,0.022722429427945556,0.04800000000000004,0.40848493037140726,0.8629040622616362,-0.022722429427945556,-0.48039360222654354,19134.448285741448,76.5377931429658,-511.3189439583997,0.001,55.626114303128915,0.07190867185513629
Si-000046,T3_MTF_Trend_v1.0,Si,SHORT,2024-06-10 20:00:00+03:00,88.56,89.0015992020278,0.44159920202780256,2024-06-11 11:00:00+03:00,89.0015992020278,ATR_TRAILING_STOP,6,-1040.0853625285554,-1.0,0.44159920202780256,0.07000000000000739,1.0,0.15851477919020396,-0.44159920202780256,-1.0090579873822965,2355.2700225737112,9.421080090294845,-1049.5064426188503,0.001,441.59920202780256,0.009057987382296413
CNY-000037,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-17 15:00:00+03:00,12.106,12.172794110323142,0.06679411032314242,2024-06-19 12:00:00+03:00,11.171255788834541,ATR_TRAILING_STOP,25,14823.744903889212,13.994410684464109,0.0,1.2609999999999992,0.0,18.878910040113155,0.9347442111654587,13.934525164907841,15858.611079716295,63.43444431886518,14760.310459570346,0.001,66.79411032314242,0.05988551955626699
Si-000047,T3_MTF_Trend_v1.0,Si,SHORT,2024-06-17 15:00:00+03:00,88.63,89.29621308513974,0.666213085139745,2024-06-20 11:00:00+03:00,82.37548530987125,ATR_TRAILING_STOP,38,9665.95791636923,9.388159478760157,0.010000000000005116,8.060000000000002,0.015010212532687667,12.098231301340073,6.254514690128744,9.382155393747086,1545.4369196101873,6.1817476784407495,9659.77616869079,0.001,666.213085139745,0.006004085013071995
Si-000048,T3_MTF_Trend_v1.0,Si,SHORT,2024-08-01 16:00:00+03:00,85.55,86.03318949162781,0.48318949162781166,2024-08-02 12:00:00+03:00,86.03318949162781,ATR_TRAILING_STOP,10,-1126.1880597892748,-1.0,0.48318949162781166,0.20999999999999375,1.0,0.43461210071545037,-0.48318949162781166,-1.0082783257279135,2330.7378974556595,9.322951589822638,-1135.5110113790975,0.001,483.18949162781166,0.008278325727913587
Si-000049,T3_MTF_Trend_v1.0,Si,SHORT,2024-08-05 14:00:00+03:00,84.82,85.38940923493223,0.5694092349322375,2024-08-05 16:00:00+03:00,85.38940923493223,ATR_TRAILING_STOP,2,-1114.8329496754836,-1.0,0.5694092349322375,0.0899999999999892,1.0,0.15805855345970923,-0.5694092349322375,-1.00702482459821,1957.8764819438768,7.831505927775507,-1122.664455603259,0.001,569.4092349322375,0.007024824598210143
Si-000050,T3_MTF_Trend_v1.0,Si,LONG,2024-08-12 14:00:00+03:00,88.2,87.6060635706258,0.593936429374196,2024-08-12 22:00:00+03:00,88.5215431920064,ATR_TRAILING_STOP,8,597.4664568738383,0.5413764438480353,0.2600000000000051,1.2999999999999972,0.43775728704493744,2.1887864352246393,0.321543192006402,0.5346417163550364,1858.1219311337265,7.432487724534906,590.0339691493034,0.001,593.936429374196,0.006734727492998905
Si-000051,T3_MTF_Trend_v1.0,Si,LONG,2024-08-13 11:00:00+03:00,89.75,88.74280117844813,1.0071988215518672,2024-08-14 14:00:00+03:00,89.0334376484677,ATR_TRAILING_STOP,17,-789.3483128003293,-0.7114408160528243,0.7399999999999949,0.39000000000000057,0.7347109470003361,0.38721252612180196,-0.7165623515323034,-0.7154122265771504,1101.576591503,4.406306366012,-793.7546191663413,0.001,1007.1988215518672,0.003971410524326168
Si-000052,T3_MTF_Trend_v1.0,Si,LONG,2024-08-16 11:00:00+03:00,88.68,88.09219313720592,0.587806862794082,2024-08-21 17:00:00+03:00,89.61958449933903,ATR_TRAILING_STOP,48,1760.8117827915105,1.5984578588837794,0.5600000000000023,1.509999999999991,0.9526938786289385,2.5688709941601475,0.9395844993390199,1.5916529026078585,1874.032387752468,7.496129551009872,1753.3156532405005,0.001,587.806862794082,0.0068049562759209615
Si-000053,T3_MTF_Trend_v1.0,Si,SHORT,2024-09-03 22:00:00+03:00,87.78,88.26928862756002,0.4892886275600148,2024-09-04 11:00:00+03:00,88.26928862756002,ATR_TRAILING_STOP,3,-1119.1022551516858,-1.0,0.4892886275600148,0.10999999999999943,1.0,0.22481617966178283,-0.4892886275600148,-1.008175133805883,2287.2026695826275,9.148810678330511,-1128.2510658300164,0.001,489.2886275600148,0.008175133805883054
CNY-000038,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-04 14:00:00+03:00,12.241,12.135966258451857,0.1050337415481426,2024-09-05 11:00:00+03:00,12.263169852019738,ATR_TRAILING_STOP,11,254.7373477138232,0.21107361970511704,0.06599999999999895,0.18200000000000038,0.6283695032395624,1.73277650893337,0.0221698520197382,0.1729906195087793,11490.259271330551,45.961037085322204,208.776310628501,0.001,105.0337415481426,0.03808300019633772
CNY-000039,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-05 14:00:00+03:00,12.428,12.2880157077526,0.1399842922474015,2024-09-10 18:00:00+03:00,12.622170735238463,ATR_TRAILING_STOP,46,1676.9255184881242,1.3870894521171977,0.062000000000001165,0.2909999999999986,0.44290683622149085,2.078804666781464,0.19417073523846184,1.3585148175222634,8636.345309341727,34.545381237366904,1642.3801372507573,0.001,139.9842922474015,0.028574634594934357
Si-000054,T3_MTF_Trend_v1.0,Si,LONG,2024-09-06 17:00:00+03:00,89.79,89.21031944925689,0.5796805507431202,2024-09-10 18:00:00+03:00,90.27432294269258,ATR_TRAILING_STOP,29,925.5830956173188,0.8354997283791823,0.1700000000000017,1.0999999999999943,0.29326497116743105,1.8975968722598193,0.4843229426925717,0.8285993761164193,1911.0866201621195,7.644346480648478,917.9387491366704,0.001,579.6805507431202,0.006900352262763015
CNY-000040,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-20 19:00:00+03:00,13.084,12.994080173462969,0.0899198265370309,2024-09-24 16:00:00+03:00,13.12950882899626,ATR_TRAILING_STOP,25,620.1685563164216,0.5061045016308885,0.07000000000000028,0.1609999999999996,0.7784712526238337,1.7904838810348056,0.045508828996259965,0.4616204300523839,13627.433840747444,54.50973536298978,565.6588209534318,0.001,89.9198265370309,0.0444840715785046
CNY-000041,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-26 13:00:00+03:00,13.164,13.089522789976353,0.07447721002364638,2024-09-27 11:00:00+03:00,13.144526268797643,ATR_TRAILING_STOP,12,-321.8811123868944,-0.26147235102085703,0.01947373120235696,0.06600000000000072,0.26147235102085703,0.886177126923066,-0.01947373120235696,-0.31518005568286045,16528.990209536027,66.1159608381441,-387.99707322503855,0.001,74.47721002364638,0.05370770466200341
CNY-000042,T3_MTF_Trend_v1.0,CNY,LONG,2024-10-02 13:00:00+03:00,13.399,13.3238353460314,0.07516465396859928,2024-10-03 12:00:00+03:00,13.431,ATR_TRAILING_STOP,13,522.4383706074675,0.4257320204436559,0.007999999999999119,0.15600000000000058,0.10643300511090215,2.075443599662828,0.03200000000000003,0.3725155178881989,16326.199081483346,65.30479632593338,457.13357428153415,0.001,75.16465396859928,0.053216502555456936
Si-000055,T3_MTF_Trend_v1.0,Si,LONG,2024-10-04 16:00:00+03:00,95.5,94.9931672973925,0.5068327026074968,2024-10-09 16:00:00+03:00,96.22418506939154,ATR_TRAILING_STOP,42,1596.0179557180388,1.4288444010535053,0.45999999999999375,1.3499999999999943,0.9075973149195714,2.663600815524854,0.7241850693915381,1.420952250488987,2203.881332514928,8.815525330059712,1587.2024303879791,0.001,506.8327026074968,0.00789215056451812
Si-000056,T3_MTF_Trend_v1.0,Si,LONG,2024-10-15 11:00:00+03:00,96.06,95.55282737203997,0.5071726279600313,2024-10-16 15:00:00+03:00,96.5548582186432,ATR_TRAILING_STOP,18,1105.3644685206414,0.9757194914750018,0.010000000000005116,1.1400000000000006,0.01971715240277751,2.2477553739154876,0.494858218643202,0.9678326305138948,2233.699324124231,8.934797296496924,1096.4296712241444,0.001,507.17262796003126,0.00788686096110697
Si-000057,T3_MTF_Trend_v1.0,Si,LONG,2024-11-06 13:00:00+03:00,98.32,97.86617030796685,0.45382969203313905,2024-11-07 11:00:00+03:00,97.8947204625902,ATR_TRAILING_STOP,12,-1071.8774484451567,-0.9370905978067617,0.42527953740979285,0.13000000000000966,0.9370905978067617,0.28645106805950665,-0.42527953740979285,-0.9459044768239767,2520.4068245877347,10.08162729835094,-1081.9590757435076,0.001,453.82969203313905,0.008813879017214934
CNY-000043,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-13 13:00:00+03:00,13.636,13.583023273238265,0.05297672676173448,2024-11-15 14:00:00+03:00,13.756982832468308,ATR_TRAILING_STOP,29,2812.886350664358,2.283697764349155,0.03999999999999915,0.21300000000000097,0.7550485363110706,4.020633455856555,0.1209828324683091,2.2081929107180467,23250.293395149107,93.00117358059643,2719.8851770837614,0.001,52.97672676173448,0.07550485363110868
Si-000058,T3_MTF_Trend_v1.0,Si,LONG,2024-11-14 13:00:00+03:00,99.15,98.75709017272223,0.39290982727777646,2024-11-15 17:00:00+03:00,99.47410598733816,ATR_TRAILING_STOP,18,934.6094172457302,0.8248864366251224,0.04000000000000625,0.9499999999999886,0.10180452924056631,2.417857569463043,0.3241059873381573,0.8147059837010674,2883.653661944238,11.534614647776953,923.0748025979533,0.001,392.90982727777646,0.01018045292405504
CNY-000044,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-19 17:00:00+03:00,13.836,13.782862875093391,0.053137124906609046,2024-11-20 11:00:00+03:00,13.806283739260767,ATR_TRAILING_STOP,8,-704.0368266887587,-0.5592372713326341,0.02971626073923339,0.041999999999999815,0.5592372713326341,0.790407837718295,-0.02971626073923339,-0.6345142082581864,23691.972313301256,94.76788925320503,-798.8047159419637,0.001,53.137124906609046,0.07527693692555223
CNY-000045,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-21 13:00:00+03:00,13.903,13.850148903686863,0.05285109631313745,2024-11-22 11:00:00+03:00,13.883211930057033,ATR_TRAILING_STOP,12,-468.3648182861045,-0.3744117212957094,0.04600000000000115,0.07000000000000028,0.8703698354232003,1.324475836513538,-0.019788069942967113,-0.4500960548107684,23669.050070876987,94.67620028350795,-563.0410185696124,0.001,52.85109631313745,0.07568433351505902
CNY-000046,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-22 14:00:00+03:00,13.992,13.915489048562387,0.07651095143761388,2024-11-25 19:00:00+03:00,14.28614077994131,ATR_TRAILING_STOP,19,4787.483732402996,3.8444271625761623,0.031000000000000583,0.4559999999999995,0.40517075552612375,5.959931113545444,0.2941407799413085,3.7921470650889217,16276.164540524673,65.10465816209869,4722.379074240897,0.001,76.51095143761388,0.052280097487240794
Si-000059,T3_MTF_Trend_v1.0,Si,LONG,2024-11-22 12:00:00+03:00,102.49,101.81635472888281,0.6736452711171808,2024-11-26 13:00:00+03:00,104.67319212458784,ATR_TRAILING_STOP,29,3701.8649292107484,3.2408631340456346,0.11999999999999034,3.3900000000000006,0.17813529634221437,5.032322121667962,2.1831921245878476,3.234925290834227,1695.6203201354083,6.782481280541633,3695.082447930207,0.001,673.6452711171808,0.005937843211407624
CNY-000047,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-26 17:00:00+03:00,14.541,14.430074071598076,0.11092592840192417,2024-11-27 17:00:00+03:00,14.819089311080567,ATR_TRAILING_STOP,14,3240.3460596959494,2.5069820472716753,0.016000000000000014,0.5120000000000005,0.144240397448163,4.615692718341216,0.2780893110805671,2.4709219479096345,11652.177665890822,46.608710663563286,3193.737349032386,0.001,110.92592840192417,0.036060099362040715
Si-000060,T3_MTF_Trend_v1.0,Si,LONG,2024-11-26 18:00:00+03:00,106.27,105.34988030878198,0.9201196912180194,2024-11-27 17:00:00+03:00,108.58175897875644,ATR_TRAILING_STOP,13,2962.680055133173,2.5124546304364226,0.0,4.060000000000002,0.0,4.41246941973987,2.311758978756444,2.5081073699243635,1281.56961100109,5.12627844400436,2957.5537766891684,0.001,920.1196912180194,0.004347260512058982
CNY-000048,T3_MTF_Trend_v1.0,CNY,SHORT,2024-12-06 17:00:00+03:00,13.423,13.609506849272506,0.18650684927250616,2024-12-09 16:00:00+03:00,13.603225605915709,ATR_TRAILING_STOP,13,-1279.8601665978138,-0.9663216478038305,0.1802256059157088,0.05799999999999983,0.9663216478038305,0.31098053624430555,-0.1802256059157088,-0.9877685813379206,7101.433562089963,28.405734248359853,-1308.2659008461735,0.001,186.50684927250614,0.0214469335340901
Si-000061,T3_MTF_Trend_v1.0,Si,LONG,2024-12-11 11:00:00+03:00,102.89,101.74899558268065,1.1410044173193512,2024-12-12 13:00:00+03:00,103.23239788063178,ATR_TRAILING_STOP,16,362.7341819821208,0.30008462319208246,0.4099999999999966,2.1500000000000057,0.35933252647981934,1.8843047120283416,0.3423978806317791,0.2965789400069135,1059.393771108682,4.237575084434727,358.49660689768604,0.001,1141.0044173193512,0.003505683185168998
