trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R
Si-000006,T3_MTF_Trend_v1.0,Si,LONG,2023-04-05 18:00:00+03:00,79.91,79.47609224728258,0.4339077527174169,2023-04-07 14:00:00+03:00,82.17888043099734,ATR_TRAILING_STOP,26,5103.718624765695,5.228946514064601,0.12999999999999545,3.2700000000000102,0.29960285149516136,7.5361640337631925,2.268880430997342,5.226641876745408,2249.4436264859623,2.2494436264859625,5101.469181139209,0.001,433.9077527174169,0.00230463731919363
Si-000007,T3_MTF_Trend_v1.0,Si,LONG,2023-04-11 12:00:00+03:00,82.34,81.70994630417908,0.6300536958209193,2023-04-12 12:00:00+03:00,81.9710889273742,ATR_TRAILING_STOP,15,-601.3708342214509,-0.5855232261516047,0.4200000000000017,0.28000000000000114,0.6666098505346736,0.4444065670231157,-0.36891107262580647,-0.5871103924624015,1630.1241107811172,1.6301241107811173,-603.000958332232,0.001,630.0536958209193,0.0015871663107968354
CNY-000006,T3_MTF_Trend_v1.0,CNY,LONG,2023-04-11 12:00:00+03:00,11.96,11.871098454026429,0.08890154597357203,2023-04-12 19:00:00+03:00,11.892689296820656,ATR_TRAILING_STOP,22,-788.8678873496924,-0.7571376002769914,0.06731070317934496,0.02999999999999936,0.7571376002769914,0.3374519494736068,-0.06731070317934496,-0.7683859985927786,11719.798636597297,11.719798636597298,-800.5876859862897,0.001,88.90154597357203,0.011248398315787134
Si-000008,T3_MTF_Trend_v1.0,Si,SHORT,2023-05-04 12:00:00+03:00,78.51,79.01627284037826,0.5062728403782586,2023-05-05 16:00:00+03:00,77.30903073247775,ATR_TRAILING_STOP,19,2422.078397709332,2.3721779478135883,0.0899999999999892,2.200000000000003,0.17776975737577838,4.3454829580751095,1.2009692675222539,2.3702027282871905,2016.7696736373407,2.0167696736373406,2420.0616280356944,0.001,506.2728403782586,0.0019752195263977746
CNY-000007,T3_MTF_Trend_v1.0,CNY,SHORT,2023-05-04 12:00:00+03:00,11.37,11.441204479027782,0.0712044790277826,2023-05-08 10:00:00+03:00,11.191455444821731,ATR_TRAILING_STOP,28,2592.500303222251,2.507490506441367,0.010000000000001563,0.3099999999999987,0.14044060340782435,4.353658705641857,0.17854455517826828,2.4934464461005867,14520.186855509328,14.520186855509328,2577.980116366742,0.001,71.2044790277826,0.014044060340780241
CNY-000008,T3_MTF_Trend_v1.0,CNY,SHORT,2023-05-10 13:00:00+03:00,11.03,11.133048833123484,0.10304883312348423,2023-05-11 14:00:00+03:00,10.96953624105843,ATR_TRAILING_STOP,16,621.7670168800877,0.5867486036364461,0.0,0.20999999999999908,0.0,2.0378687815742116,0.06046375894156952,0.5770444665813308,10283.3007369083,10.2833007369083,611.4837161431794,0.001,103.04883312348423,0.009704137055115337
Si-000009,T3_MTF_Trend_v1.0,Si,SHORT,2023-05-10 13:00:00+03:00,76.46,77.15090931196661,0.690909311966621,2023-05-11 14:00:00+03:00,76.30700151283008,ATR_TRAILING_STOP,16,231.46247133806642,0.2214451079468177,0.07000000000000739,1.1599999999999966,0.10131575705754739,1.6789468312391747,0.15299848716990994,0.2199977399888529,1512.8415686948565,1.5128415686948566,229.94962976937157,0.001,690.909311966621,0.0014473679579648099
Si-000010,T3_MTF_Trend_v1.0,Si,LONG,2023-05-16 12:00:00+03:00,80.21,79.54661484789396,0.6633851521060308,2023-05-17 17:00:00+03:00,80.31966218131153,ATR_TRAILING_STOP,20,173.16496014050793,0.16530695775055151,0.3299999999999983,0.8700000000000045,0.497448577123495,1.3114553396892277,0.10966218131153482,0.16379953781987425,1579.0763786520956,1.5790763786520956,171.58588376185583,0.001,663.3851521060308,0.0015074199306772654
Si-000011,T3_MTF_Trend_v1.0,Si,LONG,2023-06-02 16:00:00+03:00,81.23,80.8027519677035,0.42724803229650377,2023-06-05 12:00:00+03:00,81.3331497227442,ATR_TRAILING_STOP,11,253.31894345916257,0.241428198486371,0.12000000000000455,0.6400000000000006,0.28086729704755276,1.4979589175868928,0.10314972274419176,0.2390876376776415,2455.8373664986575,2.4558373664986575,250.8631060926639,0.001,427.24803229650377,0.002340560808729518
CNY-000009,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-13 20:00:00+03:00,11.77,11.68820969124187,0.08179030875812998,2023-06-14 13:00:00+03:00,11.745590985778621,ATR_TRAILING_STOP,8,-318.07012354642393,-0.29843406379061915,0.0244090142213782,0.09999999999999964,0.29843406379061915,1.2226387394589657,-0.0244090142213782,-0.31066045118520885,13030.846746274901,13.030846746274902,-331.10097029269883,0.001,81.79030875812998,0.012226387394589701
Si-000012,T3_MTF_Trend_v1.0,Si,LONG,2023-06-13 19:00:00+03:00,84.32,83.78029444563143,0.5397055543685667,2023-06-14 13:00:00+03:00,84.1886177753515,ATR_TRAILING_STOP,9,-256.0333290459564,-0.24343315273492444,0.13138222464849036,0.6800000000000068,0.24343315273492444,1.259946269768483,-0.13138222464849036,-0.24528601489634866,1948.7668878416905,1.9487668878416906,-257.9820959337981,0.001,539.7055543685667,0.0018528621614242213
CNY-000010,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-16 19:00:00+03:00,11.8,11.729631173509565,0.07036882649043541,2023-06-19 11:00:00+03:00,11.73042861783563,ATR_TRAILING_STOP,7,-1050.4455038402366,-0.9886676477946849,0.06957138216437109,0.02999999999999936,0.9886676477946849,0.42632514276868017,-0.06957138216437109,-1.0028784858869746,15098.81608156681,15.098816081566811,-1065.5443199218034,0.001,70.36882649043541,0.014210838092289643
Si-000013,T3_MTF_Trend_v1.0,Si,LONG,2023-06-16 19:00:00+03:00,84.18,83.63209432115838,0.5479056788416301,2023-06-19 12:00:00+03:00,83.7762342337329,ATR_TRAILING_STOP,8,-773.1680504462505,-0.7369256823925355,0.4037657662671137,0.3499999999999943,0.7369256823925355,0.6387960802668745,-0.4037657662671137,-0.738750814050441,1914.8925318615459,1.914892531861546,-775.0829429781121,0.001,547.9056788416301,0.0018251316579053854
Si-000014,T3_MTF_Trend_v1.0,Si,LONG,2023-06-20 18:00:00+03:00,84.74,84.32079956259075,0.41920043740924484,2023-06-21 10:00:00+03:00,84.41260547181975,ATR_TRAILING_STOP,7,-813.3540492148558,-0.7809975824539288,0.3273945281802497,0.19000000000001194,0.7809975824539288,0.45324380187734453,-0.3273945281802497,-0.7833830761480199,2484.323894280411,2.484323894280411,-815.8383731091362,0.001,419.20043740924484,0.0023854936940911372
CNY-000011,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-28 15:00:00+03:00,11.84,11.766679257746063,0.07332074225393725,2023-06-29 22:00:00+03:00,12.09,ATR_TRAILING_STOP,22,3586.401656343947,3.409676338711304,0.009999999999999787,0.4499999999999993,0.13638705354844927,6.137417409680338,0.25,3.396037633356459,14345.606625375787,14.345606625375787,3572.056049718571,0.001,73.32074225393725,0.013638705354845217
Si-000015,T3_MTF_Trend_v1.0,Si,LONG,2023-06-28 15:00:00+03:00,85.92,85.42001082184412,0.49998917815588584,2023-06-30 11:00:00+03:00,88.05,ATR_TRAILING_STOP,26,4401.830922174635,4.2600922041074805,0.15000000000000568,8.789999999999992,0.30000649324701767,17.580380504274554,2.1299999999999955,4.258092160819167,2066.5872874059364,2.0665872874059366,4399.764334887229,0.001,499.98917815588584,0.0020000432883133753
CNY-000012,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-30 19:00:00+03:00,12.35,12.2200432470278,0.1299567529722001,2023-07-03 10:00:00+03:00,12.2200432470278,ATR_TRAILING_STOP,6,-1087.5510863527384,-1.0,0.1299567529722001,0.009999999999999787,1.0,0.07694867539618316,-0.1299567529722001,-1.0076948675396185,8368.5615520525,8.368561552052501,-1095.919647904791,0.001,129.9567529722001,0.00769486753961848
CNY-000013,T3_MTF_Trend_v1.0,CNY,LONG,2023-07-04 12:00:00+03:00,12.38,12.261988645948309,0.11801135405169205,2023-07-04 18:00:00+03:00,12.2917765765011,ATR_TRAILING_STOP,6,-804.8430847950849,-0.7475841982141552,0.088223423498901,0.08999999999999986,0.7475841982141552,0.7626384827393601,-0.088223423498901,-0.7560579591334815,9122.782282475253,9.122782282475253,-813.9658670775601,0.001,118.01135405169205,0.008473760919326237
Si-000016,T3_MTF_Trend_v1.0,Si,LONG,2023-07-04 15:00:00+03:00,89.65,88.87552926729258,0.7744707327074281,2023-07-04 18:00:00+03:00,88.87552926729258,ATR_TRAILING_STOP,3,-1077.2689227663677,-1.0,0.7744707327074281,0.4199999999999875,1.0,0.5423058383778215,-0.7744707327074281,-1.00129120437709,1390.9743483790598,1.39097434837906,-1078.6598971147469,0.001,774.470732707428,0.0012912043770900896
CNY-000014,T3_MTF_Trend_v1.0,CNY,LONG,2023-07-06 11:00:00+03:00,12.86,12.686064424390485,0.173935575609514,2023-07-06 13:00:00+03:00,12.686064424390485,ATR_TRAILING_STOP,2,-1068.4522312029148,-1.0,0.173935575609514,0.040000000000000924,1.0,0.22997020511664082,-0.173935575609514,-1.005749255127916,6142.80446917653,6.1428044691765304,-1074.5950356720914,0.001,173.935575609514,0.005749255127915888
Si-000017,T3_MTF_Trend_v1.0,Si,LONG,2023-07-05 13:00:00+03:00,90.47,89.53430264659012,0.9356973534098785,2023-07-06 13:00:00+03:00,92.1104127311254,ATR_TRAILING_STOP,15,1869.6976913511967,1.7531445666137502,0.23999999999999488,3.200000000000003,0.2564931910145778,3.41990921352778,1.6404127311253944,1.7520758449845228,1139.7727266286838,1.139772726628684,1868.557918624568,0.001,935.6973534098785,0.0010687216292274303
Si-000018,T3_MTF_Trend_v1.0,Si,LONG,2023-08-02 12:00:00+03:00,92.69,92.19223488253485,0.49776511746514984,2023-08-03 11:00:00+03:00,93.36726097862918,ATR_TRAILING_STOP,14,1476.4832853150992,1.3606035354146635,0.060000000000002274,1.710000000000008,0.12053878002852032,3.4353552308127147,0.6772609786291781,1.3585945557475216,2180.080252524811,2.180080252524811,1474.3032050625745,0.001,497.76511746514984,0.002008979667141929
