trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe,fold_id,net_R
T3-M15-WF03-test-Si-000008,T3,Si,LONG,2024-08-20 13:45:00+03:00,89.38,89.1152400362,0.264759963792,2024-08-21 10:45:00+03:00,89.7921853161,ATR_TRAILING_STOP,44,1588.9033045,1.55682645603,0.12,0.64,0.453240732781,2.41728390817,0.412185316128,1.55682645603,3854.82753104,0,1588.9033045,0.001,264.759963792,0,T3_MTF_Trend_v1.0,0.264759963792,USDRUBF,M15,WF03,1.54927244382
T3-M15-WF03-test-CNY-000004,T3,CNY,SHORT,2024-08-22 11:45:00+03:00,11.934,11.9757553133,0.0417553133486,2024-08-23 13:00:00+03:00,11.7607971777,ATR_TRAILING_STOP,61,4129.84090481,4.14804268997,0.033,0.259,0.790318581122,6.20280340941,0.173202822303,4.14804268997,23843.9584869,0,4129.84090481,0.001,41.7553133486,0,T3_MTF_Trend_v1.0,0.0417553133486,CNYRUBF,M15,WF03,4.10014459414
T3-M15-WF03-test-Si-000009,T3,Si,LONG,2024-08-23 13:15:00+03:00,89.48,89.1152332659,0.364766734124,2024-08-26 10:15:00+03:00,89.7480750453,ATR_TRAILING_STOP,44,761.741381833,0.734921856061,0,0.48,0,1.31590947062,0.268075045272,0.734921856061,2841.52290662,0,761.741381833,0.001,364.766734124,0,T3_MTF_Trend_v1.0,0.364766734124,USDRUBF,M15,WF03,0.729438899933
T3-M15-WF03-test-CNY-000005,T3,CNY,SHORT,2024-08-26 12:00:00+03:00,11.678,11.7255348635,0.0475348634836,2024-08-26 14:00:00+03:00,11.7255348635,ATR_TRAILING_STOP,8,-1036.91036714,-1,0.0475348634836,0.045,1,0.946673592856,-0.0475348634836,-1,21813.681394,0,-1036.91036714,0.001,47.5348634836,0,T3_MTF_Trend_v1.0,0.0475348634836,CNYRUBF,M15,WF03,-1.0420743819
T3-M15-WF03-test-CNY-000006,T3,CNY,LONG,2024-08-30 11:45:00+03:00,12.046,12.0098460502,0.0361539498431,2024-08-30 12:00:00+03:00,12.0098460502,ATR_TRAILING_STOP,1,-1026.54126347,-1,0.0361539498431,0,1,0,-0.0361539498431,-1,28393.6130886,0,-1026.54126347,0.001,36.1539498431,0,T3_MTF_Trend_v1.0,0.0361539498431,CNYRUBF,M15,WF03,-1.05531899028
T3-M15-WF03-test-CNY-000007,T3,CNY,LONG,2024-08-30 17:00:00+03:00,12.052,12.0149122059,0.0370877941024,2024-08-30 18:00:00+03:00,12.0149122059,ATR_TRAILING_STOP,4,-1016.27585083,-1,0.0370877941024,0.004,1,0.107852194956,-0.0370877941024,-1,27401.8952982,0,-1016.27585083,0.001,37.0877941024,0,T3_MTF_Trend_v1.0,0.0370877941024,CNYRUBF,M15,WF03,-1.05392609748
T3-M15-WF03-test-Si-000010,T3,Si,SHORT,2024-09-02 12:15:00+03:00,90.09,90.3463878691,0.256387869065,2024-09-02 22:45:00+03:00,89.197367533,ATR_TRAILING_STOP,42,3635.14422579,3.48157059942,0,1.17,0,4.56339843327,0.892632466985,3.48157059942,4072.38629586,0,3635.14422579,0.001,256.387869065,0,T3_MTF_Trend_v1.0,0.256387869065,USDRUBF,M15,WF03,3.47376991834
T3-M15-WF03-test-CNY-000008,T3,CNY,LONG,2024-09-03 13:00:00+03:00,12.103,12.0608727043,0.0421272956811,2024-09-03 16:30:00+03:00,12.0903182379,ATR_TRAILING_STOP,14,-302.874576408,-0.301034325781,0.0126817620523,0.064,0.301034325781,1.51920504189,-0.0126817620523,-0.301034325781,23882.6887903,0,-302.874576408,0.001,42.1272956811,0,T3_MTF_Trend_v1.0,0.0421272956811,CNYRUBF,M15,WF03,-0.34850948334
T3-M15-WF03-test-Si-000011,T3,Si,SHORT,2024-09-03 14:45:00+03:00,88.61,88.891526777,0.281526777042,2024-09-04 10:15:00+03:00,87.9688876381,ATR_TRAILING_STOP,38,2460.50297361,2.27726956775,0.19,0.94,0.67489139753,3.33893638778,0.641112361865,2.27726956775,3837.8654351,0,2460.50297361,0.001,281.526777042,0,T3_MTF_Trend_v1.0,0.281526777042,USDRUBF,M15,WF03,2.27016544778
T3-M15-WF03-test-CNY-000009,T3,CNY,LONG,2024-09-04 11:45:00+03:00,12.161,12.1132929751,0.0477070249006,2024-09-04 14:30:00+03:00,12.1798581091,ATR_TRAILING_STOP,11,396.509195866,0.395289984561,0.03,0.128,0.628838207004,2.68304301655,0.0188581091364,0.395289984561,21025.9253989,0,396.509195866,0.001,47.7070249006,0,T3_MTF_Trend_v1.0,0.0477070249006,CNYRUBF,M15,WF03,0.353367437428
T3-M15-WF03-test-CNY-000010,T3,CNY,LONG,2024-09-04 15:15:00+03:00,12.325,12.2331133347,0.091886665306,2024-09-04 16:30:00+03:00,12.2331133347,ATR_TRAILING_STOP,5,-1007.04943852,-1,0.091886665306,0.032,1,0.348255102016,-0.091886665306,-1,10959.6907796,0,-1007.04943852,0.001,91.886665306,0,T3_MTF_Trend_v1.0,0.091886665306,CNYRUBF,M15,WF03,-1.02176594388
T3-M15-WF03-test-CNY-000011,T3,CNY,LONG,2024-09-04 17:45:00+03:00,12.374,12.2762906763,0.0977093237219,2024-09-05 10:15:00+03:00,12.3602869765,ATR_TRAILING_STOP,26,-139.921096249,-0.140345086596,0.022,0.049,0.225157632476,0.50148745415,-0.013713023499,-0.140345086596,10203.5190313,0,-139.921096249,0.001,97.7093237219,0,T3_MTF_Trend_v1.0,0.0977093237219,CNYRUBF,M15,WF03,-0.160813962276
T3-M15-WF03-test-CNY-000012,T3,CNY,LONG,2024-09-05 13:45:00+03:00,12.437,12.3621510658,0.0748489342221,2024-09-05 17:15:00+03:00,12.371045281,ATR_TRAILING_STOP,14,-877.276105921,-0.88117111738,0.0659547190032,0.051,0.88117111738,0.68137242741,-0.0659547190032,-0.88117111738,13301.1878328,0,-877.276105921,0.001,74.8489342221,0,T3_MTF_Trend_v1.0,0.0748489342221,CNYRUBF,M15,WF03,-0.90789160473
T3-M15-WF03-test-Si-000012,T3,Si,LONG,2024-09-06 17:00:00+03:00,89.79,89.4846349694,0.305365030635,2024-09-06 23:45:00+03:00,89.730656102,ATR_TRAILING_STOP,27,-214.756019092,-0.194337569883,0.17,0.17,0.556710765625,0.556710765625,-0.0593438979811,-0.194337569883,3618.83911232,0,-214.756019092,0.001,305.365030635,0,T3_MTF_Trend_v1.0,0.305365030635,USDRUBF,M15,WF03,-0.200887108303
T3-M15-WF03-test-Si-000013,T3,Si,LONG,2024-09-11 18:30:00+03:00,90.45,90.2161298802,0.233870119796,2024-09-12 21:00:00+03:00,90.7306986977,ATR_TRAILING_STOP,66,1323.76050106,1.20023326602,0.17,0.51,0.726899187243,2.18069756173,0.280698697707,1.20023326602,4715.94813896,0,1323.76050106,0.001,233.870119796,0,T3_MTF_Trend_v1.0,0.233870119796,USDRUBF,M15,WF03,1.19168151088
T3-M15-WF03-test-Si-000014,T3,Si,LONG,2024-09-13 15:45:00+03:00,90.65,90.4225658866,0.227434113402,2024-09-13 22:00:00+03:00,90.8930781501,ATR_TRAILING_STOP,25,1192.93172577,1.06878491755,0.02,0.5,0.0879375556326,2.19843889081,0.24307815014,1.06878491755,4907.60574359,0,1192.93172577,0.001,227.434113402,0,T3_MTF_Trend_v1.0,0.227434113402,USDRUBF,M15,WF03,1.05999116199
T3-M15-WF03-test-Si-000015,T3,Si,LONG,2024-09-16 13:30:00+03:00,91.33,91.1584528423,0.171547157665,2024-09-16 14:15:00+03:00,91.1584528423,ATR_TRAILING_STOP,3,-1128.08627848,-1,0.171547157665,0.02,1,0.116586017934,-0.171547157665,-1,6575.95435466,0,-1128.08627848,0.001,171.547157665,0,T3_MTF_Trend_v1.0,0.171547157665,USDRUBF,M15,WF03,-1.01165860179
T3-M15-WF03-test-CNY-000013,T3,CNY,LONG,2024-09-16 17:00:00+03:00,12.851,12.8197965604,0.0312034396143,2024-09-17 11:15:00+03:00,12.9086776201,ATR_TRAILING_STOP,33,1824.05139679,1.84843788942,0.011,0.093,0.352525238755,2.98044065493,0.0576776200632,1.84843788942,31624.9421318,0,1824.05139679,0.001,31.2034396143,0,T3_MTF_Trend_v1.0,0.0312034396143,CNYRUBF,M15,WF03,1.78434239146
T3-M15-WF03-test-Si-000016,T3,Si,LONG,2024-09-17 18:00:00+03:00,91.44,91.1262597722,0.313740227826,2024-09-18 00:00:00+03:00,91.3140829565,ATR_TRAILING_STOP,24,-448.220609566,-0.4013417228,0.28,0.11,0.892458075715,0.350608529745,-0.125917043547,-0.4013417228,3559.6500437,0,-448.220609566,0.001,313.740227826,0,T3_MTF_Trend_v1.0,0.313740227826,USDRUBF,M15,WF03,-0.407716423341
T3-M15-WF03-test-CNY-000014,T3,CNY,LONG,2024-09-18 16:30:00+03:00,12.937,12.9023140707,0.0346859292667,2024-09-19 12:00:00+03:00,13.0174218067,ATR_TRAILING_STOP,38,2330.27444761,2.31857149028,0.015,0.173,0.432452014898,4.98761323849,0.0804218067117,2.31857149028,28975.6540283,0,2330.27444761,0.001,34.6859292667,0,T3_MTF_Trend_v1.0,0.0346859292667,CNYRUBF,M15,WF03,2.26091122163
T3-M15-WF03-test-Si-000017,T3,Si,LONG,2024-09-19 13:45:00+03:00,92.69,92.419682299,0.270317700985,2024-09-19 16:30:00+03:00,92.5329860153,ATR_TRAILING_STOP,11,-646.092722534,-0.580849807826,0.157013984669,0.21,0.580849807826,0.776863665363,-0.157013984669,-0.580849807826,4114.87374131,0,-646.092722534,0.001,270.317700985,0,T3_MTF_Trend_v1.0,0.270317700985,USDRUBF,M15,WF03,-0.588248509401
T3-M15-WF03-test-CNY-000015,T3,CNY,LONG,2024-09-20 12:00:00+03:00,13.023,12.9729362851,0.0500637149422,2024-09-20 21:15:00+03:00,13.0374874092,ATR_TRAILING_STOP,37,297.583400681,0.289379427201,0.028,0.076,0.559287300839,1.51806553085,0.0144874091535,0.289379427201,20540.8294559,0,297.583400681,0.001,50.0637149422,0,T3_MTF_Trend_v1.0,0.0500637149422,CNYRUBF,M15,WF03,0.249430334284
T3-M15-WF03-test-Si-000018,T3,Si,LONG,2024-09-20 12:15:00+03:00,92.94,92.6792035609,0.2607964391,2024-09-20 13:15:00+03:00,92.6792035609,ATR_TRAILING_STOP,4,-1105.86228237,-1,0.2607964391,0.02,1,0.076688163646,-0.2607964391,-1,4240.32738402,0,-1105.86228237,0.001,260.7964391,0,T3_MTF_Trend_v1.0,0.2607964391,USDRUBF,M15,WF03,-1.00766881636
T3-M15-WF03-test-Si-000019,T3,Si,LONG,2024-09-25 18:45:00+03:00,92.47,92.1885606842,0.28143931585,2024-09-25 21:45:00+03:00,92.1885606842,ATR_TRAILING_STOP,12,-1094.80365955,-1,0.28143931585,0.03,1,0.106594915175,-0.28143931585,-1,3890.0167741,0,-1094.80365955,0.001,281.43931585,0,T3_MTF_Trend_v1.0,0.28143931585,USDRUBF,M15,WF03,-1.00710632768
T3-M15-WF03-test-CNY-000016,T3,CNY,LONG,2024-10-01 15:15:00+03:00,13.256,13.2138130911,0.0421869089203,2024-10-01 21:15:00+03:00,13.2805332532,ATR_TRAILING_STOP,24,599.754381563,0.581537112432,0.004,0.072,0.0948161432628,1.70669057873,0.0245332531959,0.581537112432,24446.5899721,0,599.754381563,0.001,42.1869089203,0,T3_MTF_Trend_v1.0,0.0421869089203,CNYRUBF,M15,WF03,0.5341290408
T3-M15-WF03-test-Si-000020,T3,Si,LONG,2024-10-01 16:00:00+03:00,93.65,93.4426285571,0.207371442914,2024-10-01 16:15:00+03:00,93.4426285571,ATR_TRAILING_STOP,1,-1083.85562295,-1,0.207371442914,0,1,0,-0.207371442914,-1,5226.6387682,0,-1083.85562295,0.001,207.371442914,0,T3_MTF_Trend_v1.0,0.207371442914,USDRUBF,M15,WF03,-1.00964452951
T3-M15-WF03-test-Si-000021,T3,Si,LONG,2024-10-01 16:45:00+03:00,93.68,93.4526767274,0.227323272625,2024-10-03 10:30:00+03:00,94.9914299589,ATR_TRAILING_STOP,87,6190.24489402,5.76900879399,0.02,1.65,0.0879804331914,7.25838573829,1.31142995885,5.76900879399,4720.2253176,0,6190.24489402,0.001,227.323272625,0,T3_MTF_Trend_v1.0,0.227323272625,USDRUBF,M15,WF03,5.76021075067
T3-M15-WF03-test-CNY-000017,T3,CNY,LONG,2024-10-02 12:45:00+03:00,13.396,13.3529375087,0.0430624912871,2024-10-03 10:30:00+03:00,13.5013167309,ATR_TRAILING_STOP,47,2536.95334413,2.44567203873,0.016,0.159,0.371553050504,3.69230843938,0.105316730859,2.44567203873,24088.7969408,0,2536.95334413,0.001,43.0624912871,0,T3_MTF_Trend_v1.0,0.0430624912871,CNYRUBF,M15,WF03,2.39922790741
T3-M15-WF03-test-Si-000022,T3,Si,LONG,2024-10-03 12:15:00+03:00,95.35,94.9729237518,0.377076248235,2024-10-03 15:15:00+03:00,94.9729237518,ATR_TRAILING_STOP,12,-1134.91951566,-1,0.377076248235,0.09,1,0.23867851773,-0.377076248235,-1,3009.78786379,0,-1134.91951566,0.001,377.076248235,0,T3_MTF_Trend_v1.0,0.377076248235,USDRUBF,M15,WF03,-1.00530396706
T3-M15-WF03-test-Si-000023,T3,Si,LONG,2024-10-04 15:45:00+03:00,95.51,95.2533251218,0.256674878201,2024-10-04 18:45:00+03:00,95.2533251218,ATR_TRAILING_STOP,12,-1123.57032051,-1,0.256674878201,0.11,1,0.428557717727,-0.256674878201,-1,4377.40665693,0,-1123.57032051,0.001,256.674878201,0,T3_MTF_Trend_v1.0,0.256674878201,USDRUBF,M15,WF03,-1.0077919585
T3-M15-WF03-test-Si-000024,T3,Si,LONG,2024-10-07 11:15:00+03:00,96,95.7066415355,0.293358464454,2024-10-07 23:45:00+03:00,96.002220481,ATR_TRAILING_STOP,50,8.41945334032,0.00756917316909,0.19,0.19,0.647671783917,0.647671783917,0.00222048101807,0.00756917316909,3791.72497842,0,8.41945334032,0.001,293.358464454,0,T3_MTF_Trend_v1.0,0.293358464454,USDRUBF,M15,WF03,0.000751575443652
T3-M15-WF03-test-CNY-000018,T3,CNY,LONG,2024-10-07 11:45:00+03:00,13.577,13.5357914655,0.0412085345017,2024-10-07 13:30:00+03:00,13.5357914655,ATR_TRAILING_STOP,7,-1062.69314182,-1,0.0412085345017,0.005,1,0.121334089175,-0.0412085345017,-1,25788.1808871,0,-1062.69314182,0.001,41.2085345017,0,T3_MTF_Trend_v1.0,0.0412085345017,CNYRUBF,M15,WF03,-1.04853363567
T3-M15-WF03-test-CNY-000019,T3,CNY,LONG,2024-10-08 13:45:00+03:00,13.6,13.5586964278,0.0413035722033,2024-10-08 21:45:00+03:00,13.6489471846,ATR_TRAILING_STOP,32,1246.7609045,1.1850593548,0.019,0.083,0.460008638151,2.00951141929,0.048947184626,1.1850593548,25471.5549838,0,1246.7609045,0.001,41.3035722033,0,T3_MTF_Trend_v1.0,0.0413035722033,CNYRUBF,M15,WF03,1.13663739289
T3-M15-WF03-test-Si-000025,T3,Si,LONG,2024-10-09 12:45:00+03:00,96.8,96.5763713112,0.223628688827,2024-10-09 13:30:00+03:00,96.5763713112,ATR_TRAILING_STOP,3,-1112.41881183,-1,0.223628688827,0.04,1,0.178867927053,-0.223628688827,-1,4974.40117219,0,-1112.41881183,0.001,223.628688827,0,T3_MTF_Trend_v1.0,0.223628688827,USDRUBF,M15,WF03,-1.00894339635
T3-M15-WF03-test-CNY-000020,T3,CNY,SHORT,2024-10-11 10:15:00+03:00,13.409,13.4467973068,0.0377973067944,2024-10-11 10:30:00+03:00,13.4467973068,ATR_TRAILING_STOP,1,-1064.53381945,-1,0.0377973067944,0,1,0,-0.0377973067944,-1,28164.2770274,0,-1064.53381945,0.001,37.7973067944,0,T3_MTF_Trend_v1.0,0.0377973067944,CNYRUBF,M15,WF03,-1.05291382296
T3-M15-WF03-test-Si-000026,T3,Si,SHORT,2024-10-11 10:15:00+03:00,95.12,95.3751535285,0.255153528476,2024-10-11 10:30:00+03:00,95.3751535285,ATR_TRAILING_STOP,1,-1101.29462372,-1,0.255153528476,0,1,0,-0.255153528476,-1,4316.20377854,0,-1101.29462372,0.001,255.153528476,0,T3_MTF_Trend_v1.0,0.255153528476,USDRUBF,M15,WF03,-1.00783841796
T3-M15-WF03-test-Si-000027,T3,Si,SHORT,2024-10-11 13:30:00+03:00,94.96,95.2938667222,0.333866722206,2024-10-11 21:30:00+03:00,94.822986276,ATR_TRAILING_STOP,32,447.434688348,0.41038448833,0.31,0.55,0.928514222538,1.64736394321,0.137013723963,0.41038448833,3265.61949713,0,447.434688348,0.001,333.866722206,0,T3_MTF_Trend_v1.0,0.333866722206,USDRUBF,M15,WF03,0.404394073991
T3-M15-WF03-test-CNY-000021,T3,CNY,SHORT,2024-10-18 11:45:00+03:00,13.426,13.4547584124,0.028758412405,2024-10-18 12:45:00+03:00,13.4547584124,ATR_TRAILING_STOP,4,-1053.88848125,-1,0.028758412405,0.011,1,0.382496775034,-0.028758412405,-1,36646.2677568,0,-1053.88848125,0.001,28.758412405,0,T3_MTF_Trend_v1.0,0.028758412405,CNYRUBF,M15,WF03,-1.06954486819
T3-M15-WF03-test-Si-000028,T3,Si,SHORT,2024-10-18 11:45:00+03:00,95.47,95.7265976176,0.25659761763,2024-10-18 12:30:00+03:00,95.7265976176,ATR_TRAILING_STOP,3,-1094.75602436,-1,0.25659761763,0.05,1,0.194857615833,-0.25659761763,-1,4266.43097653,0,-1094.75602436,0.001,256.59761763,0,T3_MTF_Trend_v1.0,0.25659761763,USDRUBF,M15,WF03,-1.00779430463
T3-M15-WF03-test-CNY-000022,T3,CNY,SHORT,2024-10-18 16:00:00+03:00,13.412,13.4485954634,0.0365954634459,2024-10-18 17:00:00+03:00,13.4048228528,ATR_TRAILING_STOP,4,204.62300322,0.196121227169,0,0.085,0,2.32269226828,0.00717714719982,0.196121227169,28510.3534208,0,204.62300322,0.001,36.5954634459,0,T3_MTF_Trend_v1.0,0.0365954634459,CNYRUBF,M15,WF03,0.141469644386
T3-M15-WF03-test-Si-000029,T3,Si,LONG,2024-10-28 11:45:00+03:00,97.5,97.2783533242,0.22164667577,2024-10-28 17:00:00+03:00,97.2783533242,ATR_TRAILING_STOP,21,-1083.80846412,-1,0.22164667577,0.11,1,0.496285358749,-0.22164667577,-1,4889.80247664,0,-1083.80846412,0.001,221.64667577,0,T3_MTF_Trend_v1.0,0.22164667577,USDRUBF,M15,WF03,-1.00902337016
T3-M15-WF03-test-CNY-000023,T3,CNY,LONG,2024-10-28 19:30:00+03:00,13.644,13.6148297185,0.0291702814786,2024-10-29 10:15:00+03:00,13.628541461,ATR_TRAILING_STOP,19,-553.998497531,-0.529941371012,0.0154585389596,0.01,0.529941371012,0.34281465564,-0.0154585389596,-0.529941371012,35837.701026,0,-553.998497531,0.001,29.1702814786,0,T3_MTF_Trend_v1.0,0.0291702814786,CNYRUBF,M15,WF03,-0.59850430214
T3-M15-WF03-test-Si-000030,T3,Si,LONG,2024-10-28 21:45:00+03:00,97.51,97.3350333487,0.174966651325,2024-10-29 10:30:00+03:00,97.4849503744,ATR_TRAILING_STOP,11,-153.615023953,-0.143168000619,0.03,0.25,0.171461245745,1.42884371454,-0.0250496256452,-0.143168000619,6132.42793042,0,-153.615023953,0.001,174.966651325,0,T3_MTF_Trend_v1.0,0.174966651325,USDRUBF,M15,WF03,-0.154598750335
