trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,net_R_C1,fold,fold_start_state
GLDRUBF-000006,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-02-19 11:00:00+03:00,5909.3,5890.4838415,18.8161585046,2024-02-19 16:00:00+03:00,5896.00245855,ATR_TRAILING_STOP,10,-688.889541332,-0.706814913838,13.2975414522,10.7,0.706708622216,0.568660175636,-13.2975414522,-0.706814913838,51.805782581,0.103611565162,-688.993152897,0.001,18816.1585046,0.000106291621614,T3_MTF_Trend_v1.0,18.8161585046,-0.706921205459,WF01,FLAT
IMOEXF-000006,T3_MTF_Trend_v1.0,IMOEXF,LONG,2024-02-19 16:00:00+03:00,3255,3246.41404455,8.58595544754,2024-02-19 20:00:00+03:00,3246.41404455,ATR_TRAILING_STOP,8,-991.391777589,-1.00023293855,8.58595544754,2.5,1,0.291173185707,-8.58595544754,-1.00023293855,115.466680866,0.230933361731,-991.62271095,0.001,8585.95544754,0.000232938548566,T3_MTF_Trend_v1.0,8.58595544754,-1.0004658771,WF01,FLAT
IMOEXF-000007,T3_MTF_Trend_v1.0,IMOEXF,SHORT,2024-02-20 18:30:00+03:00,3212,3223.57960771,11.57960771,2024-02-21 14:30:00+03:00,3156,ATR_TRAILING_STOP,23,4746.50197169,4.83591511928,2.5,99.5,0.215896778424,8.59269178128,56,4.83591511928,84.7589637802,0.16951792756,4746.33245376,0.001,11579.60771,0.000172717422739,T3_MTF_Trend_v1.0,11.57960771,4.83574240185,WF01,FLAT
CNYRUBF-000006,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-02-22 13:30:00+03:00,12.835,12.8023780005,0.0326219995355,2024-02-22 14:30:00+03:00,12.8023780005,ATR_TRAILING_STOP,2,-975.121270757,-1.06130832041,0.0326219995355,0.006,1,0.183924961236,-0.0326219995355,-1.06130832041,29891.5236541,59.7830473081,-1034.90431806,0.001,32.6219995355,0.061308320412,T3_MTF_Trend_v1.0,0.0326219995355,-1.12261664082,WF01,FLAT
GLDRUBF-000007,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-02-22 20:00:00+03:00,5984,5954.29774635,29.7022536549,2024-02-26 09:30:00+03:00,5955.51211888,ATR_TRAILING_STOP,10,-928.323595367,-0.959182473048,28.4878811158,6,0.95911513809,0.202004873762,-28.4878811158,-0.959182473048,32.5866143429,0.0651732286858,-928.388768596,0.001,29702.2536549,6.73349579206e-05,T3_MTF_Trend_v1.0,29.7022536549,-0.959249808006,WF01,FLAT
CNYRUBF-000007,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-02-22 19:30:00+03:00,12.85,12.7951229817,0.0548770182984,2024-02-26 10:30:00+03:00,12.8206254669,ATR_TRAILING_STOP,13,-516.422622753,-0.57172444965,0.034,0.037,0.619567189586,0.674234882785,-0.0293745330851,-0.57172444965,17580.6240479,35.1612480959,-551.583870849,0.001,54.8770182984,0.0364451287992,T3_MTF_Trend_v1.0,0.0548770182984,-0.608169578449,WF01,FLAT
GLDRUBF-000008,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-02-26 18:30:00+03:00,5997.6,5976.54541156,21.0545884411,2024-02-26 19:30:00+03:00,5995,ATR_TRAILING_STOP,2,-118.377578356,-0.123583512795,7.1,251.1,0.337218655205,11.9261414538,-2.6,-0.123583512795,45.5298378291,0.0910596756582,-118.468638031,0.001,21054.5884411,9.49911704803e-05,T3_MTF_Trend_v1.0,21.0545884411,-0.123678503965,WF01,FLAT
GLDRUBF-000009,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-02-27 21:30:00+03:00,6019,6001.70645599,17.2935440123,2024-02-28 10:30:00+03:00,6001.70645599,ATR_TRAILING_STOP,8,-957.427310901,-1.00011565009,17.2935440123,0,1,0,-17.2935440123,-1.00011565009,55.3632795117,0.110726559023,-957.53803746,0.001,17293.5440123,0.000115650094543,T3_MTF_Trend_v1.0,17.2935440123,-1.00023130019,WF01,FLAT
GLDRUBF-000010,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-03-05 12:00:00+03:00,6153.8,6131.29202915,22.5079708473,2024-03-05 15:30:00+03:00,6144.73312029,ATR_TRAILING_STOP,7,-381.822932698,-0.402918582603,9.06687971106,25.4,0.402829725193,1.12848911047,-9.06687971106,-0.402918582603,42.1118339347,0.0842236678694,-381.907156366,0.001,22507.9708473,8.88574102736e-05,T3_MTF_Trend_v1.0,22.5079708473,-0.403007440014,WF01,FLAT
GLDRUBF-000011,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-03-06 18:00:00+03:00,6193.2,6169.76560819,23.4343918058,2024-03-11 13:30:00+03:00,6259.1674287,ATR_TRAILING_STOP,53,2657.43701946,2.81489825918,20.3,104.7,0.866248211953,4.46779250205,65.9674286991,2.81489825918,40.2840776405,0.080568155281,2657.3564513,0.001,23434.3918058,8.5344651424e-05,T3_MTF_Trend_v1.0,23.4343918058,2.81481291453,WF01,FLAT
