generation,lifecycle_stage,strategy,timeframe,YYYY-MM,trades,PF,expectancy_R,net_R,max_drawdown_R,win_rate
v2,baseline,T3,H1,2021-10,15,0.287236791141,-0.472399340712,-7.08599011068,-7.08599011068,0.2
v2,baseline,T3,H1,2021-11,20,0.920709071062,-0.0392177712695,-0.784355425389,-9.45940854326,0.3
v2,baseline,T3,H1,2021-12,9,0.602063638652,-0.166978112696,-1.50280301426,-2.43094489427,0.444444444444
v2,baseline,T3,H1,2022-01,20,1.51940797978,0.202635845631,4.05271691262,-2.97037771442,0.4
v2,baseline,T3,H1,2022-02,19,2.42319826498,0.597800025404,11.3582004827,-4.83327041583,0.368421052632
v2,baseline,T3,H1,2022-03,7,0.633379506573,-0.201686405206,-1.41180483644,-2.43195448776,0.285714285714
v2,baseline,T3,H1,2022-04,5,2.24363488941,0.361725497009,1.80862748505,-1.45430745023,0.6
v2,baseline,T3,H1,2022-05,4,18.6929087569,0.416972080798,1.66788832319,-0.0942687460896,0.75
v2,baseline,T3,H1,2022-06,3,1.37254183956,0.12446695943,0.373400878289,-1.00230588523,0.666666666667
v2,baseline,T3,H1,2022-07,7,3.57976888312,0.670065255198,4.69045678638,-1.00288467729,0.714285714286
v2,baseline,T3,H1,2022-08,7,0.278624415665,-0.303005473275,-2.12103831292,-2.75920451591,0.285714285714
v2,baseline,T3,H1,2022-09,16,3.24178818687,0.635993738195,10.1758998111,-2.46211290831,0.5625
v2,baseline,T3,H1,2022-10,5,2.8588651075,0.745799119501,3.7289955975,-1.00000313775,0.4
v2,baseline,T3,H1,2022-11,6,21.9295472366,0.959172948745,5.75503769247,-0.274971915418,0.833333333333
v2,baseline,T3,H1,2022-12,17,5.87382935058,1.02299048454,17.3908382372,-2.63052220234,0.588235294118
v2,baseline,T3,H1,2023-01,11,1.65496278515,0.240006368724,2.64007005597,-1.25044461388,0.545454545455
v2,baseline,T3,H1,2023-02,22,0.218271881171,-0.504609353772,-11.101405783,-11.101405783,0.272727272727
v2,baseline,T3,H1,2023-03,14,0.988244382327,-0.00521831110808,-0.0730563555132,-3.22956258156,0.285714285714
v2,baseline,T3,H1,2023-04,11,4.87783875373,0.964530960392,10.6098405643,-1.43479393333,0.545454545455
v2,baseline,T3,H1,2023-05,14,1.72346464077,0.257513812249,3.60519337149,-2.53540408641,0.5
v2,baseline,T3,H1,2023-06,19,0.826530092016,-0.0708881312666,-1.34687449407,-6.96018899539,0.263157894737
v2,baseline,T3,H1,2023-07,13,0.890501863839,-0.0410297336341,-0.533386537243,-2.34118336331,0.307692307692
v2,baseline,T3,H1,2023-08,23,1.5398488196,0.219508144788,5.04868733013,-3.5744645318,0.478260869565
v2,baseline,T3,H1,2023-09,13,0.461272629007,-0.33511728776,-4.35652474088,-8.08669649149,0.153846153846
v2,baseline,T3,H1,2023-10,15,0.973889064402,-0.0131998993232,-0.197998489848,-3.80633546586,0.4
v2,baseline,T3,H1,2023-11,13,0.826712708919,-0.0864354166112,-1.12366041594,-3.87823068916,0.307692307692
v2,baseline,T3,H1,2023-12,18,1.04478343563,0.0147637729823,0.265747913682,-2.52973284126,0.444444444444
v2,baseline,T3,H1,2024-01,9,1.01193276942,0.00761785429522,0.068560688657,-2.53356107961,0.222222222222
v2,baseline,T3,H1,2024-02,14,0.202674812509,-0.566149242291,-7.92608939208,-8.48612165379,0.214285714286
v2,baseline,T3,H1,2024-03,7,3.37127985555,0.782628589568,5.47840012698,-1.70392033279,0.428571428571
v2,baseline,T3,H1,2024-04,27,1.67890137401,0.254372319765,6.86805263367,-3.00568739194,0.518518518519
v2,baseline,T3,H1,2024-05,27,0.580844103782,-0.232764397691,-6.28463873766,-10.484073655,0.259259259259
v2,baseline,T3,H1,2024-06,23,2.35482610319,0.651936785001,14.994546055,-6.11896189199,0.434782608696
v2,baseline,T3,H1,2024-07,14,2.09066459723,0.432296566463,6.05215193049,-2.54080681751,0.285714285714
v2,baseline,T3,H1,2024-08,20,1.05032539525,0.0211387997439,0.422775994877,-3.89310849292,0.45
v2,baseline,T3,H1,2024-09,16,2.34631815646,0.528353154724,8.45365047559,-2.91391512699,0.5625
v2,baseline,T3,H1,2024-10,15,1.83656852245,0.409716324468,6.14574486703,-2.44144742977,0.333333333333
v2,baseline,T3,H1,2024-11,12,10.084620224,1.59740093199,19.1688111839,-1.15995469203,0.75
v2,baseline,T3,H1,2024-12,4,0.1357818445,-0.764533182681,-3.05813273072,-3.05813273072,0.5
v2,walk_forward,T3,H1,2024-02,8,0.191667644209,-0.617813669771,-4.94250935817,-4.94250935817,0.125
v2,walk_forward,T3,H1,2024-03,6,5.9441691356,1.07973369065,6.47840214391,-0.703918315854,0.5
v2,walk_forward,T3,H1,2024-05,21,0.658079847696,-0.196405205794,-4.12450932168,-8.32394423901,0.238095238095
v2,walk_forward,T3,H1,2024-06,26,1.93827280148,0.50268246608,13.0697441181,-6.21034862461,0.384615384615
v2,walk_forward,T3,H1,2024-08,9,0.98182634882,-0.00862062525878,-0.077585627329,-4.11958852033,0.444444444444
v2,walk_forward,T3,H1,2024-09,14,2.00167100927,0.434569636102,6.08397490543,-2.70865239446,0.5
v2,walk_forward,T3,H1,2024-11,8,25.4322889615,1.96068331435,15.6854665148,-0.641997421507,0.875
v2,walk_forward,T3,H1,2024-12,3,0.129031443478,-1.02733992692,-3.08201978075,-3.08201978075,0.333333333333
v2,true_oos,T3,H1,2025-02,5,4.61350979477,1.5423363658,7.71168182901,-0.843171637886,0.4
v2,true_oos,T3,H1,2025-03,12,1.35651667836,0.155859780358,1.87031736429,-2.42029385646,0.416666666667
v2,true_oos,T3,H1,2025-04,17,1.00222916365,0.00136751523447,0.023247758986,-6.79573227047,0.235294117647
v2,true_oos,T3,H1,2025-05,5,0.0899908909806,-0.76564186207,-3.82820931035,-4.20678130846,0.2
v2,true_oos,T3,H1,2025-06,8,8.42155918074,1.33909924997,10.7127939997,-1.32064015473,0.625
v2,true_oos,T3,H1,2025-07,14,1.43927799125,0.221381344576,3.09933882407,-3.80629459327,0.428571428571
v2,true_oos,T3,H1,2025-08,11,0.0967698345439,-0.706650033011,-7.77315036312,-7.77315036312,0.0909090909091
v2,true_oos,T3,H1,2025-09,26,2.16052080209,0.544819801572,14.1653148409,-5.20512729858,0.5
v2,true_oos,T3,H1,2025-10,40,1.63853149371,0.307134001056,12.2853600422,-10.2450860142,0.35
v2,true_oos,T3,H1,2025-11,8,0,-0.72854362694,-5.82834901552,-5.82834901552,0
v2,true_oos,T3,H1,2025-12,19,0.533863234804,-0.283006392507,-5.37712145763,-8.65992789077,0.368421052632
v2,true_oos,T3,H1,2026-01,23,1.57342228942,0.247601442962,5.69483318812,-6.07510057194,0.391304347826
v2,true_oos,T3,H1,2026-02,8,1.19787202866,0.0753148366029,0.602518692823,-2.10437386524,0.375
v2,true_oos,T3,H1,2026-03,23,3.0701217479,0.800206140275,18.4047412263,-2.98257291773,0.565217391304
v2,true_oos,T3,H1,2026-04,15,0.427930839813,-0.267630099475,-4.01445149213,-5.29430812063,0.266666666667
v2,true_oos,T3,H1,2026-05,13,0.484411752087,-0.299559425369,-3.8942725298,-4.09329003121,0.230769230769
v2,true_oos,T3,H1,2026-06,24,2.4666314949,0.507684514292,12.184428343,-4.00199933843,0.458333333333
v2,true_oos,T3,H1,2026-07,20,1.03795197513,0.0191435949932,0.382871899863,-5.10603054043,0.3
v2,true_oos,T3,H1,2026-08,24,2.40488709832,0.465271897437,11.1665255385,-2.63829273146,0.458333333333
v2,true_oos,T3,H1,2026-09,12,0.556963794935,-0.271095915339,-3.25315098406,-4.50617539419,0.333333333333
v3,baseline,T2,M30,2023-01,8,0.216611435759,-0.559709634765,-4.47767707812,-4.47767707812,0.125
v3,baseline,T2,M30,2023-02,8,0.136388594435,-0.324351666434,-2.59481333148,-2.59481333148,0.375
v3,baseline,T2,M30,2023-03,8,2.47030478272,0.394270350214,3.15416280171,-1.09111661805,0.5
v3,baseline,T2,M30,2023-04,5,18.3799380546,2.62850982603,13.1425491302,-0.756190792445,0.8
v3,baseline,T2,M30,2023-05,10,0.0589788029391,-0.419339998014,-4.19339998014,-4.45622265815,0.1
v3,baseline,T2,M30,2023-06,4,3.81887200882,1.12355313851,4.49421255405,-1.59433012211,0.25
v3,baseline,T2,M30,2023-07,10,1.877093808,0.419388619627,4.19388619627,-3.49844409725,0.4
v3,baseline,T2,M30,2023-08,17,2.92769602858,0.591247990588,10.05121584,-1.74306093169,0.529411764706
v3,baseline,T2,M30,2023-09,15,0.587258154806,-0.1712019521,-2.5680292815,-5.888593901,0.333333333333
v3,baseline,T2,M30,2023-10,13,1.64629712549,0.313637820146,4.07729166189,-4.28768639634,0.307692307692
v3,baseline,T2,M30,2023-11,14,2.06982956718,0.479317787707,6.71044902789,-5.59255490326,0.357142857143
v3,baseline,T2,M30,2023-12,20,0.873896364468,-0.0724005083953,-1.44801016791,-6.85870398392,0.2
v3,baseline,T2,M30,2024-01,20,0.548098884567,-0.218458635469,-4.36917270938,-5.70403421827,0.35
v3,baseline,T2,M30,2024-02,19,0.618802323956,-0.172347869475,-3.27460952003,-7.27595537698,0.315789473684
v3,baseline,T2,M30,2024-03,23,1.48887657196,0.27507081204,6.32662867692,-7.25973430015,0.304347826087
v3,baseline,T2,M30,2024-04,20,2.56899513246,0.52198803497,10.4397606994,-3.81585833204,0.45
v3,baseline,T2,M30,2024-05,24,0.9508784183,-0.0244589986082,-0.587015966597,-3.79002608949,0.333333333333
v3,baseline,T2,M30,2024-06,19,1.94109534224,0.404084567182,7.67760677646,-4.76365665899,0.263157894737
v3,baseline,T2,M30,2024-07,18,2.6541520485,0.651057729569,11.7190391322,-2.132764369,0.444444444444
v3,baseline,T2,M30,2024-08,13,1.91417308402,0.337465016295,4.38704521184,-3.15817979995,0.461538461538
v3,baseline,T2,M30,2024-09,20,1.10008490166,0.0356032262638,0.712064525276,-2.09067842483,0.65
v3,baseline,T2,M30,2024-10,21,2.22251823993,0.425061451739,8.92629048652,-4.00884851033,0.428571428571
v3,baseline,T2,M30,2024-11,16,3.76381371782,1.40736996707,22.5179194732,-4.14659404751,0.375
v3,baseline,T2,M30,2024-12,21,1.1964233679,0.090202080313,1.89424368657,-5.18975037043,0.285714285714
v3,walk_forward,T2,M30,2024-01,12,0.919319491195,-0.0324517654315,-0.389421185178,-1.72428269407,0.5
v3,walk_forward,T2,M30,2024-02,15,0.727238580789,-0.125926707783,-1.88890061675,-5.73096612923,0.333333333333
v3,walk_forward,T2,M30,2024-03,18,1.79954181675,0.443027340676,7.97449213217,-5.6118708449,0.333333333333
v3,walk_forward,T2,M30,2024-04,15,1.2288217396,0.092294255374,1.38441383061,-3.95437867724,0.333333333333
v3,walk_forward,T2,M30,2024-05,23,0.939525331965,-0.0318009229668,-0.731421228237,-3.93443135114,0.347826086957
v3,walk_forward,T2,M30,2024-06,19,1.94109534224,0.404084567182,7.67760677646,-4.76365665899,0.263157894737
v3,walk_forward,T2,M30,2024-07,13,2.78875038319,0.902961770212,11.7385030128,-2.54482913501,0.384615384615
v3,walk_forward,T2,M30,2024-08,13,1.91417308402,0.337465016295,4.38704521184,-3.15817979995,0.461538461538
v3,walk_forward,T2,M30,2024-09,19,1.0035613033,0.00133354029819,0.0253372656656,-2.77740568444,0.631578947368
v3,walk_forward,T2,M30,2024-10,12,4.09531007872,0.802136395631,9.62563674757,-2.00025396417,0.5
v3,walk_forward,T2,M30,2024-11,15,3.74121498055,1.48891988855,22.3337983283,-4.14659404751,0.333333333333
v3,walk_forward,T2,M30,2024-12,19,0.918109863174,-0.0389194555563,-0.739469655571,-5.18975037043,0.263157894737
v3,true_oos,T2,M30,2025-01,9,0.263827491263,-0.468239428674,-4.21415485807,-4.7242332196,0.111111111111
v3,true_oos,T2,M30,2025-02,24,1.91647986897,0.468441860361,11.2426046487,-5.12160032627,0.333333333333
v3,true_oos,T2,M30,2025-03,8,0.486402696803,-0.353950688996,-2.83160551197,-3.74495294242,0.125
v3,true_oos,T2,M30,2025-04,16,0.0855328214994,-0.693966512831,-11.1034642053,-11.1034642053,0.125
v3,true_oos,T2,M30,2025-05,15,1.48860152577,0.170839728736,2.56259593105,-2.88164839532,0.466666666667
v3,true_oos,T2,M30,2025-06,13,0.258574550983,-0.415682558923,-5.40387326599,-6.18122588339,0.230769230769
v3,true_oos,T2,M30,2025-07,15,0.860751725845,-0.0641678957064,-0.962518435596,-3.45891103045,0.4
v3,true_oos,T2,M30,2025-08,12,0.597451023915,-0.307970720296,-3.69564864355,-6.47268288814,0.25
v3,true_oos,T2,M30,2025-09,19,2.26908034901,0.787005438335,14.9531033284,-4.88903008557,0.368421052632
v3,true_oos,T2,M30,2025-10,18,1.59167946741,0.219203941513,3.94567094723,-5.70401327816,0.444444444444
v3,true_oos,T2,M30,2025-11,13,1.70041450139,0.342505746282,4.45257470167,-3.17057496828,0.384615384615
v3,true_oos,T2,M30,2025-12,22,1.83585068127,0.367631092034,8.08788402474,-3.19005863142,0.318181818182
v3,true_oos,T2,M30,2026-01,12,0.884894303224,-0.0634261658276,-0.761113989931,-5.28581198426,0.166666666667
v3,true_oos,T2,M30,2026-02,23,0.641254246322,-0.180924998715,-4.16127497045,-9.75679918835,0.304347826087
v3,true_oos,T2,M30,2026-03,22,0.790279160561,-0.122309948606,-2.69081886934,-5.84404549313,0.227272727273
v3,true_oos,T2,M30,2026-04,16,2.33105408674,0.432944745467,6.92711592746,-1.71962628929,0.4375
v3,true_oos,T2,M30,2026-05,19,4.55084047259,1.19466317361,22.6986002986,-2.00034341776,0.421052631579
v3,true_oos,T2,M30,2026-06,18,1.71186839204,0.304691921007,5.48445457812,-3.46403906653,0.444444444444
v3,true_oos,T2,M30,2026-07,26,0.918136315767,-0.0401967230651,-1.04511479969,-6.8286429841,0.423076923077
v3,true_oos,T2,M30,2026-08,28,0.931251890063,-0.0362449755872,-1.01485931644,-7.20791608698,0.321428571429
v3,true_oos,T2,M30,2026-09,13,0.0861087789163,-0.71439755306,-9.28716818978,-9.28716818978,0.0769230769231
v3,baseline,T2,H1,2023-01,1,0,-1.037932284,-1.037932284,-1.037932284,0
v3,baseline,T2,H1,2023-02,3,0,-0.344836941751,-1.03451082525,-1.03451082525,0
v3,baseline,T2,H1,2023-03,5,0.405132348719,-0.204309980814,-1.02154990407,-1.71727257629,0.4
v3,baseline,T2,H1,2023-04,2,NA,3.2202521319,6.4405042638,0,1
v3,baseline,T2,H1,2023-05,1,0,-0.766930138188,-0.766930138188,-0.766930138188,0
v3,baseline,T2,H1,2023-06,5,6.44717322367,1.87826999579,9.39134997893,-1.44501798488,0.4
v3,baseline,T2,H1,2023-07,3,1.54264356948,0.312424169729,0.937272509186,-1.01883996926,0.333333333333
v3,baseline,T2,H1,2023-08,9,18.1456933746,2.08132942184,18.7319647966,-1.00285659154,0.777777777778
v3,baseline,T2,H1,2023-09,9,0.281231410088,-0.382820847878,-3.4453876309,-3.85960162272,0.222222222222
v3,baseline,T2,H1,2023-10,12,3.03370713844,0.584999840895,7.01999809075,-3.14296265601,0.5
v3,baseline,T2,H1,2023-11,2,0,-1.02322941983,-2.04645883965,-2.04645883965,0
v3,baseline,T2,H1,2023-12,9,0.348481125458,-0.422132801637,-3.79919521474,-4.16205149522,0.222222222222
v3,baseline,T2,H1,2024-01,4,1.08550841075,0.0180165176536,0.0720660706144,-0.842795111986,0.5
v3,baseline,T2,H1,2024-02,11,2.39585949558,0.512862204596,5.64148425056,-1.85508286983,0.454545454545
v3,baseline,T2,H1,2024-03,10,0.258504707267,-0.443060922523,-4.43060922523,-4.43060922523,0.2
v3,baseline,T2,H1,2024-04,14,2.42243059679,0.465129094454,6.51180732236,-2.7047190113,0.5
v3,baseline,T2,H1,2024-05,9,6.40894362697,1.23766663112,11.1389996801,-1.43302184236,0.555555555556
v3,baseline,T2,H1,2024-06,7,0.758936935372,-0.10796730195,-0.755771113653,-1.63349841345,0.142857142857
v3,baseline,T2,H1,2024-07,6,0.749268258758,-0.174273461569,-1.04564076941,-2.88676085948,0.166666666667
v3,baseline,T2,H1,2024-08,9,1.43938714049,0.130810297751,1.17729267976,-1.58498718715,0.444444444444
v3,baseline,T2,H1,2024-09,11,1.44559719393,0.168547302058,1.85402032263,-2.58072399853,0.454545454545
v3,baseline,T2,H1,2024-10,14,1.60374185726,0.267322960582,3.74252144815,-2.63267890526,0.285714285714
v3,baseline,T2,H1,2024-11,16,4.64332460853,1.52370794057,24.3793270492,-2.66417095415,0.4375
v3,baseline,T2,H1,2024-12,4,3.83205920192,0.708066558663,2.83226623465,-1.00007310325,0.75
v3,walk_forward,T2,H1,2024-01,2,0.15482290293,-0.186413464925,-0.37282692985,-0.441122850043,0.5
v3,walk_forward,T2,H1,2024-02,11,2.3958594956,0.512862204603,5.64148425063,-1.85508286982,0.454545454545
v3,walk_forward,T2,H1,2024-03,10,0.258504707267,-0.443060922523,-4.43060922523,-4.43060922523,0.2
v3,walk_forward,T2,H1,2024-04,6,1.54400281955,0.26651924467,1.59911546802,-2.93953525707,0.5
v3,walk_forward,T2,H1,2024-05,9,7.55852194361,1.50071147324,13.5064032591,-1.43302184236,0.555555555556
v3,walk_forward,T2,H1,2024-06,5,1.49167233305,0.190037517386,0.950187586928,-1.0442167588,0.2
v3,walk_forward,T2,H1,2024-07,2,0,-0.742093565014,-1.48418713003,-1.48418713003,0
v3,walk_forward,T2,H1,2024-08,8,1.58884549245,0.178667031348,1.42933625079,-1.33294361612,0.5
v3,walk_forward,T2,H1,2024-09,10,1.47145514773,0.192713745829,1.92713745829,-2.50760686288,0.5
v3,walk_forward,T2,H1,2024-10,4,2.06612709956,0.426126961868,1.70450784747,-1.59878484299,0.5
v3,walk_forward,T2,H1,2024-11,14,5.12121706416,1.78598234616,25.0037528462,-2.08327903047,0.5
v3,walk_forward,T2,H1,2024-12,4,3.83205920192,0.708066558663,2.83226623465,-1.00007310325,0.75
v3,true_oos,T2,H1,2025-01,4,16.0603445707,0.683382590964,2.73353036386,-0.181505167496,0.75
v3,true_oos,T2,H1,2025-02,3,2.63761439283,0.545888180531,1.63766454159,-1.00003062306,0.666666666667
v3,true_oos,T2,H1,2025-03,5,1.7534969612,0.301684718821,1.50842359411,-2.00189738218,0.6
v3,true_oos,T2,H1,2025-04,6,1.44243610038,0.14876650688,0.892599041279,-1.72642747064,0.333333333333
v3,true_oos,T2,H1,2025-05,6,0.473205212542,-0.359055759833,-2.154334559,-2.154334559,0.166666666667
v3,true_oos,T2,H1,2025-06,5,0,-0.804254196124,-4.02127098062,-4.02127098062,0
v3,true_oos,T2,H1,2025-07,11,2.8852079954,0.898758160864,9.88633976951,-5.09345084568,0.454545454545
v3,true_oos,T2,H1,2025-08,7,0,-0.713704618442,-4.99593232909,-4.99593232909,0
v3,true_oos,T2,H1,2025-09,9,3.04010704674,0.906850375677,8.16165338109,-3.00028977522,0.555555555556
v3,true_oos,T2,H1,2025-10,12,1.68116032055,0.45515442583,5.46185310996,-4.09087394291,0.25
v3,true_oos,T2,H1,2025-11,9,1.43128098028,0.25012494173,2.25112447557,-2.79168185431,0.333333333333
v3,true_oos,T2,H1,2025-12,11,0.937482842832,-0.0263646797054,-0.290011476759,-1.9701865014,0.454545454545
v3,true_oos,T2,H1,2026-01,6,0.182694771839,-0.436562535966,-2.6193752158,-2.6193752158,0.166666666667
v3,true_oos,T2,H1,2026-02,8,0.844476552818,-0.0727543716953,-0.582034973563,-3.51081120302,0.25
v3,true_oos,T2,H1,2026-03,6,1.62077772151,0.348669346422,2.09201607853,-1.76894736278,0.333333333333
v3,true_oos,T2,H1,2026-04,12,7.00926896249,1.93617485763,23.2340982915,-1.35247802292,0.5
v3,true_oos,T2,H1,2026-05,10,1.39910063626,0.185120803786,1.85120803786,-2.76815922201,0.5
v3,true_oos,T2,H1,2026-06,8,0.745770985522,-0.141541840235,-1.13233472188,-2.45375772267,0.375
v3,true_oos,T2,H1,2026-07,14,3.103611464,0.788297599204,11.0361663889,-2.36331549857,0.428571428571
v3,true_oos,T2,H1,2026-08,13,3.46959571167,1.26677706389,16.4681018306,-5.48513807908,0.461538461538
v3,true_oos,T2,H1,2026-09,7,0,-0.840536031601,-5.88375222121,-5.88375222121,0
v3,baseline,T3,M30,2023-01,2,NA,2.19027551336,4.38055102672,0,1
v3,baseline,T3,M30,2023-02,12,1.76118963709,0.319600764366,3.8352091724,-2.93035016199,0.25
v3,baseline,T3,M30,2023-03,8,1.61671672738,0.250085718606,2.00068574884,-1.63556855427,0.5
v3,baseline,T3,M30,2023-04,11,5.0103401422,1.38615307305,15.2476838035,-3.80209240684,0.636363636364
v3,baseline,T3,M30,2023-05,11,1.07322826587,0.0378550358493,0.416405394342,-3.18634903177,0.363636363636
v3,baseline,T3,M30,2023-06,10,0.553398791243,-0.197299428339,-1.97299428339,-3.78738755132,0.4
v3,baseline,T3,M30,2023-07,7,3.0485602148,0.53257318631,3.72801230417,-1.03435796877,0.571428571429
v3,baseline,T3,M30,2023-08,26,1.62790550645,0.234388025453,6.09408866178,-3.3894050609,0.538461538462
v3,baseline,T3,M30,2023-09,10,1.40953012834,0.19019751509,1.9019751509,-3.88385455065,0.4
v3,baseline,T3,M30,2023-10,22,2.2296469037,0.391591756173,8.61501863581,-3.15488486446,0.454545454545
v3,baseline,T3,M30,2023-11,12,2.43889830496,0.553828810239,6.64594572286,-2.50034731415,0.5
v3,baseline,T3,M30,2023-12,21,1.87599874169,0.488067523714,10.249417998,-9.04312412633,0.333333333333
v3,baseline,T3,M30,2024-01,14,1.64461787862,0.120348063969,1.68487289557,-1.88562948124,0.5
v3,baseline,T3,M30,2024-02,28,0.490956729342,-0.320973608078,-8.98726102617,-10.8848808512,0.25
v3,baseline,T3,M30,2024-03,16,1.02429662312,0.00933676366376,0.14938821862,-3.73483911234,0.5
v3,baseline,T3,M30,2024-04,23,2.74313456632,0.629363337987,14.4753567737,-3.15702251042,0.565217391304
v3,baseline,T3,M30,2024-05,20,0.513530545375,-0.281572221885,-5.63144443769,-7.635217423,0.35
v3,baseline,T3,M30,2024-06,21,2.74872805032,0.802970659697,16.8623838536,-3.17377816864,0.380952380952
v3,baseline,T3,M30,2024-07,15,2.38537681222,0.561210768591,8.41816152886,-2.12956787043,0.466666666667
v3,baseline,T3,M30,2024-08,24,1.53336828756,0.207336089044,4.97606613705,-4.15395944389,0.416666666667
v3,baseline,T3,M30,2024-09,23,1.82648563388,0.329371322696,7.57554042201,-3.24200398446,0.347826086957
v3,baseline,T3,M30,2024-10,20,1.59505272551,0.238444172999,4.76888345998,-4.01025048808,0.6
v3,baseline,T3,M30,2024-11,27,3.65594898003,1.02332518627,27.6297800293,-2.93063926233,0.555555555556
v3,baseline,T3,M30,2024-12,15,0.706494895685,-0.175232153132,-2.62848229698,-5.32396840795,0.2
v3,walk_forward,T3,M30,2024-01,5,1.42529907417,0.0924899357638,0.462449678819,-1.06929090872,0.4
v3,walk_forward,T3,M30,2024-02,25,0.417393660104,-0.39947077904,-9.98676947601,-12.7958976973,0.12
v3,walk_forward,T3,M30,2024-03,11,1.28127021704,0.108533397819,1.19386737601,-2.06472115069,0.454545454545
v3,walk_forward,T3,M30,2024-04,7,1.24648610793,0.104868529958,0.734079709707,-2.97817883475,0.571428571429
v3,walk_forward,T3,M30,2024-05,21,0.425388368843,-0.358496107333,-7.52841825399,-8.53199390068,0.285714285714
v3,walk_forward,T3,M30,2024-06,18,3.10944458545,0.829173157542,14.9251168358,-2.66665048981,0.444444444444
v3,walk_forward,T3,M30,2024-07,5,1.72750757706,0.26552650724,1.3276325362,-1.82490544161,0.4
v3,walk_forward,T3,M30,2024-08,20,1.40853393562,0.175050516468,3.50101032935,-4.24650529084,0.45
v3,walk_forward,T3,M30,2024-09,22,1.81148400988,0.324119356271,7.13062583795,-2.71970291698,0.363636363636
v3,walk_forward,T3,M30,2024-10,4,3.61480409915,0.664845048115,2.65938019246,-1.0170475843,0.75
v3,walk_forward,T3,M30,2024-11,23,5.16946851127,1.32503872662,30.4758907122,-1.51431363414,0.652173913043
v3,walk_forward,T3,M30,2024-12,10,1.38872019041,0.177100902979,1.77100902979,-2.79646255826,0.3
v3,true_oos,T3,M30,2025-01,4,0.905079343979,-0.028059758283,-0.112239033132,-1.18245108954,0.5
v3,true_oos,T3,M30,2025-02,19,3.16586347487,0.588548386846,11.1824193501,-1.65286420595,0.578947368421
v3,true_oos,T3,M30,2025-03,17,0.423071950157,-0.363227131646,-6.17486123799,-8.33155236235,0.352941176471
v3,true_oos,T3,M30,2025-04,12,0.830531086337,-0.0853151238387,-1.02378148606,-4.36322517719,0.333333333333
v3,true_oos,T3,M30,2025-05,16,0.641480985972,-0.247422466984,-3.95875947174,-6.28718094251,0.25
v3,true_oos,T3,M30,2025-06,6,0,-0.859932139029,-5.15959283417,-5.15959283417,0
v3,true_oos,T3,M30,2025-07,25,4.08906265334,1.03840448446,25.9601121115,-3.40191608107,0.56
v3,true_oos,T3,M30,2025-08,10,1.35816900546,0.165989482375,1.65989482375,-2.86693889341,0.3
v3,true_oos,T3,M30,2025-09,23,7.42003435225,2.00083576014,46.0192224832,-3.27922343169,0.521739130435
v3,true_oos,T3,M30,2025-10,25,1.89905427192,0.31359159907,7.83978997675,-2.82492284989,0.56
v3,true_oos,T3,M30,2025-11,12,1.55940718552,0.270441214118,3.24529456942,-2.00016219243,0.416666666667
v3,true_oos,T3,M30,2025-12,17,0.653470261362,-0.151400540447,-2.57380918759,-3.41495878918,0.470588235294
v3,true_oos,T3,M30,2026-01,15,2.14267965401,0.498159328377,7.47238992566,-4.24480348995,0.466666666667
v3,true_oos,T3,M30,2026-02,11,0.538858472607,-0.327630874356,-3.60393961792,-4.09115096896,0.272727272727
v3,true_oos,T3,M30,2026-03,18,4.60063510273,0.982469578983,17.6844524217,-4.51145808541,0.666666666667
v3,true_oos,T3,M30,2026-04,19,1.96835726535,0.405369349108,7.70201763305,-2.86058307928,0.368421052632
v3,true_oos,T3,M30,2026-05,20,2.53755033439,0.695939669812,13.9187933962,-4.19190877374,0.3
v3,true_oos,T3,M30,2026-06,32,2.19764078895,0.493119293621,15.7798173959,-7.79610113222,0.46875
v3,true_oos,T3,M30,2026-07,23,0.750564480702,-0.111613141199,-2.56710224757,-3.73827368123,0.434782608696
v3,true_oos,T3,M30,2026-08,30,3.34805196503,0.822437415409,24.6731224623,-5.42767824126,0.5
v3,true_oos,T3,M30,2026-09,15,0.825249415293,-0.0994054836551,-1.49108225483,-6.61683079097,0.333333333333
v3,baseline,T3,H1,2023-02,4,0,-0.738654817115,-2.95461926846,-2.95461926846,0
v3,baseline,T3,H1,2023-03,3,0,-0.531409908485,-1.59422972546,-1.59422972546,0
v3,baseline,T3,H1,2023-04,6,8.14375424365,1.65973590894,9.95841545367,-1.39400308493,0.666666666667
v3,baseline,T3,H1,2023-05,5,NA,1.14769126087,5.73845630435,0,1
v3,baseline,T3,H1,2023-06,8,2.46637588127,0.582602315291,4.66081852233,-3.17846098116,0.375
v3,baseline,T3,H1,2023-07,5,0.455384939565,-0.418310173994,-2.09155086997,-3.84042055007,0.2
v3,baseline,T3,H1,2023-08,9,3.72897719466,0.738939082672,6.65045174405,-1.37930234946,0.666666666667
v3,baseline,T3,H1,2023-09,3,0,-0.811265744373,-2.43379723312,-2.43379723312,0
v3,baseline,T3,H1,2023-10,6,0.295979250186,-0.473934839206,-2.84360903524,-3.03143458843,0.166666666667
v3,baseline,T3,H1,2023-11,4,1.75145544074,0.199956983483,0.799827933934,-1.06437173859,0.75
v3,baseline,T3,H1,2023-12,9,1.24416069267,0.102364385577,0.921279470191,-2.76436972398,0.333333333333
v3,baseline,T3,H1,2024-01,7,1.05527723828,0.0220709871813,0.154496910269,-1.45916428396,0.142857142857
