trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe_pair,net_R
T3-CNY-000017,T3,CNY,SHORT,2023-04-27 18:00:00+03:00,11.7,11.7406906329,0.0406906329267,2023-04-28 09:30:00+03:00,11.7406906329,ATR_TRAILING_STOP,13,-1030.82782975,-1,0.0406906329267,0,1,0,-0.0406906329267,-1,25333.2955428,0,-1030.82782975,0.001,40.6906329267,0,T3_MTF_Trend_v1.0,0.0406906329267,CNYRUBF,H1_M30,-1.04915136129
T3-Si-000018,T3,Si,SHORT,2023-04-27 17:00:00+03:00,81.31,81.5238842754,0.213884275409,2023-04-28 09:30:00+03:00,81.3982379829,ATR_TRAILING_STOP,15,-456.677581457,-0.412550117259,0.0882379828997,0.19,0.412550117259,0.88833084918,-0.0882379828997,-0.412550117259,5175.52154355,0,-456.677581457,0.001,213.884275409,0,T3_MTF_Trend_v1.0,0.213884275409,USDRUBF,H1_M30,-0.421900968303
T3-CNY-000018,T3,CNY,SHORT,2023-04-28 12:30:00+03:00,11.68,11.7273124007,0.0473124007233,2023-04-28 17:00:00+03:00,11.521328332,ATR_TRAILING_STOP,9,3422.5179228,3.35370147285,0.01,0.28,0.211361077585,5.91811017237,0.15867166799,3.35370147285,21569.8112092,0,3422.5179228,0.001,47.3124007233,0,T3_MTF_Trend_v1.0,0.0473124007233,CNYRUBF,H1_M30,3.31142925733
T3-Si-000019,T3,Si,SHORT,2023-04-28 11:30:00+03:00,81.09,81.3488052168,0.258805216805,2023-04-28 17:00:00+03:00,79.753869904,ATR_TRAILING_STOP,11,5691.32398907,5.16268610236,0.08,2.07,0.309112779825,7.99829317798,1.33613009602,5.16268610236,4259.5582616,0,5691.32398907,0.001,258.805216805,0,T3_MTF_Trend_v1.0,0.258805216805,USDRUBF,H1_M30,5.15495828286
T3-CNY-000019,T3,CNY,SHORT,2023-05-02 12:30:00+03:00,11.45,11.5207419145,0.070741914485,2023-05-02 18:30:00+03:00,11.5207419145,ATR_TRAILING_STOP,12,-1054.74473069,-1,0.070741914485,0,1,0,-0.070741914485,-1,14909.7566607,0,-1054.74473069,0.001,70.741914485,0,T3_MTF_Trend_v1.0,0.070741914485,CNYRUBF,H1_M30,-1.02827178222
T3-Si-000020,T3,Si,SHORT,2023-05-02 12:30:00+03:00,79.52,79.965703378,0.445703378026,2023-05-02 19:30:00+03:00,79.965703378,ATR_TRAILING_STOP,14,-1159.30913928,-1,0.445703378026,0.05,1,0.112182232545,-0.445703378026,-1,2601.07774909,0,-1159.30913928,0.001,445.703378026,0,T3_MTF_Trend_v1.0,0.445703378026,USDRUBF,H1_M30,-1.0044872893
T3-Si-000021,T3,Si,SHORT,2023-05-04 13:00:00+03:00,78.2,78.6012817363,0.401281736254,2023-05-04 21:30:00+03:00,78.1143479355,ATR_TRAILING_STOP,17,244.975636938,0.213446206829,0.1,0.62,0.249201473592,1.54504913627,0.0856520644732,0.213446206829,2860.12530399,0,244.975636938,0.001,401.281736254,0,T3_MTF_Trend_v1.0,0.401281736254,USDRUBF,H1_M30,0.208462177357
T3-CNY-000020,T3,CNY,SHORT,2023-05-04 13:00:00+03:00,11.31,11.3697528878,0.0597528878199,2023-05-04 23:30:00+03:00,11.3116606031,ATR_TRAILING_STOP,21,-29.0194713794,-0.0277911768603,0.03,0.09,0.502067784413,1.50620335324,-0.00166060307332,-0.0277911768603,17475.2605519,0,-29.0194713794,0.001,59.7528878199,0,T3_MTF_Trend_v1.0,0.0597528878199,CNYRUBF,H1_M30,-0.0612623624878
T3-Si-000022,T3,Si,SHORT,2023-05-05 11:00:00+03:00,76.68,77.1913015487,0.511301548698,2023-05-05 13:30:00+03:00,77.0826125911,ATR_TRAILING_STOP,5,-905.671488363,-0.787426895332,0.40261259107,0.37,0.787426895332,0.723643417358,-0.40261259107,-0.787426895332,2249.48625168,0,-905.671488363,0.001,511.301548698,0,T3_MTF_Trend_v1.0,0.511301548698,USDRUBF,H1_M30,-0.791338481372
T3-CNY-000021,T3,CNY,SHORT,2023-05-05 10:00:00+03:00,11.16,11.2380349474,0.0780349474022,2023-05-05 15:30:00+03:00,11.1781788092,ATR_TRAILING_STOP,11,-243.18575805,-0.232957282014,0.02,0.1,0.256295424881,1.2814771244,-0.0181788092489,-0.232957282014,13377.4305413,0,-243.18575805,0.001,78.0349474022,0,T3_MTF_Trend_v1.0,0.0780349474022,CNYRUBF,H1_M30,-0.258586824502
