trade_id,strategy_id,symbol,direction,signal_time,round_level,round_level_step,penetration_points,penetration_atr,signal_open,signal_high,signal_low,signal_close,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_price,target_distance_points,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,H1_context_time,H1_ADX14,H1_ATR14,H1_EMA200_slope_ATR,quantity
Si-001091,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-08T18:00:00+0300,92.0,0.1,0.04999999999999716,0.40835356807969647,91.98,92.05,91.93,91.96,2023-11-08T18:00:00+0300,91.96,92.06224429119969,0.10224429119969614,102.24429119969614,91.95,0.009999999999990905,2023-11-08T18:15:00+0300,91.95,ROUND_LEVEL_MIDPOINT_TARGET,1,0.09780497162877906,0.019560994325773604,0.07824397730300546,0.29341491488661514,0.09780497162877906,2023-11-08T17:00:00+0300,15.659082346900552,0.21979779682900832,-0.6318971318305078,1320.4169037803629
Si-001092,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-08T23:15:00+0300,92.1,0.1,0.020000000000010232,0.24868232723104258,92.1,92.12,92.08,92.08,2023-11-08T23:15:00+0300,92.08,92.12804238894766,0.048042388947663994,48.042388947663994,92.05,0.030000000000001137,2023-11-08T23:30:00+0300,92.12,LEVEL_FAILURE,1,-0.8325980634223062,0.04162990317110881,-0.8742279665934151,0.8325980634223062,0.0,2023-11-08T23:00:00+0300,17.732824904408666,0.19556499549433468,-0.8044096441425562,2812.323173908122
Si-001093,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-09T09:15:00+0300,92.1,0.1,0.009999999999990905,0.13850358049672046,92.16,92.17,92.09,92.14,2023-11-09T09:15:00+0300,92.14,92.08277997004545,0.05722002995455,57.22002995455,92.15,0.010000000000005116,2023-11-09T09:30:00+0300,92.15,ROUND_LEVEL_MIDPOINT_TARGET,1,0.1747639770190288,0.03495279540378788,0.13981118161524092,0.0,0.1747639770190288,2023-11-09T00:00:00+0300,17.1654352758458,0.1858817815304538,-0.8464578391655573,2340.606045483755
Si-001094,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-09T09:45:00+0300,92.2,0.1,0.03999999999999204,0.5672178215298215,92.18,92.24,92.18,92.19,2023-11-09T09:45:00+0300,92.19,92.24705196460367,0.0570519646036729,57.0519646036729,92.15,0.03999999999999204,2023-11-09T10:00:00+0300,92.15,ROUND_LEVEL_MIDPOINT_TARGET,1,0.7011152074755532,0.035055760373784633,0.6660594471017686,0.17527880186901285,0.7011152074755532,2023-11-09T00:00:00+0300,17.1654352758458,0.1858817815304538,-0.8464578391655573,2350.7831404176736
Si-001095,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-09T11:00:00+0300,91.9,0.1,0.030000000000001137,0.3251549716461671,91.96,91.96,91.87,91.94,2023-11-09T11:00:00+0300,91.94,91.86077363023296,0.07922636976704212,79.22636976704212,91.95,0.010000000000005116,2023-11-09T11:15:00+0300,91.95,ROUND_LEVEL_MIDPOINT_TARGET,1,0.12622060091115117,0.02524412018221732,0.10097648072893385,0.6311030045553971,0.12622060091115117,2023-11-09T10:00:00+0300,16.08676941598017,0.18331879713542076,-0.8421529909899126,1704.1055207800566
CNY-000467,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-11-09T11:45:00+0300,12.6,0.05,0.0030000000000001137,0.27118441483519923,12.599,12.603,12.597,12.597,2023-11-09T11:45:00+0300,12.597,12.604106258264075,0.007106258264075294,7.106258264075294,12.575,0.02200000000000024,2023-11-09T12:00:00+0300,12.604,LEVEL_FAILURE,1,-0.9850472273695998,0.2814420649627559,-1.2664892923323556,0.9850472273695998,0.5628841299254499,2023-11-09T11:00:00+0300,28.159604002529907,0.02239354787563334,-0.737330052169537,36098.810565546744
Si-001096,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-09T12:00:00+0300,91.9,0.1,0.030000000000001137,0.3469774908407626,91.9,91.94,91.87,91.94,2023-11-09T12:00:00+0300,91.94,91.86135390600488,0.07864609399511835,78.64609399511835,91.95,0.010000000000005116,2023-11-09T12:15:00+0300,91.95,ROUND_LEVEL_MIDPOINT_TARGET,1,0.12715189645179106,0.025430379290345206,0.10172151716144585,0.5086075858068029,0.12715189645179106,2023-11-09T11:00:00+0300,16.165724848273495,0.19522459734003317,-0.8007644451257514,1718.4123926285497
Si-001097,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-09T13:15:00+0300,92.1,0.1,0.04000000000000625,0.47039075904366406,92.06,92.14,92.05,92.09,2023-11-09T13:15:00+0300,92.09,92.14850356841221,0.058503568412206164,58.503568412206164,92.05,0.04000000000000625,2023-11-09T13:30:00+0300,92.14850356841221,STOP,1,-1.0,0.03418594889645604,-1.034185948896456,1.0,0.0,2023-11-09T13:00:00+0300,15.348709983966833,0.18924978035951723,-0.8075540177246269,2312.404169798059
CNY-000468,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-11-09T12:15:00+0300,12.6,0.05,0.0030000000000001137,0.27316102782353224,12.604,12.607,12.597,12.604,2023-11-09T12:15:00+0300,12.604,12.595901746700873,0.008098253299126057,8.098253299126057,12.625,0.021000000000000796,2023-11-09T14:30:00+0300,12.625,ROUND_LEVEL_MIDPOINT_TARGET,9,2.5931517852457224,0.24696683669005945,2.346184948555663,0.4939336733800645,2.5931517852457224,2023-11-09T12:00:00+0300,29.832629389740422,0.022079723027373866,-0.7511846448084311,31275.70459930404
Si-001098,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-09T15:00:00+0300,92.3,0.1,0.01999999999999602,0.23255883712340586,92.3,92.32,92.25,92.26,2023-11-09T15:00:00+0300,92.26,92.32859997420324,0.06859997420323793,68.59997420323793,92.25,0.010000000000005116,2023-11-09T15:15:00+0300,92.25,ROUND_LEVEL_MIDPOINT_TARGET,1,0.14577264956949668,0.02915452991388442,0.11661811965561225,0.8746358974163586,0.14577264956949668,2023-11-09T14:00:00+0300,14.740219337520434,0.18787479604812327,-0.7953072238055564,1951.6743272957622
Si-001099,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-09T17:45:00+0300,92.1,0.1,0.05000000000001137,0.516571324060948,92.1,92.15,92.05,92.09,2023-11-09T17:45:00+0300,92.09,92.15967920549808,0.06967920549807616,69.67920549807616,92.05,0.04000000000000625,2023-11-09T18:00:00+0300,92.15967920549808,STOP,1,-1.0,0.028702967918530872,-1.0287029679185309,1.0,0.5740593583707072,2023-11-09T17:00:00+0300,13.866269908957937,0.19130864683590526,-0.7390087675907995,1923.6864354817544
Si-001100,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-09T18:45:00+0300,92.2,0.1,0.030000000000001137,0.3101918664823821,92.17,92.23,92.15,92.18,2023-11-09T18:45:00+0300,92.18,92.23967143347123,0.05967143347122317,59.67143347122317,92.15,0.030000000000001137,2023-11-09T19:00:00+0300,92.15,ROUND_LEVEL_MIDPOINT_TARGET,1,0.5027531308506068,0.03351687539003918,0.46923625546056763,0.33516875390032513,0.5027531308506068,2023-11-09T18:00:00+0300,12.951696210018781,0.1897866006333407,-0.739096018467599,2223.208855248033
Si-001101,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-10T10:30:00+0300,92.2,0.1,0.04999999999999716,0.5692070126672824,92.2,92.25,92.19,92.19,2023-11-10T10:30:00+0300,92.19,92.25878415038594,0.06878415038593744,68.78415038593744,92.15,0.03999999999999204,2023-11-10T10:45:00+0300,92.21,LEVEL_FAILURE,1,-0.29076465854094374,0.029076465854100158,-0.3198411243950439,0.7269116463524626,0.0,2023-11-10T10:00:00+0300,13.798654497753484,0.17947544620292116,-0.6834223650377166,1937.7219465559615
Si-001102,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-10T12:45:00+0300,92.1,0.1,0.01999999999999602,0.2647823291900989,92.14,92.15,92.08,92.12,2023-11-10T12:45:00+0300,92.12,92.07244662585258,0.04755337414742655,47.55337414742655,92.15,0.030000000000001137,2023-11-10T13:00:00+0300,92.15,ROUND_LEVEL_MIDPOINT_TARGET,1,0.6308700599665996,0.042058003997771716,0.5888120559688279,0.0,0.6308700599665996,2023-11-10T12:00:00+0300,13.32341265580416,0.17332321636884604,-0.6941961751212273,2793.8765930237223
Si-001103,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-10T16:15:00+0300,92.2,0.1,0.009999999999990905,0.15690910031363775,92.17,92.21,92.15,92.18,2023-11-10T16:15:00+0300,92.18,92.21637311665161,0.036373116651603254,36.373116651603254,92.15,0.030000000000001137,2023-11-10T16:30:00+0300,92.21637311665161,STOP,1,-1.0,0.05498566480174978,-1.0549856648017497,1.0,0.27492832400888956,2023-11-10T16:00:00+0300,11.471557416839797,0.15767634274028028,-0.7251148132370067,3674.157089036541
Si-001104,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-10T20:45:00+0300,92.6,0.1,0.009999999999990905,0.12207391138945974,92.6,92.64,92.59,92.64,2023-11-10T20:45:00+0300,92.64,92.58180824151027,0.05819175848972691,58.19175848972691,92.65,0.010000000000005116,2023-11-10T21:15:00+0300,92.65,ROUND_LEVEL_MIDPOINT_TARGET,2,0.17184564033703334,0.034369128067389086,0.13747651226964425,0.6873825613478891,0.17184564033703334,2023-11-10T20:00:00+0300,15.523416857711219,0.1771734179770194,-0.5832536195269105,2272.326171986121
CNY-000469,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-11-10T22:00:00+0300,12.65,0.05,0.006999999999999673,0.6872313631308657,12.654,12.654,12.643,12.651,2023-11-10T22:00:00+0300,12.651,12.641981420177318,0.009018579822681616,9.018579822681616,12.675,0.02400000000000091,2023-11-10T23:15:00+0300,12.646,LEVEL_FAILURE,5,-0.5544110157370973,0.22176440629488303,-0.7761754220319803,0.5544110157370973,0.5544110157372942,2023-11-10T21:00:00+0300,22.144959562309637,0.02272134238906343,-0.5891546470855354,28742.991349451328
CNY-000470,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-11-10T23:45:00+0300,12.65,0.05,0.002000000000000668,0.260135452809586,12.65,12.651,12.648,12.651,2023-11-10T23:45:00+0300,12.651,12.647231169770055,0.003768830229944342,3.768830229944342,12.675,0.02400000000000091,2023-11-13T09:15:00+0300,12.643,STOP,2,-2.1226745467166515,0.5306686366792213,-2.6533431833958727,2.1226745467166515,0.0,2023-11-10T23:00:00+0300,23.726012505779845,0.021208708488529245,-0.5785241955807001,68246.36206471181
Si-001105,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-13T10:45:00+0300,92.4,0.1,0.01999999999999602,0.218763733896019,92.37,92.42,92.35,92.38,2023-11-13T10:45:00+0300,92.38,92.4291422831581,0.04914228315810476,49.14228315810476,92.35,0.030000000000001137,2023-11-13T11:00:00+0300,92.4291422831581,STOP,1,-1.0,0.04069814976983118,-1.040698149769831,1.0,0.20349074884897084,2023-11-13T10:00:00+0300,19.7403139644666,0.16345692992678215,-0.4690081365859082,2694.4706959962027
Si-001106,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-13T11:30:00+0300,92.4,0.1,0.009999999999990905,0.12038468998746263,92.4,92.41,92.37,92.38,2023-11-13T11:30:00+0300,92.38,92.41830670411747,0.038306704117474055,38.306704117474055,92.35,0.030000000000001137,2023-11-13T12:00:00+0300,92.35,ROUND_LEVEL_MIDPOINT_TARGET,2,0.7831527324303602,0.052210182162022035,0.7309425502683382,0.26105091081024373,0.7831527324303602,2023-11-13T11:00:00+0300,18.587542124360194,0.17035286350344095,-0.4338627869575479,3420.665679539096
Si-001107,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-13T12:45:00+0300,92.2,0.1,0.01999999999999602,0.24303024540268836,92.23,92.25,92.18,92.23,2023-11-13T12:45:00+0300,92.23,92.17177057161472,0.058229428385288884,58.229428385288884,92.25,0.01999999999999602,2023-11-13T13:00:00+0300,92.25,ROUND_LEVEL_MIDPOINT_TARGET,1,0.34346893923912936,0.03434689392391977,0.3091220453152096,0.6869378784785027,0.34346893923912936,2023-11-13T12:00:00+0300,17.275944370661843,0.16532765896748047,-0.44500937082867276,2266.761294440597
Si-001108,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-13T14:15:00+0300,92.2,0.1,0.01999999999999602,0.26683618130607273,92.2,92.22,92.18,92.21,2023-11-13T14:15:00+0300,92.21,92.1725047645705,0.03749523542948907,37.49523542948907,92.25,0.04000000000000625,2023-11-13T14:45:00+0300,92.1725047645705,STOP,2,-1.0,0.05334011047246418,-1.0533401104724642,1.0,0.5334011047249146,2023-11-13T14:00:00+0300,16.675140998556888,0.16367537941583696,-0.4569422825164732,3531.121487239501
Si-001109,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-13T15:45:00+0300,92.1,0.1,0.020000000000010232,0.22530488073060823,92.1,92.12,92.06,92.09,2023-11-13T15:45:00+0300,92.09,92.12887686051681,0.038876860516808165,38.876860516808165,92.05,0.04000000000000625,2023-11-13T16:00:00+0300,92.12887686051681,STOP,1,-1.0,0.05144448325850059,-1.0514444832585006,1.0,0.25722241629263454,2023-11-13T15:00:00+0300,17.46459771617835,0.17126999517184935,-0.4724218735076345,3369.757871596826
Si-001110,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-13T17:15:00+0300,92.0,0.1,0.010000000000005116,0.10680433447187218,91.98,92.01,91.93,91.96,2023-11-13T17:15:00+0300,91.96,92.01936291588676,0.05936291588676568,59.36291588676568,91.95,0.009999999999990905,2023-11-13T17:30:00+0300,91.95,ROUND_LEVEL_MIDPOINT_TARGET,1,0.16845533698287044,0.033691067396604726,0.1347642695862657,0.0,0.16845533698287044,2023-11-13T17:00:00+0300,19.38827093660032,0.1791052509389921,-0.5069939295989003,2183.6554621377445
Si-001111,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-13T18:45:00+0300,91.7,0.1,0.04999999999999716,0.5151863534398176,91.68,91.75,91.62,91.66,2023-11-13T18:45:00+0300,91.66,91.75970522601504,0.09970522601504683,99.70522601504683,91.65,0.009999999999990905,2023-11-13T19:00:00+0300,91.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.10029564547079782,0.02005912909417781,0.08023651637662,0.3008869364126785,0.10029564547079782,2023-11-13T18:00:00+0300,20.522943103222424,0.174883447300493,-0.5550320542833681,1301.8660420261342
CNY-000471,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-11-13T18:45:00+0300,12.55,0.05,0.0030000000000001137,0.26785975569561343,12.545,12.553,12.545,12.547,2023-11-13T18:45:00+0300,12.547,12.554119989074959,0.007119989074958255,7.119989074958255,12.525,0.02200000000000024,2023-11-13T19:15:00+0300,12.56,STOP,2,-1.8258454982357006,0.28089930742087915,-2.1067448056565796,1.8258454982357006,2.8089930742089813,2023-11-13T18:00:00+0300,20.614576409994193,0.02192577755777158,-0.5902401812028283,35166.39050857113
Si-001112,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-13T19:45:00+0300,91.6,0.1,0.04999999999999716,0.4960936496422726,91.66,91.66,91.55,91.63,2023-11-13T19:45:00+0300,91.63,91.53992125780363,0.09007874219636847,90.07874219636847,91.65,0.020000000000010232,2023-11-13T20:00:00+0300,91.57,LEVEL_FAILURE,1,-0.6660839010074585,0.022202796700247777,-0.6882866977077063,0.6660839010074585,0.11101398350129568,2023-11-13T19:00:00+0300,22.564383164383184,0.18310605820760006,-0.5786309654700184,1442.1493248839943
Si-001113,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-13T22:45:00+0300,91.7,0.1,0.04000000000000625,0.5953820754948044,91.7,91.72,91.66,91.72,2023-11-13T22:45:00+0300,91.72,91.65328162508642,0.06671837491357735,66.71837491357735,91.75,0.030000000000001137,2023-11-13T23:00:00+0300,91.75,ROUND_LEVEL_MIDPOINT_TARGET,1,0.4496512398400169,0.029976749322666658,0.4196744905173503,0.14988374661340997,0.4496512398400169,2023-11-13T22:00:00+0300,28.425897756277394,0.17537682575878105,-0.7136460062824318,1933.6931517078908
CNY-000472,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-11-14T16:15:00+0300,12.45,0.05,0.0009999999999994458,0.07780814942306359,12.457,12.457,12.449,12.456,2023-11-14T16:15:00+0300,12.456,12.447714787580203,0.008285212419796295,8.285212419796295,12.475,0.019000000000000128,2023-11-14T16:45:00+0300,12.447714787580203,STOP,2,-1.0,0.24139393158119815,-1.2413939315811982,1.0,0.12069696579074658,2023-11-14T16:00:00+0300,46.90641100841702,0.026168977962850046,-0.7996479400019258,29583.955755292856
Si-001114,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-14T18:00:00+0300,90.8,0.1,0.0799999999999983,0.557932180685098,90.8,90.88,90.76,90.76,2023-11-14T18:00:00+0300,90.76,90.89433866028335,0.13433866028334762,134.33866028334762,90.75,0.010000000000005116,2023-11-14T18:15:00+0300,90.75,ROUND_LEVEL_MIDPOINT_TARGET,1,0.07443873549812896,0.014887747099618176,0.059550988398510786,0.37219367749043325,0.07443873549812896,2023-11-14T17:00:00+0300,44.72265885614398,0.21748372987369954,-0.7599013725362708,964.3858176989844
CNY-000473,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-11-15T09:30:00+0300,12.45,0.05,0.002000000000000668,0.21196466628532826,12.45,12.452,12.44,12.442,2023-11-15T09:30:00+0300,12.442,12.452943553487026,0.010943553487026136,10.943553487026136,12.425,0.01699999999999946,2023-11-15T10:15:00+0300,12.452943553487026,STOP,3,-1.0,0.18275599441909351,-1.1827559944190935,1.0,0.3655119888381468,2023-11-15T00:00:00+0300,46.66433689083224,0.024217586007406148,-0.9673855186733616,22119.55972489395
Si-001115,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-15T13:30:00+0300,89.4,0.1,0.060000000000002274,0.34524934283313147,89.43,89.46,89.34,89.41,2023-11-15T13:30:00+0300,89.41,89.32262125584147,0.08737874415852787,87.37874415852787,89.45,0.04000000000000625,2023-11-15T13:45:00+0300,89.32262125584147,STOP,1,-1.0,0.02288886180798705,-1.022888861807987,1.0,0.1144443090399938,2023-11-15T13:00:00+0300,63.04260557800518,0.27860080931278974,-0.8557404981142819,1483.5581680617079
Si-001116,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-15T17:15:00+0300,89.6,0.1,0.020000000000010232,0.11968183258000967,89.58,89.62,89.57,89.58,2023-11-15T17:15:00+0300,89.58,89.63671097406254,0.056710974062539776,56.710974062539776,89.55,0.030000000000001137,2023-11-15T17:30:00+0300,89.55,ROUND_LEVEL_MIDPOINT_TARGET,1,0.5289981435853617,0.03526654290568944,0.49373160067967226,0.0,0.5289981435853617,2023-11-15T17:00:00+0300,66.37587787130585,0.30245490719446516,-0.9283493063435969,2262.4450747467436
Si-001117,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-15T22:45:00+0300,89.4,0.1,0.010000000000005116,0.10869055838228844,89.43,89.44,89.39,89.43,2023-11-15T22:45:00+0300,89.43,89.38079956884127,0.049200431158737956,49.200431158737956,89.45,0.01999999999999602,2023-11-15T23:00:00+0300,89.45,ROUND_LEVEL_MIDPOINT_TARGET,1,0.4065005027185425,0.04065005027186234,0.36585045244668013,0.4065005027188313,0.4065005027185425,2023-11-15T22:00:00+0300,65.66223843336152,0.2662874655220946,-1.1534405159175578,2620.6873707429518
CNY-000474,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-11-16T11:30:00+0300,12.25,0.05,0.002000000000000668,0.12423670382865212,12.247,12.252,12.223,12.235,2023-11-16T11:30:00+0300,12.235,12.253609830217936,0.018609830217936718,18.609830217936718,12.225,0.009999999999999787,2023-11-16T12:00:00+0300,12.225,ROUND_LEVEL_MIDPOINT_TARGET,2,0.5373504155003781,0.10747008310007791,0.4298803324003002,0.8060256232506148,0.5373504155003781,2023-11-16T11:00:00+0300,50.579796453830404,0.03129135100493354,-1.0806847593073257,12853.611511415515
Si-001118,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-16T13:00:00+0300,89.1,0.1,0.04999999999999716,0.3425094210221352,89.13,89.16,89.05,89.12,2023-11-16T13:00:00+0300,89.12,89.03540186139966,0.0845981386003416,84.5981386003416,89.15,0.030000000000001137,2023-11-16T13:15:00+0300,89.15,ROUND_LEVEL_MIDPOINT_TARGET,1,0.3546177315050286,0.02364118210033435,0.3309765494046943,0.11820591050173221,0.3546177315050286,2023-11-16T12:00:00+0300,66.98201277602658,0.271592978253286,-1.111138251100785,1529.7106347801325
CNY-000475,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-11-16T12:45:00+0300,12.25,0.05,0.0009999999999994458,0.06013547268162178,12.256,12.262,12.249,12.262,2023-11-16T12:45:00+0300,12.262,12.247337087985832,0.014662912014168583,14.662912014168583,12.275,0.0129999999999999,2023-11-16T13:30:00+0300,12.275,ROUND_LEVEL_MIDPOINT_TARGET,3,0.8865906027014394,0.13639855426176095,0.7501920484396785,0.5455942170471049,0.8865906027014394,2023-11-16T12:00:00+0300,51.382344466326444,0.033413397361724,-1.0311651839929177,16383.636252030974
Si-001119,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-16T13:45:00+0300,89.0,0.1,0.060000000000002274,0.40344921135258427,89.06,89.07,88.94,89.02,2023-11-16T13:45:00+0300,89.02,88.92512823961191,0.09487176038808798,94.87176038808798,89.05,0.030000000000001137,2023-11-16T14:00:00+0300,89.05,ROUND_LEVEL_MIDPOINT_TARGET,1,0.3162163311535633,0.02108108874357009,0.2951352424099932,0.21081088743565893,0.3162163311535633,2023-11-16T13:00:00+0300,67.71091491857368,0.27505062266376507,-1.1043411159505363,1368.57364874603
CNY-000476,R3_Round_Level_Rejection_v1.0,CNY,LONG,2023-11-16T13:45:00+0300,12.25,0.05,0.005000000000000782,0.3036284451051619,12.263,12.264,12.245,12.263,2023-11-16T13:45:00+0300,12.263,12.2433532504676,0.01964674953240042,19.64674953240042,12.275,0.012000000000000455,2023-11-16T14:30:00+0300,12.275,ROUND_LEVEL_MIDPOINT_TARGET,3,0.6107880583610366,0.10179800972683556,0.5089900486342009,0.4071920389072974,0.6107880583610366,2023-11-16T13:00:00+0300,52.12756762078705,0.03295529755017236,-1.0625718510726034,12319.29059940659
Si-001120,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-16T15:30:00+0300,89.2,0.1,0.04999999999999716,0.3873919051961408,89.28,89.28,89.15,89.24,2023-11-16T15:30:00+0300,89.24,89.13709317377847,0.10290682622152758,102.90682622152758,89.25,0.010000000000005116,2023-11-16T15:45:00+0300,89.25,ROUND_LEVEL_MIDPOINT_TARGET,1,0.09717528338186342,0.019435056676362743,0.07774022670550068,0.19435056676358875,0.09717528338186342,2023-11-16T15:00:00+0300,67.08579098008134,0.27767120015396096,-1.0911357172402736,1265.4378400379792
Si-001121,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-16T16:30:00+0300,89.1,0.1,0.030000000000001137,0.2293598139987332,89.05,89.13,89.03,89.08,2023-11-16T16:30:00+0300,89.08,89.14307988504044,0.06307988504043749,63.07988504043749,89.05,0.030000000000001137,2023-11-16T16:45:00+0300,89.05,ROUND_LEVEL_MIDPOINT_TARGET,1,0.4755874234832479,0.03170582823221532,0.44388159525103255,0.9511748469664958,0.4755874234832479,2023-11-16T16:00:00+0300,66.56487038316249,0.2692661144286778,-1.1243462188715456,2066.006094376877
CNY-000477,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-11-16T18:30:00+0300,12.3,0.05,0.0009999999999994458,0.07803653172772795,12.295,12.301,12.289,12.289,2023-11-16T18:30:00+0300,12.289,12.302281451107397,0.013281451107397757,13.281451107397757,12.275,0.013999999999999346,2023-11-16T19:30:00+0300,12.302281451107397,STOP,4,-1.0,0.15058595509085612,-1.1505859550908561,1.0,0.9788087080905573,2023-11-16T18:00:00+0300,49.730129856827446,0.031553138746683265,-1.1227012250204382,18316.217400961414
Si-001122,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-16T21:00:00+0300,89.5,0.1,0.030000000000001137,0.2021173749989716,89.48,89.53,89.46,89.47,2023-11-16T21:00:00+0300,89.47,89.54484286049141,0.07484286049141531,74.84286049141531,89.45,0.01999999999999602,2023-11-16T21:15:00+0300,89.54484286049141,STOP,1,-1.0,0.026722655800006545,-1.0267226558000067,1.0,0.0,2023-11-16T20:00:00+0300,61.803124072168345,0.27767751702929877,-1.0746405715678349,1749.0233239759325
Si-001123,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-16T21:45:00+0300,89.6,0.1,0.05000000000001137,0.346335518418407,89.59,89.65,89.54,89.56,2023-11-16T21:45:00+0300,89.56,89.66443686752902,0.10443686752901726,104.43686752901726,89.55,0.010000000000005116,2023-11-16T22:00:00+0300,89.61,LEVEL_FAILURE,1,-0.4787581357331012,0.019150325429325137,-0.4979084611624264,0.7660130171729892,0.0,2023-11-16T21:00:00+0300,58.68829915157535,0.2742719800986349,-1.0670002329269805,1240.5380604101329
CNY-000478,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-11-16T22:15:00+0300,12.35,0.05,0.0010000000000012221,0.07737124153427441,12.349,12.351,12.346,12.347,2023-11-16T22:15:00+0300,12.347,12.35229246988955,0.005292469889550233,5.292469889550233,12.325,0.02200000000000024,2023-11-16T22:30:00+0300,12.35229246988955,STOP,1,-1.0,0.37789539510634135,-1.3778953951063413,1.0,0.18894769755306595,2023-11-16T22:00:00+0300,39.37746886584652,0.032224807261141804,-0.9971634612546775,45435.678821957335
Si-001124,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-16T22:15:00+0300,89.6,0.1,0.05999999999998806,0.43590579578739996,89.62,89.65,89.54,89.63,2023-11-16T22:15:00+0300,89.63,89.52623555809998,0.10376444190001166,103.76444190001166,89.65,0.020000000000010232,2023-11-16T22:30:00+0300,89.65,ROUND_LEVEL_MIDPOINT_TARGET,1,0.19274425452297436,0.019274425452287573,0.17346982907068678,0.48186063630716197,0.19274425452297436,2023-11-16T22:00:00+0300,55.67700105113816,0.26825255294873224,-1.055235724025966,1242.3603589808288
CNY-000479,R3_Round_Level_Rejection_v1.0,CNY,SHORT,2023-11-16T22:45:00+0300,12.35,0.05,0.002000000000000668,0.16338274889925497,12.35,12.352,12.345,12.346,2023-11-16T22:45:00+0300,12.346,12.353224119445581,0.007224119445581323,7.224119445581323,12.325,0.021000000000000796,2023-11-16T23:30:00+0300,12.353224119445581,STOP,3,-1.0,0.276850350422059,-1.276850350422059,1.0,1.3842517521102655,2023-11-16T22:00:00+0300,39.37746886584652,0.032224807261141804,-0.9971634612546775,32828.0257082871
Si-001125,R3_Round_Level_Rejection_v1.0,Si,LONG,2023-11-17T00:00:00+0300,89.5,0.1,0.01999999999999602,0.17970823960435137,89.53,89.54,89.48,89.51,2023-11-17T00:00:00+0300,89.51,89.46887084974844,0.04112915025156383,41.12915025156383,89.55,0.03999999999999204,2023-11-17T09:15:00+0300,89.3,STOP,1,-5.105867704913822,0.04862731147536789,-5.15449501638919,5.105867704913822,0.0,2023-11-16T23:00:00+0300,52.88079567216077,0.25766308488096495,-1.068750075194218,3139.779289460288
Si-001126,R3_Round_Level_Rejection_v1.0,Si,SHORT,2023-11-17T10:15:00+0300,89.3,0.1,0.07000000000000739,0.5827000099210401,89.28,89.37,89.26,89.27,2023-11-17T10:15:00+0300,89.27,89.38201304252757,0.11201304252757893,112.01304252757893,89.25,0.01999999999999602,2023-11-17T10:30:00+0300,89.25,ROUND_LEVEL_MIDPOINT_TARGET,1,0.1785506361464272,0.017855063614646272,0.1606955725317809,0.6249272265126855,0.1785506361464272,2023-11-17T10:00:00+0300,49.491662518059655,0.256250312984097,-1.0348982154779047,1093.4451854492604
