trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe_pair,net_R
T2-Si-000019,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-08 19:00:00+03:00,2023-12-08 22:00:00+03:00,2023-12-08 22:00:00+03:00,91.91,92.3578594209,0.447859420901,447.859420901,2023-12-09 00:00:00+03:00,92,EMA50_TREND_LOSS,2,-0.200955915629,0.00446568701397,-0.205421602643,0.178627480559,0.133970610419,2023-12-08 18:00:00+03:00,3,2646.59531979,USDRUBF,T2,H4_H1,-0.205421602643
T2-CNY-000014,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-08 20:00:00+03:00,2023-12-08 23:00:00+03:00,2023-12-08 23:00:00+03:00,12.802,12.8471116736,0.0451116735569,45.1116735569,2023-12-14 13:00:00+03:00,12.5519415903,ATR_TRAILING_STOP,50,5.54309760621,0.0443344226074,5.4987631836,0.266006535644,7.44818299804,2023-12-08 18:00:00+03:00,3,24124.7138727,CNYRUBF,T2,H4_H1,5.4987631836
T2-Si-000020,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-13 20:00:00+03:00,2023-12-13 23:00:00+03:00,2023-12-13 23:00:00+03:00,89.82,90.2735507949,0.453550794858,453.550794858,2023-12-14 14:00:00+03:00,90.052579851,ATR_TRAILING_STOP,6,-0.512797802765,0.00440964942114,-0.517207452186,0.30867545948,0.992171119756,2023-12-13 19:00:00+03:00,3,2608.01610976,USDRUBF,T2,H4_H1,-0.517207452186
T2-CNY-000015,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-01-11 10:00:00+03:00,2024-01-11 11:00:00+03:00,2024-01-11 11:00:00+03:00,12.377,12.4584641058,0.0814641058247,81.4641058247,2024-01-16 18:00:00+03:00,12.1878717471,ATR_TRAILING_STOP,52,2.32161454451,0.024550689899,2.29706385461,0.220956209091,3.36344451616,2024-01-11 00:00:00+03:00,1,14093.9323747,CNYRUBF,T2,H4_H1,2.29706385461
T2-Si-000021,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-02-09 11:00:00+03:00,2024-02-09 14:00:00+03:00,2024-02-09 14:00:00+03:00,90.88,91.1811938375,0.301193837499,301.193837499,2024-02-09 15:00:00+03:00,91.1811938375,INITIAL_STOP,1,-1,0.00664024209993,-1.0066402421,0,0,2024-02-09 00:00:00+03:00,3,3906.95211114,USDRUBF,T2,H4_H1,-1.0066402421
T2-Si-000022,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-03-25 15:00:00+03:00,2024-03-25 17:00:00+03:00,2024-03-25 17:00:00+03:00,92.89,92.5748147596,0.315185240369,315.185240369,2024-03-26 12:00:00+03:00,92.71,EMA50_TREND_LOSS,10,-0.571092731974,0.00634547479971,-0.577438206774,0.44418323598,0.253818991989,2024-03-25 13:00:00+03:00,2,3695.9353169,USDRUBF,T2,H4_H1,-0.577438206774
T2-Si-000023,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-30 00:00:00+03:00,2024-04-30 10:00:00+03:00,2024-04-30 10:00:00+03:00,93.15,92.7428796501,0.407120349892,407.120349892,2024-04-30 17:00:00+03:00,92.9459369796,ATR_TRAILING_STOP,7,-0.501235127238,0.0049125522724,-0.50614767951,0.147376568172,0.73688284086,2024-04-29 23:00:00+03:00,1,2844.8041452,USDRUBF,T2,H4_H1,-0.50614767951
T2-Si-000024,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-30 18:00:00+03:00,2024-04-30 19:00:00+03:00,2024-04-30 19:00:00+03:00,93.13,92.8814904464,0.248509553642,248.509553642,2024-04-30 21:00:00+03:00,92.8814904464,INITIAL_STOP,2,-1,0.00804798033191,-1.00804798033,0.442638918255,0.120719704979,2024-04-30 16:00:00+03:00,1,4636.90652023,USDRUBF,T2,H4_H1,-1.00804798033
T2-CNY-000016,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-04-30 00:00:00+03:00,2024-04-30 11:00:00+03:00,2024-04-30 11:00:00+03:00,12.747,12.7037930205,0.0432069795185,43.2069795185,2024-05-02 11:00:00+03:00,12.7072646085,ATR_TRAILING_STOP,15,-0.919652147921,0.0462888177394,-0.96594096566,0.810054310439,0.277732906436,2024-04-29 23:00:00+03:00,2,27183.6481274,CNYRUBF,T2,H4_H1,-0.96594096566
T2-CNY-000017,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-05-02 18:00:00+03:00,2024-05-02 21:00:00+03:00,2024-05-02 21:00:00+03:00,12.707,12.6655445045,0.041455495504,41.455495504,2024-05-03 11:00:00+03:00,12.706,EMA50_TREND_LOSS,5,-0.0241222541872,0.0482445083743,-0.0723667625614,0.0964890167485,0.578934100491,2024-05-02 10:00:00+03:00,3,28058.478418,CNYRUBF,T2,H4_H1,-0.0723667625614
