trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe_pair,net_R
T2-Si-000036,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-14 22:00:00+03:00,2023-06-14 22:30:00+03:00,2023-06-14 22:30:00+03:00,84.31,83.9645408097,0.34545919033,345.45919033,2023-06-15 12:15:00+03:00,84.1719136851,ATR_TRAILING_STOP,19,-0.399718168737,0.00578939584178,-0.405507564579,0.52104562576,0.694727501014,2023-06-14 21:45:00+03:00,2,2946.93036205,USDRUBF,T2,H1_M15,-0.405507564579
T2-Si-000037,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-22 20:00:00+03:00,2023-06-22 20:15:00+03:00,2023-06-22 20:15:00+03:00,83.9,83.819657999,0.0803420010209,80.3420010209,2023-06-23 09:15:00+03:00,83.819657999,INITIAL_STOP,16,-1,0.0248935796294,-1.02489357963,0.995743185177,1.24467898147,2023-06-22 19:00:00+03:00,1,12619.998479,USDRUBF,T2,H1_M15,-1.02489357963
T2-Si-000038,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-23 20:00:00+03:00,2023-06-23 20:15:00+03:00,2023-06-23 20:15:00+03:00,84.59,84.4886128427,0.101387157341,101.387157341,2023-06-26 09:15:00+03:00,85.0590599263,ATR_TRAILING_STOP,16,4.62642349007,0.0197263642896,4.60669712578,0.394527285792,8.97549575176,2023-06-23 19:00:00+03:00,1,9897.94366191,USDRUBF,T2,H1_M15,4.60669712578
T2-CNY-000021,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-26 21:15:00+03:00,2023-06-26 21:45:00+03:00,2023-06-26 21:45:00+03:00,11.78,11.7382621563,0.0417378436918,41.7378436918,2023-06-26 22:15:00+03:00,11.7630172114,ATR_TRAILING_STOP,2,-0.406891852914,0.0479181438977,-0.454809996811,0,0.958362877953,2023-06-26 20:45:00+03:00,2,26198.7876329,CNYRUBF,T2,H1_M15,-0.454809996811
T2-Si-000039,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-26 21:15:00+03:00,2023-06-26 21:30:00+03:00,2023-06-26 21:30:00+03:00,85.04,84.9285704423,0.111429557748,111.429557748,2023-06-26 22:15:00+03:00,85.0826129705,ATR_TRAILING_STOP,3,0.382420709174,0.0179485590755,0.364472150099,0,4.03842579199,2023-06-26 19:45:00+03:00,1,9420.78314762,USDRUBF,T2,H1_M15,0.364472150099
T2-Si-000040,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-27 13:00:00+03:00,2023-06-27 13:15:00+03:00,2023-06-27 13:15:00+03:00,84.96,84.8463905427,0.113609457268,113.609457268,2023-06-27 18:45:00+03:00,84.99,EMA50_TREND_LOSS,22,0.264062523678,0.0176041682452,0.246458355433,0,2.3765627131,2023-06-27 11:45:00+03:00,1,9273.6976744,USDRUBF,T2,H1_M15,0.246458355433
T2-Si-000041,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-28 19:30:00+03:00,2023-06-28 20:00:00+03:00,2023-06-28 20:00:00+03:00,86.3,86.0965859279,0.203414072063,203.414072063,2023-06-29 09:15:00+03:00,86.1354469785,ATR_TRAILING_STOP,17,-0.808955938249,0.00983216146121,-0.818788099711,0.688251302284,0.24580403653,2023-06-28 19:15:00+03:00,2,5192.24842362,USDRUBF,T2,H1_M15,-0.818788099711
T2-Si-000042,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-29 17:30:00+03:00,2023-06-29 18:00:00+03:00,2023-06-29 18:00:00+03:00,87.3,87.1048247254,0.195175274602,195.175274602,2023-06-30 09:45:00+03:00,88.77,ATR_TRAILING_STOP,27,7.5316917217,0.0102471996214,7.52144452208,0.102471996214,37.9658745972,2023-06-29 17:15:00+03:00,2,5367.11707214,USDRUBF,T2,H1_M15,7.52144452208
T2-CNY-000022,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-30 12:45:00+03:00,2023-06-30 13:15:00+03:00,2023-06-30 13:15:00+03:00,12.15,12.0767050795,0.0732949205142,73.2949205142,2023-07-03 09:15:00+03:00,12.3012509491,ATR_TRAILING_STOP,44,2.06359387625,0.0272870205189,2.03630685574,0.136435102594,2.86513715448,2023-06-30 11:15:00+03:00,2,14851.0651903,CNYRUBF,T2,H1_M15,2.03630685574
T2-Si-000043,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-30 12:45:00+03:00,2023-06-30 13:15:00+03:00,2023-06-30 13:15:00+03:00,88.24,87.6627513664,0.577248633574,577.248633574,2023-07-03 09:15:00+03:00,89.2070765661,ATR_TRAILING_STOP,44,1.67532066744,0.0034647115362,1.6718559559,0.034647115362,2.33868028694,2023-06-30 11:00:00+03:00,2,1951.18318431,USDRUBF,T2,H1_M15,1.6718559559
T2-CNY-000023,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-03 12:30:00+03:00,2023-07-03 13:00:00+03:00,2023-07-03 13:00:00+03:00,12.33,12.2865402677,0.0434597323258,43.4597323258,2023-07-03 15:45:00+03:00,12.2865402677,INITIAL_STOP,11,-1,0.0460196115569,-1.04601961156,0.690294173353,0.230098057784,2023-07-03 12:15:00+03:00,2,25556.3699772,CNYRUBF,T2,H1_M15,-1.04601961156
T2-Si-000044,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-03 12:30:00+03:00,2023-07-03 13:00:00+03:00,2023-07-03 13:00:00+03:00,89.23,88.936367718,0.293632281998,293.632281998,2023-07-03 15:45:00+03:00,89.07,EMA50_TREND_LOSS,11,-0.544899215138,0.00681124018923,-0.551710455328,0.374618210408,1.05574222933,2023-07-03 12:15:00+03:00,2,3899.93985292,USDRUBF,T2,H1_M15,-0.551710455328
T2-CNY-000024,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-04 21:00:00+03:00,2023-07-04 21:30:00+03:00,2023-07-04 21:30:00+03:00,12.38,12.3331451018,0.046854898163,46.854898163,2023-07-05 09:15:00+03:00,12.35,EMA50_TREND_LOSS,11,-0.640274574829,0.0426849716553,-0.682959546484,0.213424858276,0.640274574829,2023-07-04 19:00:00+03:00,2,23456.5687716,CNYRUBF,T2,H1_M15,-0.682959546484
T2-Si-000045,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-04 19:45:00+03:00,2023-07-04 20:00:00+03:00,2023-07-04 20:00:00+03:00,89.28,88.9719068955,0.308093104479,308.093104479,2023-07-05 16:30:00+03:00,90.2730966751,ATR_TRAILING_STOP,46,3.22336547177,0.00649154418235,3.21687392758,0.519323534588,5.32306622953,2023-07-04 19:00:00+03:00,1,3696.38372151,USDRUBF,T2,H1_M15,3.21687392758
T2-Si-000046,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-05 16:45:00+03:00,2023-07-05 17:00:00+03:00,2023-07-05 17:00:00+03:00,90.43,90.2575871374,0.172412862578,172.412862578,2023-07-06 11:00:00+03:00,92.7705696128,ATR_TRAILING_STOP,36,13.5753770215,0.0116000626061,13.5637769589,0.522002817275,18.7921014219,2023-07-05 16:15:00+03:00,1,6817.7342148,USDRUBF,T2,H1_M15,13.5637769589
T2-CNY-000025,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-05 09:30:00+03:00,2023-07-05 10:15:00+03:00,2023-07-05 10:15:00+03:00,12.39,12.3359929088,0.0540070912228,54.0070912228,2023-07-06 12:15:00+03:00,12.7995304716,ATR_TRAILING_STOP,67,7.58290184301,0.0370321740112,7.545869669,0.370321740112,9.99868698301,2023-07-04 23:00:00+03:00,3,20211.2169777,CNYRUBF,T2,H1_M15,7.545869669
T2-Si-000047,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-17 10:15:00+03:00,2023-07-17 11:00:00+03:00,2023-07-17 11:00:00+03:00,90.51,90.2042780404,0.305721959636,305.721959636,2023-07-17 12:15:00+03:00,90.2042780404,INITIAL_STOP,5,-1,0.00654189186272,-1.00654189186,0.654189186272,0.35980405245,2023-07-17 10:00:00+03:00,3,4366.39400875,USDRUBF,T2,H1_M15,-1.00654189186
T2-Si-000048,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-17 15:30:00+03:00,2023-07-17 15:45:00+03:00,2023-07-17 15:45:00+03:00,90.43,90.2887906581,0.141209341855,141.209341855,2023-07-18 09:15:00+03:00,90.9158223683,ATR_TRAILING_STOP,34,3.4404407096,0.0141633688942,3.4262773407,0.283267377883,5.0988128019,2023-07-17 15:00:00+03:00,1,9358.20649205,USDRUBF,T2,H1_M15,3.4262773407
T2-Si-000049,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-27 21:45:00+03:00,2023-07-27 22:00:00+03:00,2023-07-27 22:00:00+03:00,90.5,90.2911723995,0.208827600482,208.827600482,2023-07-28 09:15:00+03:00,90.3383225139,ATR_TRAILING_STOP,9,-0.774215121669,0.00957727807716,-0.783792399746,0.335204732701,0.239431951929,2023-07-27 20:45:00+03:00,1,6544.84020703,USDRUBF,T2,H1_M15,-0.783792399746
T2-CNY-000026,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-28 13:45:00+03:00,2023-07-28 14:15:00+03:00,2023-07-28 14:15:00+03:00,12.71,12.6778984621,0.0321015379139,32.1015379139,2023-07-31 10:30:00+03:00,12.8613446055,ATR_TRAILING_STOP,45,4.71455934313,0.0623023110408,4.65225703209,0.311511555204,7.4762773249,2023-07-28 12:30:00+03:00,2,36568.8369836,CNYRUBF,T2,H1_M15,4.65225703209
T2-CNY-000027,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-31 19:30:00+03:00,2023-07-31 19:45:00+03:00,2023-07-31 19:45:00+03:00,12.82,12.7980288205,0.0219711795009,21.9711795009,2023-08-01 09:15:00+03:00,12.7980288205,INITIAL_STOP,16,-1,0.0910283400996,-1.0910283401,0.455141700498,0.910283400996,2023-07-31 18:00:00+03:00,1,55915.5002204,CNYRUBF,T2,H1_M15,-1.0910283401
T2-Si-000050,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-02 15:00:00+03:00,2023-08-02 15:45:00+03:00,2023-08-02 15:45:00+03:00,93.13,92.6598331051,0.470166894871,470.166894871,2023-08-02 23:45:00+03:00,93.9446298109,ATR_TRAILING_STOP,32,1.73263966433,0.00425380864076,1.72838585569,0.233959475242,2.70116848688,2023-08-02 14:30:00+03:00,3,2884.14786503,USDRUBF,T2,H1_M15,1.72838585569
T2-CNY-000028,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-02 15:00:00+03:00,2023-08-02 15:45:00+03:00,2023-08-02 15:45:00+03:00,12.96,12.9167187951,0.043281204906,43.281204906,2023-08-03 09:15:00+03:00,13.0595148449,ATR_TRAILING_STOP,34,2.29926235103,0.0462094344264,2.2530529166,0.231047172132,3.69675475411,2023-08-02 14:45:00+03:00,3,28075.1400045,CNYRUBF,T2,H1_M15,2.2530529166
T2-Si-000051,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-03 14:30:00+03:00,2023-08-03 15:00:00+03:00,2023-08-03 15:00:00+03:00,93.97,93.632077202,0.337922797991,337.922797991,2023-08-03 15:45:00+03:00,93.9481704806,ATR_TRAILING_STOP,3,-0.0645991320491,0.00591851160056,-0.0705176436497,0,1.71636836416,2023-08-03 14:15:00+03:00,2,4082.1995426,USDRUBF,T2,H1_M15,-0.0705176436497
T2-CNY-000029,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-03 13:00:00+03:00,2023-08-03 13:30:00+03:00,2023-08-03 13:30:00+03:00,13.08,13.0266781105,0.0533218894737,53.3218894737,2023-08-03 16:00:00+03:00,13.0731579515,ATR_TRAILING_STOP,10,-0.128315943038,0.0375080481907,-0.165823991228,0.187540240954,1.87540240954,2023-08-03 12:30:00+03:00,2,23301.937137,CNYRUBF,T2,H1_M15,-0.165823991228
T2-CNY-000030,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-03 16:15:00+03:00,2023-08-03 16:30:00+03:00,2023-08-03 16:30:00+03:00,13.09,13.0459843245,0.0440156755416,44.0156755416,2023-08-03 23:30:00+03:00,13.1137677006,ATR_TRAILING_STOP,28,0.539982637996,0.0454383574804,0.494544280516,0.227191787402,1.81753429922,2023-08-03 15:45:00+03:00,1,28181.8450516,CNYRUBF,T2,H1_M15,0.494544280516
T2-Si-000052,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-03 16:00:00+03:00,2023-08-03 16:30:00+03:00,2023-08-03 16:30:00+03:00,93.97,93.4363687327,0.533631267271,533.631267271,2023-08-04 09:15:00+03:00,94.3374687657,ATR_TRAILING_STOP,31,0.688619254899,0.00374790632158,0.684871348577,0.224874379295,1.23680908612,2023-08-03 15:30:00+03:00,2,2583.23604219,USDRUBF,T2,H1_M15,0.684871348577
T2-Si-000053,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-04 19:30:00+03:00,2023-08-04 20:00:00+03:00,2023-08-04 20:00:00+03:00,95.52,95.3213784511,0.198621548914,198.621548914,2023-08-07 14:15:00+03:00,96.1808176825,ATR_TRAILING_STOP,37,3.32701907768,0.0100694008829,3.3169496768,0.855899075048,6.69615158714,2023-08-04 19:00:00+03:00,2,6987.84422599,USDRUBF,T2,H1_M15,3.3169496768
T2-Si-000054,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-07 15:45:00+03:00,2023-08-07 16:00:00+03:00,2023-08-07 16:00:00+03:00,96.33,96.1194550478,0.210544952208,210.544952208,2023-08-07 16:45:00+03:00,96.1194550478,INITIAL_STOP,3,-1,0.00949915910607,-1.00949915911,0.997411706137,0.617445341894,2023-08-07 13:30:00+03:00,1,6810.77167646,USDRUBF,T2,H1_M15,-1.00949915911
T2-CNY-000031,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-08 12:30:00+03:00,2023-08-08 13:00:00+03:00,2023-08-08 13:00:00+03:00,13.29,13.2470535272,0.04294647278,42.94647278,2023-08-08 13:30:00+03:00,13.26,EMA50_TREND_LOSS,2,-0.698543979471,0.0465695986314,-0.745113578103,0.232847993157,0.465695986314,2023-08-08 11:00:00+03:00,2,29026.3066304,CNYRUBF,T2,H1_M15,-0.745113578103
T2-CNY-000032,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-10 16:30:00+03:00,2023-08-10 17:00:00+03:00,2023-08-10 17:00:00+03:00,13.47,13.4067675208,0.0632324792097,63.2324792097,2023-08-10 18:45:00+03:00,13.46,EMA50_TREND_LOSS,7,-0.15814657475,0.0316293149501,-0.189775889701,0,0.474439724251,2023-08-10 14:45:00+03:00,2,19567.3028315,CNYRUBF,T2,H1_M15,-0.189775889701
T2-Si-000055,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-10 16:30:00+03:00,2023-08-10 17:15:00+03:00,2023-08-10 17:15:00+03:00,97.36,96.8054596421,0.554540357858,554.540357858,2023-08-11 09:30:00+03:00,97.4423877279,ATR_TRAILING_STOP,29,0.148569399429,0.00360659052432,0.144962808905,0.108197715729,0.79344991535,2023-08-10 14:45:00+03:00,3,2559.77337916,USDRUBF,T2,H1_M15,0.144962808905
T2-CNY-000033,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-08-28 16:00:00+03:00,2023-08-28 16:30:00+03:00,2023-08-28 16:30:00+03:00,13.02,13.0521975201,0.0321975200955,32.1975200955,2023-08-28 17:15:00+03:00,13.0521975201,INITIAL_STOP,3,-1,0.0621165851926,-1.06211658519,0.931748777889,0,2023-08-28 15:45:00+03:00,2,38355.1587042,CNYRUBF,T2,H1_M15,-1.06211658519
T2-Si-000056,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-30 12:15:00+03:00,2023-08-30 12:45:00+03:00,2023-08-30 12:45:00+03:00,95.89,95.6374781676,0.252521832396,252.521832396,2023-08-30 21:00:00+03:00,96.2180748915,ATR_TRAILING_STOP,33,1.29919416624,0.00792010726766,1.29127405897,0.316804290706,2.29683110762,2023-08-30 12:00:00+03:00,2,5629.43558537,USDRUBF,T2,H1_M15,1.29127405897
T2-CNY-000034,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-01 15:00:00+03:00,2023-09-01 15:30:00+03:00,2023-09-01 15:30:00+03:00,13.29,13.2470823648,0.0429176352291,42.9176352291,2023-09-01 16:45:00+03:00,13.2470823648,INITIAL_STOP,5,-1,0.0466008900379,-1.04660089004,0.932017800759,0.23300445019,2023-09-01 14:30:00+03:00,2,28469.05412,CNYRUBF,T2,H1_M15,-1.04660089004
T2-CNY-000035,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-01 18:00:00+03:00,2023-09-01 18:15:00+03:00,2023-09-01 18:15:00+03:00,13.25,13.2172826139,0.0327173861058,32.7173861058,2023-09-04 17:15:00+03:00,13.28,EMA50_TREND_LOSS,55,0.916943667291,0.0611295778194,0.855814089471,0,2.44518311278,2023-09-01 15:45:00+03:00,1,36953.9562313,CNYRUBF,T2,H1_M15,0.855814089471
T2-Si-000057,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-05 15:00:00+03:00,2023-09-05 15:15:00+03:00,2023-09-05 15:15:00+03:00,97.53,97.3686513143,0.161348685706,161.348685706,2023-09-06 09:15:00+03:00,97.8407158971,ATR_TRAILING_STOP,36,1.9257417295,0.012395514666,1.91334621483,0.0619775733299,2.9129459465,2023-09-05 14:30:00+03:00,1,8924.222463,USDRUBF,T2,H1_M15,1.91334621483
T2-CNY-000036,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-06 13:00:00+03:00,2023-09-06 13:30:00+03:00,2023-09-06 13:30:00+03:00,13.4,13.3778877544,0.0221122455808,22.1122455808,2023-09-06 15:00:00+03:00,13.3778877544,INITIAL_STOP,6,-1,0.0904476206494,-1.09044762065,0.452238103247,0.452238103247,2023-09-06 12:45:00+03:00,2,55145.189006,CNYRUBF,T2,H1_M15,-1.09044762065
T2-Si-000058,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-06 13:00:00+03:00,2023-09-06 13:30:00+03:00,2023-09-06 13:30:00+03:00,97.93,97.7460136884,0.18398631162,183.98631162,2023-09-06 15:00:00+03:00,97.7460136884,INITIAL_STOP,6,-1,0.0108703739011,-1.0108703739,0.434814956045,0.163055608517,2023-09-06 12:45:00+03:00,2,7975.93063234,USDRUBF,T2,H1_M15,-1.0108703739
T2-Si-000059,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-06 15:15:00+03:00,2023-09-06 15:45:00+03:00,2023-09-06 15:45:00+03:00,97.87,97.6579978208,0.212002179167,212.002179167,2023-09-06 21:15:00+03:00,98.1400423058,ATR_TRAILING_STOP,22,1.2737713679,0.00943386529263,1.26433750261,0.235846632316,2.73582093486,2023-09-06 14:00:00+03:00,2,6851.94805682,USDRUBF,T2,H1_M15,1.26433750261
T2-CNY-000037,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-06 21:30:00+03:00,2023-09-06 21:45:00+03:00,2023-09-06 21:45:00+03:00,13.44,13.4182188495,0.0217811505127,21.7811505127,2023-09-07 09:15:00+03:00,13.4182188495,INITIAL_STOP,9,-1,0.0918225140968,-1.0918225141,0.459112570484,0,2023-09-06 21:15:00+03:00,1,55372.9803114,CNYRUBF,T2,H1_M15,-1.0918225141
T2-Si-000060,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-06 21:30:00+03:00,2023-09-06 21:45:00+03:00,2023-09-06 21:45:00+03:00,98.23,98.0690673341,0.160932665868,160.932665868,2023-09-07 13:30:00+03:00,98.2509751051,ATR_TRAILING_STOP,27,0.130334665048,0.0124275577566,0.117907107292,0.80779125418,2.17482260741,2023-09-06 21:00:00+03:00,1,9140.43169054,USDRUBF,T2,H1_M15,0.117907107292
T2-Si-000061,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-07 13:45:00+03:00,2023-09-07 14:00:00+03:00,2023-09-07 14:00:00+03:00,98.36,98.2388472338,0.121152766229,121.152766229,2023-09-07 14:15:00+03:00,98.2388472338,INITIAL_STOP,1,-1,0.0165080836555,-1.01650808366,0,0,2023-09-07 13:00:00+03:00,1,12155.9621914,USDRUBF,T2,H1_M15,-1.01650808366
T2-Si-000062,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-28 10:45:00+03:00,2023-09-28 11:00:00+03:00,2023-09-28 11:00:00+03:00,96.96,96.789841004,0.170158995961,170.158995961,2023-09-28 14:00:00+03:00,96.9160117943,ATR_TRAILING_STOP,12,-0.258512372303,0.011753712983,-0.270266085286,0.176305694744,1.88059407727,2023-09-27 23:30:00+03:00,1,8567.03481192,USDRUBF,T2,H1_M15,-0.270266085286
T2-Si-000063,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-28 15:30:00+03:00,2023-09-28 16:00:00+03:00,2023-09-28 16:00:00+03:00,97.03,96.9103223242,0.11967767579,119.67767579,2023-09-28 16:45:00+03:00,96.9103223242,INITIAL_STOP,3,-1,0.0167115544883,-1.01671155449,0.752019951972,0,2023-09-28 13:15:00+03:00,2,12147.7811694,USDRUBF,T2,H1_M15,-1.01671155449
T2-Si-000064,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-28 17:00:00+03:00,2023-09-28 17:45:00+03:00,2023-09-28 17:45:00+03:00,96.95,96.769693965,0.180306035049,180.306035049,2023-09-28 18:45:00+03:00,96.89,EMA50_TREND_LOSS,4,-0.33276756368,0.0110922521227,-0.343859815802,0.277306303066,0.554612606133,2023-09-28 16:00:00+03:00,3,7981.08104475,USDRUBF,T2,H1_M15,-0.343859815802
T2-Si-000065,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-02 11:30:00+03:00,2023-10-02 11:45:00+03:00,2023-10-02 11:45:00+03:00,98.27,98.035387801,0.234612198962,234.612198962,2023-10-02 15:15:00+03:00,98.6640177867,ATR_TRAILING_STOP,14,1.67944287817,0.00852470591405,1.67091817225,0.170494118281,3.66562354304,2023-10-02 10:45:00+03:00,1,6112.59267284,USDRUBF,T2,H1_M15,1.67091817225
T2-CNY-000038,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-02 11:45:00+03:00,2023-10-02 12:15:00+03:00,2023-10-02 12:15:00+03:00,13.504,13.4518683738,0.0521316262416,52.1316262416,2023-10-02 16:00:00+03:00,13.5372941943,ATR_TRAILING_STOP,15,0.638656352866,0.0383644275882,0.600291925278,0.0767288551763,1.82231031044,2023-10-02 10:00:00+03:00,2,22882.8251239,CNYRUBF,T2,H1_M15,0.600291925278
T2-CNY-000039,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-02 17:15:00+03:00,2023-10-02 17:45:00+03:00,2023-10-02 17:45:00+03:00,13.554,13.511812479,0.0421875209983,42.1875209983,2023-10-03 09:15:00+03:00,13.5908990441,ATR_TRAILING_STOP,26,0.874643572174,0.047407383811,0.827236188363,0.047407383811,1.80148058482,2023-10-02 16:45:00+03:00,2,28446.3237959,CNYRUBF,T2,H1_M15,0.827236188363
T2-CNY-000040,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-03 09:45:00+03:00,2023-10-03 10:15:00+03:00,2023-10-03 10:15:00+03:00,13.61,13.555803593,0.0541964069554,54.1964069554,2023-10-03 11:15:00+03:00,13.57,EMA50_TREND_LOSS,4,-0.738056307551,0.0369028153775,-0.774959122928,0.738056307551,0.0738056307551,2023-10-03 00:00:00+03:00,2,22326.3394294,CNYRUBF,T2,H1_M15,-0.774959122928
T2-Si-000066,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-03 10:00:00+03:00,2023-10-03 10:15:00+03:00,2023-10-03 10:15:00+03:00,99.6,99.2338071792,0.366192820834,366.192820834,2023-10-03 11:15:00+03:00,99.2338071792,INITIAL_STOP,4,-1,0.005461603522,-1.00546160352,0.73731647547,0.05461603522,2023-10-03 00:00:00+03:00,1,3981.64894527,USDRUBF,T2,H1_M15,-1.00546160352
T2-Si-000067,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-03 17:30:00+03:00,2023-10-03 18:15:00+03:00,2023-10-03 18:15:00+03:00,99.33,99.0351211715,0.294878828544,294.878828544,2023-10-04 09:15:00+03:00,99.3364346936,ATR_TRAILING_STOP,24,0.0218214839345,0.00678244691175,0.0150390370228,0.101736703676,0.915630333087,2023-10-03 15:45:00+03:00,3,4894.86179933,USDRUBF,T2,H1_M15,0.0150390370228
T2-CNY-000041,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-10 15:45:00+03:00,2023-10-10 16:00:00+03:00,2023-10-10 16:00:00+03:00,13.686,13.65062297,0.0353770300387,35.3770300387,2023-10-11 09:15:00+03:00,13.7433620415,ATR_TRAILING_STOP,33,1.62144875966,0.0565338582072,1.56491490145,0.537071652968,2.74189212305,2023-10-10 15:30:00+03:00,1,33938.1319932,CNYRUBF,T2,H1_M15,1.56491490145
T2-CNY-000042,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-19 19:15:00+03:00,2023-10-19 20:00:00+03:00,2023-10-19 20:00:00+03:00,13.232,13.2657269762,0.0337269762303,33.7269762303,2023-10-20 16:00:00+03:00,13.0627610752,ATR_TRAILING_STOP,44,5.01790980793,0.0592997126794,4.95861009525,0.118599425359,6.52296839473,2023-10-19 18:00:00+03:00,3,36155.6028434,CNYRUBF,T2,H1_M15,4.95861009525
T2-Si-000068,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-10-19 19:15:00+03:00,2023-10-19 20:00:00+03:00,2023-10-19 20:00:00+03:00,96.97,97.1931475762,0.223147576249,223.147576249,2023-10-20 16:00:00+03:00,95.8695588041,ATR_TRAILING_STOP,44,4.93145036306,0.00896267857182,4.92248768449,0.179253571436,7.08051607174,2023-10-19 19:00:00+03:00,3,6469.29807468,USDRUBF,T2,H1_M15,4.92248768449
T2-CNY-000043,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-23 10:15:00+03:00,2023-10-23 11:00:00+03:00,2023-10-23 11:00:00+03:00,12.983,13.0321633212,0.0491633211971,49.1633211971,2023-10-23 15:30:00+03:00,12.932538301,ATR_TRAILING_STOP,18,1.02640948108,0.0406807341592,0.985728746922,0.0203403670796,2.27812111291,2023-10-23 10:00:00+03:00,3,26033.3388384,CNYRUBF,T2,H1_M15,0.985728746922
T2-Si-000069,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-10-23 10:15:00+03:00,2023-10-23 11:00:00+03:00,2023-10-23 11:00:00+03:00,95.16,95.5262756386,0.366275638599,366.275638599,2023-10-23 15:30:00+03:00,94.7872257811,ATR_TRAILING_STOP,18,1.01774232202,0.00546036861105,1.0122819534,0.0546036861105,2.40256218886,2023-10-23 10:00:00+03:00,3,4135.32722604,USDRUBF,T2,H1_M15,1.0122819534
T2-CNY-000044,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-23 15:45:00+03:00,2023-10-23 16:00:00+03:00,2023-10-23 16:00:00+03:00,12.915,12.9482964121,0.0332964121392,33.2964121392,2023-10-23 22:00:00+03:00,12.9087652916,ATR_TRAILING_STOP,24,0.18724865571,0.0600665318424,0.127182123867,0.0300332659213,1.23136390277,2023-10-23 15:15:00+03:00,1,38818.0441799,CNYRUBF,T2,H1_M15,0.127182123867
