trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe_pair,net_R
T3-Si-000037,T3,Si,LONG,2024-03-22 12:00:00+03:00,92.87,92.4159595191,0.454040480851,2024-03-25 10:00:00+03:00,92.7476728362,ATR_TRAILING_STOP,13,-282.023109601,-0.269419069391,0.22,0.6,0.484538294004,1.32146807456,-0.122327163816,-0.269419069391,2305.48228866,0,-282.023109601,0.001,454.040480851,0,T3_MTF_Trend_v1.0,0.454040480851,USDRUBF,H4_H1,-0.273823962972
T3-Si-000038,T3,Si,SHORT,2024-04-25 19:00:00+03:00,92.05,92.4213106201,0.371310620053,2024-04-26 12:00:00+03:00,92.4213106201,ATR_TRAILING_STOP,8,-1043.96205584,-1,0.371310620053,0.05,1,0.134658146844,-0.371310620053,-1,2811.5599163,0,-1043.96205584,0.001,371.310620053,0,T3_MTF_Trend_v1.0,0.371310620053,USDRUBF,H4_H1,-1.00538632587
T3-CNY-000025,T3,CNY,SHORT,2024-04-26 13:00:00+03:00,12.655,12.7014372868,0.0464372867684,2024-04-27 10:00:00+03:00,12.583,ATR_TRAILING_STOP,12,1693.83405692,1.55047818274,0.003,0.152,0.0646032576141,3.27323171911,0.072,1.55047818274,23525.4730127,0,1693.83405692,0.001,46.4372867684,0,T3_MTF_Trend_v1.0,0.0464372867684,CNYRUBF,H4_H1,1.50740934433
T3-Si-000039,T3,Si,SHORT,2024-04-26 15:00:00+03:00,91.66,92.0986576711,0.438657671102,2024-04-27 10:00:00+03:00,91.840517989,ATR_TRAILING_STOP,10,-425.318885053,-0.411523611423,0.18051798899,0.36,0.411523611423,0.820685522483,-0.18051798899,-0.411523611423,2356.10249944,0,-425.318885053,0.001,438.657671102,0,T3_MTF_Trend_v1.0,0.438657671102,USDRUBF,H4_H1,-0.416082975436
T3-Si-000040,T3,Si,LONG,2024-04-30 12:00:00+03:00,93.41,93.0569041702,0.353095829765,2024-04-30 17:00:00+03:00,93.0569041702,ATR_TRAILING_STOP,5,-1029.26924643,-1,0.353095829765,0.04,1,0.113283694193,-0.353095829765,-1,2914.98556388,0,-1029.26924643,0.001,353.095829765,0,T3_MTF_Trend_v1.0,0.353095829765,USDRUBF,H4_H1,-1.00566418471
T3-CNY-000026,T3,CNY,SHORT,2024-05-02 12:00:00+03:00,12.663,12.7091694983,0.0461694983401,2024-05-02 17:00:00+03:00,12.7042436631,ATR_TRAILING_STOP,5,-991.035585887,-0.893309752576,0.0412436631388,0.029,0.893309752576,0.628120318448,-0.0412436631388,-0.893309752576,24028.7964372,0,-991.035585887,0.001,46.1694983401,0,T3_MTF_Trend_v1.0,0.0461694983401,CNYRUBF,H4_H1,-0.936628395227
T3-Si-000041,T3,Si,SHORT,2024-05-03 12:00:00+03:00,91.79,92.1840891102,0.394089110179,2024-05-06 10:00:00+03:00,92.0278840253,ATR_TRAILING_STOP,13,-615.084857977,-0.603630039948,0.23788402532,0.2,0.603630039948,0.507499433083,-0.23788402532,-0.603630039948,2585.65011732,0,-615.084857977,0.001,394.089110179,0,T3_MTF_Trend_v1.0,0.394089110179,USDRUBF,H4_H1,-0.608705034278
T3-CNY-000027,T3,CNY,SHORT,2024-05-06 10:00:00+03:00,12.672,12.714502866,0.0425028659936,2024-05-06 17:00:00+03:00,12.6867188577,ATR_TRAILING_STOP,7,-380.755370898,-0.346302711055,0.016,0.054,0.376445202599,1.27050255877,-0.0147188577212,-0.346302711055,25868.5407599,0,-380.755370898,0.001,42.5028659936,0,T3_MTF_Trend_v1.0,0.0425028659936,CNYRUBF,H4_H1,-0.39335836138
T3-Si-000042,T3,Si,SHORT,2024-05-06 13:00:00+03:00,91.55,91.8567847711,0.306784771053,2024-05-06 17:00:00+03:00,91.5693473808,ATR_TRAILING_STOP,4,-63.8738506227,-0.063064997544,0.019347380833,0.52,0.063064997544,1.69499939066,-0.019347380833,-0.063064997544,3301.42106438,0,-63.8738506227,0.001,306.784771053,0,T3_MTF_Trend_v1.0,0.306784771053,USDRUBF,H4_H1,-0.0695842259696
T3-Si-000043,T3,Si,SHORT,2024-05-13 19:00:00+03:00,91.36,91.7014330319,0.341433031882,2024-05-14 11:00:00+03:00,91.6886942405,ATR_TRAILING_STOP,7,-974.422493574,-0.962690219749,0.328694240492,0.09,0.962690219749,0.263594882732,-0.328694240492,-0.962690219749,2964.52560931,0,-974.422493574,0.001,341.433031882,0,T3_MTF_Trend_v1.0,0.341433031882,USDRUBF,H4_H1,-0.96854788381
T3-CNY-000028,T3,CNY,SHORT,2024-05-31 21:00:00+03:00,12.35,12.3994073444,0.0494073444227,2024-06-03 10:00:00+03:00,12.3994073444,ATR_TRAILING_STOP,4,-1095.67956766,-1,0.0494073444227,0.000999999999999,1,0.0202399058619,-0.0494073444227,-1,22176.4513041,0,-1095.67956766,0.001,49.4073444227,0,T3_MTF_Trend_v1.0,0.0494073444227,CNYRUBF,H4_H1,-1.04047981172
T3-CNY-000029,T3,CNY,SHORT,2024-06-03 13:00:00+03:00,12.289,12.3554563111,0.0664563111139,2024-06-05 11:00:00+03:00,12.2677128187,ATR_TRAILING_STOP,28,347.456695479,0.32031843016,0.014,0.098,0.210664717396,1.47465302177,0.0212871812502,0.32031843016,16322.3440152,0,347.456695479,0.001,66.4563111139,0,T3_MTF_Trend_v1.0,0.0664563111139,CNYRUBF,H4_H1,0.290223470532
T3-CNY-000030,T3,CNY,SHORT,2024-06-06 11:00:00+03:00,12.191,12.2330825599,0.0420825598699,2024-06-06 13:00:00+03:00,12.2330825599,ATR_TRAILING_STOP,2,-1088.19733893,-1,0.0420825598699,0.007,1,0.166339690875,-0.0420825598699,-1,25858.6298528,0,-1088.19733893,0.001,42.0825598699,0,T3_MTF_Trend_v1.0,0.0420825598699,CNYRUBF,H4_H1,-1.04752562596
T3-Si-000044,T3,Si,SHORT,2024-06-03 11:00:00+03:00,89.76,90.2360633159,0.476063315923,2024-06-06 13:00:00+03:00,89.0041340158,ATR_TRAILING_STOP,47,1591.62099746,1.58774255213,0,1.23,0,2.58368993968,0.755865984198,1.58774255213,2105.69205485,0,1591.62099746,0.001,476.063315923,0,T3_MTF_Trend_v1.0,0.476063315923,USDRUBF,H4_H1,1.58354143027
T3-CNY-000031,T3,CNY,SHORT,2024-06-10 15:00:00+03:00,12.203,12.2586261143,0.0556261143031,2024-06-11 11:00:00+03:00,12.2257224294,ATR_TRAILING_STOP,11,-440.067092083,-0.408484930371,0.0227224294279,0.048,0.408484930371,0.862904062262,-0.0227224294279,-0.408484930371,19367.0792764,0,-440.067092083,0.001,55.6261143031,0,T3_MTF_Trend_v1.0,0.0556261143031,CNYRUBF,H4_H1,-0.444439266299
T3-Si-000045,T3,Si,SHORT,2024-06-10 20:00:00+03:00,88.56,89.001599202,0.441599202028,2024-06-11 11:00:00+03:00,89.001599202,ATR_TRAILING_STOP,6,-1018.35895192,-1,0.441599202028,0.07,1,0.15851477919,-0.441599202028,-1,2306.07063428,0,-1018.35895192,0.001,441.599202028,0,T3_MTF_Trend_v1.0,0.441599202028,USDRUBF,H4_H1,-1.00452899369
T3-Si-000046,T3,Si,SHORT,2024-06-13 11:00:00+03:00,86.8,87.5978024003,0.797802400283,2024-06-13 12:00:00+03:00,87.5978024003,ATR_TRAILING_STOP,1,-1008.1753624,-1,0.797802400283,0,1,0,-0.797802400283,-1,1263.69056052,0,-1008.1753624,0.001,797.802400283,0,T3_MTF_Trend_v1.0,0.797802400283,USDRUBF,H4_H1,-1.00250688642
T3-CNY-000032,T3,CNY,SHORT,2024-06-17 15:00:00+03:00,12.106,12.1727941103,0.0667941103231,2024-06-19 12:00:00+03:00,11.1712557888,ATR_TRAILING_STOP,25,15014.808866,13.9944106845,0,1.261,0,18.8789100401,0.934744211165,13.9944106845,16063.0134818,0,15014.808866,0.001,66.7941103231,0,T3_MTF_Trend_v1.0,0.0667941103231,CNYRUBF,H4_H1,13.9644679247
T3-Si-000047,T3,Si,SHORT,2024-06-17 15:00:00+03:00,88.63,89.2962130851,0.66621308514,2024-06-20 11:00:00+03:00,82.3754853099,ATR_TRAILING_STOP,38,9370.26197392,9.38815947876,0.01,8.06,0.0150102125327,12.0982313013,6.25451469013,9.38815947876,1498.15971952,0,9370.26197392,0.001,666.21308514,0,T3_MTF_Trend_v1.0,0.66621308514,USDRUBF,H4_H1,9.38515743625
T3-CNY-000033,T3,CNY,SHORT,2024-06-27 11:00:00+03:00,11.428,11.566113952,0.138113951953,2024-06-27 16:00:00+03:00,11.566113952,ATR_TRAILING_STOP,5,-1223.06278328,-1,0.138113951953,0.026,1,0.188250351484,-0.138113951953,-1,8855.46149384,0,-1223.06278328,0.001,138.113951953,0,T3_MTF_Trend_v1.0,0.138113951953,CNYRUBF,H4_H1,-1.01448079627
T3-Si-000048,T3,Si,SHORT,2024-06-27 11:00:00+03:00,85.76,86.6137978258,0.853797825759,2024-06-27 16:00:00+03:00,86.6137978258,ATR_TRAILING_STOP,5,-1091.79622852,-1,0.853797825759,0.27,1,0.316234115213,-0.853797825759,-1,1278.75264562,0,-1091.79622852,0.001,853.797825759,0,T3_MTF_Trend_v1.0,0.853797825759,USDRUBF,H4_H1,-1.00234247493
T3-Si-000049,T3,Si,LONG,2024-08-12 16:00:00+03:00,88.51,87.9076772624,0.602322737573,2024-08-12 22:00:00+03:00,88.521543192,ATR_TRAILING_STOP,6,20.7144518783,0.0191644633123,0.25,0.99,0.415059874723,1.6436371039,0.0115431920064,0.0191644633123,1794.51679109,0,20.7144518783,0.001,602.322737573,0,T3_MTF_Trend_v1.0,0.602322737573,USDRUBF,H4_H1,0.0158439843146
T3-Si-000050,T3,Si,LONG,2024-08-13 11:00:00+03:00,89.75,88.7428011784,1.00719882155,2024-08-14 14:00:00+03:00,89.0334376485,ATR_TRAILING_STOP,17,-769.128286846,-0.711440816053,0.74,0.39,0.734710947,0.387212526122,-0.716562351532,-0.711440816053,1073.35849449,0,-769.128286846,0.001,1007.19882155,0,T3_MTF_Trend_v1.0,1.00719882155,USDRUBF,H4_H1,-0.713426521315
T3-CNY-000034,T3,CNY,LONG,2024-08-20 15:00:00+03:00,12.164,12.1051007403,0.0588992596633,2024-08-21 15:00:00+03:00,12.1688785563,ATR_TRAILING_STOP,14,100.291800218,0.0828288212918,0.021,0.083,0.356540984047,1.40918579409,0.00487855625287,0.0828288212918,20557.6803915,0,100.291800218,0.001,58.8992596633,0,T3_MTF_Trend_v1.0,0.0588992596633,CNYRUBF,H4_H1,0.0488725370969
T3-CNY-000035,T3,CNY,LONG,2024-09-02 11:00:00+03:00,12.096,12.0305807421,0.0654192578957,2024-09-02 13:00:00+03:00,12.0305807421,ATR_TRAILING_STOP,2,-1211.83507345,-1,0.0654192578957,0.023,1,0.351578430264,-0.0654192578957,-1,18524.1336028,0,-1211.83507345,0.001,65.4192578957,0,T3_MTF_Trend_v1.0,0.0654192578957,CNYRUBF,H4_H1,-1.03057203741
T3-CNY-000036,T3,CNY,LONG,2024-09-04 14:00:00+03:00,12.241,12.1359662585,0.105033741548,2024-09-05 11:00:00+03:00,12.263169852,ATR_TRAILING_STOP,11,253.228551285,0.211073619705,0.066,0.182,0.62836950324,1.73277650893,0.0221698520197,0.211073619705,11422.2030467,0,253.228551285,0.001,105.033741548,0,T3_MTF_Trend_v1.0,0.105033741548,CNYRUBF,H4_H1,0.192032119607
T3-CNY-000037,T3,CNY,LONG,2024-09-05 14:00:00+03:00,12.428,12.2880157078,0.139984292247,2024-09-10 18:00:00+03:00,12.6221707352,ATR_TRAILING_STOP,46,1667.62691814,1.38708945212,0.062,0.291,0.442906836221,2.07880466678,0.194170735238,1.38708945212,8588.45652559,0,1667.62691814,0.001,139.984292247,0,T3_MTF_Trend_v1.0,0.139984292247,CNYRUBF,H4_H1,1.37280213482
T3-Si-000051,T3,Si,LONG,2024-09-06 17:00:00+03:00,89.79,89.2103194493,0.579680550743,2024-09-10 18:00:00+03:00,90.2743229427,ATR_TRAILING_STOP,29,896.820502288,0.835499728379,0.17,1.1,0.293264971167,1.89759687226,0.484322942693,0.835499728379,1851.69939979,0,896.820502288,0.001,579.680550743,0,T3_MTF_Trend_v1.0,0.579680550743,USDRUBF,H4_H1,0.832049552248
T3-Si-000052,T3,Si,LONG,2024-10-15 11:00:00+03:00,96.06,95.552827372,0.50717262796,2024-10-16 15:00:00+03:00,96.5548582186,ATR_TRAILING_STOP,18,1056.08202505,0.975719491475,0.01,1.14,0.0197171524028,2.24775537392,0.494858218643,0.975719491475,2134.11030729,0,1056.08202505,0.001,507.17262796,0,T3_MTF_Trend_v1.0,0.50717262796,USDRUBF,H4_H1,0.971776060994
T3-Si-000053,T3,Si,LONG,2024-10-22 11:00:00+03:00,96.35,95.90647327,0.443526729985,2024-10-25 11:00:00+03:00,96.5488817881,ATR_TRAILING_STOP,42,490.077590144,0.448409925921,0.2,0.61,0.450931108496,1.37533988091,0.198881788137,0.448409925921,2464.16524477,0,490.077590144,0.001,443.526729985,0,T3_MTF_Trend_v1.0,0.443526729985,USDRUBF,H4_H1,0.443900614837
T3-Si-000054,T3,Si,LONG,2024-11-15 11:00:00+03:00,100.08,99.6627373249,0.417262675108,2024-11-15 13:00:00+03:00,99.6627373249,ATR_TRAILING_STOP,2,-1097.82392906,-1,0.417262675108,0,1,0,-0.417262675108,-1,2631.01397404,0,-1097.82392906,0.001,417.262675108,0,T3_MTF_Trend_v1.0,0.417262675108,USDRUBF,H4_H1,-1.00479314379
T3-CNY-000038,T3,CNY,LONG,2024-11-14 12:00:00+03:00,13.662,13.6132354519,0.048764548129,2024-11-15 14:00:00+03:00,13.7569828325,ATR_TRAILING_STOP,16,2374.20379882,1.94778453021,0.01,0.187,0.205067008384,3.83475305677,0.0949828324683,1.94778453021,24996.1360082,0,2374.20379882,0.001,48.764548129,0,T3_MTF_Trend_v1.0,0.048764548129,CNYRUBF,H4_H1,1.90677112853
T3-CNY-000039,T3,CNY,LONG,2024-11-19 17:00:00+03:00,13.836,13.7828628751,0.0531371249066,2024-11-20 11:00:00+03:00,13.8062837393,ATR_TRAILING_STOP,8,-694.945878639,-0.559237271333,0.0297162607392,0.042,0.559237271333,0.790407837718,-0.0297162607392,-0.559237271333,23386.0472802,0,-694.945878639,0.001,53.1371249066,0,T3_MTF_Trend_v1.0,0.0531371249066,CNYRUBF,H4_H1,-0.596875739795
T3-Si-000055,T3,Si,LONG,2024-11-19 17:00:00+03:00,100.37,99.99035795,0.379642049968,2024-11-20 18:00:00+03:00,100.145862761,ATR_TRAILING_STOP,15,-641.663884306,-0.590390973023,0.224137239281,0.28,0.590390973023,0.737536845625,-0.224137239281,-0.590390973023,2862.81693468,0,-641.663884306,0.001,379.642049968,0,T3_MTF_Trend_v1.0,0.379642049968,USDRUBF,H4_H1,-0.595659093349
T3-CNY-000040,T3,CNY,LONG,2024-11-21 12:00:00+03:00,13.88,13.8296988194,0.0503011806449,2024-11-22 11:00:00+03:00,13.8832119301,ATR_TRAILING_STOP,13,78.9054903838,0.0638539695461,0.023,0.093,0.457245728731,1.848863164,0.00321193005703,0.0638539695461,24566.3787762,0,78.9054903838,0.001,50.3011806449,0,T3_MTF_Trend_v1.0,0.0503011806449,CNYRUBF,H4_H1,0.0240934713956
T3-CNY-000041,T3,CNY,LONG,2024-11-22 14:00:00+03:00,13.992,13.9154890486,0.0765109514376,2024-11-25 19:00:00+03:00,14.2861407799,ATR_TRAILING_STOP,19,4753.66075736,3.84442716258,0.031,0.456,0.405170755526,5.95993111355,0.294140779941,3.84442716258,16161.1754695,0,4753.66075736,0.001,76.5109514376,0,T3_MTF_Trend_v1.0,0.0765109514376,CNYRUBF,H4_H1,3.81828711383
T3-Si-000056,T3,Si,LONG,2024-11-22 12:00:00+03:00,102.49,101.816354729,0.673645271117,2024-11-26 13:00:00+03:00,104.673192125,ATR_TRAILING_STOP,29,3501.52268009,3.24086313405,0.12,3.39,0.178135296342,5.03232212167,2.18319212459,3.24086313405,1603.85457636,0,3501.52268009,0.001,673.645271117,0,T3_MTF_Trend_v1.0,0.673645271117,USDRUBF,H4_H1,3.23789421244
T3-CNY-000042,T3,CNY,LONG,2024-11-26 17:00:00+03:00,14.541,14.4300740716,0.110925928402,2024-11-27 17:00:00+03:00,14.8190893111,ATR_TRAILING_STOP,14,3219.07405028,2.50698204727,0.016,0.512,0.144240397448,4.61569271834,0.278089311081,2.50698204727,11575.6842209,0,3219.07405028,0.001,110.925928402,0,T3_MTF_Trend_v1.0,0.110925928402,CNYRUBF,H4_H1,2.48895199759
T3-Si-000057,T3,Si,LONG,2024-11-26 18:00:00+03:00,106.27,105.349880309,0.920119691218,2024-11-27 17:00:00+03:00,108.581758979,ATR_TRAILING_STOP,13,2802.50314056,2.51245463044,0,4.06,0,4.41246941974,2.31175897876,2.51245463044,1212.28171549,0,2802.50314056,0.001,920.119691218,0,T3_MTF_Trend_v1.0,0.920119691218,USDRUBF,H4_H1,2.51028100018
T3-Si-000058,T3,Si,LONG,2024-12-11 11:00:00+03:00,102.89,101.748995583,1.14100441732,2024-12-12 13:00:00+03:00,103.232397881,ATR_TRAILING_STOP,16,343.137556762,0.300084623192,0.41,2.15,0.35933252648,1.88430471203,0.342397880632,0.300084623192,1002.16028244,0,343.137556762,0.001,1141.00441732,0,T3_MTF_Trend_v1.0,1.14100441732,USDRUBF,H4_H1,0.298331781599
T3-Si-000059,T3,Si,LONG,2024-12-17 19:00:00+03:00,104.03,103.084490286,0.945509714097,2024-12-18 12:00:00+03:00,103.436014091,ATR_TRAILING_STOP,7,-720.503275365,-0.628217669567,0.593985909143,0.62,0.628217669567,0.655730967917,-0.593985909143,-0.628217669567,1212.99725174,0,-720.503275365,0.001,945.509714097,0,T3_MTF_Trend_v1.0,0.945509714097,USDRUBF,H4_H1,-0.630332930754
