trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,year
T3-CNY-H1-000041,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-17 15:00:00+03:00,12.106,12.1727941103,0.0667941103231,2024-06-19 12:00:00+03:00,11.1712557888,ATR_TRAILING_STOP,25,14836.19261,13.9944106845,0,1.261,0,18.8789100401,0.934744211165,13.9944106845,15871.9277774,0,14836.19261,0.001,66.7941103231,0,T3_MTF_Trend_v1.0,0.0667941103231,2024
T3-CNY-H1-000042,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-04 14:00:00+03:00,12.241,12.1359662585,0.105033741548,2024-09-05 11:00:00+03:00,12.263169852,ATR_TRAILING_STOP,11,255.08526004,0.211073619705,0.066,0.182,0.62836950324,1.73277650893,0.0221698520197,0.211073619705,11505.9523091,0,255.08526004,0.001,105.033741548,0,T3_MTF_Trend_v1.0,0.105033741548,2024
T3-CNY-H1-000043,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-05 14:00:00+03:00,12.428,12.2880157078,0.139984292247,2024-09-10 18:00:00+03:00,12.6221707352,ATR_TRAILING_STOP,46,1679.85420247,1.38708945212,0.062,0.291,0.442906836221,2.07880466678,0.194170735238,1.38708945212,8651.42834429,0,1679.85420247,0.001,139.984292247,0,T3_MTF_Trend_v1.0,0.139984292247,2024
T3-CNY-H1-000044,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-20 19:00:00+03:00,13.084,12.9940801735,0.089919826537,2024-09-24 16:00:00+03:00,13.129508829,ATR_TRAILING_STOP,25,621.426797205,0.506104501631,0.07,0.161,0.778471252624,1.79048388103,0.0455088289963,0.506104501631,13655.0821217,0,621.426797205,0.001,89.919826537,0,T3_MTF_Trend_v1.0,0.089919826537,2024
T3-CNY-H1-000045,T3_MTF_Trend_v1.0,CNY,LONG,2024-09-26 13:00:00+03:00,13.164,13.08952279,0.0744772100236,2024-09-27 11:00:00+03:00,13.1445262688,ATR_TRAILING_STOP,12,-322.676984122,-0.261472351021,0.0194737312024,0.066,0.261472351021,0.886177126923,-0.0194737312024,-0.261472351021,16569.8592,0,-322.676984122,0.001,74.4772100236,0,T3_MTF_Trend_v1.0,0.0744772100236,2024
T3-CNY-H1-000046,T3_MTF_Trend_v1.0,CNY,LONG,2024-10-02 13:00:00+03:00,13.399,13.323835346,0.0751646539686,2024-10-03 12:00:00+03:00,13.431,ATR_TRAILING_STOP,13,524.012305837,0.425732020444,0.008,0.156,0.106433005111,2.07544359966,0.032,0.425732020444,16375.3845574,0,524.012305837,0.001,75.1646539686,0,T3_MTF_Trend_v1.0,0.0751646539686,2024
T3-CNY-H1-000047,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-13 13:00:00+03:00,13.636,13.5830232732,0.0529767267617,2024-11-15 14:00:00+03:00,13.7569828325,ATR_TRAILING_STOP,29,2822.85651058,2.28369776435,0.04,0.213,0.755048536311,4.02063345586,0.120982832468,2.28369776435,23332.7031033,0,2822.85651058,0.001,52.9767267617,0,T3_MTF_Trend_v1.0,0.0529767267617,2024
T3-CNY-H1-000048,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-19 17:00:00+03:00,13.836,13.7828628751,0.0531371249066,2024-11-20 11:00:00+03:00,13.8062837393,ATR_TRAILING_STOP,8,-707.054196938,-0.559237271333,0.0297162607392,0.042,0.559237271333,0.790407837718,-0.0297162607392,-0.559237271333,23793.5116784,0,-707.054196938,0.001,53.1371249066,0,T3_MTF_Trend_v1.0,0.0531371249066,2024
T3-CNY-H1-000049,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-21 13:00:00+03:00,13.903,13.8501489037,0.0528510963131,2024-11-22 11:00:00+03:00,13.8832119301,ATR_TRAILING_STOP,12,-470.728485143,-0.374411721296,0.046,0.07,0.870369835423,1.32447583651,-0.019788069943,-0.374411721296,23788.4991563,0,-470.728485143,0.001,52.8510963131,0,T3_MTF_Trend_v1.0,0.0528510963131,2024
T3-CNY-H1-000050,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-22 14:00:00+03:00,13.992,13.9154890486,0.0765109514376,2024-11-25 19:00:00+03:00,14.2861407799,ATR_TRAILING_STOP,19,4815.30254731,3.84442716258,0.031,0.456,0.405170755526,5.95993111355,0.294140779941,3.84442716258,16370.7410726,0,4815.30254731,0.001,76.5109514376,0,T3_MTF_Trend_v1.0,0.0765109514376,2024
T3-CNY-H1-000051,T3_MTF_Trend_v1.0,CNY,LONG,2024-11-26 17:00:00+03:00,14.541,14.4300740716,0.110925928402,2024-11-27 17:00:00+03:00,14.8190893111,ATR_TRAILING_STOP,14,3260.81650869,2.50698204727,0.016,0.512,0.144240397448,4.61569271834,0.278089311081,2.50698204727,11725.788726,0,3260.81650869,0.001,110.925928402,0,T3_MTF_Trend_v1.0,0.110925928402,2024
T3-CNY-H1-000052,T3_MTF_Trend_v1.0,CNY,SHORT,2024-12-06 17:00:00+03:00,13.423,13.6095068493,0.186506849273,2024-12-09 16:00:00+03:00,13.6032256059,ATR_TRAILING_STOP,13,-1288.39874584,-0.966321647804,0.180225605916,0.058,0.966321647804,0.310980536244,-0.180225605916,-0.966321647804,7148.81073249,0,-1288.39874584,0.001,186.506849273,0,T3_MTF_Trend_v1.0,0.186506849273,2024
