trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,year
T3-Si-H1-000012,T3_MTF_Trend_v1.0,Si,SHORT,2023-05-10 13:00:00+03:00,76.46,77.150909312,0.690909311967,2023-05-11 14:00:00+03:00,76.3070015128,ATR_TRAILING_STOP,16,241.46584339,0.221445107947,0.07,1.16,0.101315757058,1.67894683124,0.15299848717,0.221445107947,1578.22373186,0,241.46584339,0.001,690.909311967,0,T3_MTF_Trend_v1.0,0.690909311967,2023
T3-Si-H1-000013,T3_MTF_Trend_v1.0,Si,LONG,2023-05-16 12:00:00+03:00,80.21,79.5466148479,0.663385152106,2023-05-17 17:00:00+03:00,80.3196621813,ATR_TRAILING_STOP,20,180.651432476,0.165306957751,0.33,0.87,0.497448577123,1.31145533969,0.109662181312,0.165306957751,1647.34487601,0,180.651432476,0.001,663.385152106,0,T3_MTF_Trend_v1.0,0.663385152106,2023
T3-Si-H1-000014,T3_MTF_Trend_v1.0,Si,LONG,2023-06-02 16:00:00+03:00,81.23,80.8027519677,0.427248032297,2023-06-05 12:00:00+03:00,81.3331497227,ATR_TRAILING_STOP,11,264.274704743,0.241428198486,0.12,0.64,0.280867297048,1.49795891759,0.103149722744,0.241428198486,2562.04958882,0,264.274704743,0.001,427.248032297,0,T3_MTF_Trend_v1.0,0.427248032297,2023
T3-Si-H1-000015,T3_MTF_Trend_v1.0,Si,LONG,2023-06-13 19:00:00+03:00,84.32,83.7802944456,0.539705554369,2023-06-14 13:00:00+03:00,84.1886177754,ATR_TRAILING_STOP,9,-267.112721352,-0.243433152735,0.131382224648,0.68,0.243433152735,1.25994626977,-0.131382224648,-0.243433152735,2033.09634973,0,-267.112721352,0.001,539.705554369,0,T3_MTF_Trend_v1.0,0.539705554369,2023
T3-Si-H1-000016,T3_MTF_Trend_v1.0,Si,LONG,2023-06-16 19:00:00+03:00,84.18,83.6320943212,0.547905678842,2023-06-19 12:00:00+03:00,83.7762342337,ATR_TRAILING_STOP,8,-806.640521307,-0.736925682393,0.403765766267,0.35,0.736925682393,0.638796080267,-0.403765766267,-0.736925682393,1997.79324722,0,-806.640521307,0.001,547.905678842,0,T3_MTF_Trend_v1.0,0.547905678842,2023
T3-Si-H1-000017,T3_MTF_Trend_v1.0,Si,LONG,2023-06-20 18:00:00+03:00,84.74,84.3207995626,0.419200437409,2023-06-21 10:00:00+03:00,84.4126054718,ATR_TRAILING_STOP,7,-848.581879979,-0.780997582454,0.32739452818,0.19,0.780997582454,0.453243801877,-0.32739452818,-0.780997582454,2591.92444265,0,-848.581879979,0.001,419.200437409,0,T3_MTF_Trend_v1.0,0.419200437409,2023
T3-Si-H1-000018,T3_MTF_Trend_v1.0,Si,LONG,2023-06-28 15:00:00+03:00,85.92,85.4200108218,0.499989178156,2023-06-30 11:00:00+03:00,88.05,ATR_TRAILING_STOP,26,4592.59257654,4.26009220411,0.15,8.79,0.300006493247,17.5803805043,2.13,4.26009220411,2156.14674955,0,4592.59257654,0.001,499.989178156,0,T3_MTF_Trend_v1.0,0.499989178156,2023
T3-Si-H1-000019,T3_MTF_Trend_v1.0,Si,LONG,2023-07-04 15:00:00+03:00,89.65,88.8755292673,0.774470732707,2023-07-04 18:00:00+03:00,88.8755292673,ATR_TRAILING_STOP,3,-1123.97596706,-1,0.774470732707,0.42,1,0.542305838378,-0.774470732707,-1,1451.28268841,0,-1123.97596706,0.001,774.470732707,0,T3_MTF_Trend_v1.0,0.774470732707,2023
T3-Si-H1-000020,T3_MTF_Trend_v1.0,Si,LONG,2023-07-05 13:00:00+03:00,90.47,89.5343026466,0.93569735341,2023-07-06 13:00:00+03:00,92.1104127311,ATR_TRAILING_STOP,15,1950.78743605,1.75314456661,0.24,3.2,0.256493191015,3.41990921353,1.64041273113,1.75314456661,1189.20525246,0,1950.78743605,0.001,935.69735341,0,T3_MTF_Trend_v1.0,0.93569735341,2023
T3-Si-H1-000021,T3_MTF_Trend_v1.0,Si,LONG,2023-08-02 12:00:00+03:00,92.69,92.1922348825,0.497765117465,2023-08-03 11:00:00+03:00,93.3672609786,ATR_TRAILING_STOP,14,1540.53530057,1.36060353541,0.06,1.71,0.120538780029,3.43535523081,0.677260978629,1.36060353541,2274.65533847,0,1540.53530057,0.001,497.765117465,0,T3_MTF_Trend_v1.0,0.497765117465,2023
T3-Si-H1-000022,T3_MTF_Trend_v1.0,Si,LONG,2023-08-04 12:00:00+03:00,94.67,93.9704459395,0.6995540605,2023-08-07 18:00:00+03:00,95.6151341074,ATR_TRAILING_STOP,21,1550.53438373,1.35105227849,0.02,2.18,0.0285896417865,3.11627095473,0.945134107367,1.35105227849,1640.5443118,0,1550.53438373,0.001,699.5540605,0,T3_MTF_Trend_v1.0,0.6995540605,2023
T3-Si-H1-000023,T3_MTF_Trend_v1.0,Si,LONG,2023-08-08 18:00:00+03:00,97.01,96.1481702297,0.861829770267,2023-08-09 19:00:00+03:00,96.7222435277,ATR_TRAILING_STOP,16,-388.365924885,-0.333890151194,0.29,0.89,0.336493365633,1.03268653591,-0.287756472298,-0.333890151194,1349.63402138,0,-388.365924885,0.001,861.829770267,0,T3_MTF_Trend_v1.0,0.861829770267,2023
T3-Si-H1-000024,T3_MTF_Trend_v1.0,Si,LONG,2023-08-11 11:00:00+03:00,97.84,97.1353809653,0.704619034729,2023-08-14 18:00:00+03:00,100.316099135,ATR_TRAILING_STOP,22,4073.79033812,3.51409628874,0.21,3.78,0.298033390598,5.36460103076,2.47609913492,3.51409628874,1645.24524914,0,4073.79033812,0.001,704.619034729,0,T3_MTF_Trend_v1.0,0.704619034729,2023
T3-Si-H1-000025,T3_MTF_Trend_v1.0,Si,LONG,2023-09-14 19:00:00+03:00,96.9,96.0901174274,0.809882572615,2023-09-15 14:00:00+03:00,96.1621080378,ATR_TRAILING_STOP,10,-1093.34000062,-0.911109816608,0.737891962209,0.29,0.911109816608,0.358076602468,-0.737891962209,-0.911109816608,1481.70742685,0,-1093.34000062,0.001,809.882572615,0,T3_MTF_Trend_v1.0,0.809882572615,2023
T3-Si-H1-000026,T3_MTF_Trend_v1.0,Si,LONG,2023-10-03 00:00:00+03:00,99.7,99.1780617671,0.521938232902,2023-10-03 10:00:00+03:00,99.1780617671,ATR_TRAILING_STOP,1,-1189.07562271,-1,0.521938232902,0,1,0,-0.521938232902,-1,2278.19222229,0,-1189.07562271,0.001,521.938232902,0,T3_MTF_Trend_v1.0,0.521938232902,2023
T3-Si-H1-000027,T3_MTF_Trend_v1.0,Si,LONG,2023-10-05 20:00:00+03:00,100.63,100.112596284,0.517403715644,2023-10-06 12:00:00+03:00,100.457490461,ATR_TRAILING_STOP,7,-392.489680532,-0.333413800759,0.17250953936,0.61,0.333413800759,1.17896331541,-0.17250953936,-0.333413800759,2275.17667712,0,-392.489680532,0.001,517.403715644,0,T3_MTF_Trend_v1.0,0.517403715644,2023
T3-Si-H1-000028,T3_MTF_Trend_v1.0,Si,LONG,2023-10-09 15:00:00+03:00,102.01,101.198158841,0.811841158515,2023-10-09 17:00:00+03:00,101.198158841,ATR_TRAILING_STOP,2,-1173.25996968,-1,0.811841158515,0.24,1,0.295624331783,-0.811841158515,-1,1445.18414394,0,-1173.25996968,0.001,811.841158515,0,T3_MTF_Trend_v1.0,0.811841158515,2023
T3-Si-H1-000029,T3_MTF_Trend_v1.0,Si,SHORT,2023-10-31 10:00:00+03:00,92.19,92.7980363517,0.608036351744,2023-10-31 16:00:00+03:00,92.6466899043,ATR_TRAILING_STOP,6,-872.411364729,-0.751089804057,0.456689904291,0.47,0.751089804057,0.772980100041,-0.456689904291,-0.751089804057,1910.29264394,0,-872.411364729,0.001,608.036351744,0,T3_MTF_Trend_v1.0,0.608036351744,2023
T3-Si-H1-000030,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-16 12:00:00+03:00,88.94,89.4831859565,0.543185956507,2023-11-16 20:00:00+03:00,89.4831859565,ATR_TRAILING_STOP,8,-1152.80325634,-1,0.543185956507,0.1,1,0.18409901582,-0.543185956507,-1,2122.29944926,0,-1152.80325634,0.001,543.185956507,0,T3_MTF_Trend_v1.0,0.543185956507,2023
T3-Si-H1-000031,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-20 11:00:00+03:00,88.73,89.3891330163,0.659133016299,2023-11-22 12:00:00+03:00,88.3928411118,ATR_TRAILING_STOP,31,583.78366144,0.511518737355,0.06,0.98,0.0910286672286,1.48680156473,0.337158888246,0.511518737355,1731.47937602,0,583.78366144,0.001,659.133016299,0,T3_MTF_Trend_v1.0,0.659133016299,2023
T3-Si-H1-000032,T3_MTF_Trend_v1.0,Si,LONG,2023-12-05 16:00:00+03:00,92.28,91.7566947118,0.523305288163,2023-12-06 14:00:00+03:00,92.6369380342,ATR_TRAILING_STOP,13,782.427179723,0.682083751586,0.06,1.11,0.114655825877,2.12113277872,0.356938034175,0.682083751586,2192.05325522,0,782.427179723,0.001,523.305288163,0,T3_MTF_Trend_v1.0,0.523305288163,2023
T3-Si-H1-000033,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-12 12:00:00+03:00,90.4,90.9769151121,0.576915112091,2023-12-14 14:00:00+03:00,90.052579851,ATR_TRAILING_STOP,32,695.507001935,0.602203238698,0.12,1.03,0.208002871627,1.78535798147,0.347420148955,0.602203238698,2001.9190137,0,695.507001935,0.001,576.915112091,0,T3_MTF_Trend_v1.0,0.576915112091,2023
T3-Si-H1-000034,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-29 12:00:00+03:00,89.5,90.1064350472,0.606435047186,2023-12-29 13:00:00+03:00,90.1064350472,ATR_TRAILING_STOP,1,-1161.89240221,-1,0.606435047186,0,1,0,-0.606435047186,-1,1915.93874331,0,-1161.89240221,0.001,606.435047186,0,T3_MTF_Trend_v1.0,0.606435047186,2023
T3-Si-H1-000035,T3_MTF_Trend_v1.0,Si,LONG,2024-01-03 21:00:00+03:00,92.19,91.6822835406,0.507716459429,2024-01-04 11:00:00+03:00,91.6822835406,ATR_TRAILING_STOP,5,-1150.27347818,-1,0.507716459429,0.09,1,0.177264294526,-0.507716459429,-1,2265.58240691,0,-1150.27347818,0.001,507.716459429,0,T3_MTF_Trend_v1.0,0.507716459429,2024
T3-Si-H1-000036,T3_MTF_Trend_v1.0,Si,SHORT,2024-01-11 10:00:00+03:00,88.95,89.4693068507,0.519306850686,2024-01-16 18:00:00+03:00,88.1392140339,ATR_TRAILING_STOP,53,1777.94561383,1.5612849418,0.13,1.43,0.250333689664,2.7536705863,0.810785966148,1.5612849418,2192.86678367,0,1777.94561383,0.001,519.306850686,0,T3_MTF_Trend_v1.0,0.519306850686,2024
T3-Si-H1-000037,T3_MTF_Trend_v1.0,Si,LONG,2024-02-22 20:00:00+03:00,93.29,92.7141232288,0.575876771225,2024-02-26 11:00:00+03:00,92.7141232288,ATR_TRAILING_STOP,6,-1156.55019954,-1,0.575876771225,0.15,1,0.260472391829,-0.575876771225,-1,2008.32931163,0,-1156.55019954,0.001,575.876771225,0,T3_MTF_Trend_v1.0,0.575876771225,2024
T3-Si-H1-000038,T3_MTF_Trend_v1.0,Si,LONG,2024-03-15 16:00:00+03:00,92.36,92.0043252283,0.355674771653,2024-03-18 10:00:00+03:00,92.4695319572,ATR_TRAILING_STOP,9,352.604190498,0.307955373774,0,0.64,0,1.7993966708,0.109531957246,0.307955373774,3219.19008262,0,352.604190498,0.001,355.674771653,0,T3_MTF_Trend_v1.0,0.355674771653,2024
T3-Si-H1-000039,T3_MTF_Trend_v1.0,Si,LONG,2024-03-20 13:00:00+03:00,92.89,92.5047862742,0.385213725803,2024-03-20 17:00:00+03:00,92.5047862742,ATR_TRAILING_STOP,4,-1148.51073945,-1,0.385213725803,0.04,1,0.103838459849,-0.385213725803,-1,2981.48965761,0,-1148.51073945,0.001,385.213725803,0,T3_MTF_Trend_v1.0,0.385213725803,2024
T3-Si-H1-000040,T3_MTF_Trend_v1.0,Si,LONG,2024-03-22 12:00:00+03:00,92.87,92.4159595191,0.454040480851,2024-03-25 10:00:00+03:00,92.7476728362,ATR_TRAILING_STOP,13,-306.336387661,-0.269419069391,0.22,0.6,0.484538294004,1.32146807456,-0.122327163816,-0.269419069391,2504.23845452,0,-306.336387661,0.001,454.040480851,0,T3_MTF_Trend_v1.0,0.454040480851,2024
T3-Si-H1-000041,T3_MTF_Trend_v1.0,Si,SHORT,2024-04-24 17:00:00+03:00,92.41,92.6938142551,0.283814255131,2024-04-26 12:00:00+03:00,92.4792460007,ATR_TRAILING_STOP,25,-276.668104543,-0.243983518946,0.25,0.41,0.880857798651,1.44460678979,-0.0692460006939,-0.243983518946,3995.4380292,0,-276.668104543,0.001,283.814255131,0,T3_MTF_Trend_v1.0,0.283814255131,2024
T3-Si-H1-000042,T3_MTF_Trend_v1.0,Si,SHORT,2024-04-26 15:00:00+03:00,91.66,92.0986576711,0.438657671102,2024-04-27 10:00:00+03:00,91.840517989,ATR_TRAILING_STOP,10,-465.513693242,-0.411523611423,0.18051798899,0.36,0.411523611423,0.820685522483,-0.18051798899,-0.411523611423,2578.76622627,0,-465.513693242,0.001,438.657671102,0,T3_MTF_Trend_v1.0,0.438657671102,2024
T3-Si-H1-000043,T3_MTF_Trend_v1.0,Si,LONG,2024-04-30 12:00:00+03:00,93.41,93.0569041702,0.353095829765,2024-04-30 17:00:00+03:00,93.0569041702,ATR_TRAILING_STOP,5,-1126.5404502,-1,0.353095829765,0.04,1,0.113283694193,-0.353095829765,-1,3190.46659642,0,-1126.5404502,0.001,353.095829765,0,T3_MTF_Trend_v1.0,0.353095829765,2024
T3-Si-H1-000044,T3_MTF_Trend_v1.0,Si,SHORT,2024-05-03 12:00:00+03:00,91.79,92.1840891102,0.394089110179,2024-05-06 10:00:00+03:00,92.0278840253,ATR_TRAILING_STOP,13,-673.213520387,-0.603630039948,0.23788402532,0.2,0.603630039948,0.507499433083,-0.23788402532,-0.603630039948,2830.00726712,0,-673.213520387,0.001,394.089110179,0,T3_MTF_Trend_v1.0,0.394089110179,2024
T3-Si-H1-000045,T3_MTF_Trend_v1.0,Si,SHORT,2024-05-06 13:00:00+03:00,91.55,91.8567847711,0.306784771053,2024-05-06 17:00:00+03:00,91.5693473808,ATR_TRAILING_STOP,4,-69.9102559277,-0.063064997544,0.019347380833,0.52,0.063064997544,1.69499939066,-0.019347380833,-0.063064997544,3613.42222656,0,-69.9102559277,0.001,306.784771053,0,T3_MTF_Trend_v1.0,0.306784771053,2024
T3-Si-H1-000046,T3_MTF_Trend_v1.0,Si,SHORT,2024-06-03 11:00:00+03:00,89.76,90.2360633159,0.476063315923,2024-06-06 13:00:00+03:00,89.0041340158,ATR_TRAILING_STOP,47,1758.97075497,1.58774255213,0,1.23,0,2.58368993968,0.755865984198,1.58774255213,2327.09341569,0,1758.97075497,0.001,476.063315923,0,T3_MTF_Trend_v1.0,0.476063315923,2024
T3-Si-H1-000047,T3_MTF_Trend_v1.0,Si,SHORT,2024-06-10 20:00:00+03:00,88.56,89.001599202,0.441599202028,2024-06-11 11:00:00+03:00,89.001599202,ATR_TRAILING_STOP,6,-1125.43351548,-1,0.441599202028,0.07,1,0.15851477919,-0.441599202028,-1,2548.54064572,0,-1125.43351548,0.001,441.599202028,0,T3_MTF_Trend_v1.0,0.441599202028,2024
T3-Si-H1-000048,T3_MTF_Trend_v1.0,Si,SHORT,2024-06-17 15:00:00+03:00,88.63,89.2962130851,0.66621308514,2024-06-20 11:00:00+03:00,82.3754853099,ATR_TRAILING_STOP,38,10460.0918329,9.38815947876,0.01,8.06,0.0150102125327,12.0982313013,6.25451469013,9.38815947876,1672.40662962,0,10460.0918329,0.001,666.21308514,0,T3_MTF_Trend_v1.0,0.66621308514,2024
T3-Si-H1-000049,T3_MTF_Trend_v1.0,Si,SHORT,2024-08-01 16:00:00+03:00,85.55,86.0331894916,0.483189491628,2024-08-02 12:00:00+03:00,86.0331894916,ATR_TRAILING_STOP,10,-1218.78009866,-1,0.483189491628,0.21,1,0.434612100715,-0.483189491628,-1,2522.36466185,0,-1218.78009866,0.001,483.189491628,0,T3_MTF_Trend_v1.0,0.483189491628,2024
T3-Si-H1-000050,T3_MTF_Trend_v1.0,Si,SHORT,2024-08-05 14:00:00+03:00,84.82,85.3894092349,0.569409234932,2024-08-05 16:00:00+03:00,85.3894092349,ATR_TRAILING_STOP,2,-1206.59229767,-1,0.569409234932,0.09,1,0.15805855346,-0.569409234932,-1,2119.02481317,0,-1206.59229767,0.001,569.409234932,0,T3_MTF_Trend_v1.0,0.569409234932,2024
T3-Si-H1-000051,T3_MTF_Trend_v1.0,Si,LONG,2024-08-12 13:00:00+03:00,87.75,87.2011453838,0.548854616249,2024-08-12 22:00:00+03:00,88.521543192,ATR_TRAILING_STOP,9,1679.18546147,1.40573326554,0.07,1.75,0.12753832787,3.18845819674,0.771543192006,1.40573326554,2176.39852036,0,1679.18546147,0.001,548.854616249,0,T3_MTF_Trend_v1.0,0.548854616249,2024
T3-Si-H1-000052,T3_MTF_Trend_v1.0,Si,LONG,2024-08-13 11:00:00+03:00,89.75,88.7428011784,1.00719882155,2024-08-14 14:00:00+03:00,89.0334376485,ATR_TRAILING_STOP,17,-861.78122956,-0.711440816053,0.74,0.39,0.734710947,0.387212526122,-0.716562351532,-0.711440816053,1202.66049105,0,-861.78122956,0.001,1007.19882155,0,T3_MTF_Trend_v1.0,1.00719882155,2024
T3-Si-H1-000053,T3_MTF_Trend_v1.0,Si,LONG,2024-08-16 11:00:00+03:00,88.68,88.0921931372,0.587806862794,2024-08-21 17:00:00+03:00,89.6195844993,ATR_TRAILING_STOP,48,1922.46593346,1.59845785888,0.56,1.51,0.952693878629,2.56887099416,0.939584499339,1.59845785888,2046.0809377,0,1922.46593346,0.001,587.806862794,0,T3_MTF_Trend_v1.0,0.587806862794,2024
T3-Si-H1-000054,T3_MTF_Trend_v1.0,Si,SHORT,2024-09-03 22:00:00+03:00,87.78,88.2692886276,0.48928862756,2024-09-04 11:00:00+03:00,88.2692886276,ATR_TRAILING_STOP,3,-1221.92507635,-1,0.48928862756,0.11,1,0.224816179662,-0.48928862756,-1,2497.35024998,0,-1221.92507635,0.001,489.28862756,0,T3_MTF_Trend_v1.0,0.48928862756,2024
T3-Si-H1-000055,T3_MTF_Trend_v1.0,Si,LONG,2024-09-06 17:00:00+03:00,89.79,89.2103194493,0.579680550743,2024-09-10 18:00:00+03:00,90.2743229427,ATR_TRAILING_STOP,29,1010.7088887,0.835499728379,0.17,1.1,0.293264971167,1.89759687226,0.484322942693,0.835499728379,2086.84908271,0,1010.7088887,0.001,579.680550743,0,T3_MTF_Trend_v1.0,0.579680550743,2024
T3-Si-H1-000056,T3_MTF_Trend_v1.0,Si,LONG,2024-10-04 16:00:00+03:00,95.5,94.9931672974,0.506832702607,2024-10-09 16:00:00+03:00,96.2241850694,ATR_TRAILING_STOP,42,1742.92285318,1.42884440105,0.46,1.35,0.90759731492,2.66360081552,0.724185069392,1.42884440105,2406.73679539,0,1742.92285318,0.001,506.832702607,0,T3_MTF_Trend_v1.0,0.506832702607,2024
T3-Si-H1-000057,T3_MTF_Trend_v1.0,Si,LONG,2024-10-15 11:00:00+03:00,96.06,95.552827372,0.50717262796,2024-10-16 15:00:00+03:00,96.5548582186,ATR_TRAILING_STOP,18,1207.2012746,0.975719491475,0.01,1.14,0.0197171524028,2.24775537392,0.494858218643,0.975719491475,2439.48918927,0,1207.2012746,0.001,507.17262796,0,T3_MTF_Trend_v1.0,0.50717262796,2024
T3-Si-H1-000058,T3_MTF_Trend_v1.0,Si,LONG,2024-11-06 13:00:00+03:00,98.32,97.866170308,0.453829692033,2024-11-07 11:00:00+03:00,97.8947204626,ATR_TRAILING_STOP,12,-1170.72054906,-0.937090597807,0.42527953741,0.13,0.937090597807,0.28645106806,-0.42527953741,-0.937090597807,2752.82595582,0,-1170.72054906,0.001,453.829692033,0,T3_MTF_Trend_v1.0,0.453829692033,2024
T3-Si-H1-000059,T3_MTF_Trend_v1.0,Si,LONG,2024-11-14 13:00:00+03:00,99.15,98.7570901727,0.392909827278,2024-11-15 17:00:00+03:00,99.4741059873,ATR_TRAILING_STOP,18,1020.88518714,0.824886436625,0.04,0.95,0.101804529241,2.41785756946,0.324105987338,0.824886436625,3149.8498239,0,1020.88518714,0.001,392.909827278,0,T3_MTF_Trend_v1.0,0.392909827278,2024
T3-Si-H1-000060,T3_MTF_Trend_v1.0,Si,LONG,2024-11-22 12:00:00+03:00,102.49,101.816354729,0.673645271117,2024-11-26 13:00:00+03:00,104.673192125,ATR_TRAILING_STOP,29,4044.00023121,3.24086313405,0.12,3.39,0.178135296342,5.03232212167,2.18319212459,3.24086313405,1852.33364744,0,4044.00023121,0.001,673.645271117,0,T3_MTF_Trend_v1.0,0.673645271117,2024
T3-Si-H1-000061,T3_MTF_Trend_v1.0,Si,LONG,2024-11-26 18:00:00+03:00,106.27,105.349880309,0.920119691218,2024-11-27 17:00:00+03:00,108.581758979,ATR_TRAILING_STOP,13,3236.68426106,2.51245463044,0,4.06,0,4.41246941974,2.31175897876,2.51245463044,1400.09589702,0,3236.68426106,0.001,920.119691218,0,T3_MTF_Trend_v1.0,0.920119691218,2024
T3-Si-H1-000062,T3_MTF_Trend_v1.0,Si,SHORT,2024-12-06 17:00:00+03:00,99.39,100.621994912,1.23199491176,2024-12-09 16:00:00+03:00,100.621994912,ATR_TRAILING_STOP,13,-1320.62264705,-1,1.23199491176,0.44,1,0.357144332172,-1.23199491176,-1,1071.93839394,0,-1320.62264705,0.001,1231.99491176,0,T3_MTF_Trend_v1.0,1.23199491176,2024
