trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,year
T2-Si-M30-000051,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-13 17:00:00+03:00,2024-02-13 17:30:00+03:00,2024-02-13 17:30:00+03:00,91.36,91.0991012237,0.260898776279,260.898776279,2024-02-13 18:00:00+03:00,91.24,EMA50_TREND_LOSS,1,-0.459948496929,0.00766580828215,-0.467614305211,0,0,2024-02-13 14:00:00+03:00,1,3971.12685497,2024
T2-Si-M30-000052,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-16 12:30:00+03:00,2024-02-16 13:30:00+03:00,2024-02-16 13:30:00+03:00,92.46,92.2149037399,0.245096260135,245.096260135,2024-02-16 17:00:00+03:00,92.3523059241,ATR_TRAILING_STOP,7,-0.439395019273,0.008160059231,-0.447555078504,0.40800296155,1.67281214236,2024-02-16 12:00:00+03:00,2,4207.39737758,2024
T2-Si-M30-000053,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-02-29 16:00:00+03:00,2024-02-29 17:00:00+03:00,2024-02-29 17:00:00+03:00,90.95,91.204489615,0.254489615015,254.489615015,2024-02-29 19:00:00+03:00,91.1524099394,ATR_TRAILING_STOP,4,-0.795356381886,0.00785886685349,-0.803215248739,0.589415014011,1.10024135949,2024-02-29 15:30:00+03:00,2,4033.96459384,2024
T2-Si-M30-000054,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-03-06 18:30:00+03:00,2024-03-06 19:00:00+03:00,2024-03-06 19:00:00+03:00,90.66,90.8655586043,0.205558604339,205.558604339,2024-03-06 21:30:00+03:00,90.8655586043,INITIAL_STOP,5,-1,0.00972958542133,-1.00972958542,0.924310615026,0,2024-03-06 15:30:00+03:00,1,4954.09216834,2024
T2-Si-M30-000055,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-03-25 09:30:00+03:00,2024-03-25 11:00:00+03:00,2024-03-25 11:00:00+03:00,92.97,92.6603603601,0.309639639899,309.639639899,2024-03-25 15:00:00+03:00,92.6603603601,INITIAL_STOP,8,-1,0.00645912132132,-1.00645912132,0.742798951952,0.452138492492,2024-03-23 00:00:00+03:00,3,3255.63492986,2024
T2-Si-M30-000056,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-03-29 12:00:00+03:00,2024-03-29 12:30:00+03:00,2024-03-29 12:30:00+03:00,92.66,92.4083571376,0.251642862399,251.642862399,2024-03-29 14:00:00+03:00,92.4083571376,INITIAL_STOP,3,-1,0.00794777161941,-1.00794777162,0.397388580971,0.158955432388,2024-03-29 09:30:00+03:00,1,3965.65103752,2024
T2-Si-M30-000057,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-08 16:30:00+03:00,2024-04-08 18:00:00+03:00,2024-04-08 18:00:00+03:00,92.76,92.6215113623,0.138488637712,138.488637712,2024-04-10 12:00:00+03:00,93.2716542555,ATR_TRAILING_STOP,48,3.69455764728,0.014441617977,3.6801160293,0.649872808967,5.56002292116,2024-04-08 16:00:00+03:00,3,7133.21470895,2024
T2-Si-M30-000058,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-12 10:30:00+03:00,2024-04-12 11:30:00+03:00,2024-04-12 11:30:00+03:00,93.57,93.4183158627,0.151684137272,151.684137272,2024-04-12 12:30:00+03:00,93.48,EMA50_TREND_LOSS,2,-0.593338246296,0.0131852943621,-0.606523540658,0.131852943621,0.329632359054,2024-04-12 10:00:00+03:00,2,6752.34693812,2024
T2-Si-M30-000059,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-04-17 11:00:00+03:00,2024-04-17 12:00:00+03:00,2024-04-17 12:00:00+03:00,94.49,94.3090138707,0.180986129335,180.986129335,2024-04-17 14:00:00+03:00,94.3090138707,INITIAL_STOP,4,-1,0.0110505706009,-1.0110505706,0.773539942061,0.386769971031,2024-04-17 10:30:00+03:00,2,5624.805417,2024
T2-Si-M30-000060,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-04-23 16:00:00+03:00,2024-04-23 17:30:00+03:00,2024-04-23 17:30:00+03:00,93.22,93.4197287751,0.19972877506,199.72877506,2024-04-25 09:30:00+03:00,92.5783499122,ATR_TRAILING_STOP,44,3.2126071347,0.0100135796627,3.20259355503,0.350475288195,4.45604294991,2024-04-23 15:30:00+03:00,3,5045.43797792,2024
