trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,year
T2-CNY-M30-000062,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-01 14:30:00+03:00,2024-08-01 16:00:00+03:00,2024-08-01 16:00:00+03:00,11.753,11.7991742909,0.0461742908695,46.1742908695,2024-08-02 10:30:00+03:00,11.7855440881,ATR_TRAILING_STOP,17,-0.704809700939,0.0433141465161,-0.748123847455,0.498112684935,0.151599512806,2024-08-01 14:00:00+03:00,3,25601.38137,2024
T2-CNY-M30-000063,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-02 18:00:00+03:00,2024-08-02 19:00:00+03:00,2024-08-02 19:00:00+03:00,11.795,11.8310699877,0.0360699877009,36.0699877009,2024-08-02 19:30:00+03:00,11.807,EMA50_TREND_LOSS,1,-0.332686556466,0.055447759411,-0.388134315877,0,0,2024-08-02 15:30:00+03:00,2,32527.9253218,2024
T2-CNY-M30-000064,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-03 16:30:00+03:00,2024-09-03 18:00:00+03:00,2024-09-03 18:00:00+03:00,12.075,12.0397954322,0.035204567786,35.204567786,2024-09-03 19:30:00+03:00,12.0397954322,INITIAL_STOP,3,-1,0.0568108096699,-1.05681080967,0.823756740214,0.198837833845,2024-09-03 16:00:00+03:00,3,33198.1907534,2024
T2-CNY-M30-000065,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-05 11:30:00+03:00,2024-09-05 13:00:00+03:00,2024-09-05 13:00:00+03:00,12.315,12.2151233978,0.0998766021664,99.8766021664,2024-09-05 23:30:00+03:00,12.387,ATR_TRAILING_STOP,21,0.720889562102,0.0200247100584,0.700864852044,0,1.73213742005,2024-09-05 00:00:00+03:00,3,11578.0542017,2024
T2-CNY-M30-000066,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-09 14:30:00+03:00,2024-09-09 15:30:00+03:00,2024-09-09 15:30:00+03:00,12.604,12.5503828303,0.0536171696791,53.6171696791,2024-09-10 10:30:00+03:00,12.6133185432,ATR_TRAILING_STOP,18,0.173797745091,0.0373014840576,0.136496261033,0.130555194202,1.08174303767,2024-09-09 14:00:00+03:00,2,21718.4412806,2024
T2-CNY-M30-000067,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-18 13:30:00+03:00,2024-09-18 14:00:00+03:00,2024-09-18 14:00:00+03:00,12.924,12.8864618519,0.0375381480645,37.5381480645,2024-09-19 12:00:00+03:00,13.0151051993,ATR_TRAILING_STOP,24,2.42700303521,0.0532791334448,2.37372390176,0.852466135117,4.95495941036,2024-09-18 12:30:00+03:00,1,31063.6215406,2024
T2-CNY-M30-000068,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-03 11:30:00+03:00,2024-10-03 12:00:00+03:00,2024-10-03 12:00:00+03:00,13.495,13.4220035537,0.0729964462699,72.9964462699,2024-10-03 14:00:00+03:00,13.4433291641,ATR_TRAILING_STOP,4,-0.707854128762,0.0273985940714,-0.735252722834,0.383580316999,0.643866960677,2024-10-03 10:30:00+03:00,1,16353.5375719,2024
T2-CNY-M30-000069,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-03 17:00:00+03:00,2024-10-03 18:00:00+03:00,2024-10-03 18:00:00+03:00,13.465,13.4235717627,0.041428237304,41.428237304,2024-10-03 21:30:00+03:00,13.4235717627,INITIAL_STOP,7,-1,0.0482762514206,-1.04827625142,0.941386902702,0,2024-10-03 13:00:00+03:00,2,28603.0283569,2024
T2-CNY-M30-000070,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-08 11:30:00+03:00,2024-10-08 12:00:00+03:00,2024-10-08 12:00:00+03:00,13.564,13.5175102629,0.0464897370827,46.4897370827,2024-10-09 00:00:00+03:00,13.6371230443,ATR_TRAILING_STOP,24,1.57288573442,0.0430202475967,1.52986548683,0.602283466353,2.559704732,2024-10-08 11:00:00+03:00,1,25221.7226625,2024
T2-CNY-M30-000071,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-28 17:30:00+03:00,2024-10-28 18:30:00+03:00,2024-10-28 18:30:00+03:00,13.6,13.5722249612,0.0277750387651,27.7750387651,2024-10-29 10:30:00+03:00,13.6136116148,ATR_TRAILING_STOP,12,0.490066454464,0.0720071002211,0.418059354243,0.072007100221,1.94419170597,2024-10-28 16:30:00+03:00,2,42861.8560136,2024
T2-CNY-M30-000072,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-01 18:00:00+03:00,2024-11-01 18:30:00+03:00,2024-11-01 18:30:00+03:00,13.654,13.6272659705,0.0267340295046,26.7340295046,2024-11-02 11:00:00+03:00,13.6452925161,ATR_TRAILING_STOP,13,-0.325707874663,0.0748110194034,-0.400518894066,0.374055097017,0.972543252244,2024-11-01 17:30:00+03:00,1,44717.0399703,2024
T2-CNY-M30-000073,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-02 11:30:00+03:00,2024-11-02 12:00:00+03:00,2024-11-02 12:00:00+03:00,13.661,13.6233436061,0.0376563938556,37.6563938556,2024-11-02 13:00:00+03:00,13.6430004569,ATR_TRAILING_STOP,2,-0.477994339833,0.0531118302955,-0.531106170129,0.212447321182,1.00912477561,2024-11-02 10:30:00+03:00,1,31619.5597651,2024
T2-CNY-M30-000074,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-18 12:00:00+03:00,2024-11-18 13:00:00+03:00,2024-11-18 13:00:00+03:00,13.761,13.7212895145,0.0397104855252,39.7104855252,2024-11-18 17:00:00+03:00,13.732,EMA50_TREND_LOSS,8,-0.730285707074,0.0503645315224,-0.780650238597,0.503645315224,0.453280783701,2024-11-18 11:30:00+03:00,2,29824.7380485,2024
T2-CNY-M30-000075,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-16 15:30:00+03:00,2024-12-16 16:30:00+03:00,2024-12-16 16:30:00+03:00,13.869,13.9624695627,0.0934695627451,93.4695627451,2024-12-17 10:30:00+03:00,13.9330756896,ATR_TRAILING_STOP,16,-0.685524653017,0.0213973398534,-0.70692199287,0.395850787287,0.567029506114,2024-12-16 12:30:00+03:00,2,12572.1050282,2024
T2-CNY-M30-000076,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-24 16:30:00+03:00,2024-12-24 17:30:00+03:00,2024-12-24 17:30:00+03:00,13.722,13.779873751,0.0578737510385,57.8737510385,2024-12-27 10:30:00+03:00,13.4963439133,ATR_TRAILING_STOP,70,3.89910939951,0.0345579811937,3.86455141831,0.656601642681,5.21825516025,2024-12-24 15:30:00+03:00,2,20161.1617312,2024
T2-CNY-M30-000077,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-27 11:00:00+03:00,2024-12-27 12:00:00+03:00,2024-12-27 12:00:00+03:00,13.446,13.4888919838,0.0428919838166,42.8919838166,2024-12-27 15:30:00+03:00,13.4799100215,ATR_TRAILING_STOP,7,-0.790591119993,0.0466287595499,-0.837219879543,0.722745773023,1.35223402695,2024-12-27 10:30:00+03:00,2,28254.5504357,2024
T2-CNY-M30-000078,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-27 16:00:00+03:00,2024-12-27 16:30:00+03:00,2024-12-27 16:30:00+03:00,13.43,13.5042143223,0.0742143222657,74.2143222657,2024-12-28 11:30:00+03:00,13.4571064359,ATR_TRAILING_STOP,18,-0.365245347555,0.0269489761402,-0.392194323696,0.929739676837,1.32049983087,2024-12-27 14:30:00+03:00,1,16192.9324179,2024
T2-CNY-M30-000079,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-12-28 12:00:00+03:00,2024-12-28 12:30:00+03:00,2024-12-28 12:30:00+03:00,13.397,13.4377031668,0.040703166768,40.703166768,2024-12-28 14:00:00+03:00,13.4377031668,INITIAL_STOP,3,-1,0.0491362259698,-1.04913622597,0.933588293426,0.0491362259698,2024-12-28 10:30:00+03:00,1,29408.8744056,2024
