trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe,net_R,year
T3-M30-CNY-000031,T3,CNY,LONG,2023-08-08 17:30:00+03:00,13.41,13.3198305688,0.0901694312091,2023-08-09 18:30:00+03:00,13.4541622444,ATR_TRAILING_STOP,32,522.588203792,0.489769579454,0.02,0.17,0.221804659648,1.88533960701,0.0441622444029,0.489769579454,11833.3705829,0,522.588203792,0.001,90.1694312091,0,T3_MTF_Trend_v1.0,0.0901694312091,CNYRUBF,M30,0.46758911349,2023
T3-M30-CNY-000032,T3,CNY,LONG,2023-08-14 13:30:00+03:00,13.95,13.8524960543,0.0975039457125,2023-08-14 17:30:00+03:00,13.8524960543,ATR_TRAILING_STOP,8,-1072.23417678,-1,0.0975039457125,0.02,1,0.205119904162,-0.0975039457125,-1,10996.8285791,0,-1072.23417678,0.001,97.5039457125,0,T3_MTF_Trend_v1.0,0.0975039457125,CNYRUBF,M30,-1.02051199042,2023
T3-M30-Si-000032,T3,Si,LONG,2023-08-14 11:30:00+03:00,100.9,100.299029908,0.600970092137,2023-08-14 17:30:00+03:00,100.57629012,ATR_TRAILING_STOP,12,-647.508747224,-0.538645572846,0.57,0.72,0.948466500177,1.19806294759,-0.323709879542,-0.538645572846,2000.27490091,0,-647.508747224,0.001,600.970092137,0,T3_MTF_Trend_v1.0,0.600970092137,USDRUBF,M30,-0.541973525478,2023
T3-M30-CNY-000033,T3,CNY,SHORT,2023-08-15 22:30:00+03:00,13.12,13.2756979851,0.155697985079,2023-08-16 10:30:00+03:00,13.2721693549,ATR_TRAILING_STOP,6,-1037.45447357,-0.977336699742,0.152169354894,0.06,0.977336699742,0.3853614417,-0.152169354894,-0.977336699742,6817.76218539,0,-1037.45447357,0.001,155.697985079,0,T3_MTF_Trend_v1.0,0.155697985079,CNYRUBF,M30,-0.990182081132,2023
T3-M30-Si-000033,T3,Si,SHORT,2023-08-16 16:30:00+03:00,95,96.0435734804,1.04357348037,2023-08-17 09:30:00+03:00,95.1183134615,ATR_TRAILING_STOP,16,-135.552658848,-0.113373388406,0.27,0.87,0.258726390693,0.833673925567,-0.11831346152,-0.113373388406,1145.70782653,0,-135.552658848,0.001,1043.57348037,0,T3_MTF_Trend_v1.0,1.04357348037,USDRUBF,M30,-0.115289880189,2023
T3-M30-CNY-000034,T3,CNY,SHORT,2023-08-16 15:30:00+03:00,13.02,13.1600353696,0.140035369609,2023-08-17 17:30:00+03:00,12.8422960562,ATR_TRAILING_STOP,34,1333.88616368,1.26899328566,0.03,0.38,0.214231590802,2.71360015016,0.17770394379,1.26899328566,7506.22712827,0,1333.88616368,0.001,140.035369609,0,T3_MTF_Trend_v1.0,0.140035369609,CNYRUBF,M30,1.25471117961,2023
T3-M30-Si-000034,T3,Si,SHORT,2023-08-17 12:30:00+03:00,93.39,94.3190182541,0.929018254066,2023-08-17 17:30:00+03:00,93.8290270459,ATR_TRAILING_STOP,10,-564.379575158,-0.472570957555,0.43902704591,1.02,0.472570957555,1.09793321664,-0.43902704591,-0.472570957555,1285.52347837,0,-564.379575158,0.001,929.018254066,0,T3_MTF_Trend_v1.0,0.929018254066,USDRUBF,M30,-0.474723767784,2023
T3-M30-CNY-000035,T3,CNY,LONG,2023-09-06 18:30:00+03:00,13.44,13.3863723129,0.0536276870718,2023-09-07 09:30:00+03:00,13.4012642852,ATR_TRAILING_STOP,12,-768.879788303,-0.722308139002,0.0387357148478,0.02,0.722308139002,0.372941685387,-0.0387357148478,-0.722308139002,19849.3765075,0,-768.879788303,0.001,53.6276870718,0,T3_MTF_Trend_v1.0,0.0536276870718,CNYRUBF,M30,-0.759602307541,2023
T3-M30-Si-000035,T3,Si,LONG,2023-09-06 18:30:00+03:00,98.32,97.9583447604,0.361655239574,2023-09-07 14:30:00+03:00,98.1060953895,ATR_TRAILING_STOP,22,-703.027688706,-0.591460006964,0.27,0.26,0.746567367081,0.718916723856,-0.213904610517,-0.591460006964,3286.6411201,0,-703.027688706,0.001,361.655239574,0,T3_MTF_Trend_v1.0,0.361655239574,USDRUBF,M30,-0.596990135609,2023
T3-M30-CNY-000036,T3,CNY,SHORT,2023-09-11 16:30:00+03:00,13.12,13.1888322796,0.0688322796284,2023-09-12 10:30:00+03:00,12.9445125156,ATR_TRAILING_STOP,18,2694.27302608,2.54949400728,0.01,0.29,0.145280674329,4.21313955554,0.17548748442,2.54949400728,15353.0779416,0,2694.27302608,0.001,68.8322796284,0,T3_MTF_Trend_v1.0,0.0688322796284,CNYRUBF,M30,2.52043787241,2023
T3-M30-Si-000036,T3,Si,SHORT,2023-09-11 17:00:00+03:00,95.66,96.1751842664,0.515184266437,2023-09-12 10:30:00+03:00,94.5312408782,ATR_TRAILING_STOP,17,2588.86511238,2.19098135425,0,1.95,0,3.78505347899,1.12875912177,2.19098135425,2293.54967101,0,2588.86511238,0.001,515.184266437,0,T3_MTF_Trend_v1.0,0.515184266437,USDRUBF,M30,2.18709924812,2023
T3-M30-Si-000037,T3,Si,SHORT,2023-09-14 15:30:00+03:00,95.69,96.2103419992,0.520341999189,2023-09-14 16:30:00+03:00,96.2103419992,ATR_TRAILING_STOP,2,-1207.48935592,-1,0.520341999189,0,1,0,-0.520341999189,-1,2320.56869867,0,-1207.48935592,0.001,520.341999189,0,T3_MTF_Trend_v1.0,0.520341999189,USDRUBF,M30,-1.00384362593,2023
T3-M30-Si-000038,T3,Si,LONG,2023-09-14 18:30:00+03:00,96.76,96.1169502125,0.643049787499,2023-09-15 10:30:00+03:00,96.5313521831,ATR_TRAILING_STOP,14,-425.050925153,-0.355567829013,0.23,0.43,0.35767059483,0.668688503378,-0.228647816888,-0.355567829013,1858.97652966,0,-425.050925153,0.001,643.049787499,0,T3_MTF_Trend_v1.0,0.643049787499,USDRUBF,M30,-0.358678008098,2023
T3-M30-CNY-000037,T3,CNY,LONG,2023-09-14 18:30:00+03:00,13.35,13.25677722,0.0932227800243,2023-09-15 11:00:00+03:00,13.2768654472,ATR_TRAILING_STOP,15,-850.201153369,-0.784513750878,0.0731345528241,0.04,0.784513750878,0.429079673333,-0.0731345528241,-0.784513750878,11625.1637638,0,-850.201153369,0.001,93.2227800243,0,T3_MTF_Trend_v1.0,0.0932227800243,CNYRUBF,M30,-0.805967734545,2023
T3-M30-CNY-000038,T3,CNY,LONG,2023-09-29 18:30:00+03:00,13.485,13.4378380121,0.0471619879419,2023-10-02 10:30:00+03:00,13.4821910166,ATR_TRAILING_STOP,14,-64.0409360463,-0.0595603274028,0.017,0.05,0.360459784286,1.06017583613,-0.00280898344278,-0.0595603274028,22798.6164215,0,-64.0409360463,0.001,47.1619879419,0,T3_MTF_Trend_v1.0,0.0471619879419,CNYRUBF,M30,-0.101967360848,2023
T3-M30-Si-000039,T3,Si,LONG,2023-09-29 18:30:00+03:00,98.06,97.6838400216,0.376159978407,2023-10-02 10:30:00+03:00,98.1225497852,ATR_TRAILING_STOP,14,198.072771253,0.166285061545,0.15,0.52,0.398766505239,1.38239055149,0.0625497851602,0.166285061545,3166.64191166,0,198.072771253,0.001,376.159978407,0,T3_MTF_Trend_v1.0,0.376159978407,USDRUBF,M30,0.160968174809,2023
T3-M30-CNY-000039,T3,CNY,LONG,2023-10-02 14:30:00+03:00,13.581,13.5188701961,0.0621298039126,2023-10-02 17:30:00+03:00,13.5188701961,ATR_TRAILING_STOP,6,-1074.5876634,-1,0.0621298039126,0.003,1,0.0482860046399,-0.0621298039126,-1,17295.8483003,0,-1074.5876634,0.001,62.1298039126,0,T3_MTF_Trend_v1.0,0.0621298039126,CNYRUBF,M30,-1.03219066976,2023
T3-M30-CNY-000040,T3,CNY,LONG,2023-10-03 00:00:00+03:00,13.625,13.5807488937,0.0442511063411,2023-10-03 09:30:00+03:00,13.5807488937,ATR_TRAILING_STOP,1,-1063.84178677,-1,0.0442511063411,0,1,0,-0.0442511063411,-1,24041.0212248,0,-1063.84178677,0.001,44.2511063411,0,T3_MTF_Trend_v1.0,0.0442511063411,CNYRUBF,M30,-1.0451966101,2023
T3-M30-Si-000040,T3,Si,LONG,2023-10-02 12:30:00+03:00,98.65,98.2367895041,0.413210495898,2023-10-03 09:30:00+03:00,99.1938465631,ATR_TRAILING_STOP,24,1570.35612691,1.31614895674,0.21,1.05,0.508215551359,2.5410777568,0.543846563092,1.31614895674,2887.49848484,0,1570.35612691,0.001,413.210495898,0,T3_MTF_Trend_v1.0,0.413210495898,USDRUBF,M30,1.31130880864,2023
T3-M30-CNY-000041,T3,CNY,LONG,2023-10-09 10:30:00+03:00,13.844,13.7716233399,0.0723766601096,2023-10-09 16:30:00+03:00,13.9051766816,ATR_TRAILING_STOP,12,890.224653424,0.845254278246,0.026,0.19,0.359231829165,2.62515567466,0.0611766816028,0.845254278246,14551.6989497,0,890.224653424,0.001,72.3766601096,0,T3_MTF_Trend_v1.0,0.0723766601096,CNYRUBF,M30,0.817621060618,2023
T3-M30-Si-000041,T3,Si,LONG,2023-10-09 10:30:00+03:00,100.87,100.399534219,0.470465780547,2023-10-09 16:30:00+03:00,101.360786068,ATR_TRAILING_STOP,12,1261.06063485,1.04319185067,0.25,1.39,0.531388275911,2.95451881406,0.490786068285,1.04319185067,2569.47113282,0,1261.06063485,0.001,470.465780547,0,T3_MTF_Trend_v1.0,0.470465780547,USDRUBF,M30,1.03894074446,2023
T3-M30-CNY-000042,T3,CNY,SHORT,2023-10-20 13:30:00+03:00,13.051,13.0994499956,0.0484499955889,2023-10-23 10:00:00+03:00,13.0539786526,ATR_TRAILING_STOP,23,-65.2970884825,-0.0614789033536,0.026,0.051,0.536635755772,1.05263167478,-0.00297865259629,-0.0614789033536,21921.6865249,0,-65.2970884825,0.001,48.4499955889,0,T3_MTF_Trend_v1.0,0.0484499955889,CNYRUBF,M30,-0.102758576874,2023
T3-M30-Si-000042,T3,Si,SHORT,2023-10-20 14:30:00+03:00,95.59,95.9916853697,0.401685369706,2023-10-23 10:00:00+03:00,95.6805773268,ATR_TRAILING_STOP,21,-275.430687016,-0.225493218513,0.28,0.33,0.697062977934,0.821538509708,-0.0905773268446,-0.225493218513,3040.834794,0,-275.430687016,0.001,401.685369706,0,T3_MTF_Trend_v1.0,0.401685369706,USDRUBF,M30,-0.230472239784,2023
T3-M30-CNY-000043,T3,CNY,SHORT,2023-10-23 11:30:00+03:00,12.958,13.0097642006,0.0517642006248,2023-10-25 10:30:00+03:00,12.7620402185,ATR_TRAILING_STOP,58,4018.2602231,3.7856236392,0.003,0.255,0.0579551111345,4.92618444644,0.19595978155,3.7856236392,20505.5353263,0,4018.2602231,0.001,51.7642006248,0,T3_MTF_Trend_v1.0,0.0517642006248,CNYRUBF,M30,3.74698689845,2023
T3-M30-Si-000043,T3,Si,SHORT,2023-10-23 10:30:00+03:00,95.24,95.6194134974,0.379413497404,2023-10-25 10:30:00+03:00,93.4744448259,ATR_TRAILING_STOP,60,5671.09531899,4.65337998304,0.17,2.23,0.448059969303,5.87749253851,1.76555517412,4.65337998304,3212.07482051,0,5671.09531899,0.001,379.413497404,0,T3_MTF_Trend_v1.0,0.379413497404,USDRUBF,M30,4.64810868929,2023
T3-M30-CNY-000044,T3,CNY,SHORT,2023-10-27 12:30:00+03:00,12.747,12.7977149653,0.0507149652511,2023-10-27 16:00:00+03:00,12.709893332,ATR_TRAILING_STOP,7,806.034533537,0.731670973576,0,0.128,0,2.5239098433,0.0371066680002,0.731670973576,21722.0940865,0,806.034533537,0.001,50.7149652511,0,T3_MTF_Trend_v1.0,0.0507149652511,CNYRUBF,M30,0.692234882275,2023
T3-M30-Si-000044,T3,Si,SHORT,2023-10-27 12:30:00+03:00,93.48,93.862408774,0.382408773981,2023-10-27 16:00:00+03:00,93.2947861222,ATR_TRAILING_STOP,7,617.728111084,0.484334801969,0.00999999999999,0.88,0.0261500276154,2.30120243016,0.185213877818,0.484334801969,3335.21504092,0,617.728111084,0.001,382.408773981,0,T3_MTF_Trend_v1.0,0.382408773981,USDRUBF,M30,0.479104796446,2023
T3-M30-CNY-000045,T3,CNY,SHORT,2023-10-31 09:30:00+03:00,12.623,12.6795956925,0.0565956925315,2023-10-31 15:00:00+03:00,12.5827994276,ATR_TRAILING_STOP,11,788.229562051,0.71031151935,0.009,0.129,0.15902270292,2.27932540852,0.0402005723507,0.71031151935,19607.4213863,0,788.229562051,0.001,56.5956925315,0,T3_MTF_Trend_v1.0,0.0565956925315,CNYRUBF,M30,0.674973140923,2023
T3-M30-Si-000045,T3,Si,SHORT,2023-10-30 12:30:00+03:00,93.28,93.7343508742,0.454350874163,2023-10-31 15:00:00+03:00,92.319119494,ATR_TRAILING_STOP,35,2710.36677805,2.11484242817,0.1,1.56,0.220094217238,3.43346978891,0.960880505956,2.11484242817,2820.71158823,0,2710.36677805,0.001,454.350874163,0,T3_MTF_Trend_v1.0,0.454350874163,USDRUBF,M30,2.11044054383,2023
T3-M30-CNY-000046,T3,CNY,SHORT,2023-11-14 14:00:00+03:00,12.497,12.5283610115,0.0313610115316,2023-11-14 17:30:00+03:00,12.478870437,ATR_TRAILING_STOP,7,646.063302284,0.57809241698,0.002,0.073,0.0637734531613,2.32773104039,0.0181295629552,0.57809241698,35635.9005388,0,646.063302284,0.001,31.3610115316,0,T3_MTF_Trend_v1.0,0.0313610115316,CNYRUBF,M30,0.514318963818,2023
T3-M30-CNY-000047,T3,CNY,SHORT,2023-11-15 11:00:00+03:00,12.397,12.4363319911,0.0393319910872,2023-11-15 15:30:00+03:00,12.3391998717,ATR_TRAILING_STOP,9,1651.8251148,1.46954493489,0.016,0.137,0.406793542806,3.48316971028,0.0578001282814,1.46954493489,28578.2257569,0,1651.8251148,0.001,39.3319910872,0,T3_MTF_Trend_v1.0,0.0393319910872,CNYRUBF,M30,1.41869574204,2023
T3-M30-Si-000046,T3,Si,SHORT,2023-11-14 14:30:00+03:00,91.15,91.4165621517,0.266562151731,2023-11-15 17:00:00+03:00,89.6833408913,ATR_TRAILING_STOP,35,7200.61549281,5.50212811209,0.02,2.14,0.075029406351,8.02814647956,1.46665910866,5.50212811209,4909.53586305,0,7200.61549281,0.001,266.562151731,0,T3_MTF_Trend_v1.0,0.266562151731,USDRUBF,M30,5.49462517145,2023
T3-M30-CNY-000048,T3,CNY,SHORT,2023-11-16 11:30:00+03:00,12.235,12.2834070539,0.0484070538815,2023-11-16 15:00:00+03:00,12.2834070539,ATR_TRAILING_STOP,7,-1140.55677191,-1,0.0484070538815,0.016,1,0.330530340458,-0.0484070538815,-1,23561.7886331,0,-1140.55677191,0.001,48.4070538815,0,T3_MTF_Trend_v1.0,0.0484070538815,CNYRUBF,M30,-1.04131629256,2023
T3-M30-Si-000047,T3,Si,SHORT,2023-11-16 11:30:00+03:00,88.94,89.3359492919,0.395949291882,2023-11-16 16:00:00+03:00,89.2952020766,ATR_TRAILING_STOP,9,-1238.61423722,-0.897089813903,0.36,0.2,0.909207333819,0.505115185455,-0.35520207657,-0.897089813903,3487.0692457,0,-1238.61423722,0.001,395.949291882,0,T3_MTF_Trend_v1.0,0.395949291882,USDRUBF,M30,-0.902140965757,2023
T3-M30-CNY-000049,T3,CNY,SHORT,2023-11-20 11:00:00+03:00,12.342,12.4066235303,0.0646235303113,2023-11-21 11:00:00+03:00,12.3415790722,ATR_TRAILING_STOP,30,7.35476886304,0.00651353763409,0.012,0.071,0.185690876716,1.09867102057,0.00042092779673,0.00651353763409,17472.7564209,0,7.35476886304,0.001,64.6235303113,0,T3_MTF_Trend_v1.0,0.0646235303113,CNYRUBF,M30,-0.0244349418186,2023
T3-M30-Si-000048,T3,Si,SHORT,2023-11-20 10:30:00+03:00,89.24,89.6808068848,0.440806884791,2023-11-22 09:30:00+03:00,88.1189999775,ATR_TRAILING_STOP,58,3479.71601887,2.54306377964,0,1.49,0,3.38016499154,1.12100002253,2.54306377964,3104.11770646,0,3479.71601887,0.001,440.806884791,0,T3_MTF_Trend_v1.0,0.440806884791,USDRUBF,M30,2.53852664543,2023
T3-M30-Si-000049,T3,Si,SHORT,2023-11-27 11:30:00+03:00,88.65,88.9686831467,0.318683146657,2023-11-27 18:30:00+03:00,88.8418372576,ATR_TRAILING_STOP,14,-844.630383329,-0.601968631377,0.29,0.27,0.909994780214,0.84723651951,-0.191837257636,-0.601968631377,4402.84850679,0,-844.630383329,0.001,318.683146657,0,T3_MTF_Trend_v1.0,0.318683146657,USDRUBF,M30,-0.608244457447,2023
T3-M30-CNY-000050,T3,CNY,LONG,2023-12-01 11:30:00+03:00,12.543,12.5002905531,0.0427094468928,2023-12-06 14:00:00+03:00,12.9672966721,ATR_TRAILING_STOP,95,11218.2746229,9.93449231812,0,0.495,0,11.5899417111,0.424296672067,9.93449231812,26439.6950565,0,11218.2746229,0.001,42.7094468928,0,T3_MTF_Trend_v1.0,0.0427094468928,CNYRUBF,M30,9.8876642708,2023
T3-M30-Si-000050,T3,Si,LONG,2023-12-04 14:30:00+03:00,90.95,90.6294080768,0.320591923169,2023-12-06 14:00:00+03:00,92.8759069961,ATR_TRAILING_STOP,59,8378.2507931,6.00734721293,0.23,2.49,0.717422939812,7.766883131,1.92590699614,6.00734721293,4350.28836278,0,8378.2507931,0.001,320.591923169,0,T3_MTF_Trend_v1.0,0.320591923169,USDRUBF,M30,6.00110875258,2023
T3-M30-Si-000051,T3,Si,LONG,2023-12-08 20:00:00+03:00,92.2,91.6462939222,0.553706077804,2023-12-11 10:00:00+03:00,91.6890829665,ATR_TRAILING_STOP,10,-1364.19885354,-0.922722458771,0.510917033548,0.12,0.922722458771,0.216721478796,-0.510917033548,-0.922722458771,2670.0985952,0,-1364.19885354,0.001,553.706077804,0,T3_MTF_Trend_v1.0,0.553706077804,USDRUBF,M30,-0.926334483418,2023
T3-M30-Si-000052,T3,Si,SHORT,2023-12-15 10:30:00+03:00,89.75,90.161891036,0.411891035994,2023-12-15 15:30:00+03:00,90.1217058421,ATR_TRAILING_STOP,10,-1321.89725214,-0.902437318599,0.371705842078,0.2,0.902437318599,0.48556531345,-0.371705842078,-0.902437318599,3556.29937035,0,-1321.89725214,0.001,411.891035994,0,T3_MTF_Trend_v1.0,0.411891035994,USDRUBF,M30,-0.907292971734,2023
T3-M30-Si-000053,T3,Si,LONG,2023-12-22 10:30:00+03:00,92.43,92.076530911,0.353469089022,2023-12-22 11:30:00+03:00,92.076530911,ATR_TRAILING_STOP,2,-1451.58885944,-1,0.353469089022,0,1,0,-0.353469089022,-1,4106.69250727,0,-1451.58885944,0.001,353.469089022,0,T3_MTF_Trend_v1.0,0.353469089022,USDRUBF,M30,-1.0056582034,2023
T3-M30-Si-000054,T3,Si,SHORT,2023-12-28 14:30:00+03:00,90.17,90.5072244582,0.33722445815,2023-12-28 18:00:00+03:00,90.1661217103,ATR_TRAILING_STOP,7,16.5272272835,0.0115006180054,0.05,0.56,0.148269198131,1.66061501906,0.00387828967526,0.0115006180054,4261.47314085,0,16.5272272835,0.001,337.22445815,0,T3_MTF_Trend_v1.0,0.33722445815,USDRUBF,M30,0.00556985008015,2023
T3-M30-Si-000055,T3,Si,SHORT,2023-12-29 11:30:00+03:00,89.26,89.7076390367,0.447639036701,2023-12-29 12:30:00+03:00,89.7076390367,ATR_TRAILING_STOP,2,-1437.23824312,-1,0.447639036701,0.11,1,0.245733707254,-0.447639036701,-1,3210.70801535,0,-1437.23824312,0.001,447.639036701,0,T3_MTF_Trend_v1.0,0.447639036701,USDRUBF,M30,-1.00446788559,2023
T3-M30-Si-000056,T3,Si,LONG,2024-01-03 16:00:00+03:00,91.92,91.5516970792,0.368302920765,2024-01-04 10:00:00+03:00,91.8985354017,ATR_TRAILING_STOP,18,-82.9242519373,-0.0582797396638,0.31,0.36,0.841698456683,0.977456272277,-0.0214645983396,-0.0582797396638,3863.3032226,0,-82.9242519373,0.001,368.302920765,0,T3_MTF_Trend_v1.0,0.368302920765,USDRUBF,M30,-0.0637100522875,2024
T3-M30-Si-000057,T3,Si,SHORT,2024-01-10 15:30:00+03:00,89.31,89.7145233004,0.404523300422,2024-01-10 16:30:00+03:00,89.7145233004,ATR_TRAILING_STOP,2,-1422.03661817,-1,0.404523300422,0.01,1,0.0247204548899,-0.404523300422,-1,3515.33920712,0,-1422.03661817,0.001,404.523300422,0,T3_MTF_Trend_v1.0,0.404523300422,USDRUBF,M30,-1.00494409098,2024
T3-M30-Si-000058,T3,Si,SHORT,2024-01-11 10:30:00+03:00,88.9,89.256529777,0.356529776984,2024-01-12 16:00:00+03:00,88.5302737853,ATR_TRAILING_STOP,41,1459.92454889,1.03701356398,0.18,0.82,0.504866666461,2.29994814721,0.369726214694,1.03701356398,3948.66387849,0,1459.92454889,0.001,356.529776984,0,T3_MTF_Trend_v1.0,0.356529776984,USDRUBF,M30,1.03140393435,2024
T3-M30-CNY-000051,T3,CNY,SHORT,2024-01-11 10:30:00+03:00,12.38,12.4248660595,0.0448660594966,2024-01-15 10:30:00+03:00,12.219498428,ATR_TRAILING_STOP,60,4440.94839643,3.5773494225,0.015,0.223,0.334328447122,4.97034958055,0.16050157203,3.5773494225,27669.1894058,0,4440.94839643,0.001,44.8660594966,0,T3_MTF_Trend_v1.0,0.0448660594966,CNYRUBF,M30,3.53277229622,2024
T3-M30-CNY-000052,T3,CNY,LONG,2024-01-25 16:30:00+03:00,12.392,12.3509557178,0.0410442821983,2024-01-25 22:30:00+03:00,12.3601723452,ATR_TRAILING_STOP,12,-997.082585428,-0.775446738791,0.034,0.023,0.828373604776,0.560370379701,-0.0318276547767,-0.775446738791,31327.5543682,0,-997.082585428,0.001,41.0442821983,0,T3_MTF_Trend_v1.0,0.0410442821983,CNYRUBF,M30,-0.824174597896,2024
T3-M30-CNY-000053,T3,CNY,LONG,2024-01-26 12:00:00+03:00,12.452,12.4070976598,0.0449023402492,2024-01-29 10:30:00+03:00,12.4888667491,ATR_TRAILING_STOP,27,1047.52446944,0.821042932439,0.014,0.078,0.311787758106,1.73710322373,0.0368667491115,0.821042932439,28413.8009096,0,1047.52446944,0.001,44.9023402492,0,T3_MTF_Trend_v1.0,0.0449023402492,CNYRUBF,M30,0.776501824138,2024
T3-M30-Si-000059,T3,Si,LONG,2024-01-26 12:30:00+03:00,89.84,89.5095362301,0.330463769925,2024-01-29 10:30:00+03:00,89.9172331604,ATR_TRAILING_STOP,26,332.434760836,0.233711430609,0.25,0.41,0.756512582474,1.24068063526,0.0772331604338,0.233711430609,4304.30088538,0,332.434760836,0.001,330.463769925,0,T3_MTF_Trend_v1.0,0.330463769925,USDRUBF,M30,0.22765932995,2024
T3-M30-Si-000060,T3,Si,LONG,2024-01-30 14:30:00+03:00,89.56,89.2545639636,0.305436036411,2024-01-31 11:30:00+03:00,89.6820265491,ATR_TRAILING_STOP,24,569.605719278,0.399515887308,0.14,0.49,0.458361107762,1.60426387717,0.122026549103,0.399515887308,4667.88353409,0,569.605719278,0.001,305.436036411,0,T3_MTF_Trend_v1.0,0.305436036411,USDRUBF,M30,0.392967871483,2024
T3-M30-Si-000061,T3,Si,LONG,2024-02-05 11:00:00+03:00,91.45,91.1269453756,0.32305462436,2024-02-05 15:30:00+03:00,91.1623370869,ATR_TRAILING_STOP,9,-1274.61732648,-0.890446665798,0.3,0.17,0.928635522844,0.526226796278,-0.287662913132,-0.890446665798,4430.94075842,0,-1274.61732648,0.001,323.05462436,0,T3_MTF_Trend_v1.0,0.32305462436,USDRUBF,M30,-0.896637569284,2024
T3-M30-CNY-000054,T3,CNY,LONG,2024-02-06 13:00:00+03:00,12.62,12.5784308608,0.0415691392297,2024-02-07 09:30:00+03:00,12.6364650586,ATR_TRAILING_STOP,23,509.497132834,0.396088514483,0.018,0.059,0.43301353681,1.41932214843,0.0164650586058,0.396088514483,30944.1432935,0,509.497132834,0.001,41.5691392297,0,T3_MTF_Trend_v1.0,0.0415691392297,CNYRUBF,M30,0.347975899282,2024
T3-M30-Si-000062,T3,Si,LONG,2024-02-06 13:00:00+03:00,90.9,90.6360339802,0.263966019835,2024-02-07 09:30:00+03:00,91.0413453364,ATR_TRAILING_STOP,23,759.662842515,0.535467922958,0.12,0.42,0.454603967871,1.59111388755,0.141345336372,0.535467922958,5374.51649988,0,759.662842515,0.001,263.966019835,0,T3_MTF_Trend_v1.0,0.263966019835,USDRUBF,M30,0.52789119016,2024
T3-M30-Si-000063,T3,Si,LONG,2024-02-15 18:30:00+03:00,92.38,92.0639097171,0.316090282878,2024-02-16 11:00:00+03:00,92.2323866933,ATR_TRAILING_STOP,15,-666.071869329,-0.466997293956,0.15,0.16,0.47454796343,0.506184494326,-0.14761330675,-0.466997293956,4512.27524126,0,-666.071869329,0.001,316.090282878,0,T3_MTF_Trend_v1.0,0.316090282878,USDRUBF,M30,-0.473324600135,2024
T3-M30-CNY-000055,T3,CNY,LONG,2024-02-16 12:00:00+03:00,12.756,12.7208827348,0.0351172651565,2024-02-16 13:00:00+03:00,12.7208827348,ATR_TRAILING_STOP,2,-1291.41637224,-1,0.0351172651565,0.000999999999999,1,0.0284760215678,-0.0351172651565,-1,36774.4004689,0,-1291.41637224,0.001,35.1172651565,0,T3_MTF_Trend_v1.0,0.0351172651565,CNYRUBF,M30,-1.05695204314,2024
T3-M30-CNY-000056,T3,CNY,LONG,2024-02-16 14:30:00+03:00,12.788,12.7392055157,0.0487944843141,2024-02-16 17:00:00+03:00,12.7392055157,ATR_TRAILING_STOP,5,-1278.50220851,-1,0.0487944843141,0.007,1,0.14345883758,-0.0487944843141,-1,26201.7772395,0,-1278.50220851,0.001,48.7944843141,0,T3_MTF_Trend_v1.0,0.0487944843141,CNYRUBF,M30,-1.04098823931,2024
T3-M30-Si-000064,T3,Si,LONG,2024-02-16 14:30:00+03:00,92.8,92.454870616,0.345129383964,2024-02-16 17:00:00+03:00,92.454870616,ATR_TRAILING_STOP,5,-1419.62563874,-1,0.345129383964,0.04,1,0.115898564013,-0.345129383964,-1,4113.31432415,0,-1419.62563874,0.001,345.129383964,0,T3_MTF_Trend_v1.0,0.345129383964,USDRUBF,M30,-1.0057949282,2024
T3-M30-Si-000065,T3,Si,LONG,2024-02-19 13:30:00+03:00,92.51,92.2275441531,0.28245584694,2024-02-19 16:00:00+03:00,92.2275441531,ATR_TRAILING_STOP,5,-1405.42938235,-1,0.28245584694,0.02,1,0.0708075269699,-0.28245584694,-1,4975.74894477,0,-1405.42938235,0.001,282.45584694,0,T3_MTF_Trend_v1.0,0.28245584694,USDRUBF,M30,-1.0070807527,2024
T3-M30-CNY-000057,T3,CNY,LONG,2024-02-19 12:00:00+03:00,12.774,12.7290623407,0.0449376593497,2024-02-20 10:30:00+03:00,12.7841260468,ATR_TRAILING_STOP,27,285.210926717,0.225335430201,0.024,0.049,0.534073210473,1.09039947138,0.0101260468018,0.225335430201,28166.0683878,0,285.210926717,0.001,44.9376593497,0,T3_MTF_Trend_v1.0,0.0449376593497,CNYRUBF,M30,0.180829329328,2024
T3-M30-CNY-000058,T3,CNY,LONG,2024-02-22 19:30:00+03:00,12.85,12.7948198539,0.0551801460624,2024-02-26 10:30:00+03:00,12.8164402045,ATR_TRAILING_STOP,12,-771.526159186,-0.60818605795,0.034,0.037,0.616163646279,0.670531026833,-0.0335597955108,-0.60818605795,22989.5965528,0,-771.526159186,0.001,55.1801460624,0,T3_MTF_Trend_v1.0,0.0551801460624,CNYRUBF,M30,-0.644430978319,2024
