trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,fold,fold_start_state
GLDRUBF-000007,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,SHORT,2024-06-17 17:00:00+03:00,2024-06-17 18:00:00+03:00,2024-06-17 18:00:00+03:00,6540.7,6598.32844757,57.6284475697,57628.4475697,2024-06-19 16:00:00+03:00,6374.56957911,ATR_TRAILING_STOP,28,2.88278494207,3.47050820271e-05,2.88275023699,0.0694101640542,4.76153725412,2024-06-17 16:00:00+03:00,1,17.2151140075,WF02,FLAT
IMOEXF-000004,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,SHORT,2024-06-20 11:00:00+03:00,2024-06-20 14:00:00+03:00,2024-06-20 14:00:00+03:00,3055,3102.06412775,47.0641277468,47064.1277468,2024-06-20 16:00:00+03:00,3071.82213009,ATR_TRAILING_STOP,2,-0.357429976817,4.24952101686e-05,-0.357472472027,0.212476050843,1.15799447709,2024-06-20 10:00:00+03:00,3,22.8701567815,WF02,FLAT
USDRUBF-000006,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,SHORT,2024-06-27 16:00:00+03:00,2024-06-27 18:00:00+03:00,2024-06-27 18:00:00+03:00,85.98,86.8426389556,0.862638955593,862.638955593,2024-06-28 11:00:00+03:00,86.4359520919,ATR_TRAILING_STOP,8,-0.528554952182,0.00231846705627,-0.530873419238,0,0.568024428787,2024-06-27 15:00:00+03:00,2,1184.40240953,WF02,FLAT
GLDRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,LONG,2024-07-18 14:00:00+03:00,2024-07-18 17:00:00+03:00,2024-07-18 17:00:00+03:00,6943.2,6914.07975962,29.1202403821,29120.2403821,2024-07-18 23:00:00+03:00,6914.07975962,INITIAL_STOP,6,-1,6.868075173e-05,-1.00006868075,0.789828644895,0.786394607309,2024-07-18 13:00:00+03:00,3,34.340375865,WF03,FLAT
CNYRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-07-25 20:00:00+03:00,2024-07-25 21:00:00+03:00,2024-07-25 21:00:00+03:00,11.736,11.7826864855,0.0466864854747,46.6864854747,2024-07-26 14:00:00+03:00,11.756601789,ATR_TRAILING_STOP,8,-0.44127949964,0.0428389496375,-0.484118449277,0.385550546737,1.24232953949,2024-07-25 19:00:00+03:00,1,21419.4748187,WF03,FLAT
CNYRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-08-01 11:00:00+03:00,2024-08-01 12:00:00+03:00,2024-08-01 12:00:00+03:00,11.777,11.8365257542,0.0595257541792,59.5257541792,2024-08-02 11:00:00+03:00,11.7916606746,ATR_TRAILING_STOP,14,-0.246291287153,0.0335989023168,-0.27989018947,0.335989023168,0.789574204444,2024-08-01 00:00:00+03:00,1,16718.1219159,WF03,FLAT
CNYRUBF-000003,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-08-02 15:00:00+03:00,2024-08-02 18:00:00+03:00,2024-08-02 18:00:00+03:00,11.803,11.858894297,0.0558942970438,55.8942970438,2024-08-02 23:00:00+03:00,11.809,EMA50_TREND_LOSS,5,-0.107345477398,0.0357818257994,-0.143127303197,0.196800041897,0.339927345094,2024-08-02 00:00:00+03:00,3,17754.4672015,WF03,FLAT
USDRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,SHORT,2024-08-02 17:00:00+03:00,2024-08-02 18:00:00+03:00,2024-08-02 18:00:00+03:00,85.59,85.9450449706,0.355044970559,355.044970559,2024-08-05 16:00:00+03:00,85.5614527755,ATR_TRAILING_STOP,13,0.0804045313375,0.0056330892305,0.074771442107,0.985790615337,2.42222836911,2024-08-02 10:00:00+03:00,1,2816.54461525,WF03,FLAT
IMOEXF-000001,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,SHORT,2024-08-20 14:00:00+03:00,2024-08-20 16:00:00+03:00,2024-08-20 16:00:00+03:00,2784,2805.28822974,21.2882297391,21288.2297391,2024-08-21 18:00:00+03:00,2783.58222255,ATR_TRAILING_STOP,17,0.0196248092759,9.3948629102e-05,0.0195308606468,0.657640403714,1.62061385201,2024-08-20 13:00:00+03:00,2,46.974314551,WF03,FLAT
USDRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,LONG,2024-08-21 18:00:00+03:00,2024-08-21 19:00:00+03:00,2024-08-21 19:00:00+03:00,89.79,89.3170107836,0.472989216416,472.989216416,2024-08-22 12:00:00+03:00,89.3170107836,INITIAL_STOP,8,-1,0.00422842621055,-1.00422842621,0.739974586846,0,2024-08-21 16:00:00+03:00,1,2115.7939329,WF03,FLAT
CNYRUBF-000004,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-08-23 15:00:00+03:00,2024-08-23 18:00:00+03:00,2024-08-23 18:00:00+03:00,11.855,11.9066737257,0.0516737257016,51.6737257016,2024-08-27 11:00:00+03:00,11.7334701556,ATR_TRAILING_STOP,23,2.35186920851,0.0387043893747,2.31316481913,0.270930725623,4.2961872206,2024-08-23 14:00:00+03:00,3,19177.1174379,WF03,FLAT
IMOEXF-000002,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,SHORT,2024-08-28 18:00:00+03:00,2024-08-28 19:00:00+03:00,2024-08-28 19:00:00+03:00,2706,2724.5660859,18.5660859017,18566.0859017,2024-08-29 11:00:00+03:00,2724.5660859,INITIAL_STOP,7,-1,0.000107723297769,-1.0001077233,0.915648031037,0.161584946654,2024-08-28 17:00:00+03:00,1,53.8721685281,WF03,FLAT
GLDRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,LONG,2024-08-28 16:00:00+03:00,2024-08-28 17:00:00+03:00,2024-08-28 17:00:00+03:00,7267.8,7224.19948928,43.6005107234,43600.5107234,2024-08-30 15:00:00+03:00,7330.98885297,ATR_TRAILING_STOP,28,1.44926864211,4.58710223072e-05,1.44922277108,0.431187609688,3.24996193047,2024-08-28 10:00:00+03:00,1,22.7061402898,WF03,FLAT
CNYRUBF-000005,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,LONG,2024-09-02 13:00:00+03:00,2024-09-02 16:00:00+03:00,2024-09-02 16:00:00+03:00,12.018,11.9300342737,0.0879657263135,87.9657263135,2024-09-03 18:00:00+03:00,12.0480575325,ATR_TRAILING_STOP,17,0.341695950936,0.0227361278514,0.318959823084,0.591139324135,1.69384152493,2024-09-02 12:00:00+03:00,3,11525.8013246,WF03,FLAT
