trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe,net_R,year
T2-M15-Si-000065,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-06 13:00:00+03:00,2023-09-06 13:30:00+03:00,2023-09-06 13:30:00+03:00,97.93,97.7460136884,0.18398631162,183.98631162,2023-09-06 15:00:00+03:00,97.7460136884,INITIAL_STOP,6,-1,0.0108703739011,-1.0108703739,0.434814956045,0.163055608517,2023-09-06 12:45:00+03:00,2,7501.18828594,USDRUBF,T2,M15,-1.0108703739,2023
T2-M15-CNY-000044,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-09-12 12:30:00+03:00,2023-09-12 12:45:00+03:00,2023-09-12 12:45:00+03:00,12.95,13.0335930312,0.0835930312264,83.5930312264,2023-09-12 16:30:00+03:00,12.9543144814,ATR_TRAILING_STOP,15,-0.0516129320363,0.0239254393657,-0.075538371402,0.239254393657,1.07664477146,2023-09-12 10:45:00+03:00,1,12913.6058798,CNYRUBF,T2,M15,-0.075538371402,2023
T2-M15-Si-000066,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-09-12 12:00:00+03:00,2023-09-12 12:45:00+03:00,2023-09-12 12:45:00+03:00,94.67,95.1843021374,0.514302137364,514.302137364,2023-09-12 16:30:00+03:00,94.6695367725,ATR_TRAILING_STOP,15,0.000900691284837,0.003888764706,-0.00298807342116,0.25276970589,1.20551705886,2023-09-12 10:30:00+03:00,3,2656.34669356,USDRUBF,T2,M15,-0.00298807342116,2023
T2-M15-CNY-000045,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-14 10:15:00+03:00,2023-09-14 10:45:00+03:00,2023-09-14 10:45:00+03:00,13.22,13.1572610044,0.0627389956404,62.7389956404,2023-09-14 11:00:00+03:00,13.18,EMA50_TREND_LOSS,1,-0.637562007356,0.0318781003678,-0.669440107724,0,0,2023-09-14 09:45:00+03:00,2,17193.0076549,CNYRUBF,T2,M15,-0.669440107724,2023
T2-M15-Si-000067,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-15 14:15:00+03:00,2023-09-15 14:45:00+03:00,2023-09-15 14:45:00+03:00,96.93,96.4090301689,0.520969831069,520.969831069,2023-09-15 16:00:00+03:00,96.5044118488,ATR_TRAILING_STOP,5,-0.816915156722,0.00383899389317,-0.820754150615,0.691018900771,0.460679267181,2023-09-15 13:45:00+03:00,2,2622.27077002,USDRUBF,T2,M15,-0.820754150615,2023
T2-M15-Si-000068,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-09-21 10:15:00+03:00,2023-09-21 10:45:00+03:00,2023-09-21 10:45:00+03:00,96.08,96.3111843662,0.231184366212,231.184366212,2023-09-21 15:30:00+03:00,95.6119918121,ATR_TRAILING_STOP,19,2.02439375791,0.00865110402045,2.01574265389,0.908365922147,4.02276336951,2023-09-21 00:00:00+03:00,2,5860.73990715,USDRUBF,T2,M15,2.01574265389,2023
T2-M15-Si-000069,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-26 11:00:00+03:00,2023-09-26 11:30:00+03:00,2023-09-26 11:30:00+03:00,96.21,96.0920072138,0.117992786235,117.992786235,2023-09-26 14:00:00+03:00,96.1916030126,ATR_TRAILING_STOP,10,-0.155916204283,0.0169501887685,-0.172866393051,0.33900377537,1.94927170838,2023-09-26 10:45:00+03:00,2,11714.4701207,USDRUBF,T2,M15,-0.172866393051,2023
T2-M15-Si-000070,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-27 12:30:00+03:00,2023-09-27 12:45:00+03:00,2023-09-27 12:45:00+03:00,96.47,96.3931331044,0.0768668955814,76.8668955814,2023-09-27 14:00:00+03:00,96.3931331044,INITIAL_STOP,5,-1,0.0260190031726,-1.02601900317,0.520380063452,1.56114019036,2023-09-27 12:15:00+03:00,1,17950.9470153,USDRUBF,T2,M15,-1.02601900317,2023
T2-M15-Si-000071,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-28 13:45:00+03:00,2023-09-28 14:15:00+03:00,2023-09-28 14:15:00+03:00,97.02,96.8580643021,0.161935697853,161.935697853,2023-09-28 16:45:00+03:00,96.8580643021,INITIAL_STOP,10,-1,0.0123505812895,-1.01235058129,0.802787783815,0.123505812895,2023-09-28 13:30:00+03:00,2,8433.44755531,USDRUBF,T2,M15,-1.01235058129,2023
T2-M15-Si-000072,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-02 11:30:00+03:00,2023-10-02 11:45:00+03:00,2023-10-02 11:45:00+03:00,98.27,98.035387801,0.234612198962,234.612198962,2023-10-02 15:15:00+03:00,98.6640177867,ATR_TRAILING_STOP,14,1.67944287817,0.00852470591405,1.67091817225,0.170494118281,3.66562354304,2023-10-02 10:45:00+03:00,1,5762.06518695,USDRUBF,T2,M15,1.67091817225,2023
T2-M15-CNY-000046,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-02 11:45:00+03:00,2023-10-02 12:15:00+03:00,2023-10-02 12:15:00+03:00,13.504,13.4518683738,0.0521316262416,52.1316262416,2023-10-02 16:00:00+03:00,13.5372941943,ATR_TRAILING_STOP,15,0.638656352866,0.0383644275882,0.600291925278,0.0767288551763,1.82231031044,2023-10-02 10:30:00+03:00,2,20552.801559,CNYRUBF,T2,M15,0.600291925278,2023
T2-M15-CNY-000047,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-02 17:45:00+03:00,2023-10-02 18:00:00+03:00,2023-10-02 18:00:00+03:00,13.58,13.5317115876,0.0482884123555,48.2884123555,2023-10-03 09:15:00+03:00,13.5908990441,ATR_TRAILING_STOP,25,0.225707235658,0.0414178040329,0.184289431625,0.517722550411,1.03544510082,2023-10-02 17:00:00+03:00,1,22321.7693472,CNYRUBF,T2,M15,0.184289431625,2023
T2-M15-CNY-000048,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-03 09:45:00+03:00,2023-10-03 10:15:00+03:00,2023-10-03 10:15:00+03:00,13.61,13.555803593,0.0541964069554,54.1964069554,2023-10-03 11:15:00+03:00,13.57,EMA50_TREND_LOSS,4,-0.738056307551,0.0369028153775,-0.774959122928,0.738056307551,0.0738056307551,2023-10-03 00:00:00+03:00,2,19925.1073548,CNYRUBF,T2,M15,-0.774959122928,2023
T2-M15-Si-000073,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-03 09:45:00+03:00,2023-10-03 10:15:00+03:00,2023-10-03 10:15:00+03:00,99.6,99.2338071792,0.366192820834,366.192820834,2023-10-03 11:15:00+03:00,99.2338071792,INITIAL_STOP,4,-1,0.005461603522,-1.00546160352,0.73731647547,0.05461603522,2023-10-03 00:00:00+03:00,2,3753.32072692,USDRUBF,T2,M15,-1.00546160352,2023
T2-M15-CNY-000049,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-04 16:15:00+03:00,2023-10-04 16:30:00+03:00,2023-10-04 16:30:00+03:00,13.607,13.5822449816,0.0247550183944,24.7550183944,2023-10-04 20:00:00+03:00,13.599097655,ATR_TRAILING_STOP,14,-0.31922194031,0.0807916992076,-0.400013639518,0.121187548811,1.89860493138,2023-10-04 16:00:00+03:00,1,43284.1803901,CNYRUBF,T2,M15,-0.400013639518,2023
T2-M15-CNY-000050,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-04 20:15:00+03:00,2023-10-04 20:30:00+03:00,2023-10-04 20:30:00+03:00,13.619,13.5990435276,0.0199564724013,19.9564724013,2023-10-05 09:15:00+03:00,13.5990435276,INITIAL_STOP,15,-1,0.100218112689,-1.10021811269,0.651417732481,0.75163584517,2023-10-04 19:30:00+03:00,1,53477.1131594,CNYRUBF,T2,M15,-1.10021811269,2023
T2-M15-CNY-000051,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-13 18:00:00+03:00,2023-10-13 18:15:00+03:00,2023-10-13 18:15:00+03:00,13.304,13.3181229985,0.0141229985248,14.1229985248,2023-10-13 19:30:00+03:00,13.3181229985,INITIAL_STOP,5,-1,0.141612986541,-1.14161298654,0.920484412513,0.991290905784,2023-10-13 16:45:00+03:00,1,74734.330916,CNYRUBF,T2,M15,-1.14161298654,2023
T2-M15-Si-000074,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-10-13 16:15:00+03:00,2023-10-13 16:45:00+03:00,2023-10-13 16:45:00+03:00,97.03,97.4084434659,0.37844346592,378.44346592,2023-10-16 09:15:00+03:00,97.29,ATR_TRAILING_STOP,30,-0.687024677168,0.00528480520899,-0.692309482377,0.845568833438,0.0264240260449,2023-10-13 15:30:00+03:00,2,3595.30489903,USDRUBF,T2,M15,-0.692309482377,2023
T2-M15-CNY-000052,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-19 19:45:00+03:00,2023-10-19 20:00:00+03:00,2023-10-19 20:00:00+03:00,13.232,13.2447269762,0.0127269762303,12.7269762303,2023-10-20 16:00:00+03:00,13.0627610752,ATR_TRAILING_STOP,44,13.2976538775,0.157146518058,13.1405073595,0.314293036117,17.2861169864,2023-10-19 18:15:00+03:00,1,81985.1794587,CNYRUBF,T2,M15,13.1405073595,2023
T2-M15-Si-000075,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-10-19 19:15:00+03:00,2023-10-19 20:00:00+03:00,2023-10-19 20:00:00+03:00,96.97,97.1931475762,0.223147576249,223.147576249,2023-10-20 16:00:00+03:00,95.8695588041,ATR_TRAILING_STOP,44,4.93145036306,0.00896267857182,4.92248768449,0.179253571436,7.08051607174,2023-10-19 19:00:00+03:00,3,6055.18541095,USDRUBF,T2,M15,4.92248768449,2023
T2-M15-CNY-000053,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-23 10:15:00+03:00,2023-10-23 11:00:00+03:00,2023-10-23 11:00:00+03:00,12.983,13.0321633212,0.0491633211971,49.1633211971,2023-10-23 15:30:00+03:00,12.932538301,ATR_TRAILING_STOP,18,1.02640948108,0.0406807341592,0.985728746922,0.0203403670796,2.27812111291,2023-10-23 10:00:00+03:00,3,24012.5063583,CNYRUBF,T2,M15,0.985728746922,2023
T2-M15-CNY-000054,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-23 15:45:00+03:00,2023-10-23 16:00:00+03:00,2023-10-23 16:00:00+03:00,12.915,12.9482964121,0.0332964121392,33.2964121392,2023-10-23 22:00:00+03:00,12.9087652916,ATR_TRAILING_STOP,24,0.18724865571,0.0600665318424,0.127182123867,0.0300332659213,1.23136390277,2023-10-23 15:15:00+03:00,1,35804.8016228,CNYRUBF,T2,M15,0.127182123867,2023
T2-M15-Si-000076,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-10-23 15:30:00+03:00,2023-10-23 16:15:00+03:00,2023-10-23 16:15:00+03:00,94.52,94.9286719095,0.408671909453,408.671909453,2023-10-24 12:15:00+03:00,93.7541918903,ATR_TRAILING_STOP,44,1.87389466218,0.00489390132705,1.86900076085,0.146817039811,2.93634079623,2023-10-23 15:15:00+03:00,3,3469.07278538,USDRUBF,T2,M15,1.86900076085,2023
T2-M15-CNY-000055,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-11-02 18:00:00+03:00,2023-11-02 18:30:00+03:00,2023-11-02 18:30:00+03:00,12.733,12.7106180242,0.0223819757571,22.3819757571,2023-11-03 10:45:00+03:00,12.7571032143,ATR_TRAILING_STOP,29,1.07690288503,0.0893576162224,0.987545268804,0.536145697335,2.81476491101,2023-11-02 17:45:00+03:00,2,53332.5419212,CNYRUBF,T2,M15,0.987545268804,2023
T2-M15-Si-000077,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-11-06 12:30:00+03:00,2023-11-06 13:00:00+03:00,2023-11-06 13:00:00+03:00,92.39,92.593766772,0.203766772027,203.766772027,2023-11-06 14:00:00+03:00,92.593766772,INITIAL_STOP,4,-1,0.00981514297009,-1.00981514297,0.687060007907,0.147227144551,2023-11-06 12:15:00+03:00,2,7087.56213848,USDRUBF,T2,M15,-1.00981514297,2023
T2-M15-Si-000078,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-11-08 16:00:00+03:00,2023-11-08 16:15:00+03:00,2023-11-08 16:15:00+03:00,92.17,92.3717521368,0.201752136793,201.752136793,2023-11-08 21:15:00+03:00,92.1793193002,ATR_TRAILING_STOP,20,-0.0461918288131,0.00991315399078,-0.0561049828039,0.198263079816,1.2887100188,2023-11-08 15:30:00+03:00,1,7086.05040519,USDRUBF,T2,M15,-0.0561049828039,2023
T2-M15-CNY-000056,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-14 17:30:00+03:00,2023-11-14 18:15:00+03:00,2023-11-14 18:15:00+03:00,12.466,12.4895726053,0.0235726053382,23.5726053382,2023-11-14 18:45:00+03:00,12.4895726053,INITIAL_STOP,2,-1,0.0848442491318,-1.08484424913,0.466643370225,0.0848442491317,2023-11-14 17:00:00+03:00,3,51138.8473637,CNYRUBF,T2,M15,-1.08484424913,2023
T2-M15-CNY-000057,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-14 19:00:00+03:00,2023-11-14 19:15:00+03:00,2023-11-14 19:15:00+03:00,12.469,12.4825079571,0.0135079571289,13.5079571289,2023-11-14 20:45:00+03:00,12.4825079571,INITIAL_STOP,6,-1,0.148060878556,-1.14806087856,0.444182635667,0.370152196389,2023-11-14 18:15:00+03:00,1,88273.7722192,CNYRUBF,T2,M15,-1.14806087856,2023
T2-M15-CNY-000058,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-16 10:15:00+03:00,2023-11-16 11:00:00+03:00,2023-11-16 11:00:00+03:00,12.277,12.3113806315,0.0343806314954,34.3806314954,2023-11-16 13:15:00+03:00,12.2676811204,ATR_TRAILING_STOP,9,0.27105027453,0.0581722880881,0.212877986441,0.0872584321322,1.68699635456,2023-11-16 10:00:00+03:00,3,34284.0960368,CNYRUBF,T2,M15,0.212877986441,2023
T2-M15-Si-000079,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-11-16 13:15:00+03:00,2023-11-16 13:30:00+03:00,2023-11-16 13:30:00+03:00,89.07,89.275015742,0.205015741956,205.015741956,2023-11-16 14:45:00+03:00,89.275015742,INITIAL_STOP,5,-1,0.00975534844746,-1.00975534845,0.536544164611,0.634097649085,2023-11-16 13:00:00+03:00,1,6969.33662616,USDRUBF,T2,M15,-1.00975534845,2023
T2-M15-Si-000080,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-11-21 13:15:00+03:00,2023-11-21 13:30:00+03:00,2023-11-21 13:30:00+03:00,88.04,88.1631789299,0.123178929864,123.178929864,2023-11-21 22:45:00+03:00,87.9744345333,ATR_TRAILING_STOP,37,0.532278261857,0.0162365430696,0.516041718787,0.974192584176,2.35429874509,2023-11-21 12:45:00+03:00,1,11482.4515605,USDRUBF,T2,M15,0.516041718787,2023
T2-M15-CNY-000059,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-11-24 12:30:00+03:00,2023-11-24 12:45:00+03:00,2023-11-24 12:45:00+03:00,12.409,12.3687906318,0.0402093681789,40.2093681789,2023-11-24 16:15:00+03:00,12.3984449252,ATR_TRAILING_STOP,14,-0.262502877469,0.0497396524885,-0.312242529958,0.17408878371,1.0694025285,2023-11-24 11:00:00+03:00,1,29376.6884983,CNYRUBF,T2,M15,-0.312242529958,2023
T2-M15-Si-000081,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-11-24 12:30:00+03:00,2023-11-24 12:45:00+03:00,2023-11-24 12:45:00+03:00,88.9,88.6228408942,0.277159105811,277.159105811,2023-11-24 16:15:00+03:00,88.8568330062,ATR_TRAILING_STOP,14,-0.155748062669,0.00721607177274,-0.162964134442,0,1.37105363682,2023-11-24 11:00:00+03:00,1,5129.52646889,USDRUBF,T2,M15,-0.162964134442,2023
T2-M15-CNY-000060,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-11-29 11:30:00+03:00,2023-11-29 12:15:00+03:00,2023-11-29 12:15:00+03:00,12.492,12.4689340793,0.0230659207495,23.0659207495,2023-11-29 13:15:00+03:00,12.47,EMA50_TREND_LOSS,4,-0.953788068506,0.0867080062278,-1.04049607473,0.867080062278,0.0867080062278,2023-11-29 09:30:00+03:00,3,51050.631417,CNYRUBF,T2,M15,-1.04049607473,2023
T2-M15-Si-000082,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-11-29 18:45:00+03:00,2023-11-29 19:00:00+03:00,2023-11-29 19:00:00+03:00,88.67,88.7931280054,0.123128005428,123.128005428,2023-11-30 09:15:00+03:00,88.700420472,ATR_TRAILING_STOP,21,-0.247063792675,0.0162432583314,-0.263307051006,0.649730333255,1.38067695817,2023-11-29 18:30:00+03:00,1,11527.6627077,USDRUBF,T2,M15,-0.263307051006,2023
T2-M15-CNY-000061,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-12-04 13:00:00+03:00,2023-12-04 13:15:00+03:00,2023-12-04 13:15:00+03:00,12.698,12.6723095523,0.0256904476877,25.6904476877,2023-12-04 22:00:00+03:00,12.73,ATR_TRAILING_STOP,35,1.24559915767,0.0778499473544,1.16774921032,0.350324763095,2.80259810476,2023-12-04 12:30:00+03:00,1,45358.4025121,CNYRUBF,T2,M15,1.16774921032,2023
T2-M15-Si-000083,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-12-04 12:45:00+03:00,2023-12-04 13:15:00+03:00,2023-12-04 13:15:00+03:00,90.78,90.5581063285,0.221893671458,221.893671458,2023-12-05 11:15:00+03:00,91.3399501616,ATR_TRAILING_STOP,52,2.52350667742,0.00901332600817,2.51449335141,0.360533040327,3.96586344359,2023-12-04 12:30:00+03:00,2,6379.81599245,USDRUBF,T2,M15,2.51449335141,2023
T2-M15-CNY-000062,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-12-05 11:15:00+03:00,2023-12-05 11:45:00+03:00,2023-12-05 11:45:00+03:00,12.789,12.7644533733,0.0245466267446,24.5466267446,2023-12-05 21:30:00+03:00,12.8980420792,ATR_TRAILING_STOP,39,4.44224293231,0.0814775904165,4.36076534189,0.0407387952082,6.11081928124,2023-12-05 11:00:00+03:00,2,48026.3622354,CNYRUBF,T2,M15,4.36076534189,2023
T2-M15-Si-000084,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-12-05 11:30:00+03:00,2023-12-05 11:45:00+03:00,2023-12-05 11:45:00+03:00,91.47,91.2377640698,0.232235930224,232.235930224,2023-12-06 11:00:00+03:00,92.8208659421,ATR_TRAILING_STOP,57,5.81678270376,0.00861193183186,5.80817077193,0.172238636637,7.19096307961,2023-12-05 11:00:00+03:00,1,6248.97700381,USDRUBF,T2,M15,5.80817077193,2023
T2-M15-Si-000085,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-12-06 18:45:00+03:00,2023-12-06 19:15:00+03:00,2023-12-06 19:15:00+03:00,92.99,92.6658578504,0.32414214965,324.14214965,2023-12-07 10:00:00+03:00,92.8908053738,ATR_TRAILING_STOP,23,-0.306021991496,0.00617013246244,-0.312192123959,0.370207947746,0.83296788243,2023-12-06 18:30:00+03:00,2,4737.20345109,USDRUBF,T2,M15,-0.312192123959,2023
T2-M15-CNY-000063,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-08 17:00:00+03:00,2023-12-08 17:30:00+03:00,2023-12-08 17:30:00+03:00,12.756,12.8020809018,0.046080901785,46.080901785,2023-12-08 18:45:00+03:00,12.8020809018,INITIAL_STOP,5,-1,0.0434019284026,-1.0434019284,0.868038568051,0.0434019284026,2023-12-08 16:45:00+03:00,2,26698.5574656,CNYRUBF,T2,M15,-1.0434019284,2023
T2-M15-Si-000086,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-08 17:00:00+03:00,2023-12-08 17:30:00+03:00,2023-12-08 17:30:00+03:00,91.58,91.8523536632,0.272353663213,272.353663213,2023-12-08 18:45:00+03:00,91.8523536632,INITIAL_STOP,5,-1,0.00734339305889,-1.00734339306,0.697622340594,0.33045268765,2023-12-08 16:45:00+03:00,2,5620.38893321,USDRUBF,T2,M15,-1.00734339306,2023
T2-M15-Si-000087,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-11 15:45:00+03:00,2023-12-11 16:15:00+03:00,2023-12-11 16:15:00+03:00,90.83,91.2198553046,0.389855304569,389.855304569,2023-12-12 16:00:00+03:00,90.2379681035,ATR_TRAILING_STOP,59,1.51859392326,0.00513010846989,1.51346381479,0.92341952458,2.41115098085,2023-12-11 15:15:00+03:00,2,3886.86200741,USDRUBF,T2,M15,1.51346381479,2023
T2-M15-CNY-000064,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-11 15:45:00+03:00,2023-12-11 16:15:00+03:00,2023-12-11 16:15:00+03:00,12.622,12.6735326016,0.0515326015901,51.5326015901,2023-12-12 22:45:00+03:00,12.538,ATR_TRAILING_STOP,86,1.63003608217,0.0388103829089,1.59122569926,0.717992083814,2.36743335744,2023-12-11 15:30:00+03:00,2,23624.9802963,CNYRUBF,T2,M15,1.59122569926,2023
T2-M15-CNY-000065,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-13 12:15:00+03:00,2023-12-13 12:45:00+03:00,2023-12-13 12:45:00+03:00,12.507,12.5316247067,0.0246247066768,24.6247066768,2023-12-13 17:45:00+03:00,12.508,EMA50_TREND_LOSS,20,-0.0406096207814,0.0812192415629,-0.121828862344,0.56853469094,1.66499445204,2023-12-13 12:00:00+03:00,2,50227.1640129,CNYRUBF,T2,M15,-0.121828862344,2023
T2-M15-Si-000088,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-13 12:45:00+03:00,2023-12-13 13:00:00+03:00,2023-12-13 13:00:00+03:00,89.96,90.1501146933,0.190114693298,190.114693298,2023-12-13 18:00:00+03:00,89.9291589672,ATR_TRAILING_STOP,20,0.162223299172,0.0105199654235,0.151703333749,0.631197925412,1.99879343047,2023-12-13 12:00:00+03:00,1,8091.15524239,USDRUBF,T2,M15,0.151703333749,2023
T2-M15-CNY-000066,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-12-15 11:00:00+03:00,2023-12-15 11:15:00+03:00,2023-12-15 11:15:00+03:00,12.639,12.6051518525,0.0338481474841,33.8481474841,2023-12-15 12:45:00+03:00,12.6051518525,INITIAL_STOP,6,-1,0.0590874286677,-1.05908742867,0.76813657268,0.118174857335,2023-12-15 09:15:00+03:00,1,36496.0110944,CNYRUBF,T2,M15,-1.05908742867,2023
T2-M15-Si-000089,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-19 11:30:00+03:00,2023-12-19 12:15:00+03:00,2023-12-19 12:15:00+03:00,89.93,90.1041758726,0.174175872643,174.175872643,2023-12-19 12:45:00+03:00,90.1041758726,INITIAL_STOP,2,-1,0.0114826466471,-1.01148264665,0.631545565588,0.0574132332353,2023-12-19 10:00:00+03:00,3,8844.97402937,USDRUBF,T2,M15,-1.01148264665,2023
T2-M15-CNY-000067,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-19 10:45:00+03:00,2023-12-19 11:15:00+03:00,2023-12-19 11:15:00+03:00,12.547,12.5887784458,0.0417784458173,41.7784458173,2023-12-19 13:15:00+03:00,12.576,EMA50_TREND_LOSS,8,-0.694137836693,0.0478715749443,-0.742009411637,0.765945199109,0.167550512305,2023-12-19 10:30:00+03:00,2,29255.2582633,CNYRUBF,T2,M15,-0.742009411637,2023
T2-M15-Si-000090,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-12-22 11:15:00+03:00,2023-12-22 11:45:00+03:00,2023-12-22 11:45:00+03:00,92.12,91.9268626165,0.193137383462,193.137383462,2023-12-22 12:00:00+03:00,91.97,EMA50_TREND_LOSS,1,-0.776649229223,0.0103553230563,-0.787004552279,0,0,2023-12-22 11:00:00+03:00,2,7895.92533847,USDRUBF,T2,M15,-0.787004552279,2023
T2-M15-CNY-000068,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-12-22 11:15:00+03:00,2023-12-22 11:45:00+03:00,2023-12-22 11:45:00+03:00,12.863,12.8359510245,0.0270489754604,27.0489754604,2023-12-22 12:45:00+03:00,12.8359510245,INITIAL_STOP,4,-1,0.0739399539522,-1.07393995395,0.924249424403,0,2023-12-22 11:00:00+03:00,2,44850.8703753,CNYRUBF,T2,M15,-1.07393995395,2023
T2-M15-CNY-000069,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-12-27 10:15:00+03:00,2023-12-27 10:45:00+03:00,2023-12-27 10:45:00+03:00,12.796,12.7758793798,0.0201206202493,20.1206202493,2023-12-27 14:15:00+03:00,12.7946395345,ATR_TRAILING_STOP,14,-0.0676154827755,0.0994005142595,-0.167015997035,0.0994005142594,1.54070797102,2023-12-27 10:00:00+03:00,2,59647.3348715,CNYRUBF,T2,M15,-0.167015997035,2023
T2-M15-Si-000091,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-12-27 11:00:00+03:00,2023-12-27 11:30:00+03:00,2023-12-27 11:30:00+03:00,91.89,91.7011780107,0.18882198935,188.82198935,2023-12-27 15:30:00+03:00,91.76,EMA50_TREND_LOSS,16,-0.688479135548,0.0105919867007,-0.699071122249,0.688479135548,0.158879800511,2023-12-27 10:00:00+03:00,2,8012.81968579,USDRUBF,T2,M15,-0.699071122249,2023
T2-M15-CNY-000070,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-28 13:00:00+03:00,2023-12-28 13:15:00+03:00,2023-12-28 13:15:00+03:00,12.695,12.7300765705,0.0350765704515,35.0765704515,2023-12-28 17:15:00+03:00,12.6525347035,ATR_TRAILING_STOP,16,1.21064562286,0.0570181170582,1.1536275058,0.199563409704,3.22152361379,2023-12-28 12:45:00+03:00,1,34157.7563123,CNYRUBF,T2,M15,1.1536275058,2023
T2-M15-CNY-000071,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-28 17:45:00+03:00,2023-12-28 18:30:00+03:00,2023-12-28 18:30:00+03:00,12.652,12.6925233973,0.0405233973471,40.5233973471,2023-12-28 19:15:00+03:00,12.6925233973,INITIAL_STOP,3,-1,0.0493542035202,-1.04935420352,0.0493542035202,0.493542035202,2023-12-28 17:00:00+03:00,3,29907.6351554,CNYRUBF,T2,M15,-1.04935420352,2023
T2-M15-Si-000092,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-28 17:45:00+03:00,2023-12-28 18:30:00+03:00,2023-12-28 18:30:00+03:00,89.94,90.2971851351,0.357185135133,357.185135133,2023-12-29 09:15:00+03:00,90.11,ATR_TRAILING_STOP,23,-0.475943658565,0.00559933715959,-0.481542995724,0.419950286969,0.755910516544,2023-12-28 17:30:00+03:00,3,4206.27703566,USDRUBF,T2,M15,-0.481542995724,2023
T2-M15-CNY-000072,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-01-06 00:00:00+03:00,2024-01-08 09:45:00+03:00,2024-01-08 09:45:00+03:00,12.628,12.647929606,0.0199296060021,19.9296060021,2024-01-08 10:15:00+03:00,12.6468247386,ATR_TRAILING_STOP,2,-0.944561504527,0.100353213194,-1.04491471772,0,0.451589459373,2024-01-05 23:15:00+03:00,3,60173.8559434,CNYRUBF,T2,M15,-1.04491471772,2024
