trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,year
T3-CNY-M30-000046,T3_MTF_Trend_v1.0,CNY,LONG,2023-10-02 14:30:00+03:00,13.581,13.5188701961,0.0621298039126,2023-10-02 17:30:00+03:00,13.5188701961,ATR_TRAILING_STOP,6,-1073.00615015,-1,0.0621298039126,0.003,1,0.0482860046399,-0.0621298039126,-1,17270.3933149,0,-1073.00615015,0.001,62.1298039126,0,T3_MTF_Trend_v1.0,0.0621298039126,2023
T3-CNY-M30-000047,T3_MTF_Trend_v1.0,CNY,LONG,2023-10-03 00:00:00+03:00,13.625,13.5807488937,0.0442511063411,2023-10-03 09:30:00+03:00,13.5807488937,ATR_TRAILING_STOP,1,-1062.27608865,-1,0.0442511063411,0,1,0,-0.0442511063411,-1,24005.6391011,0,-1062.27608865,0.001,44.2511063411,0,T3_MTF_Trend_v1.0,0.0442511063411,2023
T3-CNY-M30-000048,T3_MTF_Trend_v1.0,CNY,LONG,2023-10-09 10:30:00+03:00,13.844,13.7716233399,0.0723766601096,2023-10-09 16:30:00+03:00,13.9051766816,ATR_TRAILING_STOP,12,888.914474522,0.845254278246,0.026,0.19,0.359231829165,2.62515567466,0.0611766816028,0.845254278246,14530.2826377,0,888.914474522,0.001,72.3766601096,0,T3_MTF_Trend_v1.0,0.0723766601096,2023
T3-CNY-M30-000049,T3_MTF_Trend_v1.0,CNY,SHORT,2023-10-20 13:30:00+03:00,13.051,13.0994499956,0.0484499955889,2023-10-23 10:00:00+03:00,13.0539786526,ATR_TRAILING_STOP,23,-65.2009881696,-0.0614789033536,0.026,0.051,0.536635755772,1.05263167478,-0.00297865259629,-0.0614789033536,21889.4235101,0,-65.2009881696,0.001,48.4499955889,0,T3_MTF_Trend_v1.0,0.0484499955889,2023
T3-CNY-M30-000050,T3_MTF_Trend_v1.0,CNY,SHORT,2023-10-23 11:30:00+03:00,12.958,13.0097642006,0.0517642006248,2023-10-25 10:30:00+03:00,12.7620402185,ATR_TRAILING_STOP,58,4012.34639028,3.7856236392,0.003,0.255,0.0579551111345,4.92618444644,0.19595978155,3.7856236392,20475.3565173,0,4012.34639028,0.001,51.7642006248,0,T3_MTF_Trend_v1.0,0.0517642006248,2023
T3-CNY-M30-000051,T3_MTF_Trend_v1.0,CNY,SHORT,2023-10-27 12:30:00+03:00,12.747,12.7977149653,0.0507149652511,2023-10-27 16:00:00+03:00,12.709893332,ATR_TRAILING_STOP,7,804.84826057,0.731670973576,0,0.128,0,2.5239098433,0.0371066680002,0.731670973576,21690.1248198,0,804.84826057,0.001,50.7149652511,0,T3_MTF_Trend_v1.0,0.0507149652511,2023
T3-CNY-M30-000052,T3_MTF_Trend_v1.0,CNY,SHORT,2023-10-31 09:30:00+03:00,12.623,12.6795956925,0.0565956925315,2023-10-31 15:00:00+03:00,12.5827994276,ATR_TRAILING_STOP,11,787.069493367,0.71031151935,0.009,0.129,0.15902270292,2.27932540852,0.0402005723507,0.71031151935,19578.5643672,0,787.069493367,0.001,56.5956925315,0,T3_MTF_Trend_v1.0,0.0565956925315,2023
T3-CNY-M30-000053,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-01 13:30:00+03:00,12.67,12.7392225263,0.0692225262606,2023-11-01 15:30:00+03:00,12.7392225263,ATR_TRAILING_STOP,4,-1115.93310407,-1,0.0692225262606,0.021,1,0.303369454055,-0.0692225262606,-1,16120.9531687,0,-1115.93310407,0.001,69.2225262606,0,T3_MTF_Trend_v1.0,0.0692225262606,2023
T3-CNY-M30-000054,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-01 17:30:00+03:00,12.628,12.7074457394,0.0794457394174,2023-11-02 10:00:00+03:00,12.7014406541,ATR_TRAILING_STOP,15,-1021.26695659,-0.924412745417,0.0734406540865,0.002,0.924412745417,0.0251744148228,-0.0734406540865,-0.924412745417,13906.0166238,0,-1021.26695659,0.001,79.4457394174,0,T3_MTF_Trend_v1.0,0.0794457394174,2023
T3-CNY-M30-000055,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-14 14:00:00+03:00,12.497,12.5283610115,0.0313610115316,2023-11-14 17:30:00+03:00,12.478870437,ATR_TRAILING_STOP,7,632.757473832,0.57809241698,0.002,0.073,0.0637734531613,2.32773104039,0.0181295629552,0.57809241698,34901.9706319,0,632.757473832,0.001,31.3610115316,0,T3_MTF_Trend_v1.0,0.0313610115316,2023
T3-CNY-M30-000056,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-15 11:00:00+03:00,12.397,12.4363319911,0.0393319910872,2023-11-15 15:30:00+03:00,12.3391998717,ATR_TRAILING_STOP,9,1617.80538093,1.46954493489,0.016,0.137,0.406793542806,3.48316971028,0.0578001282814,1.46954493489,27989.6503525,0,1617.80538093,0.001,39.3319910872,0,T3_MTF_Trend_v1.0,0.0393319910872,2023
T3-CNY-M30-000057,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-16 11:30:00+03:00,12.235,12.2834070539,0.0484070538815,2023-11-16 15:00:00+03:00,12.2834070539,ATR_TRAILING_STOP,7,-1117.06673201,-1,0.0484070538815,0.016,1,0.330530340458,-0.0484070538815,-1,23076.5279528,0,-1117.06673201,0.001,48.4070538815,0,T3_MTF_Trend_v1.0,0.0484070538815,2023
T3-CNY-M30-000058,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-20 11:00:00+03:00,12.342,12.4066235303,0.0646235303113,2023-11-21 11:00:00+03:00,12.3415790722,ATR_TRAILING_STOP,30,7.20329563674,0.00651353763409,0.012,0.071,0.185690876716,1.09867102057,0.00042092779673,0.00651353763409,17112.9008174,0,7.20329563674,0.001,64.6235303113,0,T3_MTF_Trend_v1.0,0.0646235303113,2023
