trade_id,strategy_id,symbol,direction,range_context_time,range_high,range_low,range_midpoint,sweep_time,sweep_extreme,sweep_depth_points,sweep_depth_atr,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_price,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,ADX_H1_entry,EMA200_slope_ATR_H1_entry,ATR_M15_entry,quantity
CNY-000046,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-05-15T18:00:00+0300,12.643,12.58,12.6115,2024-05-15T18:45:00+0300,12.579,0.0009999999999994458,0.08194172627673264,2024-05-15T18:45:00+0300,12.583,12.577779620535914,0.005220379464086378,5.220379464086378,12.6115,2024-05-15T22:45:00+0300,12.598,TIME_EXIT,16,2.8733543419962344,0.3831139122661501,2.4902404297300844,0.9577847806655249,4.022696078794388,21.28895891335923,0.3157736548280194,0.012203794640867797,199758.7109107681
CNY-000047,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-06-10T15:00:00+0300,12.324,12.205,12.2645,2024-06-10T15:45:00+0300,12.201,0.0039999999999995595,0.2983085875870248,2024-06-10T15:45:00+0300,12.208,12.199659106654504,0.008340893345495815,8.340893345495815,12.2645,2024-06-10T16:00:00+0300,12.199659106654504,STOP,1,-1.0,0.23978246899416653,-1.2397824689941666,1.0,0.0,16.888736757165287,0.27526905688800474,0.01340893345496683,128137.94162785924
CNY-000048,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-06-10T18:00:00+0300,12.324,12.183,12.253499999999999,2024-06-10T19:00:00+0300,12.181,0.002000000000000668,0.14877721185302997,2024-06-10T19:00:00+0300,12.185,12.179655708105367,0.0053442918946338125,5.3442918946338125,12.253499999999999,2024-06-10T19:15:00+0300,12.179655708105367,STOP,1,-1.0,0.37423105613078395,-1.374231056130784,1.0,0.0,15.396318710587398,0.3383552170568635,0.013442918946326095,197506.85732760042
CNY-000049,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-06-11T17:00:00+0300,12.265,12.155,12.21,2024-06-11T17:45:00+0300,12.268,0.0030000000000001137,0.25328701502746837,2024-06-11T17:45:00+0300,12.254,12.269184427081537,0.015184427081537777,15.184427081537777,12.21,2024-06-11T21:45:00+0300,12.25,TIME_EXIT,16,0.2634277854883983,0.13171389274421366,0.13171389274418463,0.4609986246047263,1.0537111419537102,19.792750952863468,0.30961026917227596,0.01184427081536245,68558.9789490435
Si-000055,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-06-11T17:00:00+0300,89.31,88.43,88.87,2024-06-11T17:45:00+0300,89.39,0.0799999999999983,0.8549349276754105,2024-06-11T17:45:00+0300,89.28,89.39935743732187,0.11935743732186666,119.35743732186666,88.87,2024-06-11T21:45:00+0300,89.26,TIME_EXIT,16,0.1675639193397122,0.016756391933974556,0.15080752740573766,0.670255677358968,0.9216015563685958,20.473272273040113,0.22963406376067932,0.09357437321869666,7248.987553192805
CNY-000050,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-06-17T13:00:00+0300,12.241,12.121,12.181000000000001,2024-06-17T13:15:00+0300,12.113,0.008000000000000895,0.6500071276511113,2024-06-17T13:15:00+0300,12.125,12.111769244265226,0.013230755734774391,13.230755734774391,12.181000000000001,2024-06-17T15:00:00+0300,12.111769244265226,STOP,7,-1.0,0.15116294489085008,-1.15116294489085,1.0,0.8313961968996175,18.755816877985215,0.3230748948951441,0.012307557347732442,78786.12659106658
Si-000056,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-06-17T17:00:00+0300,90.0,87.84,88.92,2024-06-17T17:45:00+0300,87.7,0.14000000000000057,0.5919978178512989,2024-06-17T17:45:00+0300,87.97,87.67635126418065,0.29364873581934603,293.64873581934603,88.92,2024-06-17T19:15:00+0300,87.67635126418065,STOP,6,-1.0,0.006810858539607024,-1.006810858539607,1.0,1.4643345860155335,19.57739936664928,0.12400645638634684,0.2364873581935508,2950.8909441376454
Si-000057,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-06-25T17:00:00+0300,87.77,85.46,86.615,2024-06-25T17:30:00+0300,87.87,0.10000000000000853,0.4316794341459003,2024-06-25T17:30:00+0300,87.69,87.89316533800084,0.20316533800084358,203.16533800084358,86.615,2024-06-25T21:30:00+0300,87.65,TIME_EXIT,16,0.19688397830847482,0.009844198915425699,0.1870397793930491,0.8859779023883465,1.624292821045232,15.512532448595083,0.11145804612464136,0.2316533800083935,4222.18244487878
Si-000058,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-06-28T17:00:00+0300,87.0,85.27,86.13499999999999,2024-06-28T17:45:00+0300,87.17,0.1700000000000017,0.63817331617112,2024-06-28T17:45:00+0300,86.9,87.19663853152306,0.2966385315230582,296.6385315230582,86.13499999999999,2024-06-28T19:45:00+0300,87.19663853152306,STOP,8,-1.0,0.006742212448703876,-1.0067422124487038,1.0,0.4382438091657845,20.713992539383145,0.20717207254792835,0.2663853152306008,2897.1474084352935
Si-000059,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-06-28T21:00:00+0300,87.24,85.27,86.255,2024-06-28T21:15:00+0300,87.29,0.05000000000001137,0.28987292524192404,2024-06-28T21:15:00+0300,87.22,87.30724893760198,0.08724893760198427,87.24893760198427,86.255,2024-07-01T10:15:00+0300,87.30724893760198,STOP,12,-1.0,0.022922915223606285,-1.0229229152236063,1.0,2.5215206745966783,21.566004790335047,0.11085186140370785,0.17248937601979225,9750.875801473614
Si-000060,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-07-01T11:00:00+0300,87.3,85.27,86.285,2024-07-01T11:15:00+0300,87.43,0.13000000000000966,0.8228878461191057,2024-07-01T11:15:00+0300,87.29,87.44579802163966,0.1557980216396544,155.7980216396544,86.285,2024-07-01T12:00:00+0300,87.37,RANGE_FAILURE,3,-0.5134853392749138,0.012837133481873118,-0.5263224727567869,0.9627850111404291,1.7971986874622439,22.402694618162332,0.017973009951231272,0.15798021639657722,5404.7605511663505
Si-000061,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-07-01T13:00:00+0300,87.61,85.27,86.44,2024-07-01T14:00:00+0300,87.66,0.04999999999999716,0.30014979978402945,2024-07-01T14:00:00+0300,87.6,87.67665834860992,0.07665834860992504,76.65834860992504,86.44,2024-07-01T14:15:00+0300,87.67665834860992,STOP,1,-1.0,0.02608978716952243,-1.0260897871695225,1.0,0.0,24.421608083377535,0.027867405097803853,0.16658348609918877,10926.651993483742
CNY-000051,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-07-01T15:00:00+0300,11.869,11.445,11.657,2024-07-01T15:30:00+0300,11.878,0.009000000000000341,0.30645711282111204,2024-07-01T15:30:00+0300,11.838,11.880936789398408,0.04293678939840895,42.93678939840895,11.657,2024-07-01T18:45:00+0300,11.880936789398408,STOP,13,-1.0,0.04658010130757731,-1.0465801013075773,1.0,0.8617318741901576,24.978615317367318,0.07152395373565014,0.02936789398408874,23998.074568650027
Si-000062,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-07-10T15:00:00+0300,88.6,87.39,87.995,2024-07-10T15:15:00+0300,88.64,0.04000000000000625,0.2874466496164181,2024-07-10T15:15:00+0300,88.56,88.65391562575294,0.09391562575294188,93.91562575294188,87.995,2024-07-10T16:45:00+0300,88.65391562575294,STOP,6,-1.0,0.02129571073999207,-1.021295710739992,1.0,1.1712640906995577,20.2024218548538,0.07305291727628611,0.13915625752947225,8827.331628713684
CNY-000052,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-07-10T15:00:00+0300,11.99,11.877,11.9335,2024-07-10T15:30:00+0300,11.999,0.009000000000000341,0.5538301871720451,2024-07-10T15:30:00+0300,11.989,12.000625046848016,0.011625046848015685,11.625046848015685,11.9335,2024-07-10T19:30:00+0300,11.985,TIME_EXIT,16,0.3440846348661475,0.1720423174330163,0.1720423174331312,0.8602115871650631,2.6666559202118028,16.358983844286143,0.14204843804680858,0.016250468480159836,87708.57638882493
Si-000063,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-07-10T16:00:00+0300,88.64,87.39,88.015,2024-07-10T17:00:00+0300,88.66,0.01999999999999602,0.13979137069656633,2024-07-10T17:00:00+0300,88.46,88.67430703476211,0.21430703476211477,214.30703476211477,88.015,2024-07-10T21:00:00+0300,88.45,TIME_EXIT,16,0.04666202400257701,0.00933240480052389,0.03732961920205312,0.46662024002623426,1.0732265520601996,20.823551161657463,0.09963617179761423,0.14307034762115883,3828.8877646095425
Si-000064,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-07-11T19:00:00+0300,88.77,87.97,88.37,2024-07-11T19:30:00+0300,87.94,0.030000000000001137,0.3252095016010908,2024-07-11T19:30:00+0300,87.99,87.93077517727733,0.059224822722669046,59.224822722669046,88.37,2024-07-11T23:30:00+0300,87.99,TIME_EXIT,16,0.0,0.03376962408761208,-0.03376962408761208,0.33769624087605365,0.5065443613142004,18.880356024578624,0.15175955907961075,0.0922482272267672,13860.132568660025
CNY-000053,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-07-15T12:00:00+0300,12.004,11.943,11.9735,2024-07-15T12:15:00+0300,11.936,0.006999999999999673,0.6371996934846185,2024-07-15T12:15:00+0300,11.946,11.934901443288254,0.011098556711745644,11.098556711745644,11.9735,2024-07-15T13:30:00+0300,11.9735,RANGE_MIDPOINT_TARGET,5,2.4777996557783504,0.18020361132933552,2.2975960444490147,0.09010180566461781,2.4777996557783504,11.347642165954468,0.2003350473402723,0.010985567117459148,92027.32459254903
CNY-000054,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-07-15T13:00:00+0300,12.004,11.943,11.9735,2024-07-15T14:00:00+0300,12.008,0.0039999999999995595,0.31396431638222677,2024-07-15T14:00:00+0300,11.999,12.00927403013377,0.01027403013377004,10.27403013377004,11.9735,2024-07-15T14:15:00+0300,12.00927403013377,STOP,1,-1.0,0.19466557660037764,-1.1946655766003778,1.0,0.0,10.628235708332204,0.18759080487934443,0.012740301337715957,101696.94221135484
Si-000065,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-07-15T12:00:00+0300,88.38,87.73,88.055,2024-07-15T13:00:00+0300,87.69,0.04000000000000625,0.44494847741127797,2024-07-15T13:00:00+0300,87.74,87.68101019510557,0.058989804894423514,58.989804894423514,88.055,2024-07-15T14:15:00+0300,88.055,RANGE_MIDPOINT_TARGET,5,5.339905778020125,0.03390416366996776,5.306001614350157,0.0,5.339905778020125,15.370704922859542,0.02333092752200237,0.08989804894428971,13910.652749383493
CNY-000055,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-07-15T14:00:00+0300,12.004,11.936,11.969999999999999,2024-07-15T14:45:00+0300,12.017,0.0129999999999999,0.8942493032581137,2024-07-15T14:45:00+0300,12.001,12.018453733310457,0.01745373331045741,17.45373331045741,11.969999999999999,2024-07-15T15:00:00+0300,12.016,RANGE_FAILURE,1,-0.8594149877959528,0.11458866503945603,-0.9740036528354088,0.9740036528354471,0.11458866503939252,11.962445894703926,0.18049416180494074,0.014537333104577903,59148.098409470345
Si-000066,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-07-16T00:00:00+0300,88.6,87.54,88.07,2024-07-16T11:00:00+0300,88.7,0.10000000000000853,0.8592042918603632,2024-07-16T11:00:00+0300,88.58,88.71163867556848,0.13163867556848174,131.63867556848174,88.07,2024-07-16T15:00:00+0300,88.31,TIME_EXIT,16,2.0510689494102,0.01519310332896467,2.0358758460812356,0.7596551664482982,3.494413765661826,20.889113535203943,0.22965492955230987,0.11638675568471253,6564.385664122241
Si-000067,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-07-16T17:00:00+0300,88.7,87.54,88.12,2024-07-16T17:15:00+0300,88.71,0.009999999999990905,0.08103742074354595,2024-07-16T17:15:00+0300,88.62,88.72233997813385,0.10233997813384121,102.33997813384121,88.12,2024-07-16T21:15:00+0300,88.45,TIME_EXIT,16,1.6611299230265035,0.019542704976782198,1.6415872180497213,0.2931405746517441,2.5405516469817355,15.011970864576925,0.20341921777961172,0.12339978133851617,8615.592893448797
Si-000068,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-07-18T15:00:00+0300,88.56,87.71,88.13499999999999,2024-07-18T15:45:00+0300,87.69,0.01999999999999602,0.21558731683421092,2024-07-18T15:45:00+0300,87.78,87.68072301641224,0.09927698358775672,99.27698358775672,88.13499999999999,2024-07-18T19:45:00+0300,87.97,TIME_EXIT,16,1.9138373582034314,0.020145656402141623,1.8936917018012898,0.4029131280428955,2.9211201783104555,18.384560708510534,0.12226762602035265,0.09276983587757273,9027.206024993937
Si-000069,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-07-19T12:00:00+0300,88.34,87.69,88.015,2024-07-19T12:45:00+0300,88.35,0.009999999999990905,0.12661368204936482,2024-07-19T12:45:00+0300,88.3,88.35789804058939,0.05789804058939296,57.89804058939296,88.015,2024-07-19T13:45:00+0300,88.015,RANGE_MIDPOINT_TARGET,4,4.922446374674192,0.03454348333104737,4.887902891343145,0.0,4.922446374674192,15.63971576976056,0.005538871695120987,0.07898040589398586,15771.948798573052
Si-000070,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-07-19T15:00:00+0300,88.45,87.69,88.07,2024-07-19T15:45:00+0300,87.6,0.09000000000000341,0.9163231417007877,2024-07-19T15:45:00+0300,87.72,87.59017813739452,0.1298218626054819,129.8218626054819,88.07,2024-07-19T16:00:00+0300,87.67,RANGE_FAILURE,1,-0.38514314150570383,0.01540572566022903,-0.40054886716593285,0.9243435396137768,0.0,13.397533757828306,0.03588611741595776,0.09821862605472823,7377.798527850787
CNY-000056,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-08-01T16:00:00+0300,11.896,11.754,11.825,2024-08-01T16:15:00+0300,11.747,0.006999999999999673,0.3974091389168159,2024-08-01T16:15:00+0300,11.769,11.74523859108548,0.023761408914520388,23.761408914520388,11.825,2024-08-01T18:00:00+0300,11.753,RANGE_FAILURE,7,-0.6733607446241353,0.08417009307801683,-0.7575308377021521,0.9679560703971805,0.29459532577304515,18.087366672223542,0.3220897983576218,0.017614089145204296,43023.54133997739
CNY-000057,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-08-05T16:00:00+0300,11.867,11.75,11.8085,2024-08-05T16:45:00+0300,11.874,0.006999999999999673,0.3090836823839012,2024-08-05T16:45:00+0300,11.863,11.8762647588336,0.013264758833599899,13.264758833599899,11.8085,2024-08-05T18:30:00+0300,11.8762647588336,STOP,7,-1.0,0.150775451336059,-1.150775451336059,1.0,1.2815913363564606,12.643474865994369,0.08467432425822329,0.022647588335980923,76485.04839144828
CNY-000058,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-08-06T12:00:00+0300,11.945,11.749,11.847000000000001,2024-08-06T12:30:00+0300,11.742,0.006999999999999673,0.2979048320385888,2024-08-06T12:30:00+0300,11.771,11.739650256307662,0.03134974369233845,31.34974369233845,11.847000000000001,2024-08-06T14:45:00+0300,11.847000000000001,RANGE_MIDPOINT_TARGET,9,2.4242622442420196,0.06379637484847378,2.360465869393546,0.09569456227271429,2.4242622442420196,23.82280783481707,0.04577189195651582,0.023497436923389466,31990.068976326467
Si-000071,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-08-07T15:00:00+0300,85.91,84.9,85.405,2024-08-07T15:30:00+0300,86.01,0.10000000000000853,0.9401621938129088,2024-08-07T15:30:00+0300,85.89,86.0206364625868,0.13063646258679285,130.63646258679285,85.405,2024-08-07T18:00:00+0300,85.95,RANGE_FAILURE,10,-0.45928984000266543,0.015309661333421602,-0.474599501336087,0.8420313733381837,1.9137076666777,15.084936705906987,0.33219911962409393,0.10636462586785149,7302.425928329856
CNY-000059,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-08-08T13:00:00+0300,11.879,11.76,11.8195,2024-08-08T13:15:00+0300,11.883,0.0039999999999995595,0.24290598277690875,2024-08-08T13:15:00+0300,11.878,11.884646727657454,0.006646727657454221,6.646727657454221,11.8195,2024-08-08T15:00:00+0300,11.884646727657454,STOP,7,-1.0,0.30089994702235545,-1.3008999470223555,1.0,2.2567496026677514,11.080667589865026,0.03139868388672578,0.01646727657454722,154444.8888317664
Si-000072,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-08-08T13:00:00+0300,86.5,85.52,86.00999999999999,2024-08-08T13:45:00+0300,86.55,0.04999999999999716,0.39434451431771833,2024-08-08T13:45:00+0300,86.49,86.56267926855442,0.07267926855442397,72.67926855442397,86.00999999999999,2024-08-08T15:00:00+0300,86.56267926855442,STOP,5,-1.0,0.027518163566854725,-1.0275181635668547,1.0,1.6510898140111505,19.697267279803135,0.16315225606943723,0.12679268554427714,13063.361896557402
CNY-000060,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-08-08T16:00:00+0300,11.91,11.76,11.835,2024-08-08T16:45:00+0300,11.914,0.0039999999999995595,0.2730984742399328,2024-08-08T16:45:00+0300,11.906,11.915464673140754,0.009464673140753277,9.464673140753277,11.835,2024-08-08T20:45:00+0300,11.888,TIME_EXIT,16,1.9018089407119338,0.2113121045235402,1.6904968361883936,0.42262420904703385,3.380993672376646,11.897550792501796,0.034463218488212446,0.014646731407533711,107050.5732384716
CNY-000061,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-08-09T14:00:00+0300,11.914,11.791,11.8525,2024-08-09T14:45:00+0300,11.927,0.0129999999999999,0.8497631636677585,2024-08-09T14:45:00+0300,11.908,11.928529838024973,0.020529838024973657,20.529838024973657,11.8525,2024-08-09T15:00:00+0300,11.928529838024973,STOP,1,-1.0,0.0974191806855508,-1.0974191806855509,1.0,0.0,10.785042592982796,0.14531469813033948,0.015298380249726448,50186.79522445388
CNY-000062,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-08-09T15:00:00+0300,11.914,11.791,11.8525,2024-08-09T15:30:00+0300,11.923,0.009000000000000341,0.5642537644374238,2024-08-09T15:30:00+0300,11.912,11.924595027019265,0.012595027019264293,12.595027019264293,11.8525,2024-08-09T19:15:00+0300,11.8525,RANGE_MIDPOINT_TARGET,15,4.724086729547739,0.15879283124529772,4.565293898302442,0.8733605718490765,4.724086729547739,11.55372584143738,0.15332284394650394,0.015950270192656282,80906.51744676358
CNY-000063,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-08-09T20:00:00+0300,11.93,11.855,11.8925,2024-08-09T20:30:00+0300,11.85,0.005000000000000782,0.368344906255114,2024-08-09T20:30:00+0300,11.856,11.848642576586483,0.007357423413516528,7.357423413516528,11.8925,2024-08-09T22:00:00+0300,11.853,RANGE_FAILURE,6,-0.4077514411483686,0.2718342940989021,-0.6795857352472707,0.67958573524712,0.5436685881977443,12.436034300954171,0.11742944462453785,0.013574234135160823,144825.295612445
CNY-000064,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-08-12T12:00:00+0300,11.93,11.835,11.8825,2024-08-12T12:15:00+0300,11.833,0.002000000000000668,0.13838506239976828,2024-08-12T12:15:00+0300,11.848,11.831554757308833,0.01644524269116765,16.44524269116765,11.8825,2024-08-12T12:30:00+0300,11.831554757308833,STOP,1,-1.0,0.12161571814772625,-1.1216157181477262,1.0,0.0,13.881524416079598,0.02492055505778155,0.014452426911678128,64352.942422444205
CNY-000065,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-08-12T16:00:00+0300,11.93,11.826,11.878,2024-08-12T16:45:00+0300,11.938,0.008000000000000895,0.44717692698714406,2024-08-12T16:45:00+0300,11.914,11.93978900106808,0.025789001068080353,25.789001068080353,11.878,2024-08-12T19:30:00+0300,11.93978900106808,STOP,11,-1.0,0.07755244162890228,-1.0775524416289022,1.0,0.9306292995467937,13.20093322508102,0.029964392607899255,0.017890010680785613,40576.58909923022
CNY-000066,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-08-16T11:00:00+0300,12.043,11.872,11.9575,2024-08-16T11:15:00+0300,12.056,0.0129999999999999,0.8230417421541029,2024-08-16T11:15:00+0300,12.04,12.057579506765473,0.017579506765473596,17.579506765473596,11.9575,2024-08-16T11:30:00+0300,12.057579506765473,STOP,1,-1.0,0.11376883473932436,-1.1137688347393244,1.0,0.0,23.27857039794879,0.19181375847981388,0.015795067654740938,58884.12483073685
Si-000073,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-08-16T11:00:00+0300,88.63,87.68,88.155,2024-08-16T11:15:00+0300,88.72,0.09000000000000341,0.7427844414539935,2024-08-16T11:15:00+0300,88.6,88.7321165704311,0.13211657043110847,132.11657043110847,88.155,2024-08-16T11:30:00+0300,88.7321165704311,STOP,1,-1.0,0.015138146513142272,-1.0151381465131424,1.0,0.0,24.93816631790125,0.32818330125454287,0.12116570431096978,7112.506488204292
Si-000074,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-08-16T11:00:00+0300,88.63,87.68,88.155,2024-08-16T11:45:00+0300,88.7,0.07000000000000739,0.5364193548503383,2024-08-16T11:45:00+0300,88.57,88.71304949185131,0.14304949185131477,143.04949185131477,88.155,2024-08-16T12:00:00+0300,88.7,RANGE_FAILURE,1,-0.9087763844357538,0.013981175145164405,-0.9227575595809182,0.9087763844357538,0.06990587572575845,24.93816631790125,0.32818330125454287,0.1304949185130307,6502.231518471064
Si-000075,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-08-16T12:00:00+0300,88.72,87.68,88.2,2024-08-16T12:30:00+0300,88.84,0.12000000000000455,0.8406490669178386,2024-08-16T12:30:00+0300,88.67,88.85427468425559,0.18427468425558402,184.27468425558402,88.2,2024-08-16T15:15:00+0300,88.2,RANGE_MIDPOINT_TARGET,11,2.550540254070502,0.01085336278327876,2.5396868912872232,0.217067255665532,2.550540254070502,23.769204251099126,0.3366350235909215,0.14274684255580436,5001.001481757147
CNY-000067,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-09-04T11:00:00+0300,12.167,11.99,12.0785,2024-09-04T12:00:00+0300,12.178,0.011000000000001009,0.4488544074498215,2024-09-04T12:00:00+0300,12.147,12.180450683298957,0.03345068329895717,33.45068329895717,12.0785,2024-09-04T12:45:00+0300,12.180450683298957,STOP,3,-1.0,0.05978951108787515,-1.0597895110878752,1.0,0.47831608870300163,20.814311671930316,0.23609747617649543,0.024506832989560707,30601.008669614162
CNY-000068,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,SHORT,2024-09-04T12:00:00+0300,12.167,11.99,12.0785,2024-09-04T13:00:00+0300,12.189,0.02200000000000024,0.8195503477793353,2024-09-04T13:00:00+0300,12.162,12.191684398836461,0.029684398836460346,29.684398836460346,12.0785,2024-09-04T13:30:00+0300,12.191684398836461,STOP,2,-1.0,0.06737545910963397,-1.067375459109634,1.0,0.0,21.819958764842294,0.22910847410386004,0.026843988364609616,34118.13688886957
Si-000076,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-09-12T12:00:00+0300,90.9,89.94,90.42,2024-09-12T12:30:00+0300,90.93,0.030000000000001137,0.28803669994688597,2024-09-12T12:30:00+0300,90.83,90.9404153394361,0.11041533943610204,110.41533943610204,90.42,2024-09-12T16:30:00+0300,90.64,TIME_EXIT,16,1.720775401047893,0.018113425274188563,1.7026619757737045,0.45283563185468834,1.9924767801607317,19.28539136882856,0.34583047430674707,0.10415339436097255,8558.255227698544
Si-000077,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-09-13T17:00:00+0300,90.96,90.19,90.57499999999999,2024-09-13T17:45:00+0300,90.99,0.030000000000001137,0.2476493458640869,2024-09-13T17:45:00+0300,90.86,91.00211390237891,0.14211390237890953,142.11390237890953,90.57499999999999,2024-09-13T18:45:00+0300,91.00211390237891,STOP,4,-1.0,0.014073218499535137,-1.0140732184995351,1.0,0.21109827749303506,19.426176126301154,0.34701740050961155,0.12113902378916647,6762.548629569037
Si-000078,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-10-22T12:00:00+0300,96.48,95.13,95.805,2024-10-22T13:00:00+0300,96.52,0.03999999999999204,0.3910054392049093,2024-10-22T13:00:00+0300,96.44,96.53023003671798,0.09023003671798335,90.23003671798335,95.805,2024-10-22T15:00:00+0300,96.51,RANGE_FAILURE,8,-0.7757948743697674,0.02216556783913387,-0.7979604422089013,0.7757948743697674,1.4407619095436512,21.72545790928051,0.3212367464425494,0.1023003671798789,10543.123306246627
CNY-000069,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-10-23T13:00:00+0300,13.57,13.483,13.5265,2024-10-23T14:00:00+0300,13.48,0.0030000000000001137,0.15281444112716894,2024-10-23T14:00:00+0300,13.503,13.478036834753397,0.02496316524660358,24.96316524660358,13.5265,2024-10-23T18:00:00+0300,13.5265,RANGE_MIDPOINT_TARGET,16,0.9413870303645746,0.0801180451374096,0.861268985227165,0.6810033836679599,0.9413870303645746,24.692929816512017,0.3200455628695222,0.019631652466036095,40137.78887815681
CNY-000070,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-10-31T17:00:00+0300,13.645,13.567,13.606,2024-10-31T17:45:00+0300,13.565,0.002000000000000668,0.12266204576382726,2024-10-31T17:45:00+0300,13.583,13.56336950379594,0.01963049620406032,19.63049620406032,13.606,2024-10-31T18:15:00+0300,13.56336950379594,STOP,2,-1.0,0.10188229473212833,-1.1018822947321283,1.0,0.05094114736603593,24.312373621032,0.33419239420519825,0.01630496204059286,51480.9137019415
CNY-000071,R2_Liquidity_Sweep_False_Breakout_v1.0,CNY,LONG,2024-10-31T18:00:00+0300,13.645,13.553,13.599,2024-10-31T18:45:00+0300,13.552,0.0010000000000012221,0.06547519393286456,2024-10-31T18:45:00+0300,13.559,13.55047270402738,0.008527295972619697,8.527295972619697,13.599,2024-10-31T22:45:00+0300,13.577,TIME_EXIT,16,2.1108684461987597,0.23454093846651997,1.8763275077322397,0.5863523461661833,2.579950323131748,23.036148741854227,0.3105988582837048,0.015272959726191554,117207.17882111442
Si-000079,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,LONG,2024-10-31T19:00:00+0300,97.55,96.79,97.17,2024-10-31T19:15:00+0300,96.75,0.04000000000000625,0.3054023915833887,2024-10-31T19:15:00+0300,96.92,96.73690252561788,0.18309747438212298,183.09747438212298,97.17,2024-10-31T23:15:00+0300,96.97,TIME_EXIT,16,0.2730785892526707,0.010923143570107449,0.26215544568256327,0.10923143570105276,0.6007728963559066,15.604045640895803,0.3045437011178852,0.1309747438211676,5154.1691519722135
Si-000080,R2_Liquidity_Sweep_False_Breakout_v1.0,Si,SHORT,2024-11-01T14:00:00+0300,97.55,96.66,97.10499999999999,2024-11-01T15:00:00+0300,97.63,0.0799999999999983,0.8502929189783804,2024-11-01T15:00:00+0300,97.51,97.63940852242966,0.12940852242965661,129.4085224296566,97.10499999999999,2024-11-01T15:30:00+0300,97.63940852242966,STOP,2,-1.0,0.015454932661696624,-1.0154549326616966,1.0,0.0,16.00621672606047,0.31870526648980463,0.09408522429672542,7311.646386903407
