trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,net_R_C1,fold,fold_start_state
Si-000005,T3_MTF_Trend_v1.0,Si,LONG,2024-02-09 17:30:00+03:00,124369.232939,123823.635515,545.597423852,2024-02-12 11:30:00+03:00,124001.900678,ATR_TRAILING_STOP,19,-683.616569708,-0.67326978566,367.332260613,125.79901312,0.673266119953,0.230571127393,-367.332260613,-0.67326978566,1.86103057914,0.00372206115829,-683.620291769,0.001,545597.423852,3.66570645785e-06,T3_MTF_Trend_v1.0,545.597423852,-0.673273451366,WF01,FLAT
NG-000004,T3_MTF_Trend_v1.0,NG,SHORT,2024-02-12 09:00:00+03:00,3.99688951281,4.07002115611,0.0731316433062,2024-02-12 13:30:00+03:00,4.03029096485,ATR_TRAILING_STOP,9,-455.171373662,-0.484078443209,0.0334014520409,0.0628919131153,0.456730500381,0.859982222086,-0.0334014520409,-0.484078443209,13627.2930022,27.2545860045,-482.425959667,0.001,73.1316433062,0.0273479428273,T3_MTF_Trend_v1.0,0.0731316433062,-0.511426386036,WF01,FLAT
NG-000005,T3_MTF_Trend_v1.0,NG,SHORT,2024-02-12 22:00:00+03:00,3.93182891303,4.01147299291,0.0796440798776,2024-02-13 12:30:00+03:00,3.9172434363,ATR_TRAILING_STOP,12,181.624580797,0.158021497078,0.00433737331829,0.12795251289,0.0544594566848,1.6065539722,0.0145854767356,0.158021497078,12452.4267591,24.9048535182,156.719727279,0.001,79.6440798776,0.02511172209,T3_MTF_Trend_v1.0,0.0796440798776,0.132909774988,WF01,FLAT
BR-000005,T3_MTF_Trend_v1.0,BR,LONG,2024-02-13 09:30:00+03:00,56.1190095356,55.8327221599,0.286287375731,2024-02-13 17:00:00+03:00,56.1287841074,ATR_TRAILING_STOP,15,33.968640812,0.0271565302413,0.108889661966,0.455975459482,0.380350903311,1.59271940762,0.00977457177672,0.0271565302413,3475.2050103,6.9504100206,27.0182307914,0.001,286.287375731,0.00698598740128,T3_MTF_Trend_v1.0,0.286287375731,0.02017054284,WF01,FLAT
BR-000006,T3_MTF_Trend_v1.0,BR,LONG,2024-02-14 18:00:00+03:00,56.8948483771,56.5283143827,0.366533994419,2024-02-14 19:00:00+03:00,56.5283143827,ATR_TRAILING_STOP,2,-995.177504833,-1.00545651981,0.366533994419,0.0952784542201,1,0.259944386253,-0.366533994419,-1.00545651981,2715.10288264,5.43020576528,-1000.6077106,0.001,366.533994419,0.00545651980567,T3_MTF_Trend_v1.0,0.366533994419,-1.01091303961,WF01,FLAT
GD-000005,T3_MTF_Trend_v1.0,GD,SHORT,2024-02-14 11:00:00+03:00,2088.19196615,2093.86247079,5.67050464291,2024-02-14 20:00:00+03:00,2089.42996226,ATR_TRAILING_STOP,18,-213.2222322,-0.218674737111,1.23799611207,7.46004870313,0.218322034816,1.31558814831,-1.23799611207,-0.218674737111,172.231746223,0.344463492446,-213.566695692,0.001,5670.50464291,0.000352702294759,T3_MTF_Trend_v1.0,5.67050464291,-0.219027439405,WF01,FLAT
NG-000006,T3_MTF_Trend_v1.0,NG,SHORT,2024-02-13 17:30:00+03:00,3.7106228738,3.79792058524,0.087297711439,2024-02-15 11:30:00+03:00,3.59169871898,ATR_TRAILING_STOP,50,1353.19519605,1.33937250925,0.0346989865463,0.219037352574,0.397478765186,2.50908470524,0.118924154822,1.33937250925,11378.6404291,22.7572808581,1330.43791519,0.001,87.297711439,0.0229101080318,T3_MTF_Trend_v1.0,0.087297711439,1.31646240122,WF01,FLAT
Si-000006,T3_MTF_Trend_v1.0,Si,LONG,2024-02-15 18:30:00+03:00,125845.004158,125398.176975,446.827182099,2024-02-16 10:30:00+03:00,125618.667214,ATR_TRAILING_STOP,15,-510.866966097,-0.50654694379,226.336943495,188.0221809,0.506542467787,0.420793963378,-226.336943495,-0.50654694379,2.25710817779,0.00451421635557,-510.871480314,0.001,446827.182099,4.47600343069e-06,T3_MTF_Trend_v1.0,446.827182099,-0.506551419794,WF01,FLAT
BR-000007,T3_MTF_Trend_v1.0,BR,LONG,2024-02-15 18:30:00+03:00,56.1938711782,55.7606205931,0.433250585154,2024-02-16 12:00:00+03:00,56.2946703207,ATR_TRAILING_STOP,18,229.207850024,0.228041567398,0.00680560387286,0.544448309829,0.0157082393102,1.25665914481,0.100799142515,0.228041567398,2273.9067447,4.5478134894,224.660036535,0.001,433.250585154,0.00461626612527,T3_MTF_Trend_v1.0,0.433250585154,0.223425301273,WF01,FLAT
Si-000007,T3_MTF_Trend_v1.0,Si,LONG,2024-02-16 14:30:00+03:00,126173.704805,125658.628774,515.076030843,2024-02-16 15:30:00+03:00,125658.628774,ATR_TRAILING_STOP,2,-1003.42857197,-1.00000388292,515.076030843,39.2276492526,1,0.0761589491718,-515.076030843,-1.00000388292,1.94811738828,0.00389623477655,-1003.43246821,0.001,515076.030843,3.88292189937e-06,T3_MTF_Trend_v1.0,515.076030843,-1.00000776584,WF01,FLAT
CNY-000003,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-16 14:30:00+03:00,15.5174563763,15.4538264678,0.0636299085342,2024-02-16 16:30:00+03:00,15.4538264678,ATR_TRAILING_STOP,4,-993.095785138,-1.03143175978,0.0636299085342,0.00841967247765,1,0.132322561381,-0.0636299085342,-1.03143175978,15607.3740795,31.214748159,-1024.3105333,0.001,63.6299085342,0.0314317597821,T3_MTF_Trend_v1.0,0.0636299085342,-1.06286351956,WF01,FLAT
BR-000008,T3_MTF_Trend_v1.0,BR,LONG,2024-02-16 20:30:00+03:00,56.8267923384,56.3634324729,0.463359865464,2024-02-19 12:00:00+03:00,56.3693446244,ATR_TRAILING_STOP,14,-974.819256857,-0.9915569911,0.457447713995,0.0680560387286,0.987240691504,0.146875126227,-0.457447713995,-0.9915569911,2130.99601776,4.26199203552,-979.081248893,0.001,463.359865464,0.00431629959578,T3_MTF_Trend_v1.0,0.463359865464,-0.995873290695,WF01,FLAT
CNY-000004,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-19 11:30:00+03:00,15.4873861175,15.4279225893,0.0594635281572,2024-02-20 10:30:00+03:00,15.4933148332,ATR_TRAILING_STOP,29,97.9937499701,0.0660693339048,0.0336786899106,0.0613433280514,0.566375574311,1.03161265321,0.00592871569697,0.0660693339048,16528.6640444,33.0573280888,64.9364218813,0.001,59.4635281572,0.0336340621215,T3_MTF_Trend_v1.0,0.0594635281572,0.0324352717833,WF01,FLAT
MIX-000004,T3_MTF_Trend_v1.0,MIX,SHORT,2024-02-20 10:30:00+03:00,457831.694038,459201.58328,1369.88924229,2024-02-21 10:30:00+03:00,451870.695653,ATR_TRAILING_STOP,31,4302.53204462,4.35144404451,70.0852191409,8795.69500218,0.0511612303953,6.4207344146,5960.99838501,4.35144404451,0.721780441249,0.0014435608825,4302.53060106,0.001,1369889.24229,1.4599720461e-06,T3_MTF_Trend_v1.0,1369.88924229,4.35144258454,WF01,FLAT
MIX-000005,T3_MTF_Trend_v1.0,MIX,SHORT,2024-02-21 12:30:00+03:00,447108.655509,449871.334792,2762.67928263,2024-02-21 17:00:00+03:00,449524.043518,ATR_TRAILING_STOP,9,-902.080848858,-0.874292583914,2415.38800853,1682.04525938,0.874291859979,0.608845648483,-2415.38800853,-0.874292583914,0.373472438246,0.000746944876492,-902.081595802,0.001,2762679.28263,7.23934918026e-07,T3_MTF_Trend_v1.0,2762.67928263,-0.874293307849,WF01,FLAT
CNY-000005,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-22 13:30:00+03:00,15.5679744112,15.5196464616,0.0483279496095,2024-02-22 14:30:00+03:00,15.5196464616,ATR_TRAILING_STOP,2,-983.502044024,-1.04138391999,0.0483279496095,0.00601405176975,1,0.124442518632,-0.0483279496095,-1.04138391999,20350.5849507,40.7011699015,-1024.20321393,0.001,48.3279496095,0.0413839199916,T3_MTF_Trend_v1.0,0.0483279496095,-1.08276783998,WF01,FLAT
NG-000007,T3_MTF_Trend_v1.0,NG,SHORT,2024-02-22 19:30:00+03:00,3.66508045396,3.74680202678,0.0817215728256,2024-02-22 22:30:00+03:00,3.73932881819,ATR_TRAILING_STOP,6,-914.579824526,-0.933026147114,0.0742483642296,0.0433737331829,0.908552805121,0.530750102858,-0.0742483642296,-0.933026147114,12317.8447635,24.635689527,-939.215514053,0.001,81.7215728256,0.0244733419934,T3_MTF_Trend_v1.0,0.0817215728256,-0.957499489108,WF01,FLAT
CNY-000006,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-22 20:00:00+03:00,15.577596894,15.506181032,0.0714158619855,2024-02-26 10:00:00+03:00,15.5238517886,ATR_TRAILING_STOP,11,-732.441791915,-0.780570364254,0.0537451054035,0.0288674484948,0.752565381266,0.404216202006,-0.0537451054035,-0.780570364254,13628.065038,27.256130076,-759.697921991,0.001,71.4158619855,0.0280049829883,T3_MTF_Trend_v1.0,0.0714158619855,-0.808575347242,WF01,FLAT
NG-000008,T3_MTF_Trend_v1.0,NG,SHORT,2024-02-26 13:30:00+03:00,3.60001985418,3.67810841616,0.0780885619728,2024-02-26 16:30:00+03:00,3.67810841616,ATR_TRAILING_STOP,6,-997.241492756,-1.02561194558,0.0780885619728,0.00867474663659,1,0.111088569407,-0.0780885619728,-1.02561194558,12770.6474234,25.5412948468,-1022.7827876,0.001,78.0885619728,0.0256119455843,T3_MTF_Trend_v1.0,0.0780885619728,-1.05122389117,WF01,FLAT
NG-000009,T3_MTF_Trend_v1.0,NG,SHORT,2024-02-26 21:30:00+03:00,3.53062188109,3.63628797647,0.105666095376,2024-02-27 10:30:00+03:00,3.60178720494,ATR_TRAILING_STOP,9,-664.746311066,-0.692420057636,0.0759040330701,0.0477111065012,0.718338581547,0.451527108401,-0.0711653238506,-0.692420057636,9340.87382869,18.6817476574,-683.428058724,0.001,105.666095376,0.0189275471274,T3_MTF_Trend_v1.0,0.105666095376,-0.711347604763,WF01,FLAT
CNY-000007,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-27 16:00:00+03:00,15.4669383414,15.4190994694,0.047838872023,2024-02-27 19:30:00+03:00,15.4190994694,ATR_TRAILING_STOP,7,-965.663032665,-1.0418070058,0.047838872023,0.0204477760171,1,0.427430145245,-0.047838872023,-1.0418070058,20185.7400024,40.3714800048,-1006.03451267,0.001,47.838872023,0.0418070057973,T3_MTF_Trend_v1.0,0.047838872023,-1.08361401159,WF01,FLAT
BR-000009,T3_MTF_Trend_v1.0,BR,LONG,2024-03-01 20:00:00+03:00,58.1938963867,57.5389240724,0.654972314298,2024-03-04 14:30:00+03:00,57.6173992719,ATR_TRAILING_STOP,20,-860.493271052,-0.883239035003,0.576497114834,0.0137444252212,0.88018547082,0.0209847422879,-0.576497114834,-0.883239035003,1492.6237251,2.9852474502,-863.478518502,0.001,654.972314298,0.00305356418331,T3_MTF_Trend_v1.0,0.654972314298,-0.886292599187,WF01,FLAT
NG-000010,T3_MTF_Trend_v1.0,NG,LONG,2024-03-04 16:30:00+03:00,4.02911789027,3.95892733495,0.0701905553229,2024-03-04 22:00:00+03:00,3.9594779221,ATR_TRAILING_STOP,11,-972.490683622,-1.02064968495,0.0696399681769,0.036628344457,0.992155822909,0.521841496887,-0.0696399681769,-1.02064968495,13964.5480761,27.9290961521,-1000.41977977,0.001,70.1905553229,0.0284938620417,T3_MTF_Trend_v1.0,0.0701905553229,-1.04914354699,WF01,FLAT
