portfolio_id,exit_time,equity_R,drawdown_R
D,2026-02-04T09:00:00+00:00,15.6683093483,-2.30629368077
D,2026-02-05T10:00:00+00:00,15.2065177714,-2.76808525767
D,2026-02-10T09:00:00+00:00,15.2941858482,-2.68041718082
D,2026-02-20T09:00:00+00:00,15.0041168253,-2.97048620372
D,2026-02-20T09:00:00+00:00,14.6458744162,-3.32872861283
D,2026-02-26T08:00:00+00:00,14.1109190471,-3.86368398194
D,2026-03-06T16:00:00+00:00,13.9530594123,-4.02154361672
D,2026-03-06T16:00:00+00:00,14.0335128725,-3.94109015652
D,2026-03-12T07:00:00+00:00,14.1546109129,-3.81999211614
D,2026-03-18T11:00:00+00:00,15.6881811547,-2.28642187431
D,2026-03-18T11:00:00+00:00,19.442766799,0
D,2026-03-19T10:00:00+00:00,20.24313125,0
D,2026-03-19T11:00:00+00:00,21.0389308642,0
D,2026-03-26T11:00:00+00:00,21.5556364125,0
D,2026-03-26T14:00:00+00:00,22.0211771926,0
D,2026-04-07T10:00:00+00:00,21.6682093528,-0.352967839782
D,2026-04-15T11:00:00+00:00,27.9219001229,0
D,2026-04-21T11:00:00+00:00,28.4727887483,0
D,2026-04-21T11:00:00+00:00,29.1393353892,0
D,2026-04-23T11:00:00+00:00,28.8773782671,-0.26195712204
D,2026-04-23T13:00:00+00:00,28.600168708,-0.539166681234
D,2026-04-30T08:00:00+00:00,28.1537117142,-0.985623674981
D,2026-04-30T15:00:00+00:00,27.8358970468,-1.30343834235
D,2026-05-13T13:00:00+00:00,27.9436685886,-1.19566680062
D,2026-05-13T14:00:00+00:00,28.1113007265,-1.02803466268
D,2026-05-20T08:00:00+00:00,28.9112664264,-0.228068962774
D,2026-05-20T08:00:00+00:00,29.409936584,0
D,2026-05-28T07:00:00+00:00,29.2939998161,-0.115936767894
D,2026-05-28T07:00:00+00:00,29.1399057841,-0.270030799937
D,2026-06-04T14:00:00+00:00,28.78726418,-0.622672403955
D,2026-06-04T14:00:00+00:00,28.4854822545,-0.924454329524
D,2026-06-10T08:00:00+00:00,28.5169171688,-0.893019415231
D,2026-06-10T08:00:00+00:00,28.6177558017,-0.792180782322
D,2026-06-23T09:00:00+00:00,28.5875913052,-0.822345278842
D,2026-06-23T11:00:00+00:00,29.9406055148,0
D,2026-06-23T11:00:00+00:00,29.7668604277,-0.17374508713
D,2026-06-26T17:00:00+00:00,31.8176270428,0
D,2026-06-26T17:00:00+00:00,33.6296508867,0
D,2026-06-29T15:00:00+00:00,33.1399477699,-0.489703116822
D,2026-06-29T15:00:00+00:00,32.6572414773,-0.972409409391
D,2026-07-01T08:00:00+00:00,32.4060192915,-1.22363159524
D,2026-07-01T08:00:00+00:00,32.1299354102,-1.49971547655
D,2026-07-13T19:00:00+00:00,31.6303582149,-1.99929267188
D,2026-07-15T14:00:00+00:00,32.3678379189,-1.26181296785
D,2026-07-17T07:00:00+00:00,32.1987854391,-1.43086544767
D,2026-07-27T14:00:00+00:00,31.9007456226,-1.72890526411
D,2026-07-30T14:00:00+00:00,34.3068106478,0
D,2026-07-30T14:00:00+00:00,34.0305731814,-0.276237466389
D,2026-07-30T16:00:00+00:00,37.5327257804,0
D,2026-07-30T16:00:00+00:00,37.5026590443,-0.0300667360935
D,2026-07-31T14:00:00+00:00,37.0055217023,-0.527204078097
D,2026-08-04T17:00:00+00:00,37.8743719339,0
D,2026-08-04T17:00:00+00:00,38.859908239,0
D,2026-08-10T06:00:00+00:00,40.256733419,0
D,2026-08-10T08:00:00+00:00,41.8674217805,0
D,2026-08-10T16:00:00+00:00,41.3710607275,-0.496361053003
D,2026-08-10T16:00:00+00:00,40.8877927842,-0.97962899633
D,2026-08-14T09:00:00+00:00,41.6054616472,-0.261960133257
D,2026-08-14T09:00:00+00:00,42.8544548781,0
D,2026-08-17T06:00:00+00:00,42.319128638,-0.535326240118
D,2026-08-17T21:00:00+00:00,42.546479104,-0.307975774141
D,2026-08-17T21:00:00+00:00,42.3795900909,-0.474864787218
D,2026-08-17T21:00:00+00:00,42.6102963897,-0.244158488409
D,2026-08-25T15:00:00+00:00,43.1954884436,0
D,2026-08-25T15:00:00+00:00,43.1063775198,-0.0891109237758
D,2026-08-28T07:00:00+00:00,45.3439720167,0
D,2026-08-28T07:00:00+00:00,47.7609078438,0
D,2026-08-28T07:00:00+00:00,48.9635104164,0
D,2026-08-28T07:00:00+00:00,49.9563943276,0
D,2026-08-30T16:00:00+00:00,50.3129037878,0
