generation,futures_type,lifecycle_stage,strategy,timeframe,YYYY-MM,active_instruments,trading_instruments,total_trades,portfolio_net_R,positive_instruments,negative_instruments,zero_instruments,best_instrument,best_instrument_R,worst_instrument,worst_instrument_R,max_single_instrument_positive_contribution,max_single_instrument_negative_contribution,same_sign_loss_count,same_sign_gain_count
v2,quarterly,true_oos,T3,M30,2025-08,6,6,27,-7.64240792371,1,5,0,GD,2.02581056708,BR,-4.8646517771,2.02581056708,-4.8646517771,0,0
v2,quarterly,true_oos,T3,M30,2025-09,6,6,37,28.6336239251,3,3,0,Si,13.4790306208,NG,-1.73068759689,13.4790306208,-1.73068759689,0,0
v2,quarterly,true_oos,T3,M30,2025-10,6,6,58,16.9602154008,5,1,0,MIX,6.19965232463,Si,-1.35611723924,6.19965232463,-1.35611723924,0,0
v2,quarterly,true_oos,T3,M30,2025-11,6,5,21,0.181606395465,3,2,1,CNY,2.71718318138,NG,-5.66451695239,2.71718318138,-5.66451695239,0,0
v2,quarterly,true_oos,T3,M30,2025-12,6,6,41,-2.99886447419,2,4,0,NG,5.71849196025,BR,-4.44056322818,5.71849196025,-4.44056322818,0,0
v2,quarterly,true_oos,T3,M30,2026-01,6,6,43,10.283721443,4,2,0,GD,7.29207217084,MIX,-2.38923810268,7.29207217084,-2.38923810268,0,0
v2,quarterly,true_oos,T3,M30,2026-02,6,6,19,-11.7654022044,0,6,0,MIX,-0.6782698177,CNY,-4.17006222642,0,-4.17006222642,6,0
v2,quarterly,true_oos,T3,M30,2026-03,6,6,31,36.1799591394,4,2,0,BR,15.8815320149,NG,-5.58581423262,15.8815320149,-5.58581423262,0,0
v2,quarterly,true_oos,T3,M30,2026-04,6,6,34,7.59520889872,4,2,0,BR,5.60320716156,CNY,-2.01138098475,5.60320716156,-2.01138098475,0,0
v2,quarterly,true_oos,T3,M30,2026-05,6,6,32,-3.16289261409,2,4,0,Si,6.75103188771,GD,-6.16038374503,6.75103188771,-6.16038374503,0,0
v2,quarterly,true_oos,T3,M30,2026-06,6,6,41,19.0256999808,5,1,0,GD,9.60831966904,NG,-4.37789987569,9.60831966904,-4.37789987569,0,0
v2,quarterly,true_oos,T3,M30,2026-07,6,6,45,3.26333440203,3,3,0,BR,6.69047202185,NG,-1.78381049915,6.69047202185,-1.78381049915,0,0
v2,quarterly,true_oos,T3,M30,2026-08,6,6,52,5.44113715907,4,2,0,CNY,4.81222287913,BR,-5.1171060388,4.81222287913,-5.1171060388,0,0
v2,quarterly,true_oos,T3,M30,2026-09,6,6,27,6.79678740026,4,2,0,BR,5.46508055756,GD,-1.42282151522,5.46508055756,-1.42282151522,0,0
v2,quarterly,true_oos,T3,H1,2025-02,6,3,5,7.71168182901,2,1,3,NG,6.94796355923,MIX,-1.63208042782,6.94796355923,-1.63208042782,0,0
v2,quarterly,true_oos,T3,H1,2025-03,6,6,12,1.87031736429,2,4,0,Si,2.58738495312,MIX,-1.51388080543,2.58738495312,-1.51388080543,0,0
v2,quarterly,true_oos,T3,H1,2025-04,6,6,17,0.023247758986,2,4,0,MIX,3.57921091445,GD,-2.12619212238,3.57921091445,-2.12619212238,0,0
v2,quarterly,true_oos,T3,H1,2025-05,6,4,5,-3.82820931035,1,3,2,MIX,0.378571998109,BR,-2.01336775456,0.378571998109,-2.01336775456,0,0
v2,quarterly,true_oos,T3,H1,2025-06,6,4,8,10.7127939997,3,1,2,BR,6.50092791504,Si,-1.12208361914,6.50092791504,-1.12208361914,0,0
v2,quarterly,true_oos,T3,H1,2025-07,6,6,14,3.09933882407,2,4,0,CNY,4.27568673387,GD,-2.39027608599,4.27568673387,-2.39027608599,0,0
v2,quarterly,true_oos,T3,H1,2025-08,6,4,11,-7.77315036312,0,4,2,NG,0,GD,-3.46428353439,0,-3.46428353439,0,0
v2,quarterly,true_oos,T3,H1,2025-09,6,6,26,14.1653148409,4,2,0,CNY,8.42379829963,BR,-4.53823897091,8.42379829963,-4.53823897091,0,0
v2,quarterly,true_oos,T3,H1,2025-10,6,6,40,12.2853600422,4,2,0,GD,11.4258768859,NG,-2.92439704212,11.4258768859,-2.92439704212,0,0
v2,quarterly,true_oos,T3,H1,2025-11,6,5,8,-5.82834901552,0,5,1,BR,0,CNY,-2.56365079069,0,-2.56365079069,0,0
v2,quarterly,true_oos,T3,H1,2025-12,6,6,19,-5.37712145763,2,4,0,NG,3.3657312069,GD,-6.47973911248,3.3657312069,-6.47973911248,0,0
v2,quarterly,true_oos,T3,H1,2026-01,6,6,23,5.69483318812,3,3,0,GD,4.33334795829,Si,-1.57096522151,4.33334795829,-1.57096522151,0,0
v2,quarterly,true_oos,T3,H1,2026-02,6,5,8,0.602518692823,1,4,1,NG,1.90400958221,Si,-0.601886774555,1.90400958221,-0.601886774555,0,0
v2,quarterly,true_oos,T3,H1,2026-03,6,5,23,18.4047412263,3,2,1,BR,9.84875663375,CNY,-1.42399794604,9.84875663375,-1.42399794604,0,0
v2,quarterly,true_oos,T3,H1,2026-04,6,4,15,-4.01445149213,1,3,2,Si,0.705711382919,MIX,-2.61839343339,0.705711382919,-2.61839343339,0,0
v2,quarterly,true_oos,T3,H1,2026-05,6,6,13,-3.8942725298,2,4,0,Si,1.59866887724,MIX,-3.45815163511,1.59866887724,-3.45815163511,0,0
v2,quarterly,true_oos,T3,H1,2026-06,6,6,24,12.184428343,5,1,0,BR,2.98208424102,NG,-1.06827447715,2.98208424102,-1.06827447715,0,0
v2,quarterly,true_oos,T3,H1,2026-07,6,6,20,0.382871899863,2,4,0,BR,5.87487696256,GD,-2.56836285478,5.87487696256,-2.56836285478,0,0
v2,quarterly,true_oos,T3,H1,2026-08,6,6,24,11.1665255385,4,2,0,CNY,5.18224602916,NG,-0.511909836417,5.18224602916,-0.511909836417,0,0
v2,quarterly,true_oos,T3,H1,2026-09,6,4,12,-3.25315098406,1,3,2,BR,1.7075288948,CNY,-2.98991559929,1.7075288948,-2.98991559929,0,0
v3,perpetual,baseline,T2,M30,2023-01,2,2,8,-4.47767707812,0,2,0,CNYRUBF,-1.31866937545,USDRUBF,-3.15900770267,0,-3.15900770267,2,0
v3,perpetual,baseline,T2,M30,2023-02,2,2,8,-2.59481333148,0,2,0,CNYRUBF,-0.515802205129,USDRUBF,-2.07901112635,0,-2.07901112635,2,0
v3,perpetual,baseline,T2,M30,2023-03,2,2,8,3.15416280171,2,0,0,CNYRUBF,2.96736582145,USDRUBF,0.186796980257,2.96736582145,0,0,2
v3,perpetual,baseline,T2,M30,2023-04,2,2,5,13.1425491302,2,0,0,USDRUBF,8.81594941867,CNYRUBF,4.32659971149,8.81594941867,0,0,2
v3,perpetual,baseline,T2,M30,2023-05,2,2,10,-4.19339998014,0,2,0,CNYRUBF,-0.511378539816,USDRUBF,-3.68202144033,0,-3.68202144033,2,0
v3,perpetual,baseline,T2,M30,2023-06,2,2,4,4.49421255405,1,1,0,CNYRUBF,5.84690807609,USDRUBF,-1.35269552204,5.84690807609,-1.35269552204,0,0
v3,perpetual,baseline,T2,M30,2023-07,3,3,10,4.19388619627,2,1,0,USDRUBF,5.39322507137,GLDRUBF,-1.99625422841,5.39322507137,-1.99625422841,0,0
v3,perpetual,baseline,T2,M30,2023-08,3,3,17,10.05121584,3,0,0,USDRUBF,4.1976500824,GLDRUBF,2.5934923798,4.1976500824,0,0,3
v3,perpetual,baseline,T2,M30,2023-09,3,3,15,-2.5680292815,1,2,0,CNYRUBF,0.420056677955,GLDRUBF,-1.95852982318,0.420056677955,-1.95852982318,0,0
v3,perpetual,baseline,T2,M30,2023-10,3,3,13,4.07729166189,2,1,0,CNYRUBF,5.15641701632,GLDRUBF,-1.52390324074,5.15641701632,-1.52390324074,0,0
v3,perpetual,baseline,T2,M30,2023-11,4,4,14,6.71044902789,3,1,0,USDRUBF,4.07156636374,IMOEXF,-2.3167691024,4.07156636374,-2.3167691024,0,0
v3,perpetual,baseline,T2,M30,2023-12,4,4,20,-1.44801016791,2,2,0,GLDRUBF,1.98388099393,CNYRUBF,-2.02671272024,1.98388099393,-2.02671272024,0,0
v3,perpetual,baseline,T2,M30,2024-01,4,4,20,-4.36917270938,1,3,0,CNYRUBF,0.572324708372,GLDRUBF,-2.67423711842,0.572324708372,-2.67423711842,0,0
v3,perpetual,baseline,T2,M30,2024-02,4,4,19,-3.27460952003,1,3,0,IMOEXF,3.03542324374,GLDRUBF,-2.98806209101,3.03542324374,-2.98806209101,0,0
v3,perpetual,baseline,T2,M30,2024-03,4,4,23,6.32662867692,2,2,0,IMOEXF,6.9189295081,USDRUBF,-3.72888852856,6.9189295081,-3.72888852856,0,0
v3,perpetual,baseline,T2,M30,2024-04,4,4,20,10.4397606994,4,0,0,USDRUBF,3.68757833372,CNYRUBF,0.957355963344,3.68757833372,0,0,4
v3,perpetual,baseline,T2,M30,2024-05,4,4,24,-0.587015966597,2,2,0,IMOEXF,3.85618498055,CNYRUBF,-4.21782128928,3.85618498055,-4.21782128928,0,0
v3,perpetual,baseline,T2,M30,2024-06,4,4,19,7.67760677646,2,2,0,USDRUBF,7.27713606745,GLDRUBF,-0.866313336059,7.27713606745,-0.866313336059,0,0
v3,perpetual,baseline,T2,M30,2024-07,4,4,18,11.7190391322,4,0,0,IMOEXF,4.94488626964,CNYRUBF,1.61952276164,4.94488626964,0,0,4
v3,perpetual,baseline,T2,M30,2024-08,4,4,13,4.38704521184,3,1,0,USDRUBF,3.21826214162,GLDRUBF,-1.92147571355,3.21826214162,-1.92147571355,0,0
v3,perpetual,baseline,T2,M30,2024-09,4,4,20,0.712064525276,2,2,0,GLDRUBF,2.20321809778,USDRUBF,-1.63017910098,2.20321809778,-1.63017910098,0,0
v3,perpetual,baseline,T2,M30,2024-10,4,4,21,8.92629048652,3,1,0,GLDRUBF,6.13394863526,USDRUBF,-0.431747895955,6.13394863526,-0.431747895955,0,0
v3,perpetual,baseline,T2,M30,2024-11,4,4,16,22.5179194732,3,1,0,USDRUBF,12.5912113007,CNYRUBF,-1.58511967282,12.5912113007,-1.58511967282,0,0
v3,perpetual,baseline,T2,M30,2024-12,4,4,21,1.89424368657,3,1,0,USDRUBF,1.22914577937,GLDRUBF,-1.15620590623,1.22914577937,-1.15620590623,0,0
v3,perpetual,baseline,T2,H1,2023-01,2,1,1,-1.037932284,0,1,1,USDRUBF,0,CNYRUBF,-1.037932284,0,-1.037932284,0,0
v3,perpetual,baseline,T2,H1,2023-02,2,2,3,-1.03451082525,0,2,0,CNYRUBF,-0.204816907192,USDRUBF,-0.82969391806,0,-0.82969391806,2,0
v3,perpetual,baseline,T2,H1,2023-03,2,2,5,-1.02154990407,0,2,0,USDRUBF,-0.022573067232,CNYRUBF,-0.998976836836,0,-0.998976836836,2,0
v3,perpetual,baseline,T2,H1,2023-04,2,2,2,6.4405042638,2,0,0,CNYRUBF,4.31974035329,USDRUBF,2.12076391051,4.31974035329,0,0,2
v3,perpetual,baseline,T2,H1,2023-05,2,1,1,-0.766930138188,0,1,1,CNYRUBF,0,USDRUBF,-0.766930138188,0,-0.766930138188,0,0
v3,perpetual,baseline,T2,H1,2023-06,2,2,5,9.39134997893,2,0,0,USDRUBF,4.80851416691,CNYRUBF,4.58283581202,4.80851416691,0,0,2
v3,perpetual,baseline,T2,H1,2023-07,3,2,3,0.937272509186,1,1,1,USDRUBF,1.95611247845,CNYRUBF,-1.01883996926,1.95611247845,-1.01883996926,0,0
v3,perpetual,baseline,T2,H1,2023-08,3,3,9,18.7319647966,3,0,0,GLDRUBF,9.95483198329,CNYRUBF,4.23075110593,9.95483198329,0,0,3
v3,perpetual,baseline,T2,H1,2023-09,3,3,9,-3.4453876309,0,3,0,GLDRUBF,-0.339890234714,CNYRUBF,-1.57798099219,0,-1.57798099219,3,0
v3,perpetual,baseline,T2,H1,2023-10,3,3,12,7.01999809075,2,1,0,USDRUBF,4.53464996313,GLDRUBF,-1.55679544221,4.53464996313,-1.55679544221,0,0
v3,perpetual,baseline,T2,H1,2023-11,4,1,2,-2.04645883965,0,1,3,USDRUBF,0,CNYRUBF,-2.04645883965,0,-2.04645883965,0,0
v3,perpetual,baseline,T2,H1,2023-12,4,3,9,-3.79919521474,1,2,1,GLDRUBF,0.391471731248,IMOEXF,-2.67510625101,0.391471731248,-2.67510625101,0,0
v3,perpetual,baseline,T2,H1,2024-01,4,4,4,0.0720660706144,2,2,0,IMOEXF,0.846565262536,CNYRUBF,-0.441122850165,0.846565262536,-0.441122850165,0,0
v3,perpetual,baseline,T2,H1,2024-02,4,4,11,5.64148425056,4,0,0,IMOEXF,3.06762937978,CNYRUBF,0.465547325432,3.06762937978,0,0,4
v3,perpetual,baseline,T2,H1,2024-03,4,4,10,-4.43060922523,1,3,0,IMOEXF,0.374001443328,GLDRUBF,-2.16269826094,0.374001443328,-2.16269826094,0,0
v3,perpetual,baseline,T2,H1,2024-04,4,4,14,6.51180732236,2,2,0,IMOEXF,6.82405625028,USDRUBF,-1.00787881339,6.82405625028,-1.00787881339,0,0
v3,perpetual,baseline,T2,H1,2024-05,4,4,9,11.1389996801,4,0,0,CNYRUBF,4.66148629012,GLDRUBF,1.22994902212,4.66148629012,0,0,4
v3,perpetual,baseline,T2,H1,2024-06,4,4,7,-0.755771113653,1,3,0,GLDRUBF,1.37935419015,CNYRUBF,-1.20259666943,1.37935419015,-1.20259666943,0,0
v3,perpetual,baseline,T2,H1,2024-07,4,4,6,-1.04564076941,1,3,0,GLDRUBF,2.32523854219,CNYRUBF,-1.43990770567,2.32523854219,-1.43990770567,0,0
v3,perpetual,baseline,T2,H1,2024-08,4,4,9,1.17729267976,2,2,0,CNYRUBF,1.89014732645,USDRUBF,-1.18150055512,1.89014732645,-1.18150055512,0,0
v3,perpetual,baseline,T2,H1,2024-09,4,4,11,1.85402032263,2,2,0,CNYRUBF,2.8550890867,IMOEXF,-1.07318321431,2.8550890867,-1.07318321431,0,0
v3,perpetual,baseline,T2,H1,2024-10,4,4,14,3.74252144815,3,1,0,USDRUBF,2.71170745003,CNYRUBF,-2.42363017969,2.71170745003,-2.42363017969,0,0
v3,perpetual,baseline,T2,H1,2024-11,4,4,16,24.3793270492,2,2,0,USDRUBF,23.9789058939,GLDRUBF,-1.63608161658,23.9789058939,-1.63608161658,0,0
v3,perpetual,baseline,T2,H1,2024-12,4,3,4,2.83226623465,3,0,1,CNYRUBF,1.76850692008,USDRUBF,0,1.76850692008,0,0,0
v3,perpetual,baseline,T3,M30,2023-01,2,2,2,4.38055102672,2,0,0,USDRUBF,2.7449989655,CNYRUBF,1.63555206122,2.7449989655,0,0,2
v3,perpetual,baseline,T3,M30,2023-02,2,2,12,3.8352091724,1,1,0,USDRUBF,6.35445350008,CNYRUBF,-2.51924432768,6.35445350008,-2.51924432768,0,0
v3,perpetual,baseline,T3,M30,2023-03,2,2,8,2.00068574884,1,1,0,USDRUBF,3.37410958756,CNYRUBF,-1.37342383872,3.37410958756,-1.37342383872,0,0
v3,perpetual,baseline,T3,M30,2023-04,2,2,11,15.2476838035,2,0,0,CNYRUBF,9.62645649847,USDRUBF,5.62122730504,9.62645649847,0,0,2
v3,perpetual,baseline,T3,M30,2023-05,2,2,11,0.416405394342,1,1,0,USDRUBF,1.85903253805,CNYRUBF,-1.44262714371,1.85903253805,-1.44262714371,0,0
v3,perpetual,baseline,T3,M30,2023-06,2,2,10,-1.97299428339,0,2,0,CNYRUBF,-0.181333125888,USDRUBF,-1.7916611575,0,-1.7916611575,2,0
v3,perpetual,baseline,T3,M30,2023-07,3,2,7,3.72801230417,2,0,1,USDRUBF,1.9316330115,GLDRUBF,0,1.9316330115,0,0,0
v3,perpetual,baseline,T3,M30,2023-08,3,3,26,6.09408866178,2,1,0,GLDRUBF,4.74914090542,CNYRUBF,-1.13436483751,4.74914090542,-1.13436483751,0,0
v3,perpetual,baseline,T3,M30,2023-09,3,3,10,1.9019751509,3,0,0,CNYRUBF,0.842282404637,USDRUBF,0.217480903396,0.842282404637,0,0,3
v3,perpetual,baseline,T3,M30,2023-10,3,3,22,8.61501863581,2,1,0,USDRUBF,9.58446207309,GLDRUBF,-3.49641062605,9.58446207309,-3.49641062605,0,0
v3,perpetual,baseline,T3,M30,2023-11,4,3,12,6.64594572286,2,1,1,USDRUBF,6.31663357768,CNYRUBF,-0.22384494251,6.31663357768,-0.22384494251,0,0
v3,perpetual,baseline,T3,M30,2023-12,4,4,21,10.249417998,3,1,0,CNYRUBF,8.85150705707,GLDRUBF,-0.730941231412,8.85150705707,-0.730941231412,0,0
v3,perpetual,baseline,T3,M30,2024-01,4,4,14,1.68487289557,3,1,0,USDRUBF,1.89845837494,IMOEXF,-0.643871177354,1.89845837494,-0.643871177354,0,0
v3,perpetual,baseline,T3,M30,2024-02,4,4,28,-8.98726102617,1,3,0,IMOEXF,3.99703008814,CNYRUBF,-5.30877145858,3.99703008814,-5.30877145858,0,0
v3,perpetual,baseline,T3,M30,2024-03,4,4,16,0.14938821862,2,2,0,GLDRUBF,1.89604733302,IMOEXF,-2.04844381561,1.89604733302,-2.04844381561,0,0
v3,perpetual,baseline,T3,M30,2024-04,4,4,23,14.4753567737,4,0,0,GLDRUBF,10.2989007998,IMOEXF,0.982167088124,10.2989007998,0,0,4
v3,perpetual,baseline,T3,M30,2024-05,4,4,20,-5.63144443769,1,3,0,IMOEXF,0.783571000547,CNYRUBF,-2.99959826737,0.783571000547,-2.99959826737,0,0
v3,perpetual,baseline,T3,M30,2024-06,4,4,21,16.8623838536,3,1,0,USDRUBF,7.30756337553,GLDRUBF,-0.212642065297,7.30756337553,-0.212642065297,0,0
v3,perpetual,baseline,T3,M30,2024-07,4,4,15,8.41816152886,3,1,0,IMOEXF,7.37973158772,CNYRUBF,-2.06229282628,7.37973158772,-2.06229282628,0,0
v3,perpetual,baseline,T3,M30,2024-08,4,4,24,4.97606613705,3,1,0,USDRUBF,2.09589852552,CNYRUBF,-0.055283384867,2.09589852552,-0.055283384867,0,0
v3,perpetual,baseline,T3,M30,2024-09,4,4,23,7.57554042201,3,1,0,GLDRUBF,4.25260731018,CNYRUBF,-1.62030929554,4.25260731018,-1.62030929554,0,0
v3,perpetual,baseline,T3,M30,2024-10,4,4,20,4.76888345998,3,1,0,USDRUBF,4.57243194539,GLDRUBF,-2.28145362811,4.57243194539,-2.28145362811,0,0
v3,perpetual,baseline,T3,M30,2024-11,4,4,27,27.6297800293,4,0,0,CNYRUBF,9.21060924918,IMOEXF,5.55965932533,9.21060924918,0,0,4
v3,perpetual,baseline,T3,M30,2024-12,4,4,15,-2.62848229698,1,3,0,CNYRUBF,1.9842246136,GLDRUBF,-2.33147491386,1.9842246136,-2.33147491386,0,0
v3,perpetual,baseline,T3,H1,2023-02,2,2,4,-2.95461926846,0,2,0,CNYRUBF,-0.771438324374,USDRUBF,-2.18318094409,0,-2.18318094409,2,0
v3,perpetual,baseline,T3,H1,2023-03,2,2,3,-1.59422972546,0,2,0,CNYRUBF,-0.585196114466,USDRUBF,-1.00903361099,0,-1.00903361099,2,0
v3,perpetual,baseline,T3,H1,2023-04,2,2,6,9.95841545367,2,0,0,USDRUBF,5.38135245453,CNYRUBF,4.57706299914,5.38135245453,0,0,2
v3,perpetual,baseline,T3,H1,2023-05,2,2,5,5.73845630435,2,0,0,CNYRUBF,2.9992463205,USDRUBF,2.73920998385,2.9992463205,0,0,2
v3,perpetual,baseline,T3,H1,2023-06,2,2,8,4.66081852233,2,0,0,USDRUBF,2.69854761857,CNYRUBF,1.96227090376,2.69854761857,0,0,2
v3,perpetual,baseline,T3,H1,2023-07,3,2,5,-2.09155086997,1,1,1,USDRUBF,0.74370486259,CNYRUBF,-2.83525573256,0.74370486259,-2.83525573256,0,0
v3,perpetual,baseline,T3,H1,2023-08,3,2,9,6.65045174405,1,1,1,USDRUBF,6.67126226147,CNYRUBF,-0.020810517423,6.67126226147,-0.020810517423,0,0
v3,perpetual,baseline,T3,H1,2023-09,3,3,3,-2.43379723312,0,3,0,GLDRUBF,-0.544748624184,CNYRUBF,-0.972698130712,0,-0.972698130712,3,0
v3,perpetual,baseline,T3,H1,2023-10,3,2,6,-2.84360903524,0,2,1,GLDRUBF,0,USDRUBF,-1.55327356449,0,-1.55327356449,0,0
v3,perpetual,baseline,T3,H1,2023-11,4,3,4,0.799827933934,2,1,1,USDRUBF,1.79668879146,CNYRUBF,-1.06437173859,1.79668879146,-1.06437173859,0,0
v3,perpetual,baseline,T3,H1,2023-12,4,3,9,0.921279470191,1,2,1,USDRUBF,2.96479284347,CNYRUBF,-2.0403125654,2.96479284347,-2.0403125654,0,0
v3,perpetual,baseline,T3,H1,2024-01,4,4,7,0.154496910269,1,3,0,CNYRUBF,2.94944316787,IMOEXF,-1.06072774983,2.94944316787,-1.06072774983,0,0
v3,perpetual,baseline,T3,H1,2024-02,4,4,11,-2.71366251163,1,3,0,CNYRUBF,0.45588859823,GLDRUBF,-1.65873334217,0.45588859823,-1.65873334217,0,0
v3,perpetual,baseline,T3,H1,2024-03,4,3,8,3.21515814091,2,1,1,GLDRUBF,3.80656048372,IMOEXF,-2.0004639751,3.80656048372,-2.0004639751,0,0
v3,perpetual,baseline,T3,H1,2024-04,4,4,14,6.88665458315,2,2,0,GLDRUBF,5.37915665697,USDRUBF,-1.21297009718,5.37915665697,-1.21297009718,0,0
v3,perpetual,baseline,T3,H1,2024-05,4,4,13,1.29002992249,2,2,0,IMOEXF,2.54221196911,USDRUBF,-1.73485761945,2.54221196911,-1.73485761945,0,0
v3,perpetual,baseline,T3,H1,2024-06,4,4,12,22.0650710208,3,1,0,CNYRUBF,15.0918375114,GLDRUBF,-1.43904457908,15.0918375114,-1.43904457908,0,0
v3,perpetual,baseline,T3,H1,2024-07,4,1,4,4.90675221839,1,0,3,IMOEXF,4.90675221839,CNYRUBF,0,4.90675221839,0,0,0
v3,perpetual,baseline,T3,H1,2024-08,4,4,17,-1.51620605324,1,3,0,IMOEXF,1.60578909376,USDRUBF,-1.57420619959,1.60578909376,-1.57420619959,0,0
v3,perpetual,baseline,T3,H1,2024-09,4,4,9,5.80733813513,3,1,0,IMOEXF,3.17804304835,GLDRUBF,-0.834520988574,3.17804304835,-0.834520988574,0,0
v3,perpetual,baseline,T3,H1,2024-10,4,4,8,7.08482832095,3,1,0,GLDRUBF,3.17816111847,CNYRUBF,-0.242657134527,3.17816111847,-0.242657134527,0,0
v3,perpetual,baseline,T3,H1,2024-11,4,4,15,18.2734987715,4,0,0,GLDRUBF,6.41788781819,IMOEXF,2.25884473371,6.41788781819,0,0,4
v3,perpetual,baseline,T3,H1,2024-12,4,4,4,-0.0921845929765,2,2,0,USDRUBF,0.475417127363,CNYRUBF,-0.942229634155,0.475417127363,-0.942229634155,0,0
v3,perpetual,walk_forward,T2,M30,2024-01,4,4,12,-0.389421185178,2,2,0,USDRUBF,0.673093068942,IMOEXF,-1.00045863578,0.673093068942,-1.00045863578,0,0
v3,perpetual,walk_forward,T2,M30,2024-02,4,4,15,-1.88890061675,1,3,0,IMOEXF,3.03542324374,GLDRUBF,-2.35386695463,3.03542324374,-2.35386695463,0,0
v3,perpetual,walk_forward,T2,M30,2024-03,4,4,18,7.97449213217,2,2,0,IMOEXF,7.46788872865,USDRUBF,-3.02416706705,7.46788872865,-3.02416706705,0,0
v3,perpetual,walk_forward,T2,M30,2024-04,4,4,15,1.38441383061,3,1,0,USDRUBF,1.50009357235,IMOEXF,-1.94681440926,1.50009357235,-1.94681440926,0,0
v3,perpetual,walk_forward,T2,M30,2024-05,4,4,23,-0.731421228237,2,2,0,IMOEXF,3.71177971891,CNYRUBF,-4.21782128928,3.71177971891,-4.21782128928,0,0
v3,perpetual,walk_forward,T2,M30,2024-06,4,4,19,7.67760677646,2,2,0,USDRUBF,7.27713606745,GLDRUBF,-0.866313336059,7.27713606745,-0.866313336059,0,0
v3,perpetual,walk_forward,T2,M30,2024-07,4,4,13,11.7385030128,3,1,0,GLDRUBF,5.36778106879,CNYRUBF,-1.08954994625,5.36778106879,-1.08954994625,0,0
v3,perpetual,walk_forward,T2,M30,2024-08,4,4,13,4.38704521184,3,1,0,USDRUBF,3.21826214162,GLDRUBF,-1.92147571355,3.21826214162,-1.92147571355,0,0
v3,perpetual,walk_forward,T2,M30,2024-09,4,4,19,0.0253372656656,2,2,0,GLDRUBF,2.20321809778,IMOEXF,-1.83024909047,2.20321809778,-1.83024909047,0,0
v3,perpetual,walk_forward,T2,M30,2024-10,4,4,12,9.62563674757,4,0,0,GLDRUBF,4.22143467622,CNYRUBF,0.507102726181,4.22143467622,0,0,4
v3,perpetual,walk_forward,T2,M30,2024-11,4,4,15,22.3337983283,3,1,0,USDRUBF,12.4070901558,CNYRUBF,-1.58511967282,12.4070901558,-1.58511967282,0,0
v3,perpetual,walk_forward,T2,M30,2024-12,4,4,19,-0.739469655571,2,2,0,CNYRUBF,1.17714631961,USDRUBF,-2.01822443064,1.17714631961,-2.01822443064,0,0
v3,perpetual,walk_forward,T2,H1,2024-01,4,2,2,-0.37282692985,1,1,2,USDRUBF,0.0682959201926,CNYRUBF,-0.441122850043,0.0682959201926,-0.441122850043,0,0
v3,perpetual,walk_forward,T2,H1,2024-02,4,4,11,5.64148425063,4,0,0,IMOEXF,3.06762937983,CNYRUBF,0.465547325441,3.06762937983,0,0,4
v3,perpetual,walk_forward,T2,H1,2024-03,4,4,10,-4.43060922523,1,3,0,IMOEXF,0.374001443328,GLDRUBF,-2.16269826094,0.374001443328,-2.16269826094,0,0
v3,perpetual,walk_forward,T2,H1,2024-04,4,4,6,1.59911546802,2,2,0,IMOEXF,2.40841580606,GLDRUBF,-1.00007137881,2.40841580606,-1.00007137881,0,0
v3,perpetual,walk_forward,T2,H1,2024-05,4,4,9,13.5064032591,4,0,0,IMOEXF,5.10841310731,GLDRUBF,1.22994902212,5.10841310731,0,0,4
v3,perpetual,walk_forward,T2,H1,2024-06,4,3,5,0.950187586928,1,2,1,GLDRUBF,1.8827162213,USDRUBF,-0.575056162345,1.8827162213,-0.575056162345,0,0
v3,perpetual,walk_forward,T2,H1,2024-07,4,2,2,-1.48418713003,0,2,2,USDRUBF,0,GLDRUBF,-1.00006868075,0,-1.00006868075,0,0
v3,perpetual,walk_forward,T2,H1,2024-08,4,4,8,1.42933625079,2,2,0,CNYRUBF,1.89014732646,IMOEXF,-0.980576862653,1.89014732646,-0.980576862653,0,0
v3,perpetual,walk_forward,T2,H1,2024-09,4,4,10,1.92713745829,2,2,0,CNYRUBF,2.8550890867,IMOEXF,-1.00006607866,2.8550890867,-1.00006607866,0,0
v3,perpetual,walk_forward,T2,H1,2024-10,4,2,4,1.70450784747,2,0,2,IMOEXF,1.57928806778,CNYRUBF,0,1.57928806778,0,0,0
v3,perpetual,walk_forward,T2,H1,2024-11,4,4,14,25.0037528462,3,1,0,USDRUBF,23.9789058939,GLDRUBF,-1.59254774329,23.9789058939,-1.59254774329,0,0
v3,perpetual,walk_forward,T2,H1,2024-12,4,3,4,2.83226623465,3,0,1,CNYRUBF,1.76850692008,USDRUBF,0,1.76850692008,0,0,0
v3,perpetual,walk_forward,T3,M30,2024-01,4,4,5,0.462449678819,2,2,0,CNYRUBF,0.771442504394,IMOEXF,-1.00043991564,0.771442504394,-1.00043991564,0,0
v3,perpetual,walk_forward,T3,M30,2024-02,4,4,25,-9.98676947601,1,3,0,IMOEXF,3.99703008814,GLDRUBF,-5.2589281867,3.99703008814,-5.2589281867,0,0
v3,perpetual,walk_forward,T3,M30,2024-03,4,4,11,1.19386737601,2,2,0,GLDRUBF,2.59075769759,CNYRUBF,-1.68557547838,2.59075769759,-1.68557547838,0,0
v3,perpetual,walk_forward,T3,M30,2024-04,4,2,7,0.734079709707,1,1,2,CNYRUBF,3.29446736769,USDRUBF,-2.56038765798,3.29446736769,-2.56038765798,0,0
