generation,futures_type,lifecycle_stage,strategy,timeframe,YYYY-MM,instrument,coverage_start_date,instrument_available,partial_coverage_month,coverage_status,trades,net_R,positive_month,negative_month,zero_month
v3,perpetual,baseline,T3,H1,2024-01,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.00320446542,false,true,false
v3,perpetual,baseline,T3,H1,2024-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,2.94944316787,true,false,false
v3,perpetual,baseline,T3,H1,2024-01,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-0.731014042347,false,true,false
v3,perpetual,baseline,T3,H1,2024-01,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-1.06072774983,false,true,false
v3,perpetual,baseline,T3,H1,2024-02,USDRUBF,2023-01-03,true,false,AVAILABLE,1,-1.0070646862,false,true,false
v3,perpetual,baseline,T3,H1,2024-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,0.45588859823,true,false,false
v3,perpetual,baseline,T3,H1,2024-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-1.65873334217,false,true,false
v3,perpetual,baseline,T3,H1,2024-02,IMOEXF,2023-11-14,true,false,AVAILABLE,4,-0.503753081492,false,true,false
v3,perpetual,baseline,T3,H1,2024-03,USDRUBF,2023-01-03,true,false,AVAILABLE,1,1.40906163229,true,false,false
v3,perpetual,baseline,T3,H1,2024-03,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,baseline,T3,H1,2024-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,3.80656048372,true,false,false
v3,perpetual,baseline,T3,H1,2024-03,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-2.0004639751,false,true,false
v3,perpetual,baseline,T3,H1,2024-04,USDRUBF,2023-01-03,true,false,AVAILABLE,5,-1.21297009718,false,true,false
v3,perpetual,baseline,T3,H1,2024-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,2.88184481373,true,false,false
v3,perpetual,baseline,T3,H1,2024-04,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,5.37915665697,true,false,false
v3,perpetual,baseline,T3,H1,2024-04,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.161376790374,false,true,false
v3,perpetual,baseline,T3,H1,2024-05,USDRUBF,2023-01-03,true,false,AVAILABLE,4,-1.73485761945,false,true,false
v3,perpetual,baseline,T3,H1,2024-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,0.504338005398,true,false,false
v3,perpetual,baseline,T3,H1,2024-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.021662432568,false,true,false
v3,perpetual,baseline,T3,H1,2024-05,IMOEXF,2023-11-14,true,false,AVAILABLE,4,2.54221196911,true,false,false
v3,perpetual,baseline,T3,H1,2024-06,USDRUBF,2023-01-03,true,false,AVAILABLE,3,6.83311140798,true,false,false
v3,perpetual,baseline,T3,H1,2024-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,15.0918375114,true,false,false
v3,perpetual,baseline,T3,H1,2024-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-1.43904457908,false,true,false
v3,perpetual,baseline,T3,H1,2024-06,IMOEXF,2023-11-14,true,false,AVAILABLE,2,1.57916668047,true,false,false
v3,perpetual,baseline,T3,H1,2024-07,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,baseline,T3,H1,2024-07,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,baseline,T3,H1,2024-07,GLDRUBF,2023-07-11,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,baseline,T3,H1,2024-07,IMOEXF,2023-11-14,true,false,AVAILABLE,4,4.90675221839,true,false,false
v3,perpetual,baseline,T3,H1,2024-08,USDRUBF,2023-01-03,true,false,AVAILABLE,8,-1.57420619959,false,true,false
v3,perpetual,baseline,T3,H1,2024-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-1.41875971912,false,true,false
v3,perpetual,baseline,T3,H1,2024-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,-0.129029228296,false,true,false
v3,perpetual,baseline,T3,H1,2024-08,IMOEXF,2023-11-14,true,false,AVAILABLE,2,1.60578909376,true,false,false
v3,perpetual,baseline,T3,H1,2024-09,USDRUBF,2023-01-03,true,false,AVAILABLE,2,1.30498815215,true,false,false
v3,perpetual,baseline,T3,H1,2024-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,2.15882792321,true,false,false
v3,perpetual,baseline,T3,H1,2024-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-0.834520988574,false,true,false
v3,perpetual,baseline,T3,H1,2024-09,IMOEXF,2023-11-14,true,false,AVAILABLE,1,3.17804304835,true,false,false
v3,perpetual,baseline,T3,H1,2024-10,USDRUBF,2023-01-03,true,false,AVAILABLE,2,2.65501860352,true,false,false
v3,perpetual,baseline,T3,H1,2024-10,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-0.242657134527,false,true,false
v3,perpetual,baseline,T3,H1,2024-10,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,3.17816111847,true,false,false
v3,perpetual,baseline,T3,H1,2024-10,IMOEXF,2023-11-14,true,false,AVAILABLE,1,1.49430573348,true,false,false
v3,perpetual,baseline,T3,H1,2024-11,USDRUBF,2023-01-03,true,false,AVAILABLE,4,4.29900966995,true,false,false
v3,perpetual,baseline,T3,H1,2024-11,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,5.29775654968,true,false,false
v3,perpetual,baseline,T3,H1,2024-11,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,6.41788781819,true,false,false
v3,perpetual,baseline,T3,H1,2024-11,IMOEXF,2023-11-14,true,false,AVAILABLE,3,2.25884473371,true,false,false
v3,perpetual,baseline,T3,H1,2024-12,USDRUBF,2023-01-03,true,false,AVAILABLE,1,0.475417127363,true,false,false
v3,perpetual,baseline,T3,H1,2024-12,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.942229634155,false,true,false
v3,perpetual,baseline,T3,H1,2024-12,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,0.449264012826,true,false,false
v3,perpetual,baseline,T3,H1,2024-12,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.0746360990105,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-01,USDRUBF,2023-01-03,true,false,AVAILABLE,3,0.673093068942,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,0.641959439323,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-01,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,-0.704015057663,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-01,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-1.00045863578,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-02,USDRUBF,2023-01-03,true,false,AVAILABLE,4,-1.19774192014,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,-1.37271498572,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,-2.35386695463,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-02,IMOEXF,2023-11-14,true,false,AVAILABLE,2,3.03542324374,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-03,USDRUBF,2023-01-03,true,false,AVAILABLE,3,-3.02416706705,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-03,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-0.33892119008,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,7,3.86969166065,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-03,IMOEXF,2023-11-14,true,false,AVAILABLE,6,7.46788872865,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-04,USDRUBF,2023-01-03,true,false,AVAILABLE,4,1.50009357235,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,0.957356143304,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-04,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,0.873778524208,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-04,IMOEXF,2023-11-14,true,false,AVAILABLE,5,-1.94681440926,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-05,USDRUBF,2023-01-03,true,false,AVAILABLE,7,1.64023128314,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,7,-4.21782128928,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-1.865610941,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-05,IMOEXF,2023-11-14,true,false,AVAILABLE,6,3.71177971891,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-06,USDRUBF,2023-01-03,true,false,AVAILABLE,5,7.27713606745,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.693910056245,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,-0.866313336059,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-06,IMOEXF,2023-11-14,true,false,AVAILABLE,8,1.96069410132,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-07,USDRUBF,2023-01-03,true,false,AVAILABLE,3,2.74438959225,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-07,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-1.08954994625,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-07,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,5.36778106879,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-07,IMOEXF,2023-11-14,true,false,AVAILABLE,4,4.71588229797,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-08,USDRUBF,2023-01-03,true,false,AVAILABLE,3,3.21826214162,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,1.36821554858,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-1.92147571355,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-08,IMOEXF,2023-11-14,true,false,AVAILABLE,4,1.7220432352,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-09,USDRUBF,2023-01-03,true,false,AVAILABLE,5,-1.63017910098,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,5,1.28254735933,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,2.20321809778,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-09,IMOEXF,2023-11-14,true,false,AVAILABLE,5,-1.83024909047,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-10,USDRUBF,2023-01-03,true,false,AVAILABLE,2,1.32360312477,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-10,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,0.507102726181,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-10,GLDRUBF,2023-07-11,true,false,AVAILABLE,6,4.22143467622,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-10,IMOEXF,2023-11-14,true,false,AVAILABLE,3,3.5734962204,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-11,USDRUBF,2023-01-03,true,false,AVAILABLE,4,12.4070901558,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-11,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-1.58511967282,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-11,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,6.73647181017,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-11,IMOEXF,2023-11-14,true,false,AVAILABLE,5,4.77535603513,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-12,USDRUBF,2023-01-03,true,false,AVAILABLE,5,-2.01822443064,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-12,CNYRUBF,2023-01-03,true,false,AVAILABLE,6,1.17714631961,true,false,false
v3,perpetual,walk_forward,T2,M30,2024-12,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-0.542549038364,false,true,false
v3,perpetual,walk_forward,T2,M30,2024-12,IMOEXF,2023-11-14,true,false,AVAILABLE,5,0.64415749383,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-01,USDRUBF,2023-01-03,true,false,AVAILABLE,1,0.0682959201926,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.441122850043,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-01,GLDRUBF,2023-07-11,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-01,IMOEXF,2023-11-14,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-02,USDRUBF,2023-01-03,true,false,AVAILABLE,2,1.39585916241,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,0.465547325441,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,0.712448382951,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-02,IMOEXF,2023-11-14,true,false,AVAILABLE,2,3.06762937983,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-03,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-1.58672165566,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-03,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-1.05519075196,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,-2.16269826094,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-03,IMOEXF,2023-11-14,true,false,AVAILABLE,4,0.374001443328,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-04,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-0.241032937266,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,0.431803978039,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-04,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-1.00007137881,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-04,IMOEXF,2023-11-14,true,false,AVAILABLE,1,2.40841580606,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-05,USDRUBF,2023-01-03,true,false,AVAILABLE,2,2.50655483958,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,4.66148629012,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,1.22994902212,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-05,IMOEXF,2023-11-14,true,false,AVAILABLE,2,5.10841310731,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-06,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-0.575056162345,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-06,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,1.8827162213,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-06,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.357472472027,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-07,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-07,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.484118449277,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-07,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-1.00006868075,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-07,IMOEXF,2023-11-14,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-08,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-0.929456984103,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,1.89014732646,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,1.44922277108,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-08,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-0.980576862653,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-09,USDRUBF,2023-01-03,true,false,AVAILABLE,3,0.124961916919,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,2.8550890867,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-0.052847466676,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-09,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-1.00006607866,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-10,USDRUBF,2023-01-03,true,false,AVAILABLE,3,0.12521977969,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-10,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-10,GLDRUBF,2023-07-11,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-10,IMOEXF,2023-11-14,true,false,AVAILABLE,1,1.57928806778,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-11,USDRUBF,2023-01-03,true,false,AVAILABLE,5,23.9789058939,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-11,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,0.379080241782,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-11,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-1.59254774329,false,true,false
v3,perpetual,walk_forward,T2,H1,2024-11,IMOEXF,2023-11-14,true,false,AVAILABLE,4,2.2383144538,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-12,USDRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T2,H1,2024-12,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,1.76850692008,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-12,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,0.217179771131,true,false,false
v3,perpetual,walk_forward,T2,H1,2024-12,IMOEXF,2023-11-14,true,false,AVAILABLE,2,0.84657954344,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-01,USDRUBF,2023-01-03,true,false,AVAILABLE,2,0.760298083143,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-01,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,0.771442504394,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-01,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.0688509930784,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-01,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-1.00043991564,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-02,USDRUBF,2023-01-03,true,false,AVAILABLE,5,-3.4752220837,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,6,-5.24964929374,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,8,-5.2589281867,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-02,IMOEXF,2023-11-14,true,false,AVAILABLE,6,3.99703008814,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-03,USDRUBF,2023-01-03,true,false,AVAILABLE,2,1.54055198346,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-03,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-1.68557547838,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,2.59075769759,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-03,IMOEXF,2023-11-14,true,false,AVAILABLE,3,-1.25186682666,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-04,USDRUBF,2023-01-03,true,false,AVAILABLE,5,-2.56038765798,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-04,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,3.29446736769,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-04,GLDRUBF,2023-07-11,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T3,M30,2024-04,IMOEXF,2023-11-14,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T3,M30,2024-05,USDRUBF,2023-01-03,true,false,AVAILABLE,5,-1.43206139854,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,6,-2.99959826737,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,-2.88013225001,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-05,IMOEXF,2023-11-14,true,false,AVAILABLE,5,-0.216626338073,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-06,USDRUBF,2023-01-03,true,false,AVAILABLE,3,7.30756337553,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,4,5.50515889411,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,7,0.682782474191,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-06,IMOEXF,2023-11-14,true,false,AVAILABLE,4,1.42961209192,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-07,USDRUBF,2023-01-03,true,false,AVAILABLE,1,2.07749759729,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-07,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,-1.55353667817,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-07,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.271368763441,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-07,IMOEXF,2023-11-14,true,false,AVAILABLE,1,1.07504038052,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-08,USDRUBF,2023-01-03,true,false,AVAILABLE,5,0.316458068704,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,-0.7736901669,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-08,GLDRUBF,2023-07-11,true,false,AVAILABLE,6,1.29156022371,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-08,IMOEXF,2023-11-14,true,false,AVAILABLE,6,2.66668220383,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-09,USDRUBF,2023-01-03,true,false,AVAILABLE,5,0.828189313128,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-09,CNYRUBF,2023-01-03,true,false,AVAILABLE,10,-1.84233217674,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-09,GLDRUBF,2023-07-11,true,false,AVAILABLE,3,4.25260731018,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-09,IMOEXF,2023-11-14,true,false,AVAILABLE,4,3.89216139138,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-10,USDRUBF,2023-01-03,true,false,AVAILABLE,1,-1.0170475843,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-10,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T3,M30,2024-10,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,0.529980192422,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-10,IMOEXF,2023-11-14,true,false,AVAILABLE,2,3.14644758434,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-11,USDRUBF,2023-01-03,true,false,AVAILABLE,6,8.08808052959,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-11,CNYRUBF,2023-01-03,true,false,AVAILABLE,5,10.2933432909,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-11,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,6.53480756637,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-11,IMOEXF,2023-11-14,true,false,AVAILABLE,7,5.55965932533,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-12,USDRUBF,2023-01-03,true,false,AVAILABLE,2,1.26831770339,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-12,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,2.52494827214,true,false,false
v3,perpetual,walk_forward,T3,M30,2024-12,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,-1.3314283606,false,true,false
v3,perpetual,walk_forward,T3,M30,2024-12,IMOEXF,2023-11-14,true,false,AVAILABLE,4,-0.690828585145,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-02,USDRUBF,2023-01-03,true,false,AVAILABLE,1,-0.822018910139,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-02,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.810380210753,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-02,GLDRUBF,2023-07-11,true,false,AVAILABLE,2,0.273243183987,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-02,IMOEXF,2023-11-14,true,false,AVAILABLE,1,-0.256782124108,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-03,USDRUBF,2023-01-03,true,false,AVAILABLE,1,1.12724930583,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-03,CNYRUBF,2023-01-03,true,false,NO_TRADES,0,0,false,false,true
v3,perpetual,walk_forward,T3,H1,2024-03,GLDRUBF,2023-07-11,true,false,AVAILABLE,5,3.04524838697,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-03,IMOEXF,2023-11-14,true,false,AVAILABLE,2,-2.00037118008,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-05,USDRUBF,2023-01-03,true,false,AVAILABLE,2,-0.861255067059,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-05,CNYRUBF,2023-01-03,true,false,AVAILABLE,2,2.10835256336,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-05,GLDRUBF,2023-07-11,true,false,AVAILABLE,1,-0.0173299460544,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-05,IMOEXF,2023-11-14,true,false,AVAILABLE,3,3.98068817091,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-06,USDRUBF,2023-01-03,true,false,AVAILABLE,3,5.46648912639,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-06,CNYRUBF,2023-01-03,true,false,AVAILABLE,3,12.0734700091,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-06,GLDRUBF,2023-07-11,true,false,AVAILABLE,4,-1.15123566326,false,true,false
v3,perpetual,walk_forward,T3,H1,2024-06,IMOEXF,2023-11-14,true,false,AVAILABLE,2,1.26333334437,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-08,USDRUBF,2023-01-03,true,false,AVAILABLE,2,0.746840487444,true,false,false
v3,perpetual,walk_forward,T3,H1,2024-08,CNYRUBF,2023-01-03,true,false,AVAILABLE,1,-0.908418429062,false,true,false
