strategy_id,instrument,exit_configuration,friction_scenario,trades,wins,losses,win_rate,gross_pnl_price,net_pnl_price,profit_factor_ATR,expectancy_ATR,max_drawdown_ATR,net_result_ATR,profit_factor_R,expectancy_R,max_drawdown_R,net_result_R,average_holding_bars,median_holding_bars,max_consecutive_losses,sample_flag
PD-01,CNYRUBF,TIME_60,GROSS,174,83,89,0.47701149425287354,-0.06699999999999129,-0.06699999999999129,1.0021193824323704,0.004867134075238305,69.63149809583106,0.846881329091465,,,,,60.0,60.0,8,BETTER_SAMPLE
PD-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,473,184,289,0.3890063424947146,-0.30465096280286375,-0.30465096280286375,0.6295591471628275,-0.1144482150106436,54.13400570003466,-54.13400570003442,0.6295591471628275,-0.2288964300212872,108.26801140006933,-108.26801140006884,1.4207188160676534,1.0,12,BETTER_SAMPLE
PD-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,466,160,306,0.34334763948497854,-0.20646264201227105,-0.20646264201227105,0.7760259423970322,-0.0743219006438588,35.6340057000382,-34.6340057000382,0.7760259423970322,-0.1486438012877176,71.2680114000764,-69.2680114000764,1.667381974248927,1.0,12,BETTER_SAMPLE
PD-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,458,135,323,0.29475982532751094,-0.1557722799276906,-0.1557722799276906,0.8275405205719591,-0.06142796004375501,29.473924066553035,-28.134005700039793,0.8275405205719591,-0.12285592008751002,58.94784813310607,-56.26801140007959,2.002183406113537,1.0,15,BETTER_SAMPLE
PD-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,402,167,235,0.4154228855721393,-0.3895977524489833,-0.3895977524489833,0.7076792716650206,-0.1715985268181612,68.98260778090086,-68.9826077809008,0.7076792716650206,-0.1715985268181612,68.98260778090086,-68.9826077809008,3.1940298507462686,2.0,11,BETTER_SAMPLE
PD-02,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,390,135,255,0.34615384615384615,-0.27814851238757576,-0.27814851238757576,0.7910693689522977,-0.13713489174589766,56.35593709585129,-53.48260778090008,0.7910693689522977,-0.13713489174589766,56.35593709585129,-53.48260778090008,4.661538461538462,3.0,11,BETTER_SAMPLE
PD-02,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,376,109,267,0.2898936170212766,-0.2506392379262312,-0.2506392379262312,0.8099920845146816,-0.1354610621254705,55.932474267323656,-50.933359359176904,0.8099920845146816,-0.1354610621254705,55.932474267323656,-50.933359359176904,5.965425531914893,3.0,15,BETTER_SAMPLE
PD-02,CNYRUBF,TIME_15,GROSS,254,112,135,0.4409448818897638,-0.057000000000014595,-0.057000000000014595,0.9269025377726566,-0.08282234755560348,76.29046828495413,-21.036876279123284,,,,,14.964566929133857,15.0,9,BETTER_SAMPLE
PD-02,CNYRUBF,TIME_30,GROSS,206,100,106,0.4854368932038835,0.07899999999997576,0.07899999999997576,0.9743019267590679,-0.04071956340806527,88.05737109891048,-8.388230062061446,,,,,29.723300970873787,30.0,10,BETTER_SAMPLE
PD-02,CNYRUBF,TIME_60,GROSS,159,70,87,0.44025157232704404,-0.035000000000028564,-0.035000000000028564,0.9785401833428952,-0.04442969802692235,83.73050271880928,-7.064321986280653,,,,,59.289308176100626,60.0,11,BETTER_SAMPLE
RH-01,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,5968,2515,3451,0.4214142091152815,-2.279910130245982,-2.279910130245982,0.6968631025712008,-0.09165802824993602,548.3027055344061,-547.0151125956181,0.6968631025712008,-0.18331605649987204,1096.6054110688121,-1094.0302251912362,1.3371313672922251,1.0,17,BETTER_SAMPLE
RH-01,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,5802,2155,3645,0.3714236470182696,-1.1174233657321633,-1.1174233657321633,0.8458369967853808,-0.05077200315209683,302.3844690332953,-294.5791622884658,0.8458369967853808,-0.10154400630419366,604.7689380665906,-589.1583245769316,1.525163736642537,1.0,17,BETTER_SAMPLE
RH-01,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,5587,1816,3769,0.32504027206013963,-0.5261165149468283,-0.5261165149468283,0.915649642303841,-0.02994045247183796,183.22209268093485,-167.27730796015868,0.915649642303841,-0.05988090494367592,366.4441853618697,-334.55461592031736,1.768569894397709,1.0,20,BETTER_SAMPLE
RH-01,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,5364,2502,2860,0.4664429530201342,-1.5216918283024157,-1.5216918283024157,0.8500978574710107,-0.0822452881470472,450.1637256207637,-441.1637256207611,0.8500978574710107,-0.0822452881470472,450.1637256207637,-441.1637256207611,2.7684563758389262,2.0,12,BETTER_SAMPLE
RH-01,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,4851,1818,3031,0.3747680890538033,-1.4315851240127433,-1.4315851240127433,0.8716714648739116,-0.08273467217242401,412.7040378147133,-401.3458947084289,0.8716714648739116,-0.08273467217242401,412.7040378147133,-401.3458947084289,3.7118119975262833,2.0,13,BETTER_SAMPLE
RH-01,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,4450,1376,3071,0.3092134831460674,-1.5722177123970091,-1.5722177123970091,0.867439162460239,-0.09442821931655483,432.0637190649512,-420.205575958669,0.867439162460239,-0.09442821931655483,432.0637190649512,-420.205575958669,4.589213483146067,3.0,15,BETTER_SAMPLE
RH-01,CNYRUBF,TIME_15,GROSS,2620,1127,1339,0.4301526717557252,-1.5340000000000114,-1.5340000000000114,0.8857431688868955,-0.13816624341851172,375.88753027365556,-361.9955577565007,,,,,14.864885496183206,15.0,13,BETTER_SAMPLE
RH-01,CNYRUBF,TIME_30,GROSS,1751,769,907,0.4391776127926899,-0.519000000000009,-0.519000000000009,0.9294961739636148,-0.11385573966515981,283.6147345223869,-199.36140015369483,,,,,29.445459737292975,30.0,10,BETTER_SAMPLE
RH-01,CNYRUBF,TIME_60,GROSS,1062,456,571,0.4293785310734463,-1.653000000000036,-1.653000000000036,0.8425148716497833,-0.3765672978905521,466.87427726733154,-399.9144703597663,,,,,57.868173258003765,60.0,7,BETTER_SAMPLE
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,3192,1421,1770,0.4451754385964912,-0.880077061380323,-0.880077061380323,0.7856660479963703,-0.06072313506016236,198.69319630794192,-193.82824711203824,0.7856660479963703,-0.12144627012032472,397.38639261588384,-387.6564942240765,1.4182330827067668,1.0,16,BETTER_SAMPLE
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,3184,1234,1949,0.38756281407035176,-0.24514274326358176,-0.24514274326358176,0.9293351117527722,-0.02208698321992948,93.07534180964586,-70.32495457225546,0.9293351117527722,-0.04417396643985896,186.15068361929173,-140.64990914451093,1.6896984924623115,1.0,17,BETTER_SAMPLE
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,3177,1077,2098,0.33899905571293676,0.13166801684319474,0.13166801684319474,1.0050398271158976,0.0016985316830915337,46.16347662154322,5.396235157181803,1.0050398271158976,0.0033970633661830675,92.32695324308644,10.792470314363605,2.011331444759207,1.0,19,BETTER_SAMPLE
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,3056,1503,1548,0.4918193717277487,-0.019439891696432454,-0.019439891696432454,0.9619450469578495,-0.01944512002958931,81.1198710518447,-59.42428681042493,0.9619450469578495,-0.01944512002958931,81.1198710518447,-59.42428681042493,3.230366492146597,2.0,11,BETTER_SAMPLE
