strategy_id,instrument,exit_configuration,friction_scenario,month,trades,net_result_ATR,expectancy_ATR,net_result_R,expectancy_R
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-01,1202,-1192.0001407024952,-0.9916806495029078,-2384.0002814049903,-1.9833612990058156
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-02,1094,-1187.6820195425892,-1.0856325589968823,-2375.3640390851783,-2.1712651179937645
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-03,1584,-1290.7935696966217,-0.8148949303640288,-2581.5871393932434,-1.6297898607280576
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-04,1329,-1351.9556574317155,-1.0172728799335706,-2703.911314863431,-2.0345457598671413
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,BASE,2026-05,564,-671.9249057705371,-1.1913562159052076,-1343.8498115410741,-2.382712431810415
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-01,1202,-135.0966705917005,-0.11239323676514185,-270.193341183401,-0.2247864735302837
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-02,1094,-117.61747657710775,-0.10751140454945864,-235.2349531542155,-0.21502280909891727
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-03,1584,-146.62646180725437,-0.09256721073690301,-293.25292361450875,-0.18513442147380602
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-04,1329,-134.91480844418476,-0.1015160334418245,-269.8296168883695,-0.203032066883649
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-05,564,-69.90543783270192,-0.12394581176010978,-139.81087566540384,-0.24789162352021957
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-01,1202,-2248.903610811788,-1.8709680622394242,-4497.807221623576,-3.7419361244788485
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-02,1094,-2257.7465625065497,-2.0637537134429156,-4515.493125013099,-4.127507426885831
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-03,1584,-2434.960677584363,-1.5372226499901283,-4869.921355168726,-3.0744452999802565
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-04,1329,-2568.9965064175167,-1.9330297264240155,-5137.993012835033,-3.866059452848031
RH-01,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-05,564,-1273.944373707517,-2.258766620048789,-2547.888747415034,-4.517533240097578
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-01,1161,-1118.6741549922276,-0.9635436304842615,-2237.348309984455,-1.927087260968523
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-02,1068,-1113.5851599187533,-1.0426827340063234,-2227.1703198375067,-2.0853654680126468
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-03,1536,-1202.1783054137272,-0.782668167587062,-2404.3566108274545,-1.565336335174124
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-04,1309,-1271.1253481682545,-0.9710659649872074,-2542.250696336509,-1.9421319299744149
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2026-05,554,-638.081812066544,-1.1517722239468302,-1276.163624133088,-2.3035444478936604
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-01,1161,-95.09875791493984,-0.08191107486213595,-190.19751582987968,-0.1638221497242719
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-02,1068,-60.98699819906502,-0.057103930898000956,-121.97399639813004,-0.11420786179600191
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-03,1536,-86.9627012982301,-0.05661634199103522,-173.9254025964602,-0.11323268398207044
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-04,1309,-70.46102243487177,-0.05382813020234665,-140.92204486974353,-0.1076562604046933
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-05,554,-43.701314440948686,-0.07888323906308427,-87.40262888189737,-0.15776647812616854
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-01,1161,-2142.249552068061,-1.8451761861051343,-4284.499104136122,-3.6903523722102687
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-02,1068,-2166.1833216369455,-2.0282615371132446,-4332.366643273891,-4.056523074226489
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-03,1536,-2317.393909527639,-1.5087199931820567,-4634.787819055278,-3.0174399863641135
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-04,1309,-2471.789673899931,-1.8883037997707648,-4943.579347799862,-3.7766075995415296
RH-01,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-05,554,-1232.4623096912946,-2.2246612088290516,-2464.9246193825893,-4.449322417658103
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-01,1116,-1057.5800934655967,-0.9476524134996387,-2115.1601869311935,-1.8953048269992774
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-02,1022,-1057.523354137437,-1.0347586635395667,-2115.046708274874,-2.0695173270791334
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-03,1464,-1142.2814949998185,-0.7802469228140837,-2284.562989999637,-1.5604938456281674
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-04,1268,-1241.5131665507997,-0.9791113300873815,-2483.0263331015994,-1.958222660174763
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2026-05,536,-624.3448166346947,-1.1648224190945795,-1248.6896332693893,-2.329644838189159
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-01,1116,-73.44816085992514,-0.06581376421140245,-146.89632171985028,-0.1316275284228049
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-02,1022,-47.74394346518504,-0.04671618734362529,-95.48788693037008,-0.09343237468725057
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-03,1464,-74.49405234116503,-0.05088391553358267,-148.98810468233006,-0.10176783106716535
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-04,1268,-80.2281284729368,-0.06327139469474512,-160.4562569458736,-0.12654278938949023
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-05,536,-51.21873006741737,-0.09555733221533091,-102.43746013483474,-0.19111466443066183
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-01,1116,-2041.7120260698698,-1.8294910627866217,-4083.4240521397396,-3.6589821255732433
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-02,1022,-2067.302764808254,-2.0228011397341037,-4134.605529616508,-4.045602279468207
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-03,1464,-2210.0689376569544,-1.5096099300935482,-4420.137875313909,-3.0192198601870963
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-04,1268,-2402.7982046270126,-1.8949512654787166,-4805.596409254025,-3.7899025309574332
RH-01,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-05,536,-1197.4709032011576,-2.234087505972309,-2394.9418064023153,-4.468175011944618
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-01,1085,-1075.6654356647534,-0.9913967148983902,-1075.6654356647534,-0.9913967148983902
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-02,996,-1088.5789528391026,-1.0929507558625529,-1088.5789528391026,-1.0929507558625529
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-03,1407,-1164.471203056533,-0.8276270099904286,-1164.471203056533,-0.8276270099904286
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-04,1226,-1304.9359033993858,-1.06438491305007,-1304.9359033993858,-1.06438491305007
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2026-05,512,-625.426913635507,-1.2215369406943497,-625.426913635507,-1.2215369406943497
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-01,1085,-116.53297853051086,-0.10740366684839711,-116.53297853051086,-0.10740366684839711
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-02,996,-101.10956770064207,-0.10151563022152818,-101.10956770064207,-0.10151563022152818
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-03,1407,-143.4558235514134,-0.10195865213320071,-143.4558235514134,-0.10195865213320071
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-04,1226,-183.55927019822303,-0.14972208009642987,-183.55927019822303,-0.14972208009642987
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-05,512,-75.61872802973055,-0.14769282818306748,-75.61872802973055,-0.14769282818306748
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-01,1085,-2034.797892797633,-1.8753897629471272,-2034.797892797633,-1.8753897629471272
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-02,996,-2076.04833797616,-2.0843858815021687,-2076.04833797616,-2.0843858815021687
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-03,1407,-2185.486582560202,-1.5532953678466255,-2185.486582560202,-1.5532953678466255
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-04,1226,-2426.312536598955,-1.9790477460024103,-2426.312536598955,-1.9790477460024103
RH-01,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2026-05,512,-1175.2350992405022,-2.295381053204106,-1175.2350992405022,-2.295381053204106
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-01,973,-957.7613004488558,-0.9843384382824828,-957.7613004488558,-0.9843384382824828
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-02,916,-1027.1598706396135,-1.1213535705672637,-1027.1598706396135,-1.1213535705672637
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-03,1242,-1032.733491744084,-0.8315084474590048,-1032.733491744084,-0.8315084474590048
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-04,1107,-1169.0600021050745,-1.0560614291825425,-1169.0600021050745,-1.0560614291825425
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2026-05,473,-580.640784935876,-1.2275703698432896,-580.640784935876,-1.2275703698432896
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-01,973,-89.40768210028482,-0.09188867636206045,-89.40768210028482,-0.09188867636206045
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-02,916,-109.00162616753427,-0.1189974084798409,-109.00162616753427,-0.1189974084798409
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-03,1242,-127.901085905481,-0.10297994034257729,-127.901085905481,-0.10297994034257729
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-04,1107,-137.47253154262003,-0.12418476200778684,-137.47253154262003,-0.12418476200778684
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2026-05,473,-64.04617280808867,-0.1354041708416251,-64.04617280808867,-0.1354041708416251
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-01,973,-1826.1149187961928,-1.876788200201637,-1826.1149187961928,-1.876788200201637
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-02,916,-1945.3181151103877,-2.1237097326532615,-1945.3181151103877,-2.1237097326532615
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-03,1242,-1937.5658975814008,-1.5600369545743968,-1937.5658975814008,-1.5600369545743968
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-04,1107,-2200.647472666063,-1.9879380963559738,-2200.647472666063,-1.9879380963559738
RH-01,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2026-05,473,-1097.2353970629292,-2.319736568843402,-1097.2353970629292,-2.319736568843402
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-01,888,-862.0218114810561,-0.9707452831993876,-862.0218114810561,-0.9707452831993876
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-02,840,-981.0530979044449,-1.1679203546481487,-981.0530979044449,-1.1679203546481487
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-03,1131,-963.6155413025905,-0.8520031311251905,-963.6155413025905,-0.8520031311251905
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-04,1013,-1093.139434832433,-1.0791109919372488,-1093.139434832433,-1.0791109919372488
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2026-05,441,-547.0000425589367,-1.2403629082969085,-547.0000425589367,-1.2403629082969085
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-01,888,-65.63659479359893,-0.07391508422702582,-65.63659479359893,-0.07391508422702582
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-02,840,-136.29823788303133,-0.16225980700360873,-136.29823788303133,-0.16225980700360873
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-03,1131,-135.4421222409507,-0.11975430790534988,-135.4421222409507,-0.11975430790534988
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-04,1013,-154.53228212496577,-0.1525491432625526,-154.53228212496577,-0.1525491432625526
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,GROSS,2026-05,441,-61.75247037664328,-0.14002827749805732,-61.75247037664328,-0.14002827749805732
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-01,888,-1658.4070281673817,-1.8675754821704749,-1658.4070281673817,-1.8675754821704749
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-02,840,-1825.8079579246582,-2.1735809022912598,-1825.8079579246582,-2.1735809022912598
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-03,1131,-1791.7889603630533,-1.5842519543439906,-1791.7889603630533,-1.5842519543439906
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-04,1013,-2031.7465875385662,-2.005672840610628,-2031.7465875385662,-2.005672840610628
RH-01,USDRUBF,STOP_1.0_TARGET_2.0,STRESS,2026-05,441,-1032.2476147405405,-2.340697539094196,-1032.2476147405405,-2.340697539094196
RH-01,USDRUBF,TIME_15,BASE,2026-01,526,-616.1050626577695,-1.171302400490056,0.0,
RH-01,USDRUBF,TIME_15,BASE,2026-02,516,-670.3246814033068,-1.2990788399288893,0.0,
RH-01,USDRUBF,TIME_15,BASE,2026-03,651,-766.8925898932248,-1.17802241151033,0.0,
RH-01,USDRUBF,TIME_15,BASE,2026-04,619,-752.047176099946,-1.2149388951533862,0.0,
RH-01,USDRUBF,TIME_15,BASE,2026-05,279,-319.4650551021911,-1.1450360397927997,0.0,
RH-01,USDRUBF,TIME_15,GROSS,2026-01,526,-121.9859419819071,-0.23191243722796026,0.0,
RH-01,USDRUBF,TIME_15,GROSS,2026-02,516,-131.60274765054777,-0.25504408459408484,0.0,
RH-01,USDRUBF,TIME_15,GROSS,2026-03,651,-263.96323151936326,-0.4054734739160726,0.0,
RH-01,USDRUBF,TIME_15,GROSS,2026-04,619,-139.89460725677958,-0.22600098102872307,0.0,
RH-01,USDRUBF,TIME_15,GROSS,2026-05,279,9.945130977806219,0.03564563074482516,0.0,
RH-01,USDRUBF,TIME_15,STRESS,2026-01,526,-1110.2241833329297,-2.110692363750817,0.0,
RH-01,USDRUBF,TIME_15,STRESS,2026-02,516,-1209.0466151553003,-2.34311359526221,0.0,
RH-01,USDRUBF,TIME_15,STRESS,2026-03,651,-1269.8219482663717,-1.9505713491034895,0.0,
RH-01,USDRUBF,TIME_15,STRESS,2026-04,619,-1364.1997449422424,-2.2038768092766436,0.0,
RH-01,USDRUBF,TIME_15,STRESS,2026-05,279,-648.8752411817203,-2.3257177103287465,0.0,
RH-01,USDRUBF,TIME_30,BASE,2026-01,360,-389.2220629231862,-1.0811723970088505,0.0,
RH-01,USDRUBF,TIME_30,BASE,2026-02,350,-441.35885787894176,-1.2610253082255478,0.0,
RH-01,USDRUBF,TIME_30,BASE,2026-03,438,-393.5880144908106,-0.89860277281007,0.0,
RH-01,USDRUBF,TIME_30,BASE,2026-04,418,-550.0247422568316,-1.3158486656862,0.0,
RH-01,USDRUBF,TIME_30,BASE,2026-05,187,-273.5451561662098,-1.4628083217444374,0.0,
RH-01,USDRUBF,TIME_30,GROSS,2026-01,360,-48.265540169076075,-0.1340709449141002,0.0,
RH-01,USDRUBF,TIME_30,GROSS,2026-02,350,-76.17549231085783,-0.2176442637453081,0.0,
RH-01,USDRUBF,TIME_30,GROSS,2026-03,438,-54.16556719050252,-0.12366567851712905,0.0,
RH-01,USDRUBF,TIME_30,GROSS,2026-04,418,-130.9094365845638,-0.3131804702979995,0.0,
RH-01,USDRUBF,TIME_30,GROSS,2026-05,187,-50.42909347437847,-0.2696742966544303,0.0,
RH-01,USDRUBF,TIME_30,STRESS,2026-01,360,-730.1785856768117,-2.0282738491022547,0.0,
RH-01,USDRUBF,TIME_30,STRESS,2026-02,350,-806.5422234465067,-2.3044063527043046,0.0,
RH-01,USDRUBF,TIME_30,STRESS,2026-03,438,-733.0104617906364,-1.6735398671019097,0.0,
RH-01,USDRUBF,TIME_30,STRESS,2026-04,418,-969.1400479285038,-2.3185168610729754,0.0,
RH-01,USDRUBF,TIME_30,STRESS,2026-05,187,-496.661218857724,-2.6559423468327488,0.0,
RH-01,USDRUBF,TIME_60,BASE,2026-01,214,-276.7089361087488,-1.293032411723125,0.0,
RH-01,USDRUBF,TIME_60,BASE,2026-02,209,-430.3258075626352,-2.058975155802082,0.0,
RH-01,USDRUBF,TIME_60,BASE,2026-03,257,-194.74835971767814,-0.7577757187458294,0.0,
RH-01,USDRUBF,TIME_60,BASE,2026-04,252,-370.4586227046111,-1.4700738996214726,0.0,
RH-01,USDRUBF,TIME_60,BASE,2026-05,114,-135.9361192461903,-1.192422098650792,0.0,
RH-01,USDRUBF,TIME_60,GROSS,2026-01,214,-72.44123808592143,-0.3385104583454272,0.0,
RH-01,USDRUBF,TIME_60,GROSS,2026-02,209,-205.3514222685364,-0.9825426902800785,0.0,
RH-01,USDRUBF,TIME_60,GROSS,2026-03,257,5.092885083404648,0.01981667347628268,0.0,
RH-01,USDRUBF,TIME_60,GROSS,2026-04,252,-117.25605943652596,-0.4653018231608173,0.0,
RH-01,USDRUBF,TIME_60,GROSS,2026-05,114,2.0589478966616075,0.018060946461943925,0.0,
RH-01,USDRUBF,TIME_60,STRESS,2026-01,214,-480.9766341312859,-2.2475543650994667,0.0,
RH-01,USDRUBF,TIME_60,STRESS,2026-02,209,-655.3001928564142,-3.1354076213225563,0.0,
RH-01,USDRUBF,TIME_60,STRESS,2026-03,257,-394.58960451847696,-1.5353681109668365,0.0,
RH-01,USDRUBF,TIME_60,STRESS,2026-04,252,-623.6611859723365,-2.4748459760807004,0.0,
RH-01,USDRUBF,TIME_60,STRESS,2026-05,114,-273.9311863888461,-2.402905143761808,0.0,
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,BASE,2026-01,603,-350.14303274304035,-0.5806683793416921,-700.2860654860807,-1.1613367586833843
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,BASE,2026-02,659,-402.2462598320868,-0.6103888616571879,-804.4925196641736,-1.2207777233143757
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,BASE,2026-03,932,-454.32760876519313,-0.4874759750699497,-908.6552175303863,-0.9749519501398994
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,BASE,2026-04,740,-446.98682023458775,-0.6040362435602538,-893.9736404691755,-1.2080724871205075
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,BASE,2026-05,258,-189.04827773163504,-0.7327452625257173,-378.0965554632701,-1.4654905250514345
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-01,603,-29.27559320866031,-0.048549905818673814,-58.55118641732062,-0.09709981163734763
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-02,659,-52.178549262969604,-0.07917837520936206,-104.35709852593921,-0.15835675041872413
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-03,932,-52.40965811998196,-0.05623353875534545,-104.81931623996392,-0.1124670775106909
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-04,740,-43.88500395341606,-0.05930405939650819,-87.77000790683212,-0.11860811879301637
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,2026-05,258,-16.079442567010314,-0.06232342080236556,-32.15888513402063,-0.12464684160473112
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-01,603,-671.0104722779903,-1.1127868528656555,-1342.0209445559806,-2.225573705731311
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-02,659,-752.3139704018258,-1.1415993481059572,-1504.6279408036517,-2.2831986962119144
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-03,932,-856.2455594111183,-0.9187184113853201,-1712.4911188222366,-1.8374368227706401
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-04,740,-850.0886365164755,-1.1487684277249668,-1700.177273032951,-2.2975368554499336
RH-02,CNYRUBF,STOP_0.5_TARGET_1.0,STRESS,2026-05,258,-362.017112896567,-1.4031671042502598,-724.034225793134,-2.8063342085005196
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,BASE,2026-01,601,-314.58667913461426,-0.523438734001022,-629.1733582692285,-1.046877468002044
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,BASE,2026-02,654,-385.25064117560953,-0.589068258678302,-770.5012823512191,-1.178136517356604
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,BASE,2026-03,931,-409.8204072460162,-0.4401937779226812,-819.6408144920324,-0.8803875558453624
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,BASE,2026-04,740,-428.78416209839776,-0.5794380568897267,-857.5683241967955,-1.1588761137794534
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,BASE,2026-05,258,-177.84826476666305,-0.6893343595607095,-355.6965295333261,-1.378668719121419
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-01,601,5.432652204550825,0.009039354749668594,10.86530440910165,0.018078709499337188
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-02,654,-37.04130575543284,-0.05663808219485143,-74.08261151086568,-0.11327616438970287
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-03,931,-8.1545256021091,-0.008758888938892696,-16.3090512042182,-0.01751777787778539
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-04,740,-25.682345817226025,-0.034705872725981114,-51.36469163445205,-0.06941174545196223
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,2026-05,258,-4.879429602038323,-0.018912517837357843,-9.758859204076646,-0.037825035674715686
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-01,601,-634.6060104743478,-1.0559168227526587,-1269.2120209486957,-2.1118336455053175
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-02,654,-733.4599765964048,-1.1214984351626984,-1466.9199531928095,-2.242996870325397
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-03,931,-811.4862888906368,-0.8716286669072362,-1622.9725777812737,-1.7432573338144723
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-04,740,-831.8859783802855,-1.1241702410544399,-1663.771956760571,-2.2483404821088797
RH-02,CNYRUBF,STOP_0.5_TARGET_1.5,STRESS,2026-05,258,-350.817099931595,-1.359756201285252,-701.63419986319,-2.719512402570504
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-01,600,-300.9798050300391,-0.5016330083833984,-601.9596100600781,-1.0032660167667968
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-02,651,-372.539256752313,-0.5722569228146129,-745.078513504626,-1.1445138456292259
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-03,931,-374.7627804289205,-0.40253789519755157,-749.525560857841,-0.8050757903951031
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-04,738,-411.44949151624166,-0.5575196362008694,-822.8989830324833,-1.1150392724017388
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,2026-05,257,-178.7087369164745,-0.6953647350835583,-357.417473832949,-1.3907294701671167
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-01,600,18.747264024853607,0.031245440041422677,37.49452804970721,0.062490880082845354
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-02,651,-25.230022769459993,-0.038755795344792614,-50.460045538919985,-0.07751159068958523
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-03,931,26.90310121498658,0.02889699378623693,53.80620242997316,0.05779398757247386
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-04,738,-8.894677711156245,-0.01205240882270494,-17.78935542231249,-0.02410481764540988
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,2026-05,257,-6.1294296020421575,-0.02384992063051423,-12.258859204084315,-0.04769984126102846
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-01,600,-620.7068740854996,-1.034511456809166,-1241.4137481709993,-2.069022913618332
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-02,651,-719.8484907357829,-1.1057580502853808,-1439.6969814715658,-2.2115161005707615
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-03,931,-776.4286620735412,-0.8339727841821065,-1552.8573241470824,-1.667945568364213
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-04,738,-814.0043053220422,-1.102986863580003,-1628.0086106440845,-2.205973727160006
RH-02,CNYRUBF,STOP_0.5_TARGET_2.0,STRESS,2026-05,257,-351.2880442312134,-1.3668795495377954,-702.5760884624268,-2.733759099075591
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-01,577,-302.1432069368289,-0.5236450726808126,-302.1432069368289,-0.5236450726808126
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-02,627,-357.179740996521,-0.5696646586866363,-357.179740996521,-0.5696646586866363
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-03,884,-390.9165853383058,-0.4422133318306627,-390.9165853383058,-0.4422133318306627
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-04,718,-420.7945673079719,-0.5860648569748912,-420.7945673079719,-0.5860648569748912
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,2026-05,250,-183.84195980734705,-0.7353678392293882,-183.84195980734705,-0.7353678392293882
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-01,577,7.976404755347817,0.01382392505259587,7.976404755347817,0.01382392505259587
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-02,627,-20.148543637516873,-0.03213483833734748,-20.148543637516873,-0.03213483833734748
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-03,884,-6.026515682406281,-0.0068173254325862905,-6.026515682406281,-0.0068173254325862905
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-04,718,-27.23993537433569,-0.03793862865506364,-27.23993537433569,-0.03793862865506364
RH-02,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,2026-05,250,-13.98569687151393,-0.055942787486055724,-13.98569687151393,-0.055942787486055724
