trade_path_id,strategy_id,instrument,exit_configuration,signal_time,entry_time,entry_price_raw,side,ATR_at_entry,reference_level,risk_price,stop_price,target_price,exit_time,exit_price_raw,exit_reason,bars_held,gross_pnl_price,MFE,MAE,friction_scenario,entry_price_adjusted,exit_price_adjusted,net_pnl_price,pnl_atr,pnl_R
PD-01:STOP_1.0_TARGET_1.5:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_1.5,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.449638906243205,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,STRESS,11.446000000000002,11.438240729171197,-0.007759270828804787,-2.064036134176443,-2.064036134176443
PD-01:STOP_1.0_TARGET_2.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_2.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.451518541657606,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,BASE,11.445,11.439240729171198,-0.005759270828802343,-1.532018067087811,-1.532018067087811
PD-01:STOP_1.0_TARGET_2.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_2.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.451518541657606,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,GROSS,11.444,11.440240729171197,-0.0037592708288034515,-1.000000000000124,-1.000000000000124
PD-01:STOP_1.0_TARGET_2.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_2.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.451518541657606,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,STRESS,11.446000000000002,11.438240729171197,-0.007759270828804787,-2.064036134176443,-2.064036134176443
PD-01:TIME_15:CNYRUBF:846,PD-01,CNYRUBF,TIME_15,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 09:17:00+03:00,11.417,TIME,15,-0.027000000000001023,0.010999999999999233,0.034000000000000696,BASE,11.445,11.416,-0.028999999999999915,-7.714261972775714,
PD-01:TIME_15:CNYRUBF:846,PD-01,CNYRUBF,TIME_15,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 09:17:00+03:00,11.417,TIME,15,-0.027000000000001023,0.010999999999999233,0.034000000000000696,GROSS,11.444,11.417,-0.027000000000001023,-7.182243905688027,
PD-01:TIME_15:CNYRUBF:846,PD-01,CNYRUBF,TIME_15,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 09:17:00+03:00,11.417,TIME,15,-0.027000000000001023,0.010999999999999233,0.034000000000000696,STRESS,11.446000000000002,11.415,-0.03100000000000236,-8.246280039864347,
PD-01:TIME_30:CNYRUBF:846,PD-01,CNYRUBF,TIME_30,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 09:32:00+03:00,11.422,TIME,30,-0.02200000000000024,0.010999999999999233,0.034000000000000696,BASE,11.445,11.421000000000001,-0.023999999999999133,-6.3842168050555514,
PD-01:TIME_30:CNYRUBF:846,PD-01,CNYRUBF,TIME_30,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 09:32:00+03:00,11.422,TIME,30,-0.02200000000000024,0.010999999999999233,0.034000000000000696,GROSS,11.444,11.422,-0.02200000000000024,-5.852198737967864,
PD-01:TIME_30:CNYRUBF:846,PD-01,CNYRUBF,TIME_30,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 09:32:00+03:00,11.422,TIME,30,-0.02200000000000024,0.010999999999999233,0.034000000000000696,STRESS,11.446000000000002,11.42,-0.026000000000001577,-6.916234872144184,
PD-01:TIME_60:CNYRUBF:846,PD-01,CNYRUBF,TIME_60,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 10:03:00+03:00,11.426,TIME,60,-0.018000000000000682,0.019999999999999574,0.034000000000000696,BASE,11.445,11.425,-0.019999999999999574,-5.320180670879705,
PD-01:TIME_60:CNYRUBF:846,PD-01,CNYRUBF,TIME_60,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 10:03:00+03:00,11.426,TIME,60,-0.018000000000000682,0.019999999999999574,0.034000000000000696,GROSS,11.444,11.426,-0.018000000000000682,-4.788162603792018,
PD-01:TIME_60:CNYRUBF:846,PD-01,CNYRUBF,TIME_60,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,,,,2026-01-06 10:03:00+03:00,11.426,TIME,60,-0.018000000000000682,0.019999999999999574,0.034000000000000696,STRESS,11.446000000000002,11.424,-0.022000000000002018,-5.852198737968337,
PD-02:STOP_0.5_TARGET_1.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_1.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.430361767115198,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,BASE,11.432,11.436638232884802,-0.004638232884801141,-0.8790415947586633,-1.7580831895173266
PD-02:STOP_0.5_TARGET_1.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_1.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.430361767115198,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,GROSS,11.433,11.435638232884802,-0.0026382328848022496,-0.5000000000001612,-1.0000000000003224
PD-02:STOP_0.5_TARGET_1.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_1.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.430361767115198,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,STRESS,11.431,11.437638232884803,-0.006638232884803585,-1.2580831895178386,-2.516166379035677
PD-02:STOP_0.5_TARGET_1.5:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_1.5,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.429042650672798,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,BASE,11.432,11.436638232884802,-0.004638232884801141,-0.8790415947586633,-1.7580831895173266
PD-02:STOP_0.5_TARGET_1.5:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_1.5,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.429042650672798,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,GROSS,11.433,11.435638232884802,-0.0026382328848022496,-0.5000000000001612,-1.0000000000003224
PD-02:STOP_0.5_TARGET_1.5:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_1.5,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.429042650672798,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,STRESS,11.431,11.437638232884803,-0.006638232884803585,-1.2580831895178386,-2.516166379035677
PD-02:STOP_0.5_TARGET_2.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_2.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.427723534230397,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,BASE,11.432,11.436638232884802,-0.004638232884801141,-0.8790415947586633,-1.7580831895173266
PD-02:STOP_0.5_TARGET_2.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_2.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.427723534230397,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,GROSS,11.433,11.435638232884802,-0.0026382328848022496,-0.5000000000001612,-1.0000000000003224
PD-02:STOP_0.5_TARGET_2.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_0.5_TARGET_2.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.002638232884801399,11.435638232884802,11.427723534230397,2026-01-06 09:04:00+03:00,11.435638232884802,STOP,1,-0.0026382328848022496,0.0,0.008000000000000895,STRESS,11.431,11.437638232884803,-0.006638232884803585,-1.2580831895178386,-2.516166379035677
PD-02:STOP_1.0_TARGET_1.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_1.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.427723534230397,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,BASE,11.432,11.439276465769602,-0.007276465769601614,-1.3790415947584878,-1.3790415947584878
PD-02:STOP_1.0_TARGET_1.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_1.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.427723534230397,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,GROSS,11.433,11.438276465769603,-0.005276465769602723,-0.9999999999999857,-0.9999999999999857
PD-02:STOP_1.0_TARGET_1.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_1.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.427723534230397,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,STRESS,11.431,11.440276465769603,-0.009276465769604059,-1.7580831895176632,-1.7580831895176632
PD-02:STOP_1.0_TARGET_1.5:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_1.5,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.425085301345595,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,BASE,11.432,11.439276465769602,-0.007276465769601614,-1.3790415947584878,-1.3790415947584878
PD-02:STOP_1.0_TARGET_1.5:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_1.5,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.425085301345595,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,GROSS,11.433,11.438276465769603,-0.005276465769602723,-0.9999999999999857,-0.9999999999999857
PD-02:STOP_1.0_TARGET_1.5:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_1.5,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.425085301345595,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,STRESS,11.431,11.440276465769603,-0.009276465769604059,-1.7580831895176632,-1.7580831895176632
PD-02:STOP_1.0_TARGET_2.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_2.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.422447068460794,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,BASE,11.432,11.439276465769602,-0.007276465769601614,-1.3790415947584878,-1.3790415947584878
PD-02:STOP_1.0_TARGET_2.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_2.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.422447068460794,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,GROSS,11.433,11.438276465769603,-0.005276465769602723,-0.9999999999999857,-0.9999999999999857
PD-02:STOP_1.0_TARGET_2.0:CNYRUBF:847,PD-02,CNYRUBF,STOP_1.0_TARGET_2.0,2026-01-06 09:03:00+03:00,2026-01-06 09:03:00+03:00,11.433,SHORT,0.005276465769602798,11.44,0.005276465769602798,11.438276465769603,11.422447068460794,2026-01-06 09:04:00+03:00,11.438276465769603,STOP,1,-0.005276465769602723,0.0,0.008000000000000895,STRESS,11.431,11.440276465769603,-0.009276465769604059,-1.7580831895176632,-1.7580831895176632
