generation,lifecycle_stage,strategy,timeframe,instrument,trades,winners,losers,win_rate,net_R,expectancy_R,PF,avg_win_R,avg_loss_R,median_R,std_R,best_trade_R,worst_trade_R,average_holding_hours,median_holding_hours,average_MAE_R,median_MAE_R,average_MFE_R,median_MFE_R,small_sample_flag
v2,walk_forward,T3,H1,BR,10,4,6,0.4,-1.952901325809,-0.1952901325809,0.565846416235398,0.636319874921,-0.749696804248833,-0.5445509273235,0.762349041353492,1.46525956625,-1.00926089555,44.8,34.5,0.63381657582778,0.7467999809435,1.1294664014133,1.0329673396235,true
v2,walk_forward,T3,H1,CNY,18,7,11,0.388888888888889,17.476955915243,0.970941995291278,2.82002338791715,3.868507935336,-0.872963602919,-0.5824205496665,3.46573730305338,13.5545083328,-1.07054251382,44.8888888888889,44.5,0.660207493866056,0.7256607313735,2.54110447674158,0.9222470232405,true
v2,walk_forward,T3,H1,GD,8,3,5,0.375,3.2552917779738,0.406911472246725,1.80936880802224,2.42576822238793,-0.804402577838,-0.510685937865,2.05452623040735,5.21935245504,-1.00022751028,67.5,76.5,0.63060927082965,0.8851898572655,1.54854030592441,0.3196082866395,true
v2,walk_forward,T3,H1,MIX,16,9,7,0.5625,9.570696382498,0.598168523906125,2.80797372611838,1.65158889660589,-0.756229098136428,0.4004635290345,1.45855865500548,3.56980398429,-1.00000110482,41.5,35,0.514631737045125,0.5155397523295,2.22366457425975,2.078717388775,true
v2,walk_forward,T3,H1,NG,23,5,18,0.217391304347826,-7.055755261476,-0.306771967890261,0.554788425006472,1.7584679144078,-0.880449712973056,-0.996568865128,1.25706899142701,2.96474362359,-2.56466015562,31.0434782608696,23,0.767969306238304,0.967127831368,1.01491941060059,0.260802896661,true
v2,walk_forward,T3,H1,Si,20,10,10,0.5,7.796676105886,0.3898338052943,1.89862831728138,1.6472872878177,-0.8676196772291,-0.1422943494875,1.65152434310078,4.64344838222,-1.00000808987,33.75,23,0.540531192591181,0.5579877362005,1.74602746799075,1.0980377543285,true
v2,walk_forward,T3,M30,BR,53,15,38,0.283018867924528,-19.152054633688,-0.36135952139034,0.3520147396236,0.693617168721653,-0.777797688539811,-0.626522639462,0.872242177910502,3.71394061147,-1.89027508611,24.0283018867925,16,0.710197788139117,0.751091882404,0.971779994105221,0.715111634361,false
v2,walk_forward,T3,M30,CNY,50,21,29,0.42,10.3241176989826,0.206482353979653,1.41937102553207,1.66391511209606,-0.848899988104645,-0.4284041085495,1.80149595534818,7.24391279689,-1.12948836501,19.4,14.75,0.62444191191901,0.694234506169,1.61706010680351,0.741363453053,false
v2,walk_forward,T3,M30,GD,54,15,39,0.277777777777778,3.81724276804868,0.0706896808897903,1.14249694595305,2.04036569592819,-0.6868780172019,-0.373828785991,2.0930986809354,13.1606208736,-3.699242647,24.1203703703704,14.5,0.639363675267541,0.621625964862,1.48054376857652,0.8997678904075,false
v2,walk_forward,T3,M30,MIX,58,25,33,0.431034482758621,10.8923956109563,0.187799924326832,1.40866979693072,1.50182752223072,-0.807675528630658,-0.3053875724615,1.53425571483455,5.33650817629,-2.53640822606,18.7672413793103,15.75,0.614820686895178,0.5862975556245,1.54558410173766,0.9860956272185,false
v2,walk_forward,T3,M30,NG,64,25,39,0.390625,6.7175734088078,0.104962084512622,1.21345609271027,1.52752358157524,-0.806936311040338,-0.4682105244895,1.46202798574654,5.68326261277,-1.82181316367,21.28125,17.25,0.6130628139595,0.57751373102,1.5145454881672,1.0034228561995,false
v2,walk_forward,T3,M30,Si,45,22,23,0.488888888888889,16.9081811007524,0.375737357794498,1.91816221228446,1.6056102283847,-0.800662779291783,-0.223542649883,1.89205464171529,8.21044964058,-1.0000141945,20.1777777777778,15.5,0.578328632240838,0.594226775492,1.67768243039424,0.996367572587,false
v3,baseline,T2,H1,CNYRUBF,47,16,31,0.340425531914894,14.7120219567232,0.313021743760068,1.73892751333201,2.16387427180862,-0.642256980394026,-0.374948457487,1.63831537586273,4.66148629012,-1.05838180376,34.2978723404255,22,0.413357296202798,0.36249418059,1.76603679742036,0.905725265656,false
v3,baseline,T2,H1,GLDRUBF,47,21,26,0.446808510638298,14.5354572799439,0.309265048509445,1.80729106472085,1.54955630017486,-0.692508654758773,-0.217264810054,1.32758759297697,4.61316699852,-1.00010327612,38,24,0.485504827372315,0.431187609688,2.06024571603013,1.43482481728,false
v3,baseline,T2,H1,IMOEXF,29,13,16,0.448275862068966,12.5049445225483,0.431204983536148,2.15079884047351,1.79778931571875,-0.679144786362219,-0.0731171356537,1.44889418370908,3.54767791197,-1.0001148833,39.1724137931034,23,0.416254827586597,0.365584121452,1.81618319666793,1.55122546505,true
v3,baseline,T2,H1,USDRUBF,53,20,33,0.377358490566038,38.7344649929195,0.730838962130557,2.76265678249798,3.03547558128328,-0.665910504022612,-0.449199519381,3.02541349676082,18.3674323515,-1.00797489953,32.8490566037736,20,0.412562013625098,0.434455060444,2.25391413493807,0.789595422826,false
v3,baseline,T2,M30,CNYRUBF,94,36,58,0.382978723404255,19.6990374886241,0.209564228602384,1.48205022305783,1.68233755112607,-0.704570937101976,-0.3193948749965,1.4875131605271,6.08854267616,-1.20165281226,20.0159574468085,12,0.434271643751509,0.4294565182685,1.61980442539778,1.072469507525,false
v3,baseline,T2,M30,GLDRUBF,86,32,54,0.372093023255814,14.0484750416179,0.163354360949046,1.37134472411573,1.62124476926983,-0.700580695833642,-0.438054861003,1.63669420680976,9.60325059047,-2.52449966961,19.3197674418605,14.25,0.460709576311288,0.467826346804,1.63449376658476,1.22163493887,false
v3,baseline,T2,M30,IMOEXF,72,29,43,0.402777777777778,26.288102251994,0.365112531277694,1.82758973371897,2.0018192105389,-0.738712903572884,-0.37075333223,1.77130334680094,6.41851590164,-1.00058808973,16.9097222222222,8,0.423478221774153,0.3711980396145,1.76487298216878,0.8358621986205,false
v3,baseline,T2,M30,USDRUBF,114,38,76,0.333333333333333,36.8760230629599,0.323473886517192,1.74428515036191,2.27425213242841,-0.651915236438418,-0.397160510153,2.17496631037432,14.8739692779,-1.0176272384,17.5614035087719,12.25,0.457551607649667,0.4469734841035,1.69742864027799,0.8709667497575,false
v3,baseline,T3,H1,CNYRUBF,52,21,31,0.403846153846154,26.694451710825,0.513354840592788,2.11808286388378,2.40807864092981,-0.770167733829065,-0.376019115323,2.54039034883319,15.1589397796,-1.12661816856,34.7115384615385,24,0.553095814860089,0.4771361807875,2.08369785161505,1.009835571378,false
v3,baseline,T3,H1,GLDRUBF,41,20,21,0.48780487804878,13.9365869261535,0.339916754296427,2.06392794433916,1.35178850027604,-0.62377062282701,-0.021662432568,1.49049144534443,6.41682327936,-1.00015702378,49,28,0.510165669484466,0.485733247393,1.87717331662297,0.955451803601,false
v3,baseline,T3,H1,IMOEXF,27,13,14,0.481481481481481,13.7641557814742,0.509783547462007,2.54740564918782,1.74301111483608,-0.6353563365282,-0.0591464131603,1.6457648798557,5.59451536413,-1.00035686444,35.8518518518519,27,0.546005040018037,0.526492705758,1.94836850110974,1.3313920348,true
v3,baseline,T3,H1,USDRUBF,64,31,33,0.484375,27.7780237435515,0.434031620992992,2.19561272857089,1.64552642497474,-0.704039255474712,-0.10259444555625,1.49183614694104,5.21972796479,-1.01567601425,34.625,25,0.524374533031097,0.488242055828,2.03299312128985,1.421809154385,false
v3,baseline,T3,M30,CNYRUBF,119,47,72,0.394957983193277,25.5929295381336,0.215066634774232,1.45490229932554,1.74155759387558,-0.781392741305817,-0.40197264728,1.77068048797432,10.0110673543,-1.15680299257,17.6386554621849,9.5,0.582134384533301,0.604317252648,1.67369527727473,1.05263167478,false
v3,baseline,T3,M30,GLDRUBF,94,35,59,0.372340425531915,13.7801310255251,0.146597138569416,1.31146663463213,1.65779573626196,-0.749876605824464,-0.433055190144,1.51372440570579,5.75401040713,-1.00550797688,22.2712765957447,12.5,0.609367548858907,0.58498925323,1.6637297689383,0.841124640508,false
v3,baseline,T3,M30,IMOEXF,63,30,33,0.476190476190476,26.7553387091201,0.424687916017779,2.11576226630641,1.691158823955,-0.726649273016061,-0.111637278378,1.61349405075776,5.20241330329,-1.00075758313,19.2142857142857,16.5,0.526049184109317,0.45334805602,1.75158478382424,0.924540679777,false
v3,baseline,T3,M30,USDRUBF,122,62,60,0.508196721311475,64.3068456210598,0.5271052919759,2.42630985204734,1.76440344563212,-0.751436133468862,0.00441937049408,1.76988200946773,6.57793873659,-1.02186184572,20.4877049180328,15.75,0.56092111762212,0.5179218430225,1.86089505117563,1.20425838932,false
v3,true_oos,T2,H1,CNYRUBF,35,12,23,0.342857142857143,8.765351744862,0.250438621281771,1.51952304269653,2.13643939713858,-0.733561783513087,-0.598120184188,1.91719684209311,7.37994022666,-1.06855884464,36.0571428571429,22,0.492451438454471,0.526695332097,1.66017879167241,0.78030092397,false
v3,true_oos,T2,H1,GLDRUBF,48,18,30,0.375,27.116878393611,0.564934966533562,2.06685185342252,2.91858550343797,-0.84725535560908,-0.7027576173925,2.45559912047752,11.2365496376,-1.34605231801,33.8541666666667,18,0.437705251155063,0.4343671568375,2.10007413819963,0.849383808347,false
v3,true_oos,T2,H1,IMOEXF,55,16,39,0.290909090909091,-4.2628209416635,-0.0775058353029727,0.860789115884758,1.64740615149744,-0.785162035015964,-0.662740335105,1.71680398779367,9.11284304823,-1.00033148185,24.3090909090909,17,0.468185590145133,0.496550798914,1.2699464866838,0.756226515457,false
v3,true_oos,T2,H1,USDRUBF,34,17,17,0.5,33.916323229588,0.997538918517294,3.49513443045678,2.79466515092106,-0.799587313886471,-0.04831685424,2.90709171254661,12.9932280859,-1.01225356468,47.8823529411765,30.5,0.474908136015609,0.465532767058,2.49771091301144,1.236614206825,false
v3,true_oos,T2,M30,CNYRUBF,90,28,62,0.311111111111111,0.1677021735346,0.00186335748371778,1.0035696508903,1.68384625315479,-0.757741821206445,-0.602449350852,1.71346927615805,9.30802749605,-1.10392942346,16.8055555555556,13,0.508867563794512,0.4887556917265,1.37848495735831,0.6550723113645,false
v3,true_oos,T2,M30,GLDRUBF,81,29,52,0.358024691358025,9.7776566332174,0.120711810286635,1.24256273919698,1.72715383746863,-0.775188551026404,-0.485255815553,1.80613014509747,11.3206489606,-2.84099867441,13.6913580246914,8.5,0.451471616302663,0.411107235929,1.54918852943055,0.866288930184,false
v3,true_oos,T2,M30,IMOEXF,105,33,72,0.314285714285714,1.8151717449995,0.0172873499523762,1.0306068025068,1.8521613882749,-0.823696584278782,-0.600011390246,1.60063582028795,7.46253032363,-2.55787447421,16.1761904761905,7,0.491772202248149,0.496614950667,1.49725374155327,0.747455274013,false
v3,true_oos,T2,M30,USDRUBF,85,26,59,0.305882352941176,21.4224587779987,0.252028926799985,1.53295570005856,2.36992422919048,-0.681280867473791,-0.390378472426,2.46814581155355,14.6714150043,-1.01830486453,19.1588235294118,10,0.439336384374901,0.462663786147,1.596278061764,0.733253602538,false
v3,true_oos,T3,H1,CNYRUBF,51,27,24,0.529411764705882,21.624393857992,0.424007722705726,2.54123305758273,1.32055459081589,-0.584607503918208,0.0258895676606,1.55287002859211,8.13343090257,-1.0501541399,27.0980392156863,24,0.421525294593973,0.354591040858,1.60346604517394,1.02822103704,false
v3,true_oos,T3,H1,GLDRUBF,41,20,21,0.48780487804878,36.1997593417376,0.882920959554576,3.69344533814675,2.4819852567487,-0.639997418725543,-0.0496041017906,2.21494373228691,10.1793183443,-1.00005698775,45.8780487804878,39,0.536191608483517,0.631041825445,2.05298894477355,1.10145302993,false
v3,true_oos,T3,H1,IMOEXF,58,20,38,0.344827586206897,3.3192115241121,0.0572277848984845,1.13853115387703,1.36396240872426,-0.630527280272976,-0.322225929336,1.10206163918405,2.96172313269,-1.00017364984,38.6896551724138,25,0.554475342926818,0.60971742984,1.15479741465678,0.629346813829,false
v3,true_oos,T3,H1,USDRUBF,49,19,30,0.387755102040816,23.2876897964242,0.475258975437229,2.4233323829604,2.08679343606875,-0.545379516296067,-0.222776316653,1.85619608854823,8.51161067422,-1.00701630681,36.1428571428571,25,0.454673922291886,0.431245711493,1.591735175382,0.808205785122,false
v3,true_oos,T3,M30,CNYRUBF,91,47,44,0.516483516483517,44.3686426936979,0.487567502128548,2.24325924838407,1.70331924600859,-0.811076406106955,0.0960088935311,2.17554978592815,13.905272942,-1.12769297394,15.8626373626374,16,0.5196551919753,0.431312964932,1.92452423198272,1.29552180042,false
v3,true_oos,T3,M30,GLDRUBF,91,35,56,0.384615384615385,41.3638065699495,0.4545473249445,1.9332940449885,2.44811532562372,-0.791432675480011,-0.524271391303,2.13201028139414,8.82891581916,-1.0048210594,17.2252747252747,8.5,0.637531449019815,0.771317370888,1.82603767925348,0.955554858317,false
v3,true_oos,T3,M30,IMOEXF,105,43,62,0.40952380952381,29.5120922344655,0.281067545090148,1.64783226183141,1.74574968916489,-0.734760393542332,-0.347397410414,1.59092672258153,7.53878905348,-1.00038688818,22.147619047619,17,0.619157047582153,0.668534964859,1.56673369258139,0.82429818257,false
v3,true_oos,T3,M30,USDRUBF,82,38,44,0.463414634146341,41.2276176803578,0.502775825370217,2.1893561520862,1.99714287799249,-0.78781390189447,-0.2325070865055,2.39665560580569,14.4040122767,-1.0140103145,18.6707317073171,16.5,0.570398264509093,0.6036048491175,2.0676640685269,0.9609181011625,false
v3,walk_forward,T2,H1,CNYRUBF,17,8,9,0.470588235294118,10.471229117349,0.615954653961706,2.98575160524431,1.96805135794913,-0.585909082916,-0.143127303197,1.54630422055183,4.66148629012,-1.05519075196,44.6470588235294,26,0.409606185136471,0.361316949978,2.23998714681588,1.69384152493,true
v3,walk_forward,T2,H1,GLDRUBF,24,9,15,0.375,-0.316717361884,-0.0131965567451667,0.974176663186854,1.32756172796567,-0.817651527571667,-0.5409692008035,1.13758045507739,2.88275023699,-1.00010327612,30.0833333333333,17,0.4902598761857,0.460948429935,1.93014612330023,1.17350157567,true
v3,walk_forward,T2,H1,IMOEXF,20,10,10,0.5,13.284526388202,0.6642263194101,2.90350425720854,2.02635107208578,-0.69789843326558,-0.0229116447725,1.75415285988149,5.1737672575,-1.0001077233,37.2,23.5,0.330914025649915,0.184795827636,2.13960655520345,1.58591965853,true
v3,walk_forward,T2,H1,USDRUBF,24,11,13,0.458333333333333,24.8675297732916,1.03614707388715,3.6073194578943,3.12773766557124,-0.733660349845539,-0.246691131244,3.90369251852398,18.3674323515,-1.00797489953,35.625,19.5,0.439242891424767,0.437003560915,2.63803618154169,1.0296079922995,true
v3,walk_forward,T2,M30,CNYRUBF,42,14,28,0.333333333333333,-3.3637096040617,-0.080088323906231,0.840780498735688,1.26875226430343,-0.754508618011061,-0.45018000951,1.17148616520628,3.96316838287,-1.20165281226,13.7857142857143,10.25,0.454295639065238,0.499381838078,1.32038242479203,0.9811184080265,false
v3,walk_forward,T2,M30,GLDRUBF,49,19,30,0.387755102040816,15.0185447965474,0.306500914215253,1.67808705867514,1.95615509688466,-0.738280068142037,-0.342279110689,2.04021299145535,9.60325059047,-2.52449966961,16.9183673469388,15,0.444416943828568,0.404074982242,1.88894276546359,1.27767163308,false
v3,walk_forward,T2,M30,IMOEXF,54,23,31,0.425925925925926,26.829198939631,0.496837017400574,2.17734854541145,2.15726140533357,-0.735090754291645,-0.313490850017,1.86595218297002,6.41851590164,-1.00058808973,19.1018518518519,14.75,0.427007972440981,0.3711980396145,1.9682455732141,1.137587046685,false
v3,walk_forward,T2,M30,USDRUBF,48,18,30,0.375,22.9135864874763,0.477366385155756,2.10537164365932,2.42460511016531,-0.690976849849977,-0.377043919052,2.70346099542913,14.8739692779,-1.0176272384,19.0208333333333,16.75,0.50696620036416,0.540959722599,1.91288785195027,0.992125519051,false
v3,walk_forward,T3,H1,CNYRUBF,16,8,8,0.5,17.674507803673,1.10465673772956,4.83925380158898,2.78476734999713,-0.575453874538,0.044056867971,3.10282466281107,12.1271518237,-0.908418429062,43.5625,25,0.423713283835563,0.3756943774565,2.47711453007425,1.0034572010765,true
v3,walk_forward,T3,H1,GLDRUBF,22,10,12,0.454545454545455,0.2240423264706,0.0101837421123,1.03759208692941,0.61838691084017,-0.496652231827592,-0.04573050338055,0.778999655634514,2.52347413455,-1.00006698948,46.3636363636364,41.5,0.460576871183427,0.4224791743145,1.41395894278659,0.868053752833,true
v3,walk_forward,T3,H1,IMOEXF,14,8,6,0.571428571428571,8.3510628178626,0.596504486990186,3.05104290939301,1.55283507719712,-0.678602966619067,0.382039947637,1.35007958736989,3.20430108537,-1.0002052137,42.1428571428571,29.5,0.474650178437936,0.2704553199375,1.89992419114914,1.655268071975,true
v3,walk_forward,T3,H1,USDRUBF,14,10,4,0.714285714285714,12.04353614469,0.860252581763571,6.94217832715955,1.4070324214924,-0.5066970175585,0.685075979039,1.18521609422892,3.1266214684,-0.822018910139,53.2857142857143,46,0.349253017858171,0.291870372413,1.99434584034564,1.623250978195,true
v3,walk_forward,T3,M30,CNYRUBF,43,14,29,0.325581395348837,8.284978267913,0.192673913207279,1.35462665453839,2.26053679076643,-0.805604717338517,-0.561409310561,1.94780028489572,7.82165559416,-1.14672320561,18.1279069767442,15,0.623402471602693,0.653546085544,1.6212996423184,0.70191280887,false
v3,walk_forward,T3,M30,GLDRUBF,43,17,26,0.395348837209302,6.0717869106381,0.141204346759026,1.30287321179244,1.53641625013462,-0.771049590063477,-0.385538655059,1.46279244329843,4.77398330487,-1.30402417311,27.2558139534884,13,0.607602568699537,0.588390527997,1.81107643208682,0.874115763011,false
v3,walk_forward,T3,M30,IMOEXF,43,20,23,0.465116279069767,18.606871399939,0.432717939533465,2.13934767108332,1.7469016703987,-0.710050522088478,-0.119124609779,1.55041870110791,5.00106639649,-1.00075758313,20.453488372093,17,0.52204637047393,0.506848658967,1.79668761110521,1.05358959842,false
v3,walk_forward,T3,M30,USDRUBF,42,17,25,0.404761904761905,13.7022379297176,0.326243760231371,1.76327706539776,1.86200536833769,-0.718074133280928,-0.1904974222305,1.77990762033838,6.57793873659,-1.01786536221,19.6666666666667,15.5,0.614198722316171,0.697093986059,1.63654491814598,0.8539918848935,false
