generation,lifecycle_stage,strategy,timeframe,holding_bucket,trades,winners,losers,win_rate,net_R,expectancy_R,PF,avg_win_R,avg_loss_R,median_R,std_R,best_trade_R,worst_trade_R,average_holding_hours,median_holding_hours,average_MAE_R,median_MAE_R,average_MFE_R,median_MFE_R,small_sample_flag
v2,baseline,T2,M30,48–96h,180,115,65,0.638888888888889,246.784719359853,1.37102621866585,6.95115153539311,2.50654884504668,-0.637975351084853,0.5653839179595,2.40781036094912,8.87182641037,-2.67303061281,70.9333333333333,67.75,0.426792404481784,0.440819273571,2.86065181516188,1.98973526845,false
v2,baseline,T2,M30,6–12h,101,23,78,0.227722772277228,-35.7083975975529,-0.35354849106488,0.332180969164739,0.772251005891926,-0.685515009398297,-0.485964053856,0.936279031815313,3.6503524785,-5.12451155193,8.13861386138614,8,0.454744850024353,0.432478344006,1.25535997931574,0.820300394302,false
v2,baseline,T2,M30,<1h,68,0,68,0,-59.648792422388,-0.877188123858647,0,NA,-0.877188123858647,-1.00000615233,0.235727736805929,-0.197340449696,-1.07078836171,0.5,0.5,0,0,0,0,false
v2,baseline,T2,M30,>96h,19,17,2,0.894736842105263,68.9880550193214,3.63095026417481,40.2334665566823,4.16155606879555,-0.8791990751015,2.94933666879,3.76401377007057,13.9093219482,-1.00198929181,121.131578947368,113.5,0.421382099893495,0.418456856484,5.68789797187958,4.59140951154,true
v2,baseline,T3,H1,12–24h,162,39,123,0.240740740740741,-44.3740150289305,-0.273913673018089,0.48611699666571,1.07631816899663,-0.702035964388609,-0.579328539152,0.999742939160993,5.43799834026,-2.56466015562,18.9567901234568,20,0.586284842474091,0.602872850152,1.14682741339905,0.7858672314165,false
v2,baseline,T3,H1,1–3h,37,1,36,0.027027027027027,-33.512068225668,-0.905731573666703,0.0689156163986388,2.48044632607,-0.999792070881611,-1.00032900818,0.569695452785503,2.48044632607,-1.07054251382,1.72972972972973,2,0.964551822536514,1,0.258085676903938,0.0610070646898,false
v2,baseline,T3,H1,24–48h,171,100,71,0.584795321637427,87.3389437254462,0.510754056873955,3.50870123997109,1.22153349814891,-0.490343747738654,0.223782258367,1.47465895911118,13.5545083328,-1.03626249793,32.5847953216374,29,0.47523977379748,0.429906251701,1.94015758511457,1.61254136648,false
v2,baseline,T3,H1,3–6h,77,2,75,0.025974025974026,-66.4348219010348,-0.862789894818634,0.0129443415432177,0.4356162784145,-0.897414059438184,-1.00000352442,0.328046952759837,0.596203070563,-1.07749405162,3.85714285714286,4,0.882660465259532,1,0.453578294715679,0.23362721825,false
v2,baseline,T3,H1,48–96h,164,91,73,0.554878048780488,108.405142641939,0.661006967328896,3.46395128787886,1.67474292347265,-0.602691279370849,0.27488983325,1.54133801393213,6.38833943865,-1.2907098997,72.5914634146341,71,0.501187110369251,0.458465506885,2.06200706842274,1.550741436345,false
v2,baseline,T3,H1,6–12h,66,5,61,0.0757575757575758,-44.973709048214,-0.681419834063848,0.133197720995938,1.38218269496,-0.850567582344492,-0.910023156581,0.71412694998657,3.35663363919,-1.07188225347,7.83333333333333,7.5,0.787939836620126,0.9100172073915,0.744054479616783,0.517269095802,false
v2,baseline,T3,H1,>96h,64,63,1,0.984375,145.101220354767,2.26720656804323,263.569060095025,2.31196573843754,-0.552621166798,1.784737987145,2.14049746960431,13.5001769173,-0.552621166798,124.796875,120,0.406028057885748,0.3657696512425,3.58360126214292,2.98675750931,false
v2,baseline,T3,M30,12–24h,441,212,229,0.480725623582766,99.6658685779817,0.225999701990888,1.78824471223944,1.06653835562663,-0.552140885654428,-0.0516175807534,1.21408167227248,10.654853857,-1.22458279352,18.4614512471655,18.5,0.485557697646174,0.470659059941,1.50629662655718,1.13417415218,false
v2,baseline,T3,M30,1–3h,270,11,259,0.0407407407407407,-236.565269998415,-0.876167666660797,0.0384188410578109,0.859244213019591,-0.949872418307454,-1.000010365485,0.492087998025333,4.71072467063,-2.76919055248,1.72407407407407,1.5,0.906872107026486,1,0.468340083736277,0.2540208052185,false
v2,baseline,T3,M30,24–48h,179,163,16,0.910614525139665,302.515189662326,1.69002899252696,62.6975493298739,1.88600236727728,-0.306449762741881,1.3605341278,1.53271693632154,6.9639317101,-1.37597003424,30.159217877095,27,0.419743588350434,0.405783236351,3.08486566116637,2.55275937224,false
v2,baseline,T3,M30,3–6h,247,37,210,0.149797570850202,-138.417106801037,-0.560393144943471,0.193614351148662,0.898220159981184,-0.81738691771591,-0.874293307849,0.768907997876781,4.3977874729,-1.11226849155,4.11133603238866,4,0.743940317510795,0.859258534703,0.91055274544444,0.560145518144,false
v2,baseline,T3,M30,48–96h,212,136,76,0.641509433962264,213.955584503657,1.00922445520593,5.32577332749507,1.93688411798218,-0.650798099235785,0.573113848712,1.90193054395401,9.13810611246,-3.699242647,72.0966981132076,69,0.513792327527504,0.4552929406855,2.31213066855315,1.80505251427,false
v2,baseline,T3,M30,6–12h,172,54,118,0.313953488372093,-22.065852787727,-0.12828984178911,0.678862028732002,0.863807190389778,-0.582300348040466,-0.3123873279055,0.898143038456077,4.73279382984,-1.08203944572,8.14825581395349,8,0.525263874897287,0.5252285229875,1.29348458023216,1.083921357735,false
v2,baseline,T3,M30,<1h,28,0,28,0,-29.90910617017,-1.06818236322036,0,NA,-1.06818236322036,-1.00673276236,0.148968790152617,-1.00000116357,-1.5175650576,0.5,0.5,1.05187339342679,1,0,0,true
v2,baseline,T3,M30,>96h,14,14,0,1,68.39467130748,4.88533366482,NA,4.88533366482,NA,4.10563708052,2.84003351528344,13.1606208736,1.92287543268,109.857142857143,107.25,0.288419168815621,0.251478736493,6.38897718226286,5.7217864323,true
v2,true_oos,T2,H1,12–24h,82,23,59,0.280487804878049,-30.609421516045,-0.373285628244451,0.302269750103859,0.576546607271957,-0.743559211581356,-0.57443649898,0.699927280534974,1.66778688875,-1.76761027531,18.4024390243902,19,0.439189690194057,0.4643855906445,1.00196414628006,0.744853997212,false
v2,true_oos,T2,H1,1–3h,27,0,27,0,-24.540471516711,-0.908906352470778,0,NA,-0.908906352470778,-1.00000190335,0.18835319731597,-0.419883682202,-1.05324343491,1.48148148148148,1,0.213849614832359,0,0.0871097024351667,0,true
v2,true_oos,T2,H1,24–48h,60,33,27,0.55,33.9340046775185,0.565566744625308,3.7931222074222,1.39645862522078,-0.449967776102489,0.0723427883336,1.45547984423142,5.10206103057,-1.27418478194,32.5833333333333,30,0.38427556947964,0.339628098391,2.06614016719778,1.442143538985,false
v2,true_oos,T2,H1,3–6h,30,2,28,0.0666666666666667,-22.1869267730928,-0.73956422576976,0.0589361293956628,0.69475177404875,-0.842015368613939,-1.000003268595,0.482224138805045,1.3030549642,-1.07767659344,3.93333333333333,4,0.53327570022727,0.5011147996945,0.65475092557575,0.274253986741,false
v2,true_oos,T2,H1,48–96h,57,37,20,0.649122807017544,48.6406891143251,0.853345423058335,5.05502314753138,1.63880698379949,-0.599758464312795,0.657497979909,1.61726591551731,6.5054505667,-1.81618667237,65.8245614035088,65,0.41865973985597,0.392306944955,2.11963783885954,1.64828217669,false
v2,true_oos,T2,H1,6–12h,27,1,26,0.037037037037037,-25.2622620117102,-0.935639333767044,0.040420342004947,1.06412142215,-1.01255320899462,-1.00000070857,0.649471317797256,1.06412142215,-2.51630612463,8.07407407407407,8,0.528431844815022,0.610151111995,0.6728504836559,0.263341672664,true
v2,true_oos,T2,H1,>96h,14,13,1,0.928571428571429,58.756822771725,4.19691591226607,59.6502912472089,4.59681839669115,-1.00181638526,4.03853515807,3.38406524127689,12.8936279959,-1.00181638526,124.428571428571,117,0.422781369660195,0.409245572645,5.72325390687864,5.05462646395,true
v2,true_oos,T2,M30,12–24h,149,75,74,0.503355704697987,50.8500235577802,0.341275325891143,2.2153281215926,1.23587460505264,-0.565413132718485,0.0226596824283,1.40395331612288,7.23554857232,-1.21364491389,18.0369127516779,18,0.444342312016174,0.444088856498,1.74177021367898,1.32341434032,false
v2,true_oos,T2,M30,1–3h,82,1,81,0.0121951219512195,-72.816240334902,-0.888002930913439,0.00902758889102455,0.663343474515,-0.907155355671815,-1.00000681085,0.273248681795431,0.663343474515,-1.10559518258,1.63414634146341,1.5,0.575133721755213,0.6318598164285,0.352978593705368,0.2104474272525,false
v2,true_oos,T2,M30,24–48h,36,32,4,0.888888888888889,64.0035506613895,1.77787640726082,87.1063514620342,2.02333933707669,-0.185827031266125,1.17540191507,2.15603884250732,9.92624083113,-0.368460065403,33.3888888888889,31,0.423338062474675,0.403961587451,3.20638793019094,2.231616046715,false
v2,true_oos,T2,M30,3–6h,76,7,69,0.0921052631578947,-35.7214534906758,-0.470019124877313,0.331610954719349,2.53180718189829,-0.774552228463244,-0.7846427776505,1.29709574686381,8.28771996176,-1.14571508715,4.05263157894737,4,0.571785224393403,0.621864459152,1.11474619853753,0.7111083328745,false
v2,true_oos,T2,M30,48–96h,37,23,14,0.621621621621622,141.666344083523,3.82882011036548,14.1659805763569,6.62723364953921,-0.768573561134214,0.656896007863,14.8019145249355,90.7159022833,-2.16404524875,66.0810810810811,66,0.474696493259438,0.45228798461,5.62019257413906,1.6610511341,false
v2,true_oos,T2,M30,6–12h,36,5,31,0.138888888888889,-22.1635713264171,-0.615654759067142,0.105310521291437,0.52175806368798,-0.799108440156677,-0.5036387362005,0.681459548735097,1.51854677623,-2.72360484797,8.5,8,0.419421189949086,0.368331210747,0.808405207253892,0.7074049928795,false
v2,true_oos,T2,M30,<1h,18,0,18,0,-17.061534712518,-0.947863039584333,0,NA,-0.947863039584333,-1.000007231335,0.180601665849469,-0.467393694393,-1.15185542286,0.5,0.5,0,0,0,0,true
v2,true_oos,T2,M30,>96h,3,3,0,1,31.25421028823,10.4180700960767,NA,10.4180700960767,NA,7.07700909813,8.26559084516005,21.7895269212,2.3876742689,113.666666666667,112,0.491465213994667,0.360021260928,12.82279380624,8.8938181447,true
v2,true_oos,T3,H1,12–24h,98,16,82,0.163265306122449,-50.4702213522325,-0.51500225869625,0.183867737261033,0.710657284270551,-0.754155340250748,-0.6427492726635,0.736791343007669,2.03748557472,-3.10688940021,18.4897959183673,18,0.689118352849861,0.766891820189,0.87100803833648,0.7056859671925,false
v2,true_oos,T3,H1,1–3h,25,0,25,0,-25.400037146075,-1.016001485843,0,NA,-1.016001485843,-1.00025511195,0.258318790348665,-0.148991872472,-1.95572066746,1.48,1,0.99712990913932,1,0.18548017611368,0,true
v2,true_oos,T3,H1,24–48h,77,47,30,0.61038961038961,58.4099904142118,0.758571304080673,4.75604789108254,1.57363633596019,-0.518363912530567,0.229676537702,1.55780203042178,7.45000819734,-1.00529876474,32.5454545454545,30,0.433427890750659,0.359796543571,2.23512838164558,1.51969253948,false
v2,true_oos,T3,H1,3–6h,31,1,30,0.032258064516129,-27.35568875057,-0.882441572599032,0.0182562311317713,0.508698697599,-0.928812914938967,-1.00010503065,0.304215746493748,0.508698697599,-1.06827447715,3.83870967741935,4,0.900012268195861,1,0.520428032888768,0.279187781553,false
v2,true_oos,T3,H1,48–96h,66,45,21,0.681818181818182,89.9784632448542,1.36331004916446,8.57678095706575,2.26342258151738,-0.565502520163229,0.936021278416,2.18718649874475,9.67156064673,-1.05403928717,68.4393939393939,67.5,0.437918808088698,0.3857401658165,2.58210524140493,1.813898076035,false
v2,true_oos,T3,H1,6–12h,20,3,17,0.15,-11.229054546551,-0.56145272732755,0.276656838595155,1.43159102392833,-0.913166330490353,-0.942127373964,0.984409885841969,2.79384548327,-1.76116200638,8.6,9,0.803885861700135,0.928065930493,0.920694468675256,0.434176952554,true
v2,true_oos,T3,H1,>96h,10,10,0,1,30.401816531558,3.0401816531558,NA,3.0401816531558,NA,2.27164884511,2.293869626851,8.16055471586,0.832796006258,117.9,114,0.5278974408789,0.511240879261,4.334202829053,3.673564461095,true
v2,true_oos,T3,M30,12–24h,229,116,113,0.506550218340611,70.3021458642173,0.30699627014942,2.01290428272908,1.20438491869391,-0.614216855790052,0.0109475028505,1.24528843550366,6.24149814277,-3.08581110486,18.2882096069869,18,0.479772705853525,0.429288594596,1.61660456588934,1.24324282365,false
v2,true_oos,T3,M30,1–3h,108,5,103,0.0462962962962963,-100.392796610966,-0.929562931583019,0.0361341630856939,0.752720875963998,-1.0112271940853,-1.000386167685,0.464222497532919,2.84347114661,-2.02029924697,1.52777777777778,1.5,0.937866984223893,1,0.426164231932538,0.249698110348,false
v2,true_oos,T3,M30,24–48h,92,82,10,0.891304347826087,160.88558412234,1.74875634915587,17.9523351393198,2.07775672597482,-0.94904674075949,1.245385434795,2.11964417028514,8.66651868295,-3.44480811104,30.8369565217391,27.25,0.509017553778477,0.458494543264,3.15563645656066,2.509810584065,false
v2,true_oos,T3,M30,3–6h,102,5,97,0.0490196078431373,-76.4829724966452,-0.7498330636926,0.0509393504810396,0.8210208575844,-0.830804915304817,-0.988218348656,0.49474452006144,2.8342067879,-1.1708556202,4.20588235294118,4,0.792325442761698,0.9808380137705,0.663082696511101,0.530594715817,false
v2,true_oos,T3,M30,48–96h,54,41,13,0.759259259259259,117.029089300899,2.16720535742405,13.6820034592466,3.07944035889756,-0.709843493376992,1.54543623918,3.11529016712636,15.0220942887,-1.94329164063,66.537037037037,65,0.468925948755024,0.434333947403,3.47798958513678,2.64226302344,false
v2,true_oos,T3,M30,6–12h,88,22,66,0.25,-22.1740877877882,-0.251978270315775,0.511451138233949,1.05516220176919,-0.687691761010763,-0.572210549798,0.948415333958796,4.63798797737,-1.20083189248,8.28977272727273,7.5,0.615700779350182,0.629981915503,1.18874125217009,0.877296663932,false
v2,true_oos,T3,M30,<1h,21,0,21,0,-21.82726681664,-1.03939365793524,0,NA,-1.03939365793524,-1.00879787077,0.0476535182031606,-1.00000101917,-1.12948290508,0.5,0.5,1,1,0,0,true
v2,true_oos,T3,M30,>96h,4,3,1,0.75,28.41059099336,7.10264774834,17.0732050434359,10.05938857297,-1.76757472555,7.842862061855,6.57500936844627,14.4924415952,-1.76757472555,116.375,119.25,0.625238888486275,0.3344696409105,8.75554159361375,8.611433428305,true
v2,walk_forward,T2,H1,12–24h,41,3,38,0.0731707317073171,-24.580233522184,-0.599517890784976,0.0564077544258533,0.489800470048667,-0.685516708745526,-0.692722071391,0.413605627627962,0.933496669446,-1.15848039679,19.1707317073171,20,0.515600395463281,0.576544361354,0.74500144858641,0.628153382128,false
v2,walk_forward,T2,H1,1–3h,6,0,6,0,-4.938995344857,-0.8231658908095,0,NA,-0.8231658908095,-1.00000275684,0.270173771252132,-0.322506438529,-1.02392704319,1.33333333333333,1,0.222518931174167,0,0.143747898791833,0,true
v2,walk_forward,T2,H1,24–48h,19,9,10,0.473684210526316,8.4511148407006,0.44479551793161,3.83294330796287,1.27047465606371,-0.29831570638728,-0.0735302181742,1.21381120401333,4.15459834904,-0.63429023236,31.6315789473684,29,0.400413466191995,0.376680115021,1.90924615443258,1.4497740269,true
v2,walk_forward,T2,H1,3–6h,10,0,10,0,-9.266498899121,-0.9266498899121,0,NA,-0.9266498899121,-1.00005664052,0.161073400334376,-0.559316291577,-1.04053616355,4.1,4,0.7409346376747,0.7486595338475,0.268164980306891,0.155096289703,true
v2,walk_forward,T2,H1,48–96h,27,20,7,0.740740740740741,31.1829897220252,1.15492554526019,8.3333009354554,1.7717617189585,-0.607463522449257,0.951012555239,1.66549306000879,5.63575315309,-2.38548483767,73.8888888888889,70,0.35261601110053,0.245789585529,2.69676973207641,1.77207630781,true
v2,walk_forward,T2,H1,6–12h,3,1,2,0.333333333333333,-0.1243511381,-0.0414503793666667,0.940377045236673,1.96127408114,-1.04281260962,-1.0055133577,1.41646747997206,1.96127408114,-1.08011186154,9,8,0.467951157853333,0.519854767345,2.43528665427133,0.157856911824,true
v2,walk_forward,T2,H1,>96h,11,11,0,1,32.801496378495,2.98195421622682,NA,2.98195421622682,NA,2.71911847334,1.8277221095337,7.42532253399,0.317455416093,124.545454545455,125,0.501322620132273,0.460819346342,4.25941913735,4.17040962206,true
v2,walk_forward,T2,M30,12–24h,82,46,36,0.560975609756098,32.8883112507709,0.401076966472816,2.76375648596132,1.12032723356576,-0.517965041479278,0.141767256754,1.23708557597762,5.27495341724,-1.05319188541,19.0487804878049,18.5,0.39722219898991,0.334380469096,1.82752905836677,1.38352816799,false
v2,walk_forward,T2,M30,1–3h,37,0,37,0,-32.956101851518,-0.890705455446432,0,NA,-0.890705455446432,-1.00000106349,0.185064054619724,-0.252704139773,-1.06232885397,1.66216216216216,1.5,0.546138376027081,0.614478248552,0.320158335141968,0.218504486792,false
v2,walk_forward,T2,M30,24–48h,15,15,0,1,27.632174503083,1.8421449668722,NA,1.8421449668722,NA,1.38075546555,1.69771526546444,7.02977416654,0.128608179602,32.7,27,0.4013763077302,0.348510473577,3.148821417366,2.48242836319,true
v2,walk_forward,T2,M30,3–6h,23,3,20,0.130434782608696,-14.4543488573009,-0.62844995031743,0.0684783729594453,0.354191201150033,-0.77584612303755,-0.7435585046,0.46616991993469,0.804685939656,-1.06229900794,4.17391304347826,4,0.465578367556822,0.509420634459,0.965745241994404,0.541905221253,true
v2,walk_forward,T2,M30,48–96h,21,14,7,0.666666666666667,20.5082485447624,0.976583264036305,3.41446791268382,2.07158202533917,-1.21341425856943,0.301549688907,2.55701371834446,8.50823344586,-2.67303061281,68.4761904761905,66.5,0.418309431095581,0.32553324938,2.55414140462133,1.55583109529,true
v2,walk_forward,T2,M30,6–12h,19,4,15,0.210526315789474,-16.4096006820105,-0.863663193790026,0.096413846361816,0.43773156346075,-1.21070179572357,-0.555276769595,1.33308219899897,0.605349330578,-5.12451155193,8,7,0.495529915388911,0.529777337987,0.808405669624579,0.589862590446,true
v2,walk_forward,T2,M30,<1h,11,0,11,0,-9.771939596496,-0.888358145136,0,NA,-0.888358145136,-1.00000659528,0.229064709930946,-0.378807600553,-1.07078836171,0.5,0.5,0,0,0,0,true
v2,walk_forward,T2,M30,>96h,2,2,0,1,6.6474293363,3.32371466815,NA,3.32371466815,NA,3.32371466815,0.0991607537000001,3.42287542185,3.22455391445,112,112,0.696351218645,0.696351218645,6.368867475835,6.368867475835,true
v2,walk_forward,T3,H1,12–24h,29,6,23,0.206896551724138,-9.9465486055952,-0.342984434675697,0.441464379425808,1.31028554725647,-0.774272256049304,-0.60639327872,1.12967602003865,3.88318002811,-2.56466015562,19.4827586206897,21,0.671167651904138,0.681856015319,1.04462280289523,0.736020926063,true
v2,walk_forward,T3,H1,1–3h,4,0,4,0,-4.22149160477,-1.0553729011925,0,NA,-1.0553729011925,-1.055203311825,0.0171420513148019,-1.03677147014,-1.07431351098,1.75,2,1,1,0.210011189922,0.1990143890035,true
v2,walk_forward,T3,H1,24–48h,18,14,4,0.777777777777778,24.634873391046,1.36860407728033,9.62006457135664,1.96376613760729,-0.714463133864,0.4941782319735,3.15857766507116,13.5545083328,-1.03626249793,34.7777777777778,33,0.395659292280233,0.283805485465,2.93369215330375,1.870414269275,true
v2,walk_forward,T3,H1,3–6h,10,1,9,0.1,-8.487806589713,-0.8487806589713,0.0313858987982122,0.275029486266,-0.973648452886555,-1.00359533893,0.400918361582182,0.275029486266,-1.06960027164,3.6,4,0.9138439617032,1,0.5566013540344,0.3182540480555,true
v2,walk_forward,T3,H1,48–96h,23,9,14,0.391304347826087,11.15881369981,0.485165813035217,1.93206092183581,2.57011190987444,-0.85515667779,-0.666081204669,1.83222095103174,4.64344838222,-1.07142043015,74.695652173913,71,0.630873412464192,0.807454612859,1.81969962719544,0.874388035807,true
v2,walk_forward,T3,H1,6–12h,3,0,3,0,-2.318053045154,-0.772684348384667,0,NA,-0.772684348384667,-0.704173829754,0.221682767214609,-0.54199696193,-1.07188225347,8,7,0.728400415588,0.643205877738,0.773336884998333,1.06332681718,true
v2,walk_forward,T3,H1,>96h,8,8,0,1,18.271176348692,2.2838970435865,NA,2.2838970435865,NA,1.919199998605,1.45970204788375,5.21935245504,0.557955447009,109.125,100,0.44441774822425,0.305413857487,3.69818945133875,3.062865329785,true
v2,walk_forward,T3,M30,12–24h,107,57,50,0.532710280373832,18.9449103758253,0.177055237157246,1.59713976479791,0.888964932249821,-0.63452181524829,0.0574402507224,1.12429129388056,7.24391279689,-1.22458279352,18.2616822429907,18.5,0.510360843443993,0.512996979663,1.46308894529223,1.19651255625,false
v2,walk_forward,T3,M30,1–3h,61,1,60,0.0163934426229508,-56.0435343211551,-0.918746464281231,0.00415712600043023,0.233952604136,-0.937958115421518,-1.00000812287,0.249748756428502,0.233952604136,-1.12948836501,1.77868852459016,2,0.897326720044,1,0.430370547971975,0.296930541771,false
v2,walk_forward,T3,M30,24–48h,30,25,5,0.833333333333333,46.0280258530643,1.53426752843548,20.9260327966184,1.93351880606818,-0.46198885972802,1.3625261324,1.5282633050678,5.17904527733,-1.37597003424,29.6,26,0.45449106763401,0.430148673833,3.0142413683333,2.619549020375,false
v2,walk_forward,T3,M30,3–6h,51,9,42,0.176470588235294,-27.6491828195178,-0.542140839598388,0.20372318716169,0.7859884842378,-0.826739980420429,-0.827816417002,0.695425801030023,1.85726004074,-1.11226849155,4.07843137254902,4,0.706136569946131,0.827808730991,0.940653348450818,0.578752175029,false
v2,walk_forward,T3,M30,48–96h,44,23,21,0.522727272727273,29.2611117032759,0.665025265983543,2.52614548004428,2.10584018584139,-0.91301012243219,0.03207316855594,2.14489211849288,6.45468395092,-3.699242647,72.25,68.75,0.629818034582105,0.4579300933355,2.03534229575782,1.26446481448,false
v2,walk_forward,T3,M30,6–12h,21,4,17,0.19047619047619,-4.6170828691528,-0.219861089007276,0.311136017057758,0.52134412957625,-0.394262316909282,-0.219027439405,0.477627845335681,0.993345415459,-1.08203944572,7.61904761904762,7.5,0.439909331142905,0.382718262525,1.23885009514557,1.18187148317,true
v2,walk_forward,T3,M30,<1h,6,0,6,0,-6.58943386698,-1.09823897783,0,NA,-1.09823897783,-1.00021827516,0.189327983447247,-1.00000116357,-1.5175650576,0.5,0.5,1.08430181800833,1,0,0,true
v2,walk_forward,T3,M30,>96h,4,4,0,1,30.1726418985,7.543160474625,NA,7.543160474625,NA,6.946856126675,3.70943623802162,13.1606208736,3.11830877155,101,100.25,0.46487189120225,0.43468691439,9.40065290929,8.448942610735,true
v3,baseline,T2,H1,12–24h,53,7,46,0.132075471698113,-23.9430681774584,-0.451756003348272,0.202142339280251,0.866589913968914,-0.652373860331322,-0.591288628339,0.626699176644681,1.84665264669,-1.05838180376,18.4528301886792,19,0.458546167511396,0.439552061382,0.936165390771368,0.636968213796,false
v3,baseline,T2,H1,1–3h,12,0,12,0,-9.812506438703,-0.817708869891917,0,NA,-0.817708869891917,-1.00005979221,0.25466120747543,-0.357472472027,-1.03389406209,1.58333333333333,2,0.262950368732008,0.11129797966055,0.272151039420975,0,true
v3,baseline,T2,H1,24–48h,33,20,13,0.606060606060606,21.217438017775,0.642952667205303,4.7286732657565,1.34538916085669,-0.437718861489138,0.318959823084,1.24143872296208,4.60827291455,-0.955789253547,30.1515151515152,29,0.422893073013306,0.431187609688,2.15752624127955,1.99705110806,false
v3,baseline,T2,H1,3–6h,20,0,20,0,-16.958581086148,-0.8479290543074,0,NA,-0.8479290543074,-0.996440821307,0.26852139703652,-0.143127303197,-1.05519075196,4,4,0.553199315891715,0.589208603755,0.523241291263665,0.3424352343465,true
v3,baseline,T2,H1,48–96h,34,26,8,0.764705882352941,50.1996144579593,1.47645924876351,12.7701785384805,2.09479222000036,-0.53312290775625,1.4447917116,1.60217767980389,4.61316699852,-1.00008588015,70.8529411764706,68.5,0.429511218485921,0.3517649494515,3.1771970255341,2.99479458837,false
v3,baseline,T2,H1,6–12h,10,3,7,0.3,1.102504064856,0.1102504064856,1.27419055538026,1.70781504461333,-0.574420152712,-0.3303634193235,1.28321515875432,3.51249141907,-1.00797489953,8.7,9,0.3336156116863,0.294238657889,1.78741636510885,1.125691174755,true
v3,baseline,T2,H1,>96h,14,14,0,1,58.681487913854,4.19153485098957,NA,4.19153485098957,NA,2.94869560471,4.25172669976472,18.3674323515,0.914463423821,121.928571428571,119.5,0.411882139616143,0.430611721817,6.53695767832714,4.55170285391,true
v3,baseline,T2,M30,12–24h,110,49,61,0.445454545454545,35.8628027532743,0.326025479575221,2.16621326678944,1.35947548728854,-0.504122887276459,-0.1479018923245,1.33209185905107,6.37696907271,-2.52449966961,18.0863636363636,18,0.415990395248001,0.380984607986,1.7505603592637,1.209336088845,false
v3,baseline,T2,M30,1–3h,70,0,70,0,-61.054949734618,-0.8722135676374,0,NA,-0.8722135676374,-1.000123082175,0.239586692877539,-0.120227560217,-1.20165281226,1.71428571428571,1.75,0.562430352664887,0.596143854649,0.36410596738982,0.259290025908,false
v3,baseline,T2,M30,24–48h,37,33,4,0.891891891891892,88.2766171847339,2.38585451850632,52.1552417578384,2.72734177000836,-0.431415306385525,1.55568492355,3.17290082822593,14.8739692779,-0.860374777857,31.2297297297297,27,0.407601529621532,0.378254522061,4.07311357381649,2.69989728782,false
v3,baseline,T2,M30,3–6h,56,5,51,0.0892857142857143,-30.779639948283,-0.549636427647911,0.19437617384071,1.4852660636576,-0.749136671893549,-0.7613772415265,0.767463789673142,2.83394752323,-1.09883962393,4.01785714285714,4,0.527471811752318,0.508306626312,0.948314299802127,0.648560439838,false
v3,baseline,T2,M30,48–96h,36,30,6,0.833333333333333,63.5037365708632,1.76399268252398,21.8032978560337,2.21854389467077,-0.508763378209967,1.35030572545,1.805892859715,6.41851590164,-0.953445398661,72.2916666666667,69.5,0.341451355433553,0.3120483265235,3.16475150284452,2.61990254427,false
v3,baseline,T2,M30,6–12h,40,15,25,0.375,2.35070441685455,0.0587676104213637,1.17118594860834,1.07217210475238,-0.549275086177246,-0.1311922422465,1.15547117654059,4.75311983045,-1.0176272384,7.925,7.75,0.511661890115498,0.5701953009715,1.60196424693368,1.388474734445,false
v3,baseline,T2,M30,<1h,14,0,14,0,-11.484149975599,-0.8202964268285,0,NA,-0.8202964268285,-1.000097806115,0.257716013575722,-0.355702703748,-1.15188029918,0.5,0.5,0,0,0,0,true
v3,baseline,T2,M30,>96h,3,3,0,1,10.23651657797,3.41217219265667,NA,3.41217219265667,NA,3.05542241295,1.42410086709167,5.30712568994,1.87396847508,115.333333333333,111,0.195467565679,0.284513325322,4.51210512845,3.78987272799,true
v3,baseline,T3,H1,12–24h,41,12,29,0.292682926829268,-9.9254580309384,-0.24208434221801,0.494681891281587,0.809711787793967,-0.677310327050552,-0.452475643405,0.829934988750614,2.68735354583,-1.08151339639,19.4146341463415,20,0.519932359879695,0.477687585078,1.12657436525319,0.845548124284,false
v3,baseline,T3,H1,1–3h,8,0,8,0,-8.2758762433,-1.0344845304125,0,NA,-1.0344845304125,-1.01664723247,0.0408916064654014,-1.00013029837,-1.12661816856,1.625,2,1,1,0.156598585454725,0.0674865946199,true
v3,baseline,T3,H1,24–48h,59,39,20,0.661016949152542,69.7681949249574,1.18251177838911,9.12719421321598,2.00904439412044,-0.429226822286985,0.475417127363,2.41433140595274,15.1589397796,-1.01297526344,33.271186440678,29,0.414917816821217,0.392573311656,2.95108456743898,2.03786878157,false
v3,baseline,T3,H1,3–6h,16,0,16,0,-13.5507017844125,-0.846918861525781,0,NA,-0.846918861525781,-1.00021470523,0.308729116131213,-0.0517155183135,-1.04958930241,3.875,4,0.833468015939169,1,0.5161475271985,0.306604011541,true
v3,baseline,T3,H1,48–96h,35,21,14,0.6,23.4100076948387,0.668857362709677,3.63147629776478,1.53838845855514,-0.635439281058521,0.283375059295,1.45820750849785,4.05058778742,-1.04551100016,75.4,73,0.460242273997174,0.42023109407,2.31679325275326,1.58312275695,false
