generation,lifecycle_stage,strategy,timeframe,entry_hour,trades,winners,losers,win_rate,net_R,expectancy_R,PF,avg_win_R,avg_loss_R,median_R,std_R,best_trade_R,worst_trade_R,average_holding_hours,median_holding_hours,average_MAE_R,median_MAE_R,average_MFE_R,median_MFE_R,small_sample_flag
v1,walk_forward,T2,M30,13,10,2,8,0.2,-4.149035732039,-0.4149035732039,0.253938896144158,0.7061094248255,-0.69515682271125,-0.5144232021815,0.619249858925399,0.711353997607,-1.05979174723,8.6,5.5,0.451217925025,0.5374507657565,1.3005119196289,1.296824185755,true
v1,walk_forward,T2,M30,14,6,2,4,0.333333333333333,4.244137853075,0.707356308845833,3.79182397741199,2.88217018783,-0.38005063064625,-0.1512695544745,1.59356594571906,3.3906164739,-1.00932732237,14.6666666666667,19.75,0.528573220206,0.540924344215,2.685803250827,1.632857352525,true
v1,walk_forward,T2,M30,15,6,2,4,0.333333333333333,-1.58032935849,-0.263388226415,0.51024927313644,0.8232370696515,-0.80670087444825,-0.5857641804615,0.91656927716613,1.50997787827,-1.04570036587,7.08333333333333,1.25,0.460421938176667,0.524476501959,0.698175705974717,0.03536201897415,true
v1,walk_forward,T2,M30,16,3,0,3,0,-1.7843365064,-0.594778835466667,0,NA,-0.594778835466667,-0.616136872504,0.134773901759768,-0.420075786441,-0.748123847455,11.1666666666667,7.5,0.609557393656,0.498112684935,0.426667338563,0.151599512806,true
v1,walk_forward,T2,M30,17,12,5,7,0.416666666666667,10.0972166475406,0.841434720628386,3.6651759145954,2.7771581649338,-0.54122488244691,-0.133361477928185,2.59231623894773,8.6411459116,-1.02749233241,19.2083333333333,17.75,0.433775890530583,0.539449487755,2.08952599781858,1.264013958495,true
v1,walk_forward,T2,M30,18,8,3,5,0.375,3.081674146095,0.385209268261875,1.9238175121847,2.139159379751,-0.6671607986316,-0.2418412974915,1.61592131669694,3.6801160293,-1.05681080967,16.25,16.25,0.482890938249125,0.4359142254985,1.66613840644063,0.699726000995,true
v1,walk_forward,T2,M30,19,9,4,5,0.444444444444444,3.506112905296,0.389568100588444,2.22278454393782,1.59335788423025,-0.573463726325,-0.168736230018,1.33968918651634,3.49937250139,-1.00972958542,20.7222222222222,16,0.441630855953111,0.505155533788,1.74347662496151,1.4526195285,true
v1,walk_forward,T2,M30,20,1,0,1,0,-0.586302999484,-0.586302999484,0,NA,-0.586302999484,-0.586302999484,0,-0.586302999484,-0.586302999484,14.5,14.5,0.0286307662403,0.0286307662403,0.715769156008,0.715769156008,true
v1,walk_forward,T3,H1,11,4,2,2,0.5,1.41764466373936,0.354411165934841,1.80504439937761,1.58929840550945,-0.880476073639769,0.435057454480846,1.24053046811114,1.59505538074204,-1.04752562596437,57.25,50.5,0.67185120640725,0.8437024128145,1.42652828770925,1.478041760141,true
v1,walk_forward,T3,H1,12,2,1,1,0.5,2.96407024947145,1.48203512473573,11.8247292066449,3.2378942124443,-0.273823962972849,1.48203512473573,1.75585908770857,3.2378942124443,-0.273823962972849,83.5,83.5,0.331336795173,0.331336795173,3.176895098115,3.176895098115,true
v1,walk_forward,T3,H1,13,7,3,4,0.428571428571429,-0.23478917293713,-0.03354131041959,0.914525709120822,0.837369664670035,-0.686724541736808,-0.288326203352018,0.850354088462225,1.40208931331515,-1.04112615254922,19.2857142857143,22,0.510264251564429,0.261472351021,1.362771677882,1.32447583651,true
v1,walk_forward,T3,H1,14,5,4,1,0.8,6.85507331710366,1.37101466342073,7.94203806616546,1.96063651307753,-0.987472735206444,1.37280213482249,1.68084768273111,3.81828711383638,-0.987472735206444,64.4,74,0.5546723288014,0.442906836221,2.906785135114,2.07880466678,true
v1,walk_forward,T3,H1,15,3,2,1,0.666666666666667,22.9051860946767,7.63506203155889,52.5372691648904,11.6748126804876,-0.444439266298587,9.38515743625346,6.01117165806077,13.9644679247218,-0.444439266298587,44.3333333333333,45,0.141165047634567,0.0150102125327,10.6133484678873,12.0982313013,true
v1,walk_forward,T3,H1,16,1,1,0,1,0.30233225917775,0.30233225917775,NA,0.30233225917775,NA,0.30233225917775,0,0.30233225917775,0.30233225917775,66,66,0,0,1.7993966708,1.7993966708,true
v1,walk_forward,T3,H1,17,5,2,3,0.4,0.745457312141748,0.14909146242835,1.28943681154121,1.6605007749183,-0.858514745898287,-0.596875739795783,1.34834523691419,2.48895199758899,-1.00162338332806,56.2,71,0.5926128575504,0.559237271333,1.5943644593468,0.790407837718,true
v1,walk_forward,T3,H1,18,1,1,0,1,2.51028100018397,2.51028100018397,NA,2.51028100018397,NA,2.51028100018397,0,2.51028100018397,2.51028100018397,23,23,0,0,4.41246941974,4.41246941974,true
v1,walk_forward,T3,H1,19,1,1,0,1,0.48386246584174,0.48386246584174,NA,0.48386246584174,NA,0.48386246584174,0,0.48386246584174,0.48386246584174,93,93,0.778471252624,0.778471252624,1.79048388103,1.79048388103,true
v1,walk_forward,T3,H1,20,3,0,3,0,-3.03780861165942,-1.01260287055314,0,NA,-1.01260287055314,-1.00452899369115,0.0121725480838503,-1.00347296522439,-1.02980665274388,63.6666666666667,87,1,1,0.234050124028667,0.260472391829,true
v1,walk_forward,T3,H1,22,2,0,2,0,-1.99960469863927,-0.999802349319635,0,NA,-0.999802349319635,-0.999802349319635,0.00428521758330552,-0.995517131736329,-1.00408756690294,15,15,0.979495366528,0.979495366528,0.3589612809235,0.3589612809235,true
v1,walk_forward,T3,M30,10,10,4,6,0.4,-1.4207808550703,-0.14207808550703,0.753040682439726,1.08307898166092,-0.958849463619,-0.793596838917,1.20925265079961,2.7819256611,-1.09593625999,10.85,5,0.68324165550584,0.8758623727875,1.0378165940369,0.673207048341,true
v1,walk_forward,T3,M30,11,6,2,4,0.333333333333333,2.279484871977,0.3799141453295,2.39711123362552,1.955527470535,-0.40789251727325,-0.181083777846,1.14840759277514,2.20250988195,-0.896637569284,14.5,13.25,0.477715777383,0.400516282748,1.786716320858,1.56561132505,true
v1,walk_forward,T3,M30,12,8,4,4,0.5,3.312948207745,0.414118525968125,2.26286461291524,1.4840769919155,-0.65583993997925,-0.002360051214,1.44828977419843,3.67550579303,-1.05695204314,21.8125,21,0.558612283026125,0.4989733949315,1.61350396333922,0.9963923605515,true
v1,walk_forward,T3,M30,13,8,5,3,0.625,2.744875040236,0.3431093800295,2.07831551915082,1.05807925286,-0.848507074688,0.3632410389,1.14702712546725,2.50215306526,-1.0070807527,11.375,9.5,0.57882407584105,0.475621116525,1.71522565646936,1.50521801799,true
v1,walk_forward,T3,M30,14,3,0,3,0,-2.46042905838,-0.82014301946,0,NA,-0.82014301946,-1.0057949282,0.287795736533926,-0.41364589087,-1.04098823931,4.83333333333333,2.5,0.865473218867667,1,0.278845904811667,0.14345883758,true
v1,walk_forward,T3,M30,15,5,1,4,0.2,2.37705275284073,0.475410550568146,2.01675930012377,4.71492441288,-0.584467915009818,-0.299543044085,2.15705289550569,4.71492441288,-1.02944078589,12.4,7.5,0.641308402965,0.659214579491,1.60823445454712,0.502674585677,true
v1,walk_forward,T3,M30,16,5,2,3,0.4,7.5507080573,1.51014161146,4.53058662966969,4.844681714005,-0.71288512357,-0.369973977019,3.27276158919314,7.69567657866,-1.05501230452,16.4,18.5,0.7255235684554,0.730549916007,3.3901391280362,0.600477964184,true
v1,walk_forward,T3,M30,17,4,2,2,0.5,0.57767078767,0.1444176969175,1.72130027086294,0.689272500963,-0.400437107128,0.100971438863,0.569738686422108,0.893491380989,-0.517763471045,35.875,17.5,0.52397865973775,0.4521159213905,1.1897612055055,1.208428559104,true
v1,walk_forward,T3,M30,18,8,5,3,0.625,9.246777491058,1.15584718638225,5.78358465177328,2.235960028671,-0.644340884099,0.8390564483925,2.19376021593685,6.4126142904,-0.851468109765,36.5625,20.75,0.38688971564395,0.393644772145,2.37841829446906,2.08989911053,true
v1,walk_forward,T3,M30,19,3,0,3,0,-2.682121960119,-0.894040653373,0,NA,-0.894040653373,-0.99115007471,0.177943396409008,-0.644430978319,-1.04654090709,38.5,14.5,0.86664139815,0.983760548171,0.2545376136697,0.0930818141761,true
v2,baseline,T2,H1,0,16,7,9,0.4375,0.913810328596999,0.0571131455373125,1.13150496214541,1.123239441092,-0.772096195449667,-0.436639234503,1.28463675011704,4.07217331525,-1.08011186154,41.1875,20,0.2901123780255,0.231378515062,1.42038415434663,0.651344642541,true
v2,baseline,T2,H1,10,11,3,8,0.272727272727273,3.677579544065,0.334325413096818,1.56718634750327,3.38715983949333,-0.810487496801875,-0.711941101098,2.35955502814645,7.22113828913,-1.02608306684,28.9090909090909,9,0.377569709955636,0.334382597109,1.8469155104918,0.657635306862,true
v2,baseline,T2,H1,11,45,24,21,0.533333333333333,27.4677187687043,0.610393750415652,2.884027194928,1.75195737011387,-0.694250386382309,0.2361591441,1.610774026135,5.57684687156,-1.05599235727,54.6222222222222,30,0.458249488663811,0.4947978091,1.98122604236525,1.47244136814,false
v2,baseline,T2,H1,12,44,20,24,0.454545454545455,11.9341945875595,0.271231695171807,1.69623820220422,1.45375797448841,-0.714206870925363,-0.1837042881125,1.3793455060291,4.25178005223,-1.02220295974,34.2272727272727,23,0.432997511193609,0.4407464344175,1.7392825821674,1.26453588488,false
v2,baseline,T2,H1,13,53,19,34,0.358490566037736,13.003387353405,0.245346931196321,1.59842993754349,1.82802946696763,-0.639093309381765,-0.264236505771,1.38696509629128,3.75872596978,-1.01601452655,35.6603773584906,24,0.436540390896323,0.369866075726,1.65289118102179,1.00829915321,false
v2,baseline,T2,H1,14,60,22,38,0.366666666666667,11.478735315747,0.19131225526245,1.42703732563474,1.74357589790892,-0.707366695743403,-0.4156169000705,1.64689313403961,7.42532253399,-1.04053616355,38.1666666666667,21,0.4425139385867,0.413883477607,1.53246787739479,0.8533565946445,false
v2,baseline,T2,H1,15,32,9,23,0.28125,3.3180637412207,0.103689491913147,1.19624169406818,2.24734561218344,-0.735132468192622,-0.5379067542465,1.90880448869227,8.66252442685,-1.02271414696,33.09375,20,0.493579716441044,0.558601828967,1.59551758134275,0.8491176401615,false
v2,baseline,T2,H1,16,35,11,24,0.314285714285714,13.036793776503,0.3724798221858,1.67604124121073,2.93825592698064,-0.803500892511833,-0.673802116339,2.11886939836536,6.54496161025,-1.08797009552,40.4285714285714,20,0.5447148803893,0.553616862139,1.86882507969344,0.86364780785,false
v2,baseline,T2,H1,17,54,12,42,0.222222222222222,-5.0049818678385,-0.0926848494044167,0.827066560777196,1.99472369195383,-0.689087289792488,-0.607175930706,1.30693806674816,4.74885646239,-1.0046708583,36.1851851851852,20,0.474494021675576,0.4538676871005,1.27840082951261,0.7161135575875,false
v2,baseline,T2,H1,18,75,32,43,0.426666666666667,53.7897405447097,0.717196540596129,2.88737507064926,2.57154695827197,-0.662785165581242,-0.180513942267,2.33954588063838,8.80678490562,-1.15848039679,53.4533333333333,27,0.480320621560847,0.478563822766,2.06979205245425,0.935826200908,false
v2,baseline,T2,H1,19,76,21,55,0.276315789473684,9.6175774762123,0.126547072055425,1.24827827978322,2.3026030994565,-0.704310683861347,-0.5730091749635,2.73746290101877,21.5671653981,-1.02360050644,45.5394736842105,23.5,0.456187835415992,0.472816034958,1.41530816994583,0.691069665202,false
v2,baseline,T2,H1,20,77,29,48,0.376623376623377,9.25808380391822,0.120234854596341,1.29653018909413,1.39584382233967,-0.650445563415254,-0.392025973192,1.31088571575533,5.24737078685,-1.03691035289,39.1298701298701,23,0.419755079075993,0.404718568261,1.52763885569467,1.05068713915,false
v2,baseline,T2,H1,21,42,20,22,0.476190476190476,19.9806335806867,0.475729370968731,2.36073039895261,1.73321949449236,-0.6674434685982,-0.0789788665347,1.47678673005734,4.05392246848,-1.00401681048,54.4285714285714,44.5,0.466176370629876,0.5012698021685,1.90114069626071,1.3539067781,false
v2,baseline,T2,H1,22,47,16,31,0.340425531914894,22.139001329915,0.471042581487553,1.9061623494028,2.91066294689594,-0.788116316787742,-0.470004258472,2.64350503631892,13.8794534098,-2.35439614092,43.8936170212766,23,0.485370024441006,0.456053918678,2.02262865196913,0.934665720728,false
v2,baseline,T2,H1,23,22,11,11,0.5,-2.117411529657,-0.0962459786207727,0.81151016937894,0.828740629191891,-1.02123258643344,-0.0331543145858,1.18420653645835,2.082399297,-2.59521059978,36.6363636363636,21.5,0.367857816140659,0.366655749961,1.94032714774688,1.61931771575,true
v2,baseline,T2,H1,8,9,2,7,0.222222222222222,-3.417550338099,-0.379727815344333,0.243354880931534,0.5495823171565,-0.645244996058857,-0.621898782345,0.600054168821925,0.986374181355,-1.00267907124,26.3333333333333,12,0.595397791663667,0.565811161948,0.858778526443111,0.478927756526,true
v2,baseline,T2,H1,9,9,4,5,0.444444444444444,5.292808772171,0.588089863574556,2.34830731446235,2.3045824606195,-0.7851042140614,-0.460240537201,1.73678769700348,3.89251131327,-1.01023276034,38.8888888888889,23,0.557211331971556,0.478823955089,2.31114037626223,1.24118786059,true
v2,baseline,T2,M30,0,3,0,3,0,-2.108874118443,-0.702958039481,0,NA,-0.702958039481,-0.627699411482,0.224204997808359,-0.473840421451,-1.00733428551,43.1666666666667,57.5,0.348277425248667,0.286272082358,0.610236867249667,0.342095773489,true
v2,baseline,T2,M30,10,18,9,9,0.5,6.1932313206163,0.344068406700906,1.81105287599096,1.53658558138261,-0.8484487679808,0.02125490613665,1.4383623553168,3.6503524785,-1.00285454129,36.6111111111111,7.25,0.4684587980619,0.4052612186145,1.49134425287992,1.07096797407,true
v2,baseline,T2,M30,11,81,27,54,0.333333333333333,17.3639227781735,0.214369417014488,1.43563767402085,2.11935396943531,-0.738122859195926,-0.472438536932,1.66487427689373,7.01528492621,-1.05676050523,13.7407407407407,5.5,0.464266188597514,0.510807549236,1.52348549175255,0.705518151551,false
v2,baseline,T2,M30,12,111,42,69,0.378378378378378,0.849810105009678,0.00765594689197908,1.01687135604372,1.21951914862555,-0.729999915032804,-0.438395469363,1.29557529923116,6.54921599274,-1.06232885397,13.9684684684685,6,0.425457834004109,0.416050296434,1.37214802456312,0.870363710326,false
v2,baseline,T2,M30,13,97,31,66,0.319587628865979,3.719372414637,0.0383440455117216,1.08321272038216,1.56182367965152,-0.677229722038788,-0.388265442462,1.4998694903791,8.87182641037,-1.03722262858,17.4587628865979,5,0.466825832723102,0.438858507057,1.50583454503824,0.931977003136,false
v2,baseline,T2,M30,14,88,30,58,0.340909090909091,19.2675221151207,0.218949114944553,1.41234304940989,2.19981485299566,-0.805636611633603,-0.564765005507,1.99234149874591,8.84526178378,-1.03992096537,16.7329545454545,4.5,0.498701884692984,0.52186008576,1.72387024535087,0.7251044545415,false
v2,baseline,T2,M30,15,96,30,66,0.3125,-0.340889744318599,-0.00355093483665208,0.993204048027298,1.66066051942003,-0.760010686771509,-0.523306058416,1.4933484452426,6.21057891241,-1.09389140318,14.6145833333333,5.75,0.458032086542611,0.4573780439675,1.36489524371704,0.784626198098,false
v2,baseline,T2,M30,16,130,42,88,0.323076923076923,-0.00703622622740032,-5.41248171338486e-05,0.999890671954918,1.53218581860922,-0.731350461452439,-0.5148464374365,1.41967399539427,7.49699281326,-2.28823037772,17.4038461538462,11.5,0.47461582392579,0.468933986139,1.38122569366922,0.9104322405095,false
v2,baseline,T2,M30,17,180,64,116,0.355555555555556,23.9094282847943,0.132830157137746,1.32622037221898,1.51877637690294,-0.631829826180981,-0.315427601712,1.51072384306024,8.50823344586,-1.49003358495,20.2388888888889,17,0.424652213224615,0.4109089116235,1.37899490265908,0.7708900734365,false
