level_family_id,level_snapshot_id,snapshot_version,instrument,level_type,anchor_price,level_price,valid_from,valid_trading_date,first_touch,last_touch,touch_count,touch_times,tolerance_ticks,min_touches,round_confluence,historical,mirror,source_pivot_ids,source_sides,known_index,level_id,price,known_time
USDRUBF-L43,USDRUBF-L43-V1,1,USDRUBF,MIRROR,78.59,78.6,2026-01-09 19:55:00+03:00,2026-01-09,2026-01-09 18:20:00+03:00,2026-01-09 19:40:00+03:00,2,2026-01-09 18:20:00+03:00|2026-01-09 19:40:00+03:00,2,2,True,False,True,129|132,HIGH|LOW,491,USDRUBF-L43-V1,78.6,2026-01-09 19:55:00+03:00
USDRUBF-L38,USDRUBF-L38-V4,4,USDRUBF,MIRROR,78.69,78.69,2026-01-09 20:05:00+03:00,2026-01-09,2026-01-09 14:20:00+03:00,2026-01-09 19:55:00+03:00,5,2026-01-09 14:20:00+03:00|2026-01-09 15:35:00+03:00|2026-01-09 16:30:00+03:00|2026-01-09 19:15:00+03:00|2026-01-09 19:55:00+03:00,2,2,True,False,True,117|119|122|131|133,LOW|LOW|HIGH|HIGH|HIGH,493,USDRUBF-L38-V4,78.69,2026-01-09 20:05:00+03:00
USDRUBF-L40,USDRUBF-L40-V2,2,USDRUBF,MIRROR,78.64,78.63,2026-01-09 20:35:00+03:00,2026-01-09,2026-01-09 17:05:00+03:00,2026-01-09 20:05:00+03:00,3,2026-01-09 17:05:00+03:00|2026-01-09 17:50:00+03:00|2026-01-09 20:05:00+03:00,2,2,False,False,True,124|127|134,HIGH|HIGH|LOW,495,USDRUBF-L40-V2,78.63,2026-01-09 20:35:00+03:00
USDRUBF-L39,USDRUBF-L39-V2,2,USDRUBF,EH,78.79,78.79,2026-01-09 21:10:00+03:00,2026-01-09,2026-01-09 14:40:00+03:00,2026-01-09 20:50:00+03:00,3,2026-01-09 14:40:00+03:00|2026-01-09 16:00:00+03:00|2026-01-09 20:50:00+03:00,2,2,True,False,False,118|121|135,HIGH|HIGH|HIGH,499,USDRUBF-L39-V2,78.79,2026-01-09 21:10:00+03:00
USDRUBF-L35,USDRUBF-L35-V3,3,USDRUBF,MIRROR,78.74,78.74,2026-01-09 21:20:00+03:00,2026-01-09,2026-01-09 11:50:00+03:00,2026-01-09 21:10:00+03:00,4,2026-01-09 11:50:00+03:00|2026-01-09 12:30:00+03:00|2026-01-09 13:10:00+03:00|2026-01-09 21:10:00+03:00,2,2,False,False,True,110|112|114|136,LOW|HIGH|LOW|LOW,501,USDRUBF-L35-V3,78.74,2026-01-09 21:20:00+03:00
USDRUBF-L32,USDRUBF-L32-V3,3,USDRUBF,MIRROR,78.82,78.82,2026-01-09 21:45:00+03:00,2026-01-09,2026-01-09 10:20:00+03:00,2026-01-09 21:35:00+03:00,4,2026-01-09 10:20:00+03:00|2026-01-09 13:00:00+03:00|2026-01-09 13:30:00+03:00|2026-01-09 21:35:00+03:00,2,2,False,False,True,107|113|115|137,LOW|HIGH|HIGH|HIGH,505,USDRUBF-L32-V3,78.82,2026-01-09 21:45:00+03:00
USDRUBF-L43,USDRUBF-L43-V2,2,USDRUBF,MIRROR,78.59,78.61,2026-01-12 09:15:00+03:00,2026-01-12,2026-01-09 18:20:00+03:00,2026-01-12 09:05:00+03:00,3,2026-01-09 18:20:00+03:00|2026-01-09 19:40:00+03:00|2026-01-12 09:05:00+03:00,2,2,True,True,True,129|132|139,HIGH|LOW|LOW,514,USDRUBF-L43-V2,78.61,2026-01-12 09:15:00+03:00
USDRUBF-L28,USDRUBF-L28-V3,3,USDRUBF,EH,79.38,79.38,2026-01-12 10:45:00+03:00,2026-01-12,2026-01-06 23:10:00+03:00,2026-01-12 10:35:00+03:00,4,2026-01-06 23:10:00+03:00|2026-01-08 17:00:00+03:00|2026-01-08 19:35:00+03:00|2026-01-12 10:35:00+03:00,2,2,False,True,False,67|90|98|141,HIGH|HIGH|HIGH|HIGH,532,USDRUBF-L28-V3,79.38,2026-01-12 10:45:00+03:00
USDRUBF-L26,USDRUBF-L26-V4,4,USDRUBF,MIRROR,79.31,79.31,2026-01-12 11:15:00+03:00,2026-01-12,2026-01-06 19:20:00+03:00,2026-01-12 11:05:00+03:00,5,2026-01-06 19:20:00+03:00|2026-01-06 23:50:00+03:00|2026-01-08 19:40:00+03:00|2026-01-08 21:10:00+03:00|2026-01-12 11:05:00+03:00,2,2,True,True,True,63|68|99|103|143,HIGH|LOW|LOW|LOW|HIGH,538,USDRUBF-L26-V4,79.31,2026-01-12 11:15:00+03:00
USDRUBF-L25,USDRUBF-L25-V4,4,USDRUBF,MIRROR,79.34,79.34,2026-01-12 11:35:00+03:00,2026-01-12,2026-01-06 18:20:00+03:00,2026-01-12 11:25:00+03:00,5,2026-01-06 18:20:00+03:00|2026-01-06 19:50:00+03:00|2026-01-06 20:40:00+03:00|2026-01-08 20:15:00+03:00|2026-01-12 11:25:00+03:00,2,2,False,True,True,61|65|66|101|144,HIGH|HIGH|HIGH|LOW|HIGH,542,USDRUBF-L25-V4,79.34,2026-01-12 11:35:00+03:00
USDRUBF-L24,USDRUBF-L24-V4,4,USDRUBF,EL,79.15,79.15,2026-01-12 11:55:00+03:00,2026-01-12,2026-01-06 18:05:00+03:00,2026-01-12 11:45:00+03:00,5,2026-01-06 18:05:00+03:00|2026-01-06 18:50:00+03:00|2026-01-08 16:50:00+03:00|2026-01-08 18:35:00+03:00|2026-01-12 11:45:00+03:00,2,2,False,True,False,60|62|89|96|145,LOW|LOW|LOW|LOW|LOW,546,USDRUBF-L24-V4,79.15,2026-01-12 11:55:00+03:00
USDRUBF-L44,USDRUBF-L44-V1,1,USDRUBF,MIRROR,78.88,78.88,2026-01-12 12:40:00+03:00,2026-01-12,2026-01-12 09:05:00+03:00,2026-01-12 12:30:00+03:00,2,2026-01-12 09:05:00+03:00|2026-01-12 12:30:00+03:00,2,2,False,False,True,138|146,HIGH|LOW,555,USDRUBF-L44-V1,78.88,2026-01-12 12:40:00+03:00
USDRUBF-L24,USDRUBF-L24-V5,5,USDRUBF,MIRROR,79.15,79.15,2026-01-12 13:20:00+03:00,2026-01-12,2026-01-06 18:05:00+03:00,2026-01-12 13:10:00+03:00,6,2026-01-06 18:05:00+03:00|2026-01-06 18:50:00+03:00|2026-01-08 16:50:00+03:00|2026-01-08 18:35:00+03:00|2026-01-12 11:45:00+03:00|2026-01-12 13:10:00+03:00,2,2,False,True,True,60|62|89|96|145|148,LOW|LOW|LOW|LOW|LOW|HIGH,563,USDRUBF-L24-V5,79.15,2026-01-12 13:20:00+03:00
USDRUBF-L47,USDRUBF-L47-V1,1,USDRUBF,MIRROR,79.04,79.05,2026-01-12 13:30:00+03:00,2026-01-12,2026-01-12 12:40:00+03:00,2026-01-12 13:20:00+03:00,2,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00,2,2,False,False,True,147|149,HIGH|LOW,565,USDRUBF-L47-V1,79.05,2026-01-12 13:30:00+03:00
USDRUBF-L34,USDRUBF-L34-V1,1,USDRUBF,EH,79.18,79.19,2026-01-12 13:35:00+03:00,2026-01-12,2026-01-09 10:50:00+03:00,2026-01-12 13:25:00+03:00,2,2026-01-09 10:50:00+03:00|2026-01-12 13:25:00+03:00,2,2,True,True,False,109|150,HIGH|HIGH,566,USDRUBF-L34-V1,79.19,2026-01-12 13:35:00+03:00
USDRUBF-L32,USDRUBF-L32-V4,4,USDRUBF,MIRROR,78.82,78.82,2026-01-12 14:20:00+03:00,2026-01-12,2026-01-09 10:20:00+03:00,2026-01-12 14:10:00+03:00,5,2026-01-09 10:20:00+03:00|2026-01-09 13:00:00+03:00|2026-01-09 13:30:00+03:00|2026-01-09 21:35:00+03:00|2026-01-12 14:10:00+03:00,2,2,False,True,True,107|113|115|137|151,LOW|HIGH|HIGH|HIGH|LOW,574,USDRUBF-L32-V4,78.82,2026-01-12 14:20:00+03:00
USDRUBF-L33,USDRUBF-L33-V1,1,USDRUBF,EL,78.85,78.85,2026-01-12 14:45:00+03:00,2026-01-12,2026-01-09 10:35:00+03:00,2026-01-12 14:35:00+03:00,2,2026-01-09 10:35:00+03:00|2026-01-12 14:35:00+03:00,2,2,False,True,False,108|153,LOW|LOW,578,USDRUBF-L33-V1,78.85,2026-01-12 14:45:00+03:00
USDRUBF-L39,USDRUBF-L39-V3,3,USDRUBF,MIRROR,78.79,78.8,2026-01-12 15:00:00+03:00,2026-01-12,2026-01-09 14:40:00+03:00,2026-01-12 14:50:00+03:00,4,2026-01-09 14:40:00+03:00|2026-01-09 16:00:00+03:00|2026-01-09 20:50:00+03:00|2026-01-12 14:50:00+03:00,2,2,True,True,True,118|121|135|154,HIGH|HIGH|HIGH|LOW,581,USDRUBF-L39-V3,78.8,2026-01-12 15:00:00+03:00
USDRUBF-L48,USDRUBF-L48-V1,1,USDRUBF,EH,78.93,78.94,2026-01-12 15:10:00+03:00,2026-01-12,2026-01-12 14:25:00+03:00,2026-01-12 15:00:00+03:00,2,2026-01-12 14:25:00+03:00|2026-01-12 15:00:00+03:00,2,2,False,False,False,152|155,HIGH|HIGH,583,USDRUBF-L48-V1,78.94,2026-01-12 15:10:00+03:00
USDRUBF-L37,USDRUBF-L37-V1,1,USDRUBF,EL,78.77,78.77,2026-01-12 15:55:00+03:00,2026-01-12,2026-01-09 13:45:00+03:00,2026-01-12 15:45:00+03:00,2,2026-01-09 13:45:00+03:00|2026-01-12 15:45:00+03:00,2,2,False,True,False,116|157,LOW|LOW,590,USDRUBF-L37-V1,78.77,2026-01-12 15:55:00+03:00
USDRUBF-L47,USDRUBF-L47-V2,2,USDRUBF,MIRROR,79.04,79.05,2026-01-12 16:10:00+03:00,2026-01-12,2026-01-12 12:40:00+03:00,2026-01-12 16:00:00+03:00,3,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00|2026-01-12 16:00:00+03:00,2,2,False,False,True,147|149|158,HIGH|LOW|HIGH,593,USDRUBF-L47-V2,79.05,2026-01-12 16:10:00+03:00
USDRUBF-L39,USDRUBF-L39-V4,4,USDRUBF,MIRROR,78.79,78.8,2026-01-12 16:35:00+03:00,2026-01-12,2026-01-09 14:40:00+03:00,2026-01-12 16:25:00+03:00,5,2026-01-09 14:40:00+03:00|2026-01-09 16:00:00+03:00|2026-01-09 20:50:00+03:00|2026-01-12 14:50:00+03:00|2026-01-12 16:25:00+03:00,2,2,True,True,True,118|121|135|154|159,HIGH|HIGH|HIGH|LOW|LOW,598,USDRUBF-L39-V4,78.8,2026-01-12 16:35:00+03:00
USDRUBF-L1,USDRUBF-L1-V2,2,USDRUBF,MIRROR,79.0,79.01,2026-01-12 16:45:00+03:00,2026-01-12,2026-01-05 09:30:00+03:00,2026-01-12 16:35:00+03:00,3,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00,2,2,True,True,True,1|3|160,LOW|LOW|HIGH,600,USDRUBF-L1-V2,79.01,2026-01-12 16:45:00+03:00
USDRUBF-L46,USDRUBF-L46-V1,1,USDRUBF,MIRROR,79.07,79.07,2026-01-12 17:00:00+03:00,2026-01-12,2026-01-12 10:55:00+03:00,2026-01-12 16:50:00+03:00,2,2026-01-12 10:55:00+03:00|2026-01-12 16:50:00+03:00,2,2,False,False,True,142|161,LOW|HIGH,603,USDRUBF-L46-V1,79.07,2026-01-12 17:00:00+03:00
USDRUBF-L44,USDRUBF-L44-V2,2,USDRUBF,MIRROR,78.88,78.88,2026-01-12 17:45:00+03:00,2026-01-12,2026-01-12 09:05:00+03:00,2026-01-12 17:35:00+03:00,3,2026-01-12 09:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00,2,2,False,False,True,138|146|162,HIGH|LOW|LOW,611,USDRUBF-L44-V2,78.88,2026-01-12 17:45:00+03:00
USDRUBF-L1,USDRUBF-L1-V3,3,USDRUBF,MIRROR,79.0,79.01,2026-01-12 18:10:00+03:00,2026-01-12,2026-01-05 09:30:00+03:00,2026-01-12 18:00:00+03:00,4,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00,2,2,True,True,True,1|3|160|163,LOW|LOW|HIGH|HIGH,614,USDRUBF-L1-V3,79.01,2026-01-12 18:10:00+03:00
USDRUBF-L44,USDRUBF-L44-V3,3,USDRUBF,MIRROR,78.88,78.88,2026-01-12 18:15:00+03:00,2026-01-12,2026-01-12 09:05:00+03:00,2026-01-12 18:05:00+03:00,4,2026-01-12 09:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00|2026-01-12 18:05:00+03:00,2,2,False,False,True,138|146|162|164,HIGH|LOW|LOW|LOW,615,USDRUBF-L44-V3,78.88,2026-01-12 18:15:00+03:00
USDRUBF-L32,USDRUBF-L32-V5,5,USDRUBF,MIRROR,78.82,78.82,2026-01-12 19:15:00+03:00,2026-01-12,2026-01-09 10:20:00+03:00,2026-01-12 18:50:00+03:00,6,2026-01-09 10:20:00+03:00|2026-01-09 13:00:00+03:00|2026-01-09 13:30:00+03:00|2026-01-09 21:35:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 18:50:00+03:00,2,2,False,True,True,107|113|115|137|151|165,LOW|HIGH|HIGH|HIGH|LOW|LOW,624,USDRUBF-L32-V5,78.82,2026-01-12 19:15:00+03:00
USDRUBF-L47,USDRUBF-L47-V3,3,USDRUBF,MIRROR,79.04,79.05,2026-01-12 19:45:00+03:00,2026-01-12,2026-01-12 12:40:00+03:00,2026-01-12 19:35:00+03:00,4,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00|2026-01-12 16:00:00+03:00|2026-01-12 19:35:00+03:00,2,2,False,False,True,147|149|158|166,HIGH|LOW|HIGH|HIGH,628,USDRUBF-L47-V3,79.05,2026-01-12 19:45:00+03:00
USDRUBF-L46,USDRUBF-L46-V2,2,USDRUBF,MIRROR,79.07,79.07,2026-01-12 21:35:00+03:00,2026-01-12,2026-01-12 10:55:00+03:00,2026-01-12 20:45:00+03:00,3,2026-01-12 10:55:00+03:00|2026-01-12 16:50:00+03:00|2026-01-12 20:45:00+03:00,2,2,False,False,True,142|161|167,LOW|HIGH|HIGH,632,USDRUBF-L46-V2,79.07,2026-01-12 21:35:00+03:00
USDRUBF-L48,USDRUBF-L48-V2,2,USDRUBF,MIRROR,78.93,78.95,2026-01-12 22:20:00+03:00,2026-01-12,2026-01-12 14:25:00+03:00,2026-01-12 21:35:00+03:00,3,2026-01-12 14:25:00+03:00|2026-01-12 15:00:00+03:00|2026-01-12 21:35:00+03:00,2,2,False,False,True,152|155|168,HIGH|HIGH|LOW,634,USDRUBF-L48-V2,78.95,2026-01-12 22:20:00+03:00
USDRUBF-L24,USDRUBF-L24-V6,6,USDRUBF,MIRROR,79.15,79.15,2026-01-12 23:45:00+03:00,2026-01-12,2026-01-06 18:05:00+03:00,2026-01-12 22:20:00+03:00,7,2026-01-06 18:05:00+03:00|2026-01-06 18:50:00+03:00|2026-01-08 16:50:00+03:00|2026-01-08 18:35:00+03:00|2026-01-12 11:45:00+03:00|2026-01-12 13:10:00+03:00|2026-01-12 22:20:00+03:00,2,2,False,True,True,60|62|89|96|145|148|169,LOW|LOW|LOW|LOW|LOW|HIGH|HIGH,636,USDRUBF-L24-V6,79.15,2026-01-12 23:45:00+03:00
USDRUBF-L31,USDRUBF-L31-V1,1,USDRUBF,EH,79.28,79.28,2026-01-13 09:30:00+03:00,2026-01-13,2026-01-08 17:55:00+03:00,2026-01-13 09:20:00+03:00,2,2026-01-08 17:55:00+03:00|2026-01-13 09:20:00+03:00,2,2,False,True,False,93|170,HIGH|HIGH,642,USDRUBF-L31-V1,79.28,2026-01-13 09:30:00+03:00
USDRUBF-L46,USDRUBF-L46-V3,3,USDRUBF,MIRROR,79.07,79.07,2026-01-13 09:50:00+03:00,2026-01-13,2026-01-12 10:55:00+03:00,2026-01-13 09:40:00+03:00,4,2026-01-12 10:55:00+03:00|2026-01-12 16:50:00+03:00|2026-01-12 20:45:00+03:00|2026-01-13 09:40:00+03:00,2,2,False,True,True,142|161|167|171,LOW|HIGH|HIGH|LOW,646,USDRUBF-L46-V3,79.07,2026-01-13 09:50:00+03:00
USDRUBF-L47,USDRUBF-L47-V4,4,USDRUBF,MIRROR,79.04,79.04,2026-01-13 10:05:00+03:00,2026-01-13,2026-01-12 12:40:00+03:00,2026-01-13 09:55:00+03:00,5,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00|2026-01-12 16:00:00+03:00|2026-01-12 19:35:00+03:00|2026-01-13 09:55:00+03:00,2,2,False,True,True,147|149|158|166|172,HIGH|LOW|HIGH|HIGH|LOW,649,USDRUBF-L47-V4,79.04,2026-01-13 10:05:00+03:00
USDRUBF-L26,USDRUBF-L26-V5,5,USDRUBF,MIRROR,79.31,79.31,2026-01-13 10:20:00+03:00,2026-01-13,2026-01-06 19:20:00+03:00,2026-01-13 10:10:00+03:00,6,2026-01-06 19:20:00+03:00|2026-01-06 23:50:00+03:00|2026-01-08 19:40:00+03:00|2026-01-08 21:10:00+03:00|2026-01-12 11:05:00+03:00|2026-01-13 10:10:00+03:00,2,2,True,True,True,63|68|99|103|143|173,HIGH|LOW|LOW|LOW|HIGH|HIGH,652,USDRUBF-L26-V5,79.31,2026-01-13 10:20:00+03:00
USDRUBF-L48,USDRUBF-L48-V3,3,USDRUBF,MIRROR,78.93,78.95,2026-01-13 10:20:00+03:00,2026-01-13,2026-01-12 14:25:00+03:00,2026-01-13 10:10:00+03:00,4,2026-01-12 14:25:00+03:00|2026-01-12 15:00:00+03:00|2026-01-12 21:35:00+03:00|2026-01-13 10:10:00+03:00,2,2,False,True,True,152|155|168|174,HIGH|HIGH|LOW|LOW,652,USDRUBF-L48-V3,78.95,2026-01-13 10:20:00+03:00
USDRUBF-L24,USDRUBF-L24-V7,7,USDRUBF,MIRROR,79.15,79.15,2026-01-13 10:35:00+03:00,2026-01-13,2026-01-06 18:05:00+03:00,2026-01-13 10:25:00+03:00,8,2026-01-06 18:05:00+03:00|2026-01-06 18:50:00+03:00|2026-01-08 16:50:00+03:00|2026-01-08 18:35:00+03:00|2026-01-12 11:45:00+03:00|2026-01-12 13:10:00+03:00|2026-01-12 22:20:00+03:00|2026-01-13 10:25:00+03:00,2,2,False,True,True,60|62|89|96|145|148|169|175,LOW|LOW|LOW|LOW|LOW|HIGH|HIGH|HIGH,655,USDRUBF-L24-V7,79.15,2026-01-13 10:35:00+03:00
USDRUBF-L48,USDRUBF-L48-V4,4,USDRUBF,MIRROR,78.93,78.95,2026-01-13 10:50:00+03:00,2026-01-13,2026-01-12 14:25:00+03:00,2026-01-13 10:40:00+03:00,5,2026-01-12 14:25:00+03:00|2026-01-12 15:00:00+03:00|2026-01-12 21:35:00+03:00|2026-01-13 10:10:00+03:00|2026-01-13 10:40:00+03:00,2,2,False,True,True,152|155|168|174|176,HIGH|HIGH|LOW|LOW|LOW,658,USDRUBF-L48-V4,78.95,2026-01-13 10:50:00+03:00
USDRUBF-L32,USDRUBF-L32-V6,6,USDRUBF,MIRROR,78.82,78.82,2026-01-13 11:20:00+03:00,2026-01-13,2026-01-09 10:20:00+03:00,2026-01-13 11:10:00+03:00,7,2026-01-09 10:20:00+03:00|2026-01-09 13:00:00+03:00|2026-01-09 13:30:00+03:00|2026-01-09 21:35:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 18:50:00+03:00|2026-01-13 11:10:00+03:00,2,2,False,True,True,107|113|115|137|151|165|177,LOW|HIGH|HIGH|HIGH|LOW|LOW|LOW,664,USDRUBF-L32-V6,78.82,2026-01-13 11:20:00+03:00
USDRUBF-L1,USDRUBF-L1-V4,4,USDRUBF,MIRROR,79.0,79.01,2026-01-13 11:50:00+03:00,2026-01-13,2026-01-05 09:30:00+03:00,2026-01-13 11:30:00+03:00,5,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00|2026-01-13 11:30:00+03:00,2,2,True,True,True,1|3|160|163|178,LOW|LOW|HIGH|HIGH|HIGH,668,USDRUBF-L1-V4,79.01,2026-01-13 11:50:00+03:00
USDRUBF-L44,USDRUBF-L44-V4,4,USDRUBF,MIRROR,78.88,78.89,2026-01-13 12:10:00+03:00,2026-01-13,2026-01-12 09:05:00+03:00,2026-01-13 11:55:00+03:00,5,2026-01-12 09:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00|2026-01-12 18:05:00+03:00|2026-01-13 11:55:00+03:00,2,2,True,True,True,138|146|162|164|179,HIGH|LOW|LOW|LOW|LOW,671,USDRUBF-L44-V4,78.89,2026-01-13 12:10:00+03:00
USDRUBF-L2,USDRUBF-L2-V3,3,USDRUBF,MIRROR,79.22,79.22,2026-01-13 12:30:00+03:00,2026-01-13,2026-01-05 09:50:00+03:00,2026-01-13 12:20:00+03:00,4,2026-01-05 09:50:00+03:00|2026-01-08 17:30:00+03:00|2026-01-09 09:30:00+03:00|2026-01-13 12:20:00+03:00,2,2,False,True,True,2|92|105|180,HIGH|HIGH|LOW|HIGH,675,USDRUBF-L2-V3,79.22,2026-01-13 12:30:00+03:00
USDRUBF-L1,USDRUBF-L1-V5,5,USDRUBF,MIRROR,79.0,79.01,2026-01-13 13:00:00+03:00,2026-01-13,2026-01-05 09:30:00+03:00,2026-01-13 12:50:00+03:00,6,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00|2026-01-13 11:30:00+03:00|2026-01-13 12:50:00+03:00,2,2,True,True,True,1|3|160|163|178|181,LOW|LOW|HIGH|HIGH|HIGH|LOW,681,USDRUBF-L1-V5,79.01,2026-01-13 13:00:00+03:00
USDRUBF-L0,USDRUBF-L0-V5,5,USDRUBF,MIRROR,79.11,79.11,2026-01-13 13:20:00+03:00,2026-01-13,2026-01-05 09:20:00+03:00,2026-01-13 13:00:00+03:00,6,2026-01-05 09:20:00+03:00|2026-01-08 10:25:00+03:00|2026-01-08 17:15:00+03:00|2026-01-08 18:05:00+03:00|2026-01-08 18:50:00+03:00|2026-01-13 13:00:00+03:00,2,2,True,True,True,0|73|91|94|97|182,HIGH|LOW|LOW|LOW|LOW|HIGH,683,USDRUBF-L0-V5,79.11,2026-01-13 13:20:00+03:00
USDRUBF-L47,USDRUBF-L47-V5,5,USDRUBF,MIRROR,79.04,79.04,2026-01-13 13:35:00+03:00,2026-01-13,2026-01-12 12:40:00+03:00,2026-01-13 13:05:00+03:00,6,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00|2026-01-12 16:00:00+03:00|2026-01-12 19:35:00+03:00|2026-01-13 09:55:00+03:00|2026-01-13 13:05:00+03:00,2,2,False,True,True,147|149|158|166|172|183,HIGH|LOW|HIGH|HIGH|LOW|LOW,684,USDRUBF-L47-V5,79.04,2026-01-13 13:35:00+03:00
USDRUBF-L34,USDRUBF-L34-V2,2,USDRUBF,EH,79.18,79.19,2026-01-13 13:45:00+03:00,2026-01-13,2026-01-09 10:50:00+03:00,2026-01-13 13:35:00+03:00,3,2026-01-09 10:50:00+03:00|2026-01-12 13:25:00+03:00|2026-01-13 13:35:00+03:00,2,2,True,True,False,109|150|184,HIGH|HIGH|HIGH,686,USDRUBF-L34-V2,79.19,2026-01-13 13:45:00+03:00
USDRUBF-L1,USDRUBF-L1-V6,6,USDRUBF,MIRROR,79.0,79.01,2026-01-13 14:35:00+03:00,2026-01-13,2026-01-05 09:30:00+03:00,2026-01-13 14:25:00+03:00,7,2026-01-05 09:30:00+03:00|2026-01-05 10:05:00+03:00|2026-01-12 16:35:00+03:00|2026-01-12 18:00:00+03:00|2026-01-13 11:30:00+03:00|2026-01-13 12:50:00+03:00|2026-01-13 14:25:00+03:00,2,2,True,True,True,1|3|160|163|178|181|185,LOW|LOW|HIGH|HIGH|HIGH|LOW|LOW,694,USDRUBF-L1-V6,79.01,2026-01-13 14:35:00+03:00
USDRUBF-L0,USDRUBF-L0-V6,6,USDRUBF,MIRROR,79.11,79.11,2026-01-13 14:45:00+03:00,2026-01-13,2026-01-05 09:20:00+03:00,2026-01-13 14:35:00+03:00,7,2026-01-05 09:20:00+03:00|2026-01-08 10:25:00+03:00|2026-01-08 17:15:00+03:00|2026-01-08 18:05:00+03:00|2026-01-08 18:50:00+03:00|2026-01-13 13:00:00+03:00|2026-01-13 14:35:00+03:00,2,2,True,True,True,0|73|91|94|97|182|186,HIGH|LOW|LOW|LOW|LOW|HIGH|HIGH,696,USDRUBF-L0-V6,79.11,2026-01-13 14:45:00+03:00
USDRUBF-L47,USDRUBF-L47-V6,6,USDRUBF,MIRROR,79.04,79.04,2026-01-13 15:20:00+03:00,2026-01-13,2026-01-12 12:40:00+03:00,2026-01-13 15:10:00+03:00,7,2026-01-12 12:40:00+03:00|2026-01-12 13:20:00+03:00|2026-01-12 16:00:00+03:00|2026-01-12 19:35:00+03:00|2026-01-13 09:55:00+03:00|2026-01-13 13:05:00+03:00|2026-01-13 15:10:00+03:00,2,2,False,True,True,147|149|158|166|172|183|188,HIGH|LOW|HIGH|HIGH|LOW|LOW|HIGH,702,USDRUBF-L47-V6,79.04,2026-01-13 15:20:00+03:00
USDRUBF-L44,USDRUBF-L44-V5,5,USDRUBF,MIRROR,78.88,78.89,2026-01-13 15:55:00+03:00,2026-01-13,2026-01-12 09:05:00+03:00,2026-01-13 15:45:00+03:00,6,2026-01-12 09:05:00+03:00|2026-01-12 12:30:00+03:00|2026-01-12 17:35:00+03:00|2026-01-12 18:05:00+03:00|2026-01-13 11:55:00+03:00|2026-01-13 15:45:00+03:00,2,2,True,True,True,138|146|162|164|179|189,HIGH|LOW|LOW|LOW|LOW|LOW,706,USDRUBF-L44-V5,78.89,2026-01-13 15:55:00+03:00
USDRUBF-L50,USDRUBF-L50-V1,1,USDRUBF,MIRROR,78.97,78.97,2026-01-13 16:05:00+03:00,2026-01-13,2026-01-13 14:45:00+03:00,2026-01-13 15:55:00+03:00,2,2026-01-13 14:45:00+03:00|2026-01-13 15:55:00+03:00,2,2,False,False,True,187|190,LOW|HIGH,708,USDRUBF-L50-V1,78.97,2026-01-13 16:05:00+03:00
USDRUBF-L35,USDRUBF-L35-V4,4,USDRUBF,MIRROR,78.74,78.74,2026-01-13 16:35:00+03:00,2026-01-13,2026-01-09 11:50:00+03:00,2026-01-13 16:25:00+03:00,5,2026-01-09 11:50:00+03:00|2026-01-09 12:30:00+03:00|2026-01-09 13:10:00+03:00|2026-01-09 21:10:00+03:00|2026-01-13 16:25:00+03:00,2,2,False,True,True,110|112|114|136|191,LOW|HIGH|LOW|LOW|LOW,714,USDRUBF-L35-V4,78.74,2026-01-13 16:35:00+03:00
USDRUBF-L32,USDRUBF-L32-V7,7,USDRUBF,MIRROR,78.82,78.82,2026-01-13 17:00:00+03:00,2026-01-13,2026-01-09 10:20:00+03:00,2026-01-13 16:50:00+03:00,8,2026-01-09 10:20:00+03:00|2026-01-09 13:00:00+03:00|2026-01-09 13:30:00+03:00|2026-01-09 21:35:00+03:00|2026-01-12 14:10:00+03:00|2026-01-12 18:50:00+03:00|2026-01-13 11:10:00+03:00|2026-01-13 16:50:00+03:00,2,2,False,True,True,107|113|115|137|151|165|177|192,LOW|HIGH|HIGH|HIGH|LOW|LOW|LOW|HIGH,718,USDRUBF-L32-V7,78.82,2026-01-13 17:00:00+03:00
