trade_id,strategy_id,symbol,direction,excursion_time,reclaim_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,target_reference,target_at_entry,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,ADX_entry,BBW_entry,BBW_percentile_entry,EMA200_slope_ATR_entry,quantity
CNY-000021,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,LONG,2024-03-26T15:00:00+0300,2024-03-26T16:00:00+0300,2024-03-26T16:00:00+0300,12.791,12.76777017070902,0.02322982929097961,23.22982929097961,bollinger_middle_previous_bar,12.7936,2024-03-26T17:00:00+0300,12.7936,MIDDLE_BAND_TARGET,1,0.11192505839932614,0.0860961987687366,0.025828859630589535,0.0,0.11192505839932614,8.896868153081826,0.0033679922472123515,0.0,0.2348309561700344,40518.53031781932
Si-000017,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-03-29T19:00:00+0300,2024-03-29T20:00:00+0300,2024-03-29T20:00:00+0300,92.45,92.13081714948358,0.3191828505164267,319.1828505164267,bollinger_middle_previous_bar,92.5045,2024-03-30T00:00:00+0300,92.477,MIDDLE_BAND_TARGET,4,0.08459101094033081,0.0062660008103946375,0.07832501012993617,0.12532001620791233,0.09399001215592312,14.830335102420399,0.005580411054629347,24.0,0.05441840716706513,3109.937726468204
Si-000018,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,SHORT,2024-04-02T12:00:00+0300,2024-04-02T13:00:00+0300,2024-04-02T13:00:00+0300,92.63,92.914836142846,0.2848361428460038,284.8361428460038,bollinger_middle_previous_bar,92.49300000000001,2024-04-02T14:00:00+0300,92.49300000000001,MIDDLE_BAND_TARGET,1,0.4809782867831316,0.007021580828951531,0.47395670595418005,0.0,0.4809782867831316,15.132191106442152,0.004955643154148835,35.0,0.1477703654241968,3487.676328461598
Si-000019,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,SHORT,2024-04-03T10:00:00+0300,2024-04-03T11:00:00+0300,2024-04-03T11:00:00+0300,92.71,92.90260998592032,0.19260998592032763,192.60998592032763,bollinger_middle_previous_bar,92.6405,2024-04-03T12:00:00+0300,92.6405,MIDDLE_BAND_TARGET,1,0.3608327972607775,0.010383677619016556,0.35044911964176095,0.0,0.3608327972607775,14.111018196993577,0.003695349371507318,8.0,0.2306761017411126,5182.102221587861
Si-000020,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-04-04T15:00:00+0300,2024-04-04T16:00:00+0300,2024-04-04T16:00:00+0300,92.39,92.23611807235484,0.15388192764515907,153.88192764515907,bollinger_middle_previous_bar,92.473,2024-04-04T22:00:00+0300,92.458,MIDDLE_BAND_TARGET,6,0.44189724576885386,0.012996977816731408,0.42890026795212244,0.844803558087512,0.44189724576885386,14.842033154891888,0.004304122016744876,25.0,0.04456453529343576,6509.033063629013
CNY-000022,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,SHORT,2024-04-05T10:00:00+0300,2024-04-05T11:00:00+0300,2024-04-05T11:00:00+0300,12.748,12.766713012910047,0.01871301291004812,18.71301291004812,bollinger_middle_previous_bar,12.7313,2024-04-05T13:00:00+0300,12.766713012910047,STOP,2,-1.0,0.10687749800707304,-1.106877498007073,1.0,0.2137549960141225,14.65398969564822,0.0033162657553957586,5.0,0.02432059044491885,50311.60177742912
Si-000021,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,SHORT,2024-04-05T10:00:00+0300,2024-04-05T11:00:00+0300,2024-04-05T11:00:00+0300,92.56,92.7332767029866,0.17327670298659825,173.27670298659825,bollinger_middle_previous_bar,92.444,2024-04-05T13:00:00+0300,92.7332767029866,STOP,2,-1.0,0.01154223254210167,-1.0115422325421017,1.0,0.34626697626306324,16.112359377997947,0.0038735211507329712,13.0,0.010778538413118292,5805.272719420934
CNY-000023,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,LONG,2024-04-30T22:00:00+0300,2024-04-30T23:00:00+0300,2024-04-30T23:00:00+0300,12.743,12.723188985945459,0.01981101405454133,19.81101405454133,bollinger_middle_previous_bar,12.7405,2024-05-01T00:00:00+0300,12.7405,MIDDLE_BAND_TARGET,1,-0.12619242978258455,0.10095394382608773,-0.2271463736086723,0.0,0.0,17.265276702972756,0.002144368123736926,0.0,0.13087995447876108,46997.120008674705
CNY-000024,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,CNY,LONG,2024-05-06T12:00:00+0300,2024-05-06T13:00:00+0300,2024-05-06T13:00:00+0300,12.67,12.649816785776459,0.020183214223541412,20.183214223541412,bollinger_middle_previous_bar,12.7024,2024-05-06T14:00:00+0300,12.649816785776459,STOP,1,-1.0,0.09909224456762832,-1.0990922445676283,1.0,0.0,15.809972562794368,0.005891597161460907,34.0,0.2444809428772939,46025.65896223413
Si-000022,R1_Bollinger_False_Breakout_Mean_Reversion_v1.0,Si,LONG,2024-06-25T11:00:00+0300,2024-06-25T12:00:00+0300,2024-06-25T12:00:00+0300,86.83,85.8043145031952,1.0256854968047975,1025.6854968047974,bollinger_middle_previous_bar,86.56649999999999,2024-06-25T13:00:00+0300,86.56649999999999,MIDDLE_BAND_TARGET,1,-0.2569013609150753,0.0019499154528657906,-0.2588512763679411,0.0,0.0,15.809625967704338,0.013553205868432418,12.0,0.17719388981435302,970.8075518657992
